bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
30,-20,-6,-30,7,-19,0,9,11,19,-40,45,72,-47,1,-21,20,-15,17,-24,45,-24,0,-91,0,26,-42,6,48,0,5,3,13,0,76,-9,1,-91,0,0,-16,2,2,3,0,4,0,-14,0,25,-24,4,-14,0,0,58,49,0,-24,27,5,39,15,9,-31,-9,0,-18,2,-15,57,5,-15,0,54,-3,2,-7,2,0,-58,-4,0,23,0,0,0,-37,2,-4,-1,6,-38,-16,-9,2,-86,0,-30,-19,25,3,45,9,10,43,6,-36,42,-27,3,-16,-1,-39,0,4,-6,-5,0,3,3,2,-8,1,-1,12,13,61,2,45,0,13,1,51,-20,4,4,57,-4,-4,-36,-4,3,-10,-9,35,-4,33,-6,16,-9,24,-28,7,0,-19,-9,-7,100,16,1,9,0,3,2,-78,5,-1,-1,0,-78,11,-40,3,4,3,43,22,8,-11,22,46,-20,67,-4,-24,-5,-51,-55,11,-7,-30,0,52,3,-4,39,0,52,-42,1,3,-13,3,0,0,6,-21,-50,-14,-83,-17,11,12,-20,-5,-37,0,-40,28,0,57,-85,5,4,0,2,76,3,-6,76945,0,100
0,-16,-8,-41,-5,-2,0,-49,-1,-11,-46,-19,61,-27,1,-51,-7,-38,23,66,-21,50,0,-92,0,58,-40,-18,-18,0,1,3,5,0,49,-9,1,-48,0,0,7,2,0,12,0,3,0,4,22,5,0,6,-26,-3,5,10,-21,0,-13,43,40,-8,-14,19,-39,27,0,-46,2,6,2,-1,7,0,26,-58,5,0,0,0,48,-74,0,15,0,0,14,67,1,-67,21,-23,40,-22,-60,0,-73,0,-32,-79,68,3,-31,-36,-55,-40,1,-12,-42,52,1,-8,-1,46,0,9,-65,-14,0,32,1,-2,-58,5,-11,33,-22,15,6,5,0,24,0,48,-100,2,-66,99,-32,-5,4,-12,1,-63,-66,-68,18,-40,9,5,-56,5,-3,-62,-4,-14,-100,19,60,11,8,-58,0,1,3,-22,-11,-44,-1,0,-91,-11,-20,3,0,5,61,15,46,7,-55,94,-80,9,-49,-61,3,-99,-33,10,-94,-68,-2,-29,0,-4,-22,0,60,-47,0,3,-65,-13,0,-2,5,-12,-89,-38,-69,50,14,1,-26,-55,38,17,-24,46,0,86,-67,5,3,9,3,44,24,22,76982,0,100
-23,9,15,-87,-2,50,0,-26,20,35,-39,2,4,-65,1,29,71,5,47,15,-4,26,0,-66,0,20,-27,-34,-17,0,1,3,9,0,48,45,1,-95,0,0,44,0,1,-11,0,1,0,2,-14,23,7,2,-19,0,1,30,1,0,-97,48,10,3,40,11,-40,80,0,-19,5,80,3,14,-38,0,58,-5,1,45,-3,0,-56,-6,0,-1,0,0,1,19,4,-89,21,24,43,-58,-31,2,-13,0,-49,-21,34,-2,17,27,3,97,10,-67,-46,-44,-1,-22,-1,27,15,11,-56,48,0,48,1,0,-80,1,-23,-29,-17,29,51,25,0,-30,-2,-11,21,4,-82,56,-18,1,-7,-4,5,-67,-9,51,-3,57,0,-10,-85,-9,-8,-52,0,13,26,-23,44,84,0,-34,0,1,6,-100,-10,-14,1,0,-58,-17,-25,-4,1,-7,6,81,-100,25,-11,43,-58,-2,-26,18,10,-15,-28,21,-93,-81,-1,100,0,-8,0,0,-24,-34,1,-1,-14,-22,0,0,7,-99,-19,7,0,30,17,6,38,-15,26,27,-37,18,0,-2,-9,2,5,-6,4,44,20,-34,76984,0,100
6,4,0,-55,-8,3,0,-39,-14,-23,-17,-14,45,-4,0,-4,-3,-31,13,-27,-16,15,0,-51,0,-5,-21,-23,11,0,2,-2,-2,0,58,-26,0,-73,0,0,19,1,0,-23,0,1,0,-2,-29,-7,5,1,-34,-1,3,20,-18,0,-37,62,25,-8,-21,17,-28,50,0,-21,5,52,6,4,-27,0,36,-57,0,-5,1,0,52,-71,0,30,0,0,-25,-25,1,-56,41,10,0,-35,-42,2,-31,0,-34,-14,31,2,32,10,-26,42,-5,-5,-17,42,2,0,-3,10,0,14,-47,-32,0,47,4,0,-63,4,-22,5,-21,-9,7,-18,0,11,0,48,-73,-2,-24,78,-26,-19,-23,-22,7,-48,-20,-95,-11,-49,8,-9,-7,-21,-39,-39,-1,6,-71,-11,100,13,3,-40,0,-2,4,-78,-21,-48,-2,0,-29,-23,-9,-1,2,12,57,15,19,-11,-16,74,-79,1,-16,-9,-33,38,-81,-12,-25,-48,0,48,1,-4,19,0,-21,-22,0,2,-24,-37,0,-2,14,-35,34,-28,-8,17,18,-4,-83,-32,13,31,-13,17,0,-17,-22,0,2,-27,0,54,46,-21,76996,0,100
-20,15,30,-79,5,28,0,-44,-4,-38,-66,-49,63,-20,0,0,-52,79,41,35,48,57,0,-87,0,13,-25,-60,23,0,0,0,-1,0,95,34,1,60,0,0,46,0,0,-10,0,1,0,-30,-16,-16,49,0,2,1,1,-27,39,0,-79,34,-3,-54,-61,7,-38,-16,0,-17,0,0,38,15,-10,0,7,73,1,16,0,0,-70,61,0,7,0,0,10,41,2,-30,-76,-32,-60,-63,5,1,-24,0,-6,-82,72,0,1,-44,-28,84,-4,-18,-73,-60,0,-50,0,39,0,7,44,36,0,-12,3,2,-85,1,-41,-52,-64,49,-42,68,0,-38,1,77,12,1,-63,13,44,-23,38,-22,4,33,-64,-26,-38,-74,14,6,-49,-19,33,-9,-1,9,-16,-7,73,-63,3,6,0,0,3,42,-52,0,-1,0,-77,-58,-50,-1,1,9,26,-66,-19,-20,-3,1,-46,96,44,16,2,17,22,1,-66,-100,0,83,0,-5,-30,0,-36,-18,0,0,-56,-58,0,0,7,-80,11,77,-52,58,18,3,27,-29,47,47,-50,5,0,-67,-30,0,5,56,2,100,-73,-9,77030,0,100
23,-7,-2,-25,7,-4,0,9,-22,55,2,19,52,-6,1,-15,31,20,17,51,55,-95,0,-89,0,-47,-8,-9,21,0,0,2,3,0,47,12,0,-27,0,0,-56,1,2,78,0,1,0,7,75,46,-4,2,18,1,0,-30,57,0,-49,36,-5,33,52,12,-5,21,0,40,2,22,58,22,7,0,-30,0,1,-1,0,0,-44,0,0,-22,0,0,-38,56,0,50,2,10,-1,-85,-21,1,-58,0,-4,-31,34,2,-74,11,-11,92,-5,-6,-58,-48,0,-15,0,-62,0,7,-22,5,0,-6,1,2,-40,3,-13,25,-25,73,-7,60,0,12,0,-66,61,2,35,-24,-18,-4,-60,-23,4,-22,9,-4,21,65,3,-6,-14,-7,-52,54,0,-7,63,50,100,-50,1,-18,0,0,2,-32,2,6,1,0,-79,2,-6,4,0,2,43,-45,-56,7,-14,-36,-31,-7,-10,-24,-38,-24,-23,-23,-42,-8,0,95,0,-2,-65,0,60,-13,0,0,1,6,0,-1,10,-50,-27,18,-52,-100,5,5,-62,-12,-56,15,-15,-45,0,61,-65,4,4,13,1,46,5,50,77050,100,100
-19,7,5,-22,15,9,0,-20,41,47,-4,70,36,-40,2,-67,64,-4,1,-51,60,-28,0,-23,0,-84,-19,-25,-4,0,4,2,3,0,83,-7,1,-87,0,0,6,3,4,-50,0,4,0,4,-51,21,24,4,14,0,1,-24,58,0,-2,52,42,65,58,13,-14,32,0,15,5,32,-16,9,-2,0,-30,7,4,10,2,0,-33,16,0,36,0,0,-38,-58,4,16,4,12,-13,-58,-25,2,-72,0,-38,-42,21,2,-48,33,1,72,4,-31,52,-13,4,-14,-2,33,81,15,-2,-9,0,40,5,2,-69,4,-20,38,33,51,-3,46,0,28,0,65,-36,4,83,55,25,-5,11,-30,7,-6,-48,-13,0,52,1,0,-32,-1,11,-2,-2,9,-28,-7,94,-9,3,-27,0,3,4,-58,3,36,1,0,-25,9,11,17,5,0,80,-16,-31,-4,-7,61,-75,68,27,-47,-24,-16,-65,43,-30,-28,0,75,3,-2,-42,0,21,-24,0,3,-51,-9,0,0,11,-7,-24,-3,57,-20,5,5,-8,-4,32,1,15,20,0,16,-58,4,4,4,5,84,3,-3,77111,0,100
-29,8,22,-57,-3,-6,0,1,41,43,-28,8,72,-9,1,1,27,23,29,20,16,18,0,-84,0,-1,4,-1,-18,0,3,2,-4,0,75,16,1,6,0,0,11,1,0,-11,0,1,0,-12,-16,12,-18,3,-6,0,2,7,13,0,-5,41,21,10,44,0,-28,-11,0,-44,3,-6,19,36,7,0,13,13,1,-4,1,0,-58,16,0,23,0,0,-1,25,3,-60,-25,7,-2,13,-38,0,-28,0,-7,-43,66,1,-36,-3,-27,49,-5,-29,-9,-48,1,-22,0,-7,0,6,-1,18,0,32,1,2,-69,1,-2,8,-19,18,0,17,0,12,1,18,-45,2,-35,7,-11,-26,28,-29,4,-2,-10,2,-12,-5,5,0,-47,-6,25,-25,-2,3,-58,-1,85,-32,2,-24,0,2,4,-30,3,-66,0,0,-65,13,-40,-2,2,-19,61,-33,67,-19,-20,0,-58,54,3,-1,7,-15,-40,31,-50,-56,-2,58,0,0,-51,0,2,9,1,1,-7,4,0,0,7,-11,-19,21,45,19,5,5,-50,1,-4,5,-47,15,0,15,-28,4,1,18,3,74,-23,-6,77154,0,100
-3,-26,91,-3,18,0,0,12,22,10,7,-10,86,-66,1,-55,-17,74,20,-22,47,-34,0,-68,0,-32,-49,1,2,0,2,3,7,0,75,-29,0,0,0,0,0,1,1,14,0,0,0,-34,22,31,-23,2,3,0,1,8,50,0,-10,33,15,-17,8,-18,12,-90,0,52,3,-75,52,74,-11,0,28,1,2,4,2,0,-16,3,0,25,0,0,-42,-19,1,16,-27,24,15,-70,-37,1,-72,0,-6,-51,64,5,8,18,-27,57,11,-60,17,8,3,1,-1,21,0,6,-26,-23,0,57,3,2,-79,4,5,2,-23,1,-6,-3,0,-9,3,-2,-50,1,-17,27,4,1,-18,15,3,-29,-26,16,-23,-11,-4,25,-27,29,-14,-13,0,-29,-41,-14,92,-64,4,-2,0,3,0,4,-8,-1,-1,0,-70,-9,-55,0,2,11,47,-57,-10,9,30,29,-67,57,0,-66,-40,-31,0,30,-33,-17,2,52,3,-5,22,0,23,-48,1,2,-24,-27,0,-1,8,-11,-27,69,62,-35,20,6,-89,-15,21,38,-46,6,0,37,-71,6,6,0,2,73,-32,-10,77160,0,100
-3,-29,32,-68,11,6,0,37,11,51,-45,-9,58,-7,1,-21,71,31,28,77,24,64,0,-86,0,6,-35,-10,-44,0,1,1,5,0,62,21,2,-72,0,0,35,0,1,-17,0,0,0,-37,-16,32,8,4,10,0,2,22,42,0,-74,65,5,-1,58,1,-28,80,0,-15,3,89,28,36,5,0,39,47,3,-2,0,0,-22,60,0,14,0,0,22,58,4,-27,-31,-15,-34,-38,-19,1,-29,0,-45,-95,32,0,-48,4,-24,95,1,-18,2,-43,2,-3,0,13,0,13,-63,27,0,-60,3,0,-93,2,3,-21,12,22,6,9,0,-32,-1,68,14,5,-9,78,-24,-15,17,30,5,-52,-20,-40,-16,-6,6,9,-100,-1,9,-24,0,-26,12,22,94,-69,4,-6,0,2,6,-100,-9,-6,0,0,-88,-5,-46,5,2,-21,55,-69,-2,-6,-11,85,-89,46,-26,-16,33,-54,-28,7,-100,-75,-1,82,1,-2,2,0,54,-33,1,1,-23,-15,0,0,9,-77,-58,29,45,64,11,5,31,34,7,18,-49,49,0,79,-21,4,5,33,3,65,-36,18,144096,0,100
-100,27,-18,-75,17,32,0,-39,92,15,-85,-16,-3,16,0,0,-17,56,36,-23,-62,20,0,-47,0,-26,-24,9,-100,0,2,0,-2,0,38,14,0,28,0,0,-9,2,0,-4,0,0,0,-11,-4,9,27,3,-21,-1,2,-49,-60,0,-24,45,-3,-15,11,-39,-69,-51,0,-35,3,-46,33,-22,8,0,-35,24,0,30,-2,0,-44,24,0,-17,0,0,-17,-28,0,-75,-22,-32,-24,-32,-96,1,-42,0,9,-36,36,2,-87,-47,-100,73,0,0,-28,-46,-4,-7,-3,-52,0,8,-21,18,0,14,1,-4,-69,-2,14,-70,-22,-45,22,-52,0,-66,4,33,-37,1,-91,5,-17,-2,-27,-41,7,-19,47,-1,-20,6,6,0,-27,-14,-27,-19,3,21,-44,54,5,-72,2,-52,0,0,3,1,89,-56,-2,0,-36,92,8,-23,2,-40,-5,-74,15,12,-66,1,-34,20,-20,0,-19,23,-72,85,-27,-80,-2,71,-1,-4,-91,0,-85,-16,2,3,45,18,0,0,2,-28,24,50,-6,21,0,2,-42,-41,-54,-30,8,-6,0,-74,-39,2,0,-3,0,39,-23,55,168384,0,100
-52,-7,17,-24,4,-2,0,24,-41,45,-33,-8,58,-8,0,-19,4,68,35,44,23,-37,0,-61,0,-100,27,56,-49,0,0,2,0,0,56,-6,1,15,0,0,-15,1,1,14,0,1,0,-22,15,4,31,1,-10,0,2,-17,26,0,-37,19,7,-8,46,1,-32,-32,0,-5,2,-40,69,24,5,0,-14,10,1,0,1,0,-50,13,0,-5,0,0,2,48,1,-56,-41,-4,-10,10,-9,1,-39,0,8,-30,73,-1,-25,-4,0,58,0,-10,-18,-61,2,-10,0,29,0,8,13,-7,0,0,2,1,-61,1,57,12,-12,60,13,67,0,13,3,-3,-57,3,-30,-13,-2,-1,-64,2,6,13,-43,-20,-16,-2,-3,4,22,4,-58,-31,0,-7,-51,24,57,-38,1,-44,0,0,1,4,-7,-39,1,0,-58,-8,20,2,0,-9,39,-39,6,-5,-33,-13,-40,27,-4,-20,3,-30,-18,-13,22,-25,1,64,1,-1,-13,0,3,27,0,0,-42,-5,0,0,6,-36,-28,67,23,-37,2,4,-55,25,32,0,23,-4,0,4,-36,3,3,23,3,56,-40,26,182896,0,100
-66,-7,8,-66,4,11,0,36,14,10,-20,31,-12,-34,-3,-27,76,-3,11,37,-31,23,0,-2,0,-17,0,-27,-71,0,-1,-2,2,0,-8,52,1,-42,0,0,-5,-1,1,-34,0,-2,0,-24,-36,19,29,1,32,-1,0,-23,-31,0,-89,52,18,34,18,-6,-24,100,0,-19,6,100,-24,17,-10,0,-18,21,0,8,0,0,-49,25,0,-5,0,0,-40,32,0,-39,8,27,5,-29,21,4,-36,0,-16,5,12,-2,-86,27,26,100,0,-21,12,-46,1,-8,-1,-79,0,9,-25,51,0,27,0,-3,-66,-1,-27,-10,-32,83,-2,84,0,-7,1,13,-25,0,3,-30,6,-13,-33,-5,7,-27,14,23,-17,-10,-2,2,-52,0,-39,-71,5,-7,-20,-32,52,-68,2,-7,0,3,3,-29,30,-6,0,0,0,28,-13,-7,1,-25,29,-64,70,-9,-4,-31,-39,30,1,-37,-37,2,-38,9,-51,-61,-1,100,0,-6,-87,0,31,-2,3,1,10,-24,0,-2,5,-86,2,1,-46,24,5,2,-3,40,-79,1,-16,-6,0,20,-39,0,1,0,2,-7,9,-35,183635,0,100
-21,18,-100,4,1,-22,0,-82,100,23,-31,-44,10,3,0,-44,-25,-23,33,35,-41,-22,0,-100,0,-75,-35,-20,-16,0,0,0,-3,0,-100,-11,1,0,0,0,-63,1,0,-30,0,0,0,29,-28,25,-32,2,-22,-4,4,-100,-40,0,-32,21,4,-51,22,-7,-16,24,0,4,3,12,44,-100,1,0,-100,22,1,-26,0,0,-26,24,0,52,0,0,-72,29,0,-10,-37,-24,16,6,-64,1,51,0,0,-51,2,0,49,-22,-60,23,-2,4,-27,-29,0,4,-4,54,-100,4,98,-9,0,72,3,0,-45,2,-14,79,48,93,-100,100,0,85,2,38,35,0,-43,86,-4,1,21,-2,4,100,-36,-35,37,-1,3,-1,80,-9,26,-93,3,19,39,13,33,57,2,-54,0,0,2,20,-100,-27,-2,7,-100,-96,-31,-10,0,-2,100,57,-9,9,-54,80,51,100,-5,-49,-72,1,-28,100,85,5,0,23,0,-1,46,0,-5,-37,0,1,-36,5,0,-3,0,-32,2,-20,-100,-16,-6,0,5,-74,54,47,-33,29,0,3,57,2,1,27,2,-100,-37,15,187598,0,100
-48,-2,21,-41,3,-12,0,-54,25,23,-17,-26,17,-27,0,-25,-9,2,31,-7,22,52,0,-24,0,-14,-28,-16,-29,0,0,1,3,0,43,-4,0,18,0,0,4,2,0,7,0,0,0,14,11,34,-2,2,7,0,3,79,22,0,-32,19,20,-20,28,0,-21,14,0,-19,3,17,31,16,-15,0,73,43,2,-6,1,0,-25,40,0,32,0,0,23,-7,1,-29,-11,0,1,1,-68,4,-91,0,-24,-19,44,2,-30,2,-70,48,0,-27,-23,-5,1,-16,0,90,0,6,-32,-1,0,23,3,1,-68,2,-14,0,-23,-44,1,-33,0,0,2,65,-5,0,-45,81,-30,-17,17,-15,4,-33,-15,17,10,16,2,11,48,4,18,-20,0,0,-11,-9,49,31,2,-63,0,0,2,12,28,4,-4,0,-35,32,-32,-5,0,12,49,31,-51,-9,-57,77,-52,0,-29,-29,26,-12,0,36,40,-41,0,47,0,-6,-27,0,-32,-31,1,2,-15,10,0,-1,8,-33,-14,2,-85,49,6,1,-46,-52,95,38,-32,28,0,-41,-97,3,5,2,1,45,-10,-9,189357,0,100
-45,-11,-37,-16,2,-21,0,60,32,39,-51,-7,10,13,0,-58,-17,-2,31,69,18,-5,0,-48,0,0,-18,35,-46,0,1,-1,8,0,61,3,2,8,0,0,9,1,-1,-30,0,0,0,-32,-25,-8,15,1,-34,0,1,27,26,0,-56,36,35,-7,39,-21,-50,-15,0,-50,2,-17,35,-26,11,0,27,27,1,-25,0,0,-38,24,0,66,0,0,-15,66,2,-17,-40,-40,-39,0,-64,0,-43,0,-27,-30,2,0,-58,-57,-51,20,2,8,-27,-13,0,-17,-1,-3,0,6,-54,5,0,72,2,0,-64,3,34,35,-22,-1,-7,0,0,43,-1,25,-52,-1,-4,69,-10,-1,56,2,3,-50,-21,-30,-38,-16,6,1,0,-8,62,48,-1,-12,-64,-40,21,-39,3,-57,0,0,2,-7,-14,-24,-3,0,-57,-4,-4,-13,2,-19,75,-38,-2,7,-46,65,-61,1,-4,-44,-12,14,-99,43,-17,-29,-3,24,-1,-4,-44,0,23,-18,2,2,-22,-16,0,0,7,-61,19,-2,-10,-7,2,0,-45,66,0,2,-5,54,0,45,-37,0,4,35,1,61,-38,-37,193983,0,100
-10,5,-3,-78,7,-30,0,-14,-14,19,-49,10,36,-40,-2,35,10,10,15,40,35,-11,0,-2,0,26,-36,2,-14,0,4,0,-2,0,-9,1,0,15,0,0,-31,3,0,-27,0,0,0,-10,-28,9,-9,4,-9,-4,1,-80,32,0,6,29,7,9,20,-12,-34,-28,0,-14,5,-28,-2,-2,3,0,-95,36,2,-23,-3,0,-25,34,0,41,0,0,17,34,0,-55,-41,-23,-51,-62,-43,2,-28,0,-2,-30,30,-1,-74,-27,-44,46,1,-52,-31,-19,1,-17,-3,10,0,3,16,4,0,39,3,-1,-74,2,0,1,-47,-1,-20,-2,0,3,0,-17,-1,-1,-43,0,-22,4,18,5,3,16,19,-25,-4,8,-1,1,2,-22,23,-13,4,2,-2,45,21,-40,1,-39,0,0,2,-7,-6,-42,-3,0,0,-8,-20,-4,0,-21,18,-39,-37,11,-36,4,-33,-7,-20,34,16,-29,-66,-15,3,-77,-2,44,1,-1,-68,0,-44,-30,0,2,16,2,0,1,2,4,-30,10,74,-8,-10,0,-46,-18,12,-19,-15,1,0,-43,-22,0,1,16,0,-7,-39,45,199042,0,100
