ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
23,17,15,-16,18,1,24,-7,26,56,0,52,23,9,87,8,52,13,-39,-31,-19,38,28,8,19,35,-25,-50,-38,-64,-41,33,58,8,-37,26,-34,4,-20,-32,14,-15,-22,31,-40,58,-35,27,75,-88,10,58,29,-100,-32,26,47,5,9,-7,8,-19,26,100,84,50,-47,27,55,23,13,35,-31,-7,-6,-26,-1,100,22,-2,-13,39,33,90,-23,-15,-11,27,12,21,-13,-7,-55,31,27,-6,-4,37,-8,44,-30,-8,-40,-16,-3,52,10,9,100,35,-75,69,3,19,-7,-56,26,13,-34,42,-100,57,21,-19,-37,-42,19,-17,36,80,-13,5,27,58,-29,4,1,33,25,57,-11,-17,11,81,37,-65,73,57,-52,65,-58,45,61,17,23,26,36,64,-32,29,-39,-42,-7,20,-30,29,-14,73,76,18,-37,100,22,10,33,12,-1,33,14,-10,33,-46,100,-42,74142
11,-19,66,-34,-5,-1,11,3,11,6,52,20,81,25,63,17,15,-8,27,-13,44,27,34,29,-5,10,16,-32,0,7,30,36,75,9,-78,0,21,52,5,1,-58,-63,2,79,11,76,49,16,67,13,-34,88,37,-67,36,6,-38,-3,25,-5,-35,19,35,30,26,35,-34,14,70,31,41,40,-55,0,-9,11,-1,21,-23,-6,-3,39,11,58,8,5,2,-41,24,12,22,29,-38,26,26,-15,17,46,-5,17,-74,9,22,-67,-24,14,-12,-12,63,28,0,37,14,0,13,-47,19,11,32,27,-65,85,-65,35,-26,18,58,-33,50,17,12,11,37,48,-31,16,-50,-61,26,47,18,34,18,8,49,21,32,5,-29,29,16,41,36,52,10,-3,45,39,17,58,-25,20,30,-4,-18,37,44,65,61,-1,-34,65,26,-37,82,10,-13,82,16,3,38,-14,34,-82,74861
-4,23,52,-23,5,-13,-36,-65,26,-37,-35,91,-11,-60,7,4,-39,-43,47,-23,-7,68,10,46,-7,28,27,-10,-60,-100,4,22,5,-19,-30,2,48,3,-31,2,-63,-35,-34,62,2,60,35,22,-8,-100,-12,40,25,-83,-4,88,-2,-12,45,-13,-12,-34,40,20,-38,46,-6,20,58,47,10,-9,-27,-63,-14,-100,-39,-45,25,6,-1,47,-36,10,10,6,10,7,45,26,8,-37,-74,72,28,-1,-50,42,-10,14,-51,-83,-16,-37,-47,18,-20,2,27,27,-63,32,1,-30,31,-73,34,28,-7,92,-83,45,1,1,-4,-39,20,-22,81,-56,-34,18,41,42,-3,18,13,7,15,46,6,2,4,-58,82,-15,1,-37,-5,80,-39,-29,37,8,-36,-1,42,32,47,21,-14,-23,-35,-8,-28,-30,-9,-8,7,-30,-20,22,14,18,61,27,-13,-15,16,12,-10,-21,15,-27,74871
7,-58,42,-19,39,-4,20,-72,7,17,13,-1,48,-76,-15,24,-26,9,34,-5,18,57,34,32,-1,2,38,-23,-23,-92,-15,20,23,29,-34,5,15,15,-31,-12,-54,30,-38,44,-33,89,4,13,14,-82,5,18,20,-40,-7,11,-82,-5,23,-8,4,-10,1,-5,7,74,-23,17,86,27,35,9,19,-63,-19,50,11,3,-58,41,-3,58,-37,-24,12,4,13,-84,27,-11,4,20,-52,52,6,6,-61,46,-17,10,-26,0,6,-4,-23,1,-24,36,7,1,-91,46,30,7,38,-57,0,-5,-36,9,-41,25,1,16,6,20,29,-19,56,-72,-21,32,-1,52,-5,-6,-12,-13,7,55,3,12,19,-52,57,-9,77,17,5,14,16,6,46,17,23,2,48,47,19,38,-42,10,24,-2,-11,10,17,9,91,7,10,5,7,7,45,-5,-24,54,-7,13,4,-49,-1,-33,74896
-7,28,63,-17,30,0,-38,-2,6,25,-29,52,68,-18,47,11,2,13,-25,-23,0,37,54,36,15,-11,33,-29,15,60,-1,34,8,-19,3,-8,-13,18,16,-7,-2,25,17,52,-15,15,-32,12,60,64,-10,65,32,-58,-30,8,15,0,27,-9,-12,3,-8,30,1,29,-27,13,20,38,52,6,30,1,30,70,11,-3,32,18,-5,28,10,45,-15,0,9,19,25,-3,34,-17,-27,35,15,0,-14,50,30,44,-3,58,45,0,-32,42,-39,-47,44,17,-100,58,-21,-7,37,-22,-14,18,-28,0,-54,66,-2,34,24,-40,25,-17,68,91,-1,31,-7,39,18,13,-10,1,38,39,34,32,13,87,65,-32,10,25,20,67,-41,25,44,7,-40,-7,47,57,-12,21,-30,45,-18,17,-25,21,4,60,17,-7,-65,37,39,0,54,18,-40,70,15,9,6,-24,37,3,75087
13,45,36,-24,39,11,-57,-21,-19,13,80,19,45,2,35,6,-3,-4,-58,5,-33,45,56,21,21,-45,56,-8,-35,52,27,32,30,-1,-61,22,45,52,9,13,-14,62,6,63,5,26,-49,26,72,43,11,100,34,-91,23,-30,45,10,30,-5,12,25,30,50,7,46,-8,25,38,18,54,14,61,-21,-4,100,-5,13,40,44,-5,46,8,34,-2,4,21,18,25,-17,34,-8,-8,45,41,-8,-5,17,0,56,-15,77,-41,-36,-24,60,-25,-9,81,47,14,52,10,6,50,-12,-20,14,43,1,-86,100,16,25,15,-17,52,-25,61,27,26,16,37,67,-9,8,-62,14,28,66,25,24,11,21,61,-36,52,13,13,24,-22,13,50,42,-64,14,11,64,30,56,-14,-37,-4,24,0,17,-31,74,66,4,-14,91,27,-60,67,13,-21,43,7,19,13,-20,54,-66,75355
0,33,46,-22,14,8,24,-23,10,-11,38,44,35,-25,6,15,20,0,19,4,31,12,15,11,2,-5,15,-25,-18,-73,-22,13,-20,22,-19,2,47,48,-8,13,-17,-16,-8,39,2,49,19,8,26,-70,-8,26,21,-25,8,-23,-21,11,11,8,-2,-23,9,0,-47,30,-17,7,57,20,8,12,-14,-22,-19,67,-7,-29,27,2,9,18,37,5,38,7,25,-14,8,10,-7,19,-12,21,12,27,-31,40,-22,0,-39,57,22,-39,-16,0,-5,30,-6,18,100,27,12,-26,24,-3,-11,10,16,-9,-22,26,-35,33,0,19,67,-20,50,-28,-23,14,7,27,7,16,3,-26,-1,30,-16,40,13,-48,46,-41,43,-11,-1,51,11,25,66,50,19,-6,38,17,52,63,24,17,22,2,-2,16,35,30,14,-32,4,-19,-3,16,38,10,0,39,-11,23,9,19,-17,-15,76433
-15,45,58,-17,18,1,10,16,-13,-20,-7,70,-7,29,48,3,12,-2,-13,0,3,10,33,24,3,66,13,-5,-25,-60,-18,18,-3,-7,-81,17,18,37,48,13,-79,20,43,63,4,81,-16,30,89,-44,-44,84,22,-69,57,71,5,0,-5,-5,-42,-35,18,5,-13,87,-5,31,70,31,45,32,17,21,31,52,3,-11,47,16,-6,71,5,40,29,-1,-3,-10,-6,-12,-1,-17,-11,11,1,18,28,-34,40,26,-40,26,5,-28,-40,17,54,3,54,9,65,4,-6,-17,16,-8,63,19,48,61,-68,89,-25,-11,-52,13,37,-18,25,-54,-54,64,19,35,-38,17,5,-20,0,33,-5,-10,2,-43,27,10,7,-20,-46,69,0,-19,34,43,8,16,-34,3,15,36,-35,0,-13,4,-5,-29,3,86,12,-17,-40,50,0,22,62,20,52,3,33,-2,29,-45,0,-82,76449
32,22,29,-10,9,33,7,-25,-14,12,-62,11,45,-12,80,18,22,3,-22,0,2,69,34,0,9,-16,32,-13,-24,0,32,14,16,-42,-25,42,1,74,-9,1,-12,-9,-11,18,1,35,-45,22,50,3,28,63,19,-77,65,40,100,29,26,4,33,-5,44,40,26,-9,-22,35,37,0,36,49,-21,-15,-25,-100,0,26,19,12,10,-31,17,65,1,20,30,100,20,-18,26,-19,10,71,68,1,-29,20,-25,27,-58,-100,-13,-45,-22,19,-51,24,56,57,0,20,-11,27,26,-7,-12,30,54,44,-76,60,9,2,-23,-37,80,-13,64,57,-20,42,51,50,4,21,20,-7,25,44,15,6,4,76,66,-48,44,11,-23,18,-36,10,69,74,-2,38,10,27,-10,92,-4,-7,-15,17,-5,14,3,52,67,20,-4,63,27,9,21,29,-55,40,18,22,49,-14,61,-24,76479
30,-26,62,-26,14,4,13,-28,32,24,19,33,6,-4,46,11,-18,-16,-8,25,-1,70,21,26,-5,-1,83,-21,-15,-54,25,4,0,-29,3,48,-31,-4,24,41,50,-33,17,60,36,-9,-33,13,51,-55,62,58,3,-44,-37,-4,-6,2,15,-12,58,-85,45,35,-21,-23,-21,11,-10,23,19,32,-35,-23,-52,81,-19,-25,-27,21,-10,-23,-3,43,81,-5,23,1,16,24,0,1,-12,58,-3,69,-10,0,-46,-16,-52,75,-4,-54,-2,-19,-40,58,57,-3,-31,14,-27,25,84,-19,-5,-3,-23,0,-42,58,-63,34,-5,15,11,-25,48,17,-88,-7,41,41,33,16,-35,-73,18,43,-3,36,13,27,45,-14,58,23,-12,67,24,60,58,-5,10,40,0,18,-37,28,-6,-3,8,-5,17,64,-2,49,81,24,7,60,19,-22,63,-3,-44,8,22,23,25,-12,46,-4,76529
-31,70,63,-17,9,13,-3,6,0,11,11,68,52,-13,43,3,52,6,69,-25,37,5,19,56,0,85,15,-15,-38,-6,18,35,-6,-9,-86,-3,51,64,28,-14,-56,-38,20,69,-14,91,61,31,79,-10,-55,81,39,-33,52,76,26,12,12,-12,-56,-46,50,-11,-22,81,-15,27,100,52,25,35,-34,8,-20,32,10,-33,68,9,-13,72,62,43,31,-4,-17,35,12,9,-1,-24,20,6,-5,26,-2,28,-17,-5,-58,13,40,-62,-22,-9,7,-46,44,-4,27,-13,25,-17,14,21,74,14,36,81,-31,84,-47,8,4,68,61,-16,56,-77,-51,43,49,29,-42,-9,23,-51,24,32,-4,10,5,-66,55,-1,10,11,8,91,72,52,62,58,-4,-10,29,-20,49,55,-14,41,-16,-1,-35,55,37,75,21,-17,-86,40,22,35,69,14,1,57,16,-17,30,-14,3,-90,76580
24,50,61,-13,26,2,-7,-15,52,17,64,16,85,-100,9,18,13,99,29,4,22,41,77,100,3,19,-75,-17,33,-95,0,15,14,7,-23,7,7,61,0,16,-92,100,-3,58,4,-26,41,14,31,-91,-37,69,17,-48,0,80,16,1,15,-2,-39,-15,8,30,-26,55,-18,8,-19,100,86,8,93,-18,49,98,100,-36,47,33,-5,52,27,8,-44,-1,15,13,15,41,36,26,-13,41,36,-65,-100,54,49,0,22,82,24,-1,1,-1,21,20,45,46,22,19,-9,15,-67,0,21,1,-31,77,-54,61,-100,11,23,-16,51,-12,32,-67,-16,67,6,30,18,3,-15,-100,12,30,32,10,22,-55,31,0,21,17,37,35,-12,21,9,61,-10,1,52,21,5,44,-6,30,31,1,-1,31,21,30,16,15,17,54,11,-10,60,2,23,82,-8,15,3,-6,30,-32,76624
20,-12,42,-33,-7,-8,0,-36,4,-27,32,45,34,-3,17,24,14,-26,-4,11,17,36,-24,21,-1,12,21,-28,14,-50,4,16,-22,33,-67,7,44,65,-6,2,-65,-25,-8,61,-1,66,13,13,40,-81,7,80,20,-60,22,-4,27,-7,26,1,9,-56,27,41,25,28,-29,8,64,20,-23,24,-24,-42,-69,26,-23,38,-33,-12,3,23,32,17,56,10,22,5,25,8,18,46,-37,42,18,38,-8,68,-65,-3,-83,24,4,-81,-12,6,3,28,33,22,80,41,0,6,28,-41,21,21,25,1,-64,74,-65,36,-1,3,78,-34,41,-50,-44,33,30,37,7,27,15,-61,19,37,13,45,24,-50,39,-7,48,-26,-4,58,-8,25,37,52,-2,2,67,41,36,66,22,2,51,-2,5,23,19,39,61,4,-11,40,18,2,62,21,4,30,2,24,20,15,28,-71,76929
2,-7,81,-29,2,0,5,-1,12,2,-8,74,36,-6,99,21,-5,-51,6,-1,26,41,36,6,-1,28,2,-20,-35,-23,11,28,-1,-7,-68,3,62,51,8,-1,-100,-52,0,100,9,73,-3,21,83,-7,-24,96,30,-78,-3,82,7,-1,26,-10,-24,-98,64,38,11,70,-18,17,77,-2,40,25,-54,0,-18,-88,-52,18,-18,0,-8,48,4,95,3,1,24,-13,26,3,-22,9,-30,39,-30,-10,7,49,-22,-27,-65,-100,-36,-79,-38,-31,0,9,76,-38,-36,36,9,-17,7,-24,29,-12,-9,90,-78,99,-100,22,-47,16,75,-29,71,-34,-94,9,61,69,15,23,11,-100,15,70,-26,20,23,-15,68,-6,50,2,-36,98,5,28,6,57,1,-3,48,35,60,82,3,-31,17,-2,-12,34,29,80,55,-18,-37,74,13,15,100,-11,6,40,26,25,19,-5,46,-74,76944
13,6,62,-24,-2,9,-8,-35,12,-9,22,7,89,-35,-6,10,25,12,-30,-16,5,37,34,32,0,-26,48,-26,1,29,32,32,73,-11,-74,-2,11,55,2,23,-3,45,0,56,18,43,-24,17,39,25,-9,65,32,-75,9,17,12,10,30,-10,-11,14,48,23,-5,33,-24,18,49,33,34,37,49,-33,2,-23,11,2,4,-2,-9,29,28,-5,12,-2,-3,-9,30,11,20,7,-38,37,38,-4,-26,61,3,51,-21,-25,52,-19,-14,56,0,-12,10,45,-86,65,7,6,46,-36,-23,12,24,28,-77,66,14,36,8,26,61,-23,51,-28,19,-1,49,33,-3,15,-49,20,28,33,20,34,10,-34,50,-47,25,-10,8,19,17,5,75,54,-6,-2,61,71,6,50,14,48,7,0,-18,3,8,38,23,7,-34,6,28,-46,56,11,3,86,24,-1,37,7,13,-75,76998
12,32,57,-18,0,22,31,-21,11,-10,-47,48,9,-23,36,21,-50,-12,10,16,14,30,21,13,4,14,5,-16,-31,-28,27,12,11,0,-5,13,43,36,-13,0,-50,4,-22,49,3,50,18,5,15,-36,3,11,14,-60,-31,61,-44,16,28,-22,0,-29,43,9,-20,-24,-23,0,52,8,30,4,7,-17,-25,6,-1,-25,9,9,-16,12,-67,23,5,-9,55,-76,28,-14,5,-14,-16,23,2,-26,-17,37,-17,0,-52,24,13,-46,-30,-11,19,50,11,0,-65,16,32,-4,-10,-29,21,18,-55,71,-56,5,-28,33,-12,-10,10,-21,57,-31,-42,52,48,57,19,-1,-33,-37,4,56,-1,29,22,0,57,-33,-12,-11,-14,80,3,15,51,28,25,5,31,28,32,17,-32,19,-4,2,3,16,14,8,32,-7,18,19,4,-48,54,18,9,24,-15,52,-4,-26,45,-17,77060
50,70,90,-24,36,-14,52,-65,-23,4,57,64,24,-62,39,12,-26,43,-24,-14,-11,60,100,100,5,20,86,-31,-29,20,6,49,6,72,-21,44,-39,69,-23,52,26,-16,-32,82,48,1,-58,18,62,25,30,76,46,-87,-13,-36,18,-15,28,-11,26,17,31,46,55,5,-33,19,6,100,100,52,-12,-58,67,95,38,52,72,40,-11,5,-23,36,60,-4,37,-26,26,-21,15,-24,-36,51,-14,89,-67,40,70,46,-30,62,-10,-11,-1,37,-92,52,75,-22,-78,76,-35,33,81,-35,26,-8,-4,-25,-88,81,57,15,85,-51,34,-25,70,52,18,72,36,95,-39,28,-12,52,25,95,11,12,14,77,68,-51,45,3,88,78,-65,65,68,65,50,41,35,87,-49,39,-67,-4,-17,8,-21,61,-10,58,46,31,-7,65,23,-23,85,-9,-93,52,16,36,48,-72,51,-29,77087
17,70,80,-16,21,16,67,-17,-12,33,-10,67,74,2,-2,21,3,14,-83,-9,-10,11,58,42,3,-36,39,-13,-9,43,12,41,52,27,-50,1,49,35,-18,-36,-78,35,-23,87,-35,6,-89,22,52,44,-14,42,42,-74,-12,27,19,16,16,-12,-17,10,8,14,34,21,-9,14,0,45,63,22,39,-20,52,84,12,29,58,13,-17,20,0,0,24,-12,18,8,16,-8,23,2,-49,10,40,27,-8,87,56,48,-1,94,28,3,-35,48,-5,37,24,40,-17,66,-16,-5,35,-52,-32,0,-15,27,-75,39,-14,36,13,-39,-10,-14,52,2,10,26,7,45,-13,18,-49,-9,22,46,22,39,26,10,52,5,52,32,17,73,-47,2,32,29,64,-1,87,52,50,-2,17,30,5,1,-16,3,-6,49,52,-5,-6,22,22,-52,89,0,-4,80,8,19,18,8,29,-57,77163
28,-27,83,-22,-25,14,4,10,-34,0,36,70,38,39,49,17,-19,30,65,-1,-10,16,98,76,-27,30,-15,-7,7,-24,-13,28,48,-14,-36,18,12,76,19,-7,-28,-81,17,100,-11,72,65,-16,41,-13,-34,80,25,-64,18,8,-52,14,47,-7,-35,-8,17,11,-62,-2,-6,-17,66,76,88,-26,-82,8,21,97,15,-56,-45,-25,-3,-30,0,48,23,-2,21,-54,46,-27,55,-41,4,17,17,3,41,-27,5,40,-66,68,21,-64,32,55,-16,28,90,10,-88,21,-50,6,-9,6,20,13,-7,15,-70,76,-81,47,56,14,-9,-21,19,-34,11,12,19,48,-5,6,-8,-75,24,49,54,44,18,-41,17,15,17,0,52,68,13,63,41,74,4,16,-29,21,7,-32,13,21,-39,-24,-5,70,-9,40,31,3,14,87,24,-1,100,12,-13,26,0,22,-28,3,20,-39,77217
4,47,56,-21,-20,-6,-6,-40,15,-3,-34,18,44,8,22,18,37,-7,45,-3,30,25,7,44,-4,26,2,-16,-44,-83,-7,28,-2,23,-58,3,1,57,-15,-19,-5,-37,-19,48,-22,60,50,22,41,-78,-11,69,29,-43,39,-11,33,-7,0,-7,-10,-45,28,26,-11,28,-15,17,57,43,11,31,-40,-43,-46,-15,-4,-15,44,-22,-6,31,44,22,-6,-3,12,26,0,16,11,26,-9,27,-14,-8,12,35,-43,-11,-73,-43,33,-72,-26,-14,-5,7,12,-12,-75,35,23,-10,8,-9,23,17,25,-22,-43,69,-36,30,5,79,96,-21,50,-24,-44,9,30,25,-9,3,10,-36,18,24,8,28,21,-31,49,-3,27,-4,9,22,88,50,64,65,-8,0,33,44,-3,95,-12,34,30,-7,-10,52,28,40,22,-11,-21,9,17,11,49,15,-2,44,19,13,29,-12,27,-60,77219
-25,51,-6,-25,-15,27,22,-34,16,-15,47,10,66,-10,22,0,-24,60,47,-34,1,-2,52,54,-33,42,41,-18,-47,-72,-12,41,-43,-2,-43,-15,37,45,-38,-15,22,27,-37,15,0,61,33,20,0,-71,-41,25,35,-34,24,11,-3,23,21,-17,-48,-58,0,-26,-20,55,-20,10,66,57,52,15,27,-52,43,-11,55,-29,52,-14,-18,46,-9,8,-19,-19,-7,-62,18,-1,-30,-16,-38,-10,-27,-13,-4,30,41,-1,-37,-16,30,-35,-2,-5,7,29,27,-26,-76,16,61,-36,48,-44,26,4,-11,27,-34,10,-51,9,23,21,-9,-24,20,-69,-71,51,3,17,-58,-46,-9,-51,8,13,-34,9,10,-67,18,5,-57,-15,23,31,52,31,46,49,19,-15,24,17,36,0,-69,26,-18,-35,-32,33,0,-4,-21,-36,-25,16,9,-31,21,3,6,60,35,-10,11,-70,0,-61,77319
15,16,46,-22,2,2,-7,27,1,39,57,37,47,-9,85,10,-34,-24,-34,26,-51,5,50,-13,7,-51,27,-12,-31,19,-1,24,3,-50,11,36,18,55,37,6,-11,-1,21,46,9,4,-56,-20,54,19,-12,55,25,-84,36,-36,-12,0,24,-11,-13,-13,29,44,9,-57,-15,-25,8,-18,60,27,7,43,-26,95,-18,11,-15,5,-11,-47,-43,75,22,-12,24,-63,29,-18,22,-43,-14,-2,-8,13,-11,-19,-15,28,-8,67,-29,-4,32,14,14,61,80,-10,100,31,-25,-4,21,-13,-56,-25,32,-24,-80,68,-54,43,-5,-13,-10,-24,38,33,-27,3,26,15,-22,-11,-13,-65,20,21,20,41,12,69,37,-18,-11,38,-2,68,-6,9,63,39,-7,26,-19,38,12,11,4,-26,-28,3,9,10,-49,43,6,-6,-19,82,18,-21,48,-26,6,65,-8,26,14,2,64,3,77416
5,34,11,33,0,14,16,-56,15,6,-22,35,64,3,8,21,7,25,14,1,-22,11,16,30,8,36,35,24,-49,29,-6,21,-12,13,-43,23,-12,43,-18,-22,-8,48,-21,7,-32,92,-12,30,17,24,0,44,27,-63,-11,77,-52,13,-2,0,-1,83,0,39,8,-1,23,25,95,31,22,23,31,-55,-3,-11,25,-12,11,5,9,-34,26,11,0,12,28,-41,-4,11,-4,22,51,14,0,-13,30,30,1,51,26,-25,60,33,0,52,6,34,55,3,27,-4,27,-2,38,41,43,2,13,91,-63,45,-17,25,11,28,39,32,46,58,79,29,-4,8,-29,15,-10,-22,15,11,-9,27,25,84,47,34,-24,5,11,54,37,11,47,39,11,16,26,0,-15,31,-16,63,26,10,-6,14,-22,16,-2,-5,-4,56,12,-14,8,2,4,74,7,27,19,-12,50,-44,77538
30,30,32,-17,2,16,-10,-20,19,13,5,49,54,9,36,13,12,35,-14,20,7,11,44,88,-6,51,23,-8,-2,-83,-17,31,12,-1,-60,7,-43,98,1,49,34,-17,-5,54,35,70,-12,-1,50,-90,8,52,31,-58,0,30,52,16,16,-17,7,-10,19,34,17,31,-11,-3,67,95,48,50,-12,-14,-30,-17,34,26,13,7,-15,13,26,40,27,-11,11,24,17,20,17,2,1,8,4,27,12,44,-31,5,-57,-14,41,-54,26,9,18,38,52,4,-28,43,-40,0,28,-8,42,-11,31,22,-60,57,7,51,89,31,24,-18,58,-22,-13,38,16,20,12,40,-25,14,15,23,16,50,12,-20,58,3,-22,12,85,58,30,75,58,84,-8,6,44,51,-47,29,-6,37,7,-6,13,70,7,46,-29,0,1,50,15,-2,54,-11,17,54,12,12,46,-4,30,-61,77554
