fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-20,-20,9,0,5,10,-17,1,0,-5,-14,44,-12,12,0,-22,-37,20,-31,19,37,-15,-28,27,49,51,20,6,-23,0,-14,-4,-22,6,11,-15,41,14,-22,17,-34,56,36,-4,-28,-9,0,4,-4,-19,-21,2,-15,-29,-22,-5,-24,6,47,34,30,-60,-17,47,15,0,-51,25,10,4,0,3,-36,23,45,-8,17,-58,4,-9,-36,11,-20,84,16,-18,-2,-46,-7,0,35,9,18,14,-39,-33,7,-37,-14,-1,-2,24,-9,-8,42,51,-16,0,56,29,0,13,30,43,-13,-21,2,31,0,11,24,-42,0,-7,-32,0,8,9,-20,-20,-5,-14,-25,10,-5,0,-3,-50,-6,-11,30,-6,58,-26,22,-3,20,2,20,9,-28,-3,28,0,-3,28,-27,15,35,-39,17,9,-20,34,54,-27,-12,-23,0,-54,-35,-10,37,-27,-27,0,25,-26,-6,0,19,48,21,-13,0,-21,52,-15,21,0,-6,-20,-9,11,3,-3,-6,31,42,26,10,-17,-27,0,3,-14,17,-13,54,-45,7,20,5,-5,-12,25,22,-3,0,-9,-24,17,-40,-7,13,39,23,-39,-13,2,-35,84,76433
-38,65,20,0,1,-10,-31,7,0,-50,-13,71,-15,-48,1,-19,-41,5,-9,-38,14,-34,-22,34,29,92,-30,-5,46,18,-32,-45,-33,11,18,3,34,6,-22,73,-28,97,12,5,-74,-12,0,-1,13,3,1,11,-15,-4,-35,-50,-22,18,39,15,33,-31,55,14,71,0,-78,44,-28,3,0,17,-77,0,12,-50,0,-80,-2,-19,-56,-6,-8,76,-41,1,-56,-44,63,-20,16,9,19,-36,-37,-26,8,-56,-2,-6,-3,56,43,25,-2,67,-49,0,22,33,0,14,31,40,7,65,-10,71,0,-37,-27,-8,0,0,-30,0,-17,-32,-15,-8,-9,-1,-76,-21,3,0,4,13,52,-45,34,15,70,-44,46,-12,34,26,-17,10,-39,5,11,0,20,10,-35,37,62,25,-19,32,-15,44,22,-51,4,-48,65,5,-44,55,58,-32,-6,0,26,-19,8,11,-4,69,-18,-2,0,-19,21,23,62,0,0,67,-1,34,6,-4,4,30,35,72,20,61,-32,0,-16,-49,30,25,19,-46,12,-29,0,0,-44,3,6,1,0,-30,-32,8,-48,-12,26,13,-23,-26,-56,5,-27,72,76449
-40,56,52,0,6,-46,-20,6,0,-46,-7,60,-26,-18,5,0,-34,-18,16,9,25,-52,-2,28,69,68,-16,-11,64,42,-15,-31,-60,16,14,-23,33,-4,-6,61,-27,70,28,29,-62,-24,0,4,20,-28,-14,6,-7,-33,-62,-35,-35,-4,39,40,24,-39,74,13,64,0,-75,69,-85,-24,0,24,-67,-8,1,-46,1,-58,2,-17,-47,-36,-19,58,-29,-13,-50,-15,81,4,25,11,49,-44,-63,-15,10,-49,2,3,11,50,58,0,4,83,-35,0,40,36,0,26,34,35,13,34,3,23,0,-49,-9,-18,0,11,-14,-2,8,-41,-17,-18,-17,0,-56,-46,14,0,31,-29,80,-62,52,42,84,6,76,-22,35,22,1,13,-42,-5,33,0,-13,25,-42,25,70,-26,-39,4,-17,1,13,-52,-11,-45,84,57,-47,69,63,-40,16,0,6,-3,-8,26,-12,58,2,0,0,4,11,0,47,0,5,58,-4,26,24,-9,10,45,72,30,34,35,-46,0,-26,-33,36,21,37,6,9,7,4,0,-60,15,-15,-17,5,-37,-44,13,-58,-19,11,14,-91,-54,-58,0,-48,62,76580
-8,11,13,0,0,-11,-9,35,0,-7,-26,25,21,-31,6,-2,32,-4,-25,-3,-4,-5,21,33,-47,-4,1,11,41,10,-14,-10,-22,-40,29,-1,23,24,-35,12,-17,0,23,8,-25,-13,0,7,17,1,-21,-36,-20,-17,-24,0,-12,20,0,55,37,-31,60,17,4,0,-9,5,-24,41,0,-23,-7,0,13,-4,-2,20,8,-31,-31,-1,34,17,-13,-22,-44,-20,5,-35,-7,-19,28,-5,-34,-61,27,-46,-2,-41,12,49,0,-10,-10,39,-20,0,32,4,0,-21,35,67,-31,-21,-23,15,0,-3,2,7,0,2,-63,0,-31,6,-12,-17,-6,-7,-28,9,12,0,5,36,-65,-1,26,-7,28,-20,1,-1,32,-23,-8,44,-14,12,55,0,3,14,-22,28,16,29,18,-4,-11,29,18,-21,4,-7,14,-4,-38,-71,12,-11,-16,0,6,-1,6,-31,2,26,-4,-8,0,-27,10,-10,48,0,-8,20,-1,29,-10,5,-22,20,-28,9,-4,-8,-21,0,39,-28,27,-21,27,-27,-16,-9,8,28,-2,11,-11,6,4,-25,-5,8,-46,32,-11,14,-33,11,-41,9,-24,11,76879
0,26,35,0,-11,-50,-27,-7,0,-36,-11,5,-50,-46,9,-7,2,43,12,25,13,-77,7,37,3,43,17,10,-25,40,-17,28,-78,49,-6,-20,27,0,4,-3,-21,43,28,32,4,-37,0,21,24,-14,2,58,-14,-2,-77,26,-11,22,46,31,37,-16,-29,45,-14,0,-25,-19,-23,-27,0,-13,-28,1,51,-35,-2,11,-3,-3,-39,-55,-37,55,-43,0,-19,-36,-24,-58,12,6,-10,-20,-14,-32,41,-37,0,-3,11,52,66,5,68,-16,0,0,37,26,0,36,26,74,21,-27,-6,41,0,-18,11,34,0,-2,-22,2,-63,-15,-26,-14,-37,-24,26,-45,0,0,33,34,0,-80,61,21,-1,-52,-21,0,35,-3,-15,-8,-4,-13,20,0,20,19,-3,71,34,29,-47,-10,-26,12,51,-52,0,-51,-23,1,-54,-1,39,-6,21,0,23,-7,-10,-1,-16,7,-15,-22,0,-40,52,0,56,0,-9,19,2,73,2,10,30,-9,-29,40,27,-16,-15,0,56,-5,36,-1,38,-50,2,26,21,42,-81,4,38,-22,9,-13,-20,0,-46,-55,-13,46,-19,51,-9,-2,-8,62,78183
-27,31,57,0,-3,-6,-2,43,0,-47,-20,69,19,13,8,-16,-8,18,2,25,18,-9,14,45,31,54,-12,11,-12,55,0,13,-36,16,42,1,32,-7,-52,40,-25,56,38,10,-30,10,0,10,23,0,-16,10,-22,3,-36,9,-24,-3,41,69,47,-29,-2,52,46,0,-55,25,-1,-21,0,1,-52,21,19,-47,15,-12,1,-52,-43,-3,35,80,5,-15,-38,-44,-29,-26,17,9,59,-20,-30,-15,23,-42,-3,-20,3,22,52,-5,33,-53,-54,0,-10,31,0,-6,46,94,-3,-38,-15,36,0,-21,-10,10,0,27,-10,-1,-29,-18,-31,-16,12,22,-27,-12,30,0,10,46,34,-5,41,-18,-55,-11,15,-3,29,-1,-25,45,-28,-21,69,0,-9,34,-13,32,52,50,-8,-15,-32,-1,78,-48,9,-48,-32,-39,-53,22,51,-14,0,0,28,-18,-21,2,13,69,-21,22,0,-6,75,-11,46,0,-7,31,-4,35,-14,7,-8,69,35,37,2,-29,-28,0,-2,-54,29,-8,-9,-20,8,16,10,15,-4,23,16,5,9,-17,-32,18,-55,19,-15,52,-9,-8,-44,0,-27,81,167397
-21,38,57,0,-3,-9,46,42,0,-10,-28,79,43,-20,15,-14,15,-35,-2,41,-21,32,33,54,27,62,-24,18,18,51,43,7,0,-11,45,22,17,9,-50,54,-8,58,14,-11,-56,15,0,12,12,18,-26,-16,-31,-29,3,1,-4,-3,10,28,54,-38,38,23,44,0,-7,-2,-7,-28,0,-6,5,20,58,-13,0,39,10,-17,-55,-5,10,78,-28,-28,-56,-14,0,-19,-23,5,55,-60,13,-39,-4,-56,5,-20,22,92,11,11,80,31,-45,0,-8,17,0,-11,25,70,19,-25,-17,23,0,-63,-23,-49,0,27,-30,23,-11,-54,-1,0,15,28,-42,-30,33,0,-8,24,11,18,15,-11,-12,-88,-2,-17,36,18,-44,49,-32,16,19,0,-10,13,-23,11,54,11,-21,15,0,4,47,-40,-2,-31,2,-4,8,-9,54,-20,-2,0,20,-15,19,-3,16,82,-42,28,0,-26,48,2,85,0,-5,38,17,9,-16,15,22,65,21,19,-5,-20,21,0,-1,-43,33,16,-8,-97,9,24,12,0,15,4,-38,22,13,-48,-17,7,7,47,3,22,8,-42,-66,0,-14,75,190868
-35,39,-2,0,-12,-15,-28,16,0,20,-6,45,-6,25,1,9,-64,16,-11,-11,81,-54,8,24,-38,14,33,20,55,-10,-25,1,-72,19,0,-27,2,-11,9,5,-33,1,18,38,-20,-28,0,4,0,-31,-22,12,-7,-27,-72,5,-29,-15,84,83,21,-41,66,27,7,0,-2,25,-5,3,0,38,-9,10,0,19,1,-2,-13,-25,-14,-11,-18,25,25,-24,-30,-27,-12,-2,78,-10,0,-20,-45,-20,16,-13,-18,-25,14,-2,70,-10,1,36,-12,0,39,-2,0,66,26,44,-5,-44,-28,19,0,-21,37,-14,0,-12,-19,-11,0,-43,1,-15,-25,27,-20,-12,-15,0,38,8,14,-68,54,-18,36,52,25,-4,36,-52,19,16,-35,0,87,0,-16,18,-7,40,61,7,-7,-23,2,49,21,-40,-19,-35,-10,22,-52,16,58,-3,-11,0,48,7,-1,35,5,43,19,25,0,-1,22,-12,13,0,-14,38,-10,41,31,18,-1,1,-34,9,39,-41,-38,0,-4,-8,37,-46,34,52,-9,-20,4,-3,-69,11,17,-13,0,-47,-30,2,-58,-2,-25,24,-5,-15,-37,-1,-34,24,192906
-34,52,25,0,-5,-75,2,-19,0,-43,0,14,-52,10,2,-27,-25,72,-6,-10,93,-93,44,44,-17,47,45,8,74,20,4,20,-89,69,-12,-8,7,2,22,10,-19,39,16,49,-16,-43,0,25,25,-13,0,57,-2,-9,-93,16,-25,-10,80,36,44,-32,90,32,7,0,-47,13,2,-42,0,-21,-37,26,-13,-43,-4,-56,-17,-16,-20,-64,-33,48,12,2,0,-52,-26,-36,95,-10,54,21,-67,-25,52,-19,-22,-49,18,30,76,-16,-27,65,-4,0,44,10,0,76,42,91,19,-36,-46,18,0,17,51,10,0,-19,-24,-6,-27,-50,-44,-4,-35,66,-7,-56,-19,0,46,-23,21,-92,82,7,61,19,9,-4,47,-58,14,-15,-35,-11,35,0,-15,12,-4,63,61,-22,-51,-18,-46,19,18,-77,2,-74,-25,1,-58,15,52,-7,-7,0,55,-24,-7,-16,13,9,9,65,0,-58,20,-20,34,0,-9,47,-7,57,32,5,21,76,-12,8,65,-24,-54,0,46,-1,50,-58,33,22,-10,-7,21,14,-90,-3,81,-16,3,-37,-11,-4,-73,-42,-20,31,3,31,-5,2,-33,45,198006
-40,67,23,0,-6,-49,22,-5,0,-56,-11,29,-65,26,8,-6,-17,32,-21,16,52,-93,-41,54,45,19,-4,19,36,25,22,0,-90,67,-1,-9,15,23,-23,51,-48,15,38,33,-36,-14,0,7,24,-8,-28,72,-9,-34,-91,0,-42,-17,100,75,52,-52,36,30,55,0,-56,0,-9,-33,0,6,-54,25,10,-55,16,-78,-3,-11,-39,-52,-57,-37,25,-29,6,-49,0,-52,49,-3,-7,-28,-47,-52,38,-42,-5,-37,-16,50,36,14,18,25,-35,0,1,15,0,34,38,82,-22,-18,-37,43,0,-25,-8,27,0,-9,-51,13,-51,-30,-27,-5,-15,18,-37,-50,-7,0,34,32,12,-92,76,-15,29,-58,3,-1,44,-17,-19,-3,-43,32,77,0,-18,38,-14,68,54,25,-50,12,-25,31,42,-70,-30,-70,-2,-11,-92,13,56,-15,-20,0,49,-7,32,4,28,32,-19,18,0,-49,42,10,41,0,-9,66,12,67,-8,17,-20,-8,43,47,20,-15,-46,0,28,-34,42,-20,1,-60,-6,14,11,34,-95,31,27,-41,3,-31,-32,26,-87,-65,16,30,-10,22,8,-4,-41,-35,203161
-28,21,24,0,-10,-56,7,9,0,-13,-14,12,-42,32,4,-14,-13,70,-20,1,80,-51,7,27,-14,-22,18,10,-58,30,0,25,-88,25,19,10,6,-23,-34,-12,-22,-27,17,42,20,-34,0,9,16,13,2,42,-14,-4,-92,22,-6,4,76,-17,24,-10,-45,28,-13,0,-29,0,25,-30,0,-15,-44,10,-12,-8,5,-49,0,-3,-20,-52,-30,37,20,5,-45,-42,-24,-42,78,3,68,13,-41,4,41,-17,12,-21,4,5,61,-2,-15,-20,-11,0,38,8,0,38,9,63,21,-34,-24,35,0,17,12,21,0,-1,12,-18,-44,-6,-8,-2,-33,49,28,-31,4,0,39,58,10,-64,55,-24,-9,-15,0,-2,35,-1,4,10,-30,-8,-22,0,-1,11,15,50,39,63,-26,-21,-7,29,39,-44,-2,-36,-32,-15,-37,-2,33,15,-10,0,13,-9,-10,-12,13,13,10,47,0,-55,38,-4,5,0,-4,17,-20,48,26,16,27,58,-22,42,46,-27,-37,0,12,-21,34,-11,36,-23,2,-4,9,11,-63,-4,58,-22,1,0,-5,-4,-41,-40,-22,31,35,14,-34,3,-8,35,205659
-29,40,4,0,-2,-18,-14,-7,0,-43,-3,38,-26,9,-1,-16,-12,38,-22,23,35,-32,4,3,22,16,-5,0,52,4,-13,8,-42,43,19,-11,7,21,-14,21,-41,18,15,16,-41,-13,0,3,13,-13,-13,49,-4,-7,-43,7,-19,-24,26,14,2,-41,56,41,18,0,-32,37,-24,-3,0,4,-30,0,2,-43,2,-36,1,-15,-16,-18,-14,67,8,-10,-31,-44,18,-13,32,7,60,-15,-47,-25,28,-19,1,-37,-1,29,17,1,0,7,-23,0,33,8,0,15,24,50,11,-2,-32,76,0,-15,-6,-3,0,1,-24,-11,-13,-38,-15,-2,-13,11,-42,-18,3,0,17,29,30,-36,42,11,17,13,38,-12,47,-74,-11,-6,-30,-20,9,0,-31,10,-12,29,47,22,-18,-24,-16,40,30,-50,-3,-46,15,-6,-52,22,49,-12,-17,0,23,-16,-21,5,4,40,-12,12,0,-22,30,-4,44,0,0,41,-14,27,10,1,11,61,19,81,25,-6,-43,0,11,-27,46,-76,30,11,4,18,4,1,-37,5,35,-9,-4,-39,-22,4,-56,-23,-20,43,-25,4,-28,0,-21,69,208573
-30,27,10,0,-14,-28,-13,16,0,7,-24,58,8,20,9,-21,11,64,-23,12,36,-16,0,46,-28,42,32,25,27,13,-13,24,-46,11,17,-6,1,5,7,-12,-45,26,31,9,9,-17,0,19,29,-11,-4,14,-24,14,-47,11,-9,32,51,49,41,-39,50,48,-6,0,-35,-17,31,-27,0,4,-24,39,16,9,14,-10,-7,-12,-40,-27,-7,67,-9,-1,-49,-41,-39,-19,34,-12,52,14,-23,-37,24,-35,-6,-64,11,63,51,-24,30,-12,-9,0,52,20,0,57,37,82,3,-9,-70,17,0,12,33,-13,0,-2,-29,-8,-24,-35,-12,-5,-18,18,18,-8,2,0,10,0,-11,-24,44,-16,-11,-21,-15,12,35,-32,4,18,-25,-4,41,0,19,27,-9,29,47,1,-6,-28,-10,-19,61,-33,10,-35,-39,-23,-24,-50,46,-10,-24,0,35,-21,-7,0,25,57,9,17,0,-33,61,-31,70,0,-15,23,-16,32,15,28,-8,58,-20,13,43,-10,-28,0,-3,-8,48,-44,57,-55,-13,20,17,-16,-24,22,60,4,8,-5,7,10,-20,9,-23,52,30,4,-54,0,-8,65,211264
-28,39,46,0,-5,-43,32,29,0,-43,-16,43,-12,9,8,-11,-4,34,7,-6,38,-65,37,49,-1,44,14,26,31,44,30,10,-73,33,7,-6,7,-7,-35,23,-30,42,42,22,-28,-8,0,16,26,-8,-20,27,-15,-21,-74,3,-22,-3,69,52,50,-39,52,39,25,0,-35,-50,13,-40,0,3,-32,18,54,-45,20,-28,9,-36,-52,-42,0,81,-4,-19,0,-34,-34,-41,37,-2,28,-12,-19,-35,26,-51,0,-24,24,19,58,-11,50,-12,-35,0,-23,15,0,22,37,82,3,-41,-35,36,0,-16,18,7,0,-5,-23,2,-45,-39,-28,-8,-6,31,-11,-38,-6,0,25,7,10,-62,57,-19,-7,-5,-56,-2,29,-5,-22,31,-29,-1,52,0,-13,37,-13,52,49,11,-35,-6,-28,-2,67,-61,-16,-63,-29,4,-35,-1,50,-13,6,0,17,-12,0,-4,-2,44,-21,30,0,-51,64,-12,24,0,-11,35,-2,58,-2,24,0,21,13,27,21,-20,-15,0,8,-32,35,-6,-24,-24,-4,-7,15,17,-62,26,37,-20,7,-23,-25,24,-40,-12,-3,41,14,2,-7,-5,-25,74,213301
-48,62,9,0,-11,-52,21,-12,0,-34,-13,25,-50,62,1,8,-14,32,-33,-23,52,-65,-7,75,-54,64,1,4,21,11,17,14,-84,13,15,20,24,13,-48,-41,-52,58,20,43,7,-33,0,8,15,16,-18,13,-16,-22,-86,12,-21,44,69,79,73,-46,30,10,-48,0,9,2,15,-22,0,2,1,13,11,-33,7,-20,-9,-5,-33,-51,-37,7,65,-14,-33,-65,-2,-8,49,-17,27,-37,-28,20,38,-33,-2,-62,-6,63,39,-6,15,-15,-45,0,-20,21,0,9,26,78,39,8,-63,9,0,-36,-1,7,0,0,18,-1,-8,4,-17,-9,-33,10,7,-27,2,0,43,100,58,-82,58,-30,-13,-7,5,6,61,-38,-1,-10,-45,29,74,0,45,20,-13,30,49,100,-26,22,-19,34,-8,-56,-20,-56,-4,-20,-56,60,47,-13,-33,0,47,6,35,1,12,23,-1,12,0,-51,-8,-7,63,0,-7,63,-1,29,3,3,48,31,-60,8,25,12,-26,0,10,-43,54,-34,-18,-5,-14,-10,9,2,-82,18,29,-25,0,5,-32,12,-56,-48,12,8,22,14,-32,-12,-19,8,213835
-27,33,73,0,-11,-27,38,49,0,-26,-14,60,23,24,20,0,-20,43,11,40,2,-44,36,34,33,-6,-7,27,18,75,40,26,-62,7,39,6,20,9,-29,34,-21,-9,35,25,-29,-13,0,24,24,6,-5,10,-17,12,-60,19,-26,15,52,9,30,-18,38,31,27,0,-14,18,18,-29,0,-9,-16,42,27,-26,13,-17,1,-49,-18,-30,20,43,14,-4,-19,-32,-23,-69,0,-13,80,7,-25,-12,20,-21,0,-33,22,-3,38,-19,33,-27,-8,0,43,28,0,18,50,79,-31,-52,-30,-12,0,9,-9,23,0,35,-9,-15,-73,-29,-24,-11,-15,43,-42,-1,35,0,28,23,38,-22,52,-2,-40,-19,12,-8,42,-23,-14,51,-29,-18,5,0,-6,32,-2,67,55,21,2,-10,-24,-21,52,-32,11,-32,-24,-5,-36,17,58,1,14,0,41,-1,-17,-16,41,64,-11,42,0,-34,50,-20,-1,0,-12,34,-14,68,2,28,-42,86,31,-18,18,-31,-31,0,-9,-10,39,-28,46,-10,-11,45,22,29,-23,24,36,1,18,-23,-3,21,-29,19,-15,28,23,-15,-19,8,-25,41,215689
