playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
71162,239358,252066,-1,74323,233487,-1,71824,186156,-1,271311,253055,262255,-1,-1,-1,227806,255145,-1,72195,253054,-1,233487,211009,-1,221600,183422,259442,233487,264093,-1,229682,-1,-1,242853,232413,-1,233487,261283,260842,-1,-1,-1,12,259751,261432,241523,-1,221600,221600,-1,233487,260402,272532,243619,232110,70035,-1,72061,237295,279253,233487,279251,203783,237295,-1,72060
73611,203841,233731,-1,72604,266127,-1,206115,262118,-1,268460,223334,251809,-1,-1,-1,237329,237161,-1,275876,247851,-1,206085,186345,-1,266127,241096,210047,266127,198039,-1,231512,-1,-1,211990,218659,-1,266127,234742,266127,-1,-1,-1,13,274246,207650,230977,-1,198032,247851,-1,242964,207807,254135,196978,220407,163600,-1,258805,233731,270617,242964,231292,203487,242964,-1,270519
-1,199641,236015,-1,-1,236015,-1,264269,243057,-1,74242,257470,217036,-1,-1,-1,235642,254243,-1,-1,235173,-1,240740,255718,-1,236015,269421,238095,236015,71634,-1,202750,-1,-1,212260,206086,-1,236015,239015,224656,-1,-1,-1,14,73239,261647,237819,-1,278016,236015,-1,236015,237809,70228,230978,233267,254859,-1,-1,236015,70229,236015,265468,273106,192123,-1,263951
-1,206218,203903,-1,-1,243223,-1,73382,235156,-1,262290,246682,247279,-1,-1,-1,262072,233957,-1,-1,243223,-1,255594,237000,-1,243223,193942,193011,228120,72244,-1,276412,-1,-1,277658,208806,-1,255594,241075,228120,-1,-1,-1,15,275297,276561,238490,-1,230774,193011,-1,243223,274931,-1,208159,250804,73383,-1,-1,240317,279870,243223,70024,242787,240317,-1,72242
-1,189324,221841,-1,-1,237916,-1,258167,242916,-1,70741,237916,279497,-1,-1,-1,257084,240097,-1,-1,227927,-1,231044,256402,-1,237916,270857,252793,227927,271669,-1,204760,-1,-1,212382,222156,-1,227927,263953,202697,-1,-1,-1,17,243585,226012,180819,-1,220570,202697,-1,237916,256035,247497,258930,217096,244319,-1,-1,221841,278957,237916,245153,277561,233795,-1,276695
-1,240091,220697,-1,-1,220697,-1,236568,243576,-1,264850,247394,270208,-1,-1,-1,251421,236480,-1,-1,259868,-1,200104,270579,-1,220697,226226,232488,220697,279117,-1,205923,-1,-1,243702,260105,-1,220697,212188,259583,-1,-1,-1,18,245279,246791,227535,-1,264453,200104,-1,220697,264180,-1,231943,172203,72159,-1,-1,200104,259596,220697,72284,272926,225539,-1,236239
-1,193105,245155,-1,-1,210736,-1,264579,244470,-1,278102,233927,204311,-1,-1,-1,245388,224371,-1,-1,225659,-1,236792,229880,-1,210736,205569,242000,210736,276460,-1,244749,-1,-1,193182,189615,-1,210736,251954,210736,-1,-1,-1,19,195859,72754,235844,-1,245336,224371,-1,210736,242271,278098,205431,164835,272936,-1,-1,233927,70230,210736,274094,215798,190717,-1,274102
-1,167495,256790,-1,-1,222492,-1,267899,212622,-1,278252,222492,250955,-1,-1,-1,189596,229391,-1,-1,225375,-1,213345,206113,-1,212622,209658,229558,222492,74184,-1,237086,-1,-1,277823,234205,-1,212622,209889,234396,-1,-1,-1,21,275298,266236,268421,-1,202335,167495,-1,212622,276004,-1,247827,186569,266245,-1,-1,202126,-1,222492,70448,248266,202126,-1,279622
-1,235073,212194,-1,-1,212194,-1,278854,259075,-1,-1,231447,262105,-1,-1,-1,246863,208333,-1,-1,204923,-1,251852,245541,-1,212194,190765,212190,212194,-1,-1,266032,-1,-1,254117,229476,-1,212194,224196,229891,-1,-1,-1,22,262298,70728,205693,-1,247819,208333,-1,212194,261495,-1,235407,241050,73057,-1,-1,208333,-1,212194,73016,240833,215441,-1,-1
-1,223550,204497,-1,-1,220876,-1,-1,243133,-1,-1,220876,276358,-1,-1,-1,250723,257919,-1,-1,222028,-1,239367,233152,-1,220876,246919,222493,220876,-1,-1,223724,-1,-1,269952,264763,-1,220876,250724,256781,-1,-1,-1,23,257273,177475,206467,-1,221491,223550,-1,220876,271119,-1,234943,235018,70149,-1,-1,222028,-1,220876,-1,243354,214096,-1,-1
-1,262659,212096,-1,-1,212096,-1,229692,260930,-1,-1,209846,257877,-1,-1,-1,259714,199897,-1,-1,226168,-1,234171,250931,-1,212096,258316,207862,212096,-1,-1,262672,-1,-1,216497,190666,-1,212096,262668,232639,-1,-1,-1,25,263022,279115,234875,-1,231366,209846,-1,212096,262665,-1,239696,234833,244112,-1,-1,212096,-1,212096,276694,208335,199439,-1,279045
-1,206145,251107,-1,-1,251107,-1,274696,245252,-1,-1,269318,243344,-1,-1,-1,262297,243360,-1,-1,211982,-1,262984,276329,-1,251107,223680,224250,251107,-1,-1,269513,-1,-1,270111,260241,-1,211982,251482,262635,-1,-1,-1,27,269916,73992,244942,-1,244133,262635,-1,251107,270110,-1,275211,211827,73993,-1,-1,251107,-1,251107,276328,71120,73994,-1,-1
-1,212197,256970,-1,-1,224970,-1,73554,236541,-1,-1,224970,263310,-1,-1,-1,255036,212321,-1,-1,269962,-1,240683,243904,-1,232839,234640,214948,256970,-1,-1,246301,-1,-1,189387,246666,-1,232839,244859,231108,-1,-1,-1,28,262869,262045,212626,-1,232839,214948,-1,224970,274038,-1,238593,257480,279101,-1,-1,236533,-1,224970,74102,213134,236533,-1,-1
-1,244417,235360,-1,-1,223755,-1,216416,216381,-1,-1,223755,248434,-1,-1,-1,247721,69983,-1,-1,262119,-1,252710,242744,-1,223755,229171,256705,223755,-1,-1,227873,-1,-1,73137,230047,-1,223755,257190,229925,-1,-1,-1,29,73135,73134,276312,-1,262903,216381,-1,223755,205086,-1,263089,243735,210304,-1,-1,223755,-1,223755,269942,73136,244234,-1,-1
-1,263887,256564,-1,-1,220085,-1,271681,254660,-1,73956,269922,265799,-1,-1,-1,244692,240916,-1,-1,256942,-1,220085,261528,-1,220085,242997,234727,220085,74003,-1,250854,-1,-1,267460,273931,-1,220085,200318,223633,-1,-1,-1,31,239510,277887,238656,-1,206198,234727,-1,220085,272454,74043,218534,224041,248878,-1,-1,220085,74004,220085,195038,238957,274944,-1,156437
-1,190941,210324,-1,-1,210035,-1,-1,247263,-1,-1,210035,273827,-1,-1,-1,228813,212242,-1,-1,199503,-1,256630,231521,-1,210035,255223,213331,210035,-1,-1,237328,-1,-1,273772,256197,-1,256630,236786,253149,-1,-1,-1,32,275028,263949,234236,-1,246875,190941,-1,210035,-1,-1,268622,242948,-1,-1,-1,247679,-1,210035,-1,210366,247679,-1,-1
-1,211953,257144,-1,-1,243041,-1,-1,269866,-1,-1,238647,72130,-1,-1,-1,73090,238793,-1,-1,225564,-1,243041,270014,-1,238793,243932,238779,238793,-1,-1,224421,-1,-1,70668,276292,-1,238793,73088,251400,-1,-1,-1,33,70202,-1,229816,-1,270116,238779,-1,243041,-1,-1,73089,243778,-1,-1,-1,257144,-1,243041,-1,276783,238953,-1,-1
264501,269955,212240,-1,74611,221885,-1,72963,269566,-1,107084,261446,241085,-1,-1,-1,239073,224094,-1,74612,221885,-1,243887,199761,-1,221885,205966,201122,221885,72965,-1,232203,-1,-1,72966,273904,-1,221885,262212,269248,-1,-1,-1,34,263707,72968,237509,-1,239099,212240,-1,221885,251992,179783,276979,241859,72315,-1,223641,212240,198617,221885,72962,72964,237708,-1,72967
-1,223885,244176,-1,-1,241925,-1,257399,242602,-1,273667,252259,278177,-1,-1,-1,239138,250959,-1,-1,239096,-1,241925,256118,-1,241925,259306,252512,250959,256306,-1,229584,-1,-1,255529,247360,-1,241925,251829,227647,-1,-1,-1,36,244233,238476,245940,-1,239340,239096,-1,241925,269951,258864,252448,223603,254022,-1,-1,238900,70752,241925,238379,271114,238900,-1,277668
-1,227370,266183,-1,-1,197031,-1,-1,221354,-1,-1,243350,268428,-1,-1,-1,256548,261659,-1,-1,203106,-1,239701,212977,-1,197031,232711,237595,197031,-1,-1,247771,-1,-1,220971,261182,-1,197031,271247,206591,-1,-1,-1,38,274924,246836,265749,-1,207897,237595,-1,197031,263404,-1,268436,211946,-1,-1,-1,197031,-1,197031,-1,225632,197031,-1,-1
-1,235840,74566,-1,-1,246430,-1,74706,258966,-1,-1,241496,189342,-1,-1,-1,260823,247246,-1,-1,222077,-1,277954,199304,-1,222077,238744,266872,222077,-1,-1,255654,-1,-1,74329,74310,-1,222077,240690,251870,-1,-1,-1,45,252339,206058,236499,-1,239580,266872,-1,246430,230658,-1,205175,198009,208574,-1,-1,246430,-1,246430,235805,277597,246430,-1,-1
-1,225116,216409,-1,-1,216409,-1,-1,217870,-1,-1,202884,220532,-1,-1,-1,246457,216435,-1,-1,227236,-1,247635,240716,-1,216435,253002,243241,216409,-1,-1,200752,-1,-1,268683,277244,-1,247635,237669,239679,-1,-1,-1,48,246877,268511,236632,-1,244263,217870,-1,247635,-1,-1,216816,255303,-1,-1,-1,232293,-1,216409,-1,204614,232293,-1,-1
-1,255981,252794,-1,-1,225475,-1,278287,252442,-1,-1,239978,271385,-1,-1,-1,212886,240992,-1,-1,225475,-1,248060,216799,-1,225475,243154,258708,239978,-1,-1,237297,-1,-1,271856,251335,-1,239978,244634,258714,-1,-1,-1,50,246164,264364,236706,-1,268913,252442,-1,252794,210671,-1,268464,191628,263929,-1,-1,239978,-1,225475,270716,232526,259565,-1,220785
-1,230872,228251,-1,-1,211110,-1,-1,224490,-1,-1,265695,279200,-1,-1,-1,269312,207439,-1,-1,208268,-1,211110,262171,-1,207439,262113,229582,228251,-1,-1,189881,-1,-1,278567,277252,-1,228251,190813,220651,-1,-1,-1,52,275291,239964,246350,-1,236403,228251,-1,211110,-1,-1,231352,199005,-1,-1,-1,211110,-1,211110,-1,222558,242458,-1,-1
-1,224836,219932,-1,-1,258683,-1,243656,228349,-1,-1,253473,201179,-1,-1,-1,266257,211408,-1,-1,211147,-1,258683,70481,-1,258683,231826,213242,258683,-1,-1,278013,-1,-1,273936,273928,-1,258683,257630,225410,-1,-1,-1,54,241854,243388,243481,-1,265650,215333,-1,258683,273932,-1,226093,235740,271480,-1,-1,215333,-1,258683,241095,72097,215333,-1,238873
-1,257288,240332,-1,-1,204970,-1,264022,244206,-1,273918,220421,162297,-1,-1,-1,214658,240970,-1,-1,223866,-1,204970,190324,-1,240970,258615,244238,204970,265194,-1,263571,-1,-1,241007,259634,-1,204970,231743,225669,-1,-1,-1,55,261573,244269,243249,-1,215147,204970,-1,204970,264509,268396,184941,190745,252577,-1,-1,204970,222634,204970,267778,266803,268474,-1,235450
-1,205377,245563,-1,-1,225853,-1,276933,263417,-1,-1,238392,272894,-1,-1,-1,263421,225853,-1,-1,232360,-1,251170,246763,-1,225853,230144,217565,232360,-1,-1,251751,-1,-1,277938,221271,-1,232360,277503,247124,-1,-1,-1,57,73613,74638,229448,-1,231185,217565,-1,225853,234510,-1,272908,263402,277644,-1,-1,217565,-1,225853,-1,255216,237453,-1,-1
-1,178363,276022,-1,-1,206243,-1,-1,272808,-1,-1,206243,211358,-1,-1,-1,73081,255174,-1,-1,247369,-1,271010,244460,-1,206243,262082,73068,206243,-1,-1,70723,-1,-1,74050,74049,-1,206243,248123,270282,-1,-1,-1,58,73069,71615,269293,-1,262342,206243,-1,206243,-1,-1,275879,230038,-1,-1,-1,276020,-1,206243,-1,231098,276020,-1,-1
-1,212735,261758,-1,-1,240259,-1,74139,241445,-1,-1,240259,74445,-1,-1,-1,72354,246298,-1,-1,225174,-1,251596,263344,-1,240259,213725,271050,240259,-1,-1,277354,-1,-1,74495,238510,-1,240259,243355,215383,-1,-1,-1,62,74494,71487,272835,-1,223880,212735,-1,240259,74597,-1,272344,234049,276760,-1,-1,261758,-1,240259,74136,255014,239329,-1,-1
-1,204883,227232,-1,-1,212138,-1,74416,221284,-1,74429,220837,259027,-1,-1,-1,198861,268534,-1,-1,208787,-1,226789,259139,-1,226789,264325,237985,226789,276207,-1,223597,-1,-1,252059,235454,-1,226789,201955,212138,-1,-1,-1,64,227622,277031,212613,-1,236804,204883,-1,212138,212947,-1,260843,239342,276787,-1,-1,212138,262745,212138,70473,274692,240452,-1,184781
-1,251752,246548,-1,-1,239763,-1,-1,270559,-1,-1,240507,271317,-1,-1,-1,262088,239763,-1,-1,236822,-1,190674,274447,-1,239763,193476,202371,239763,-1,-1,278172,-1,-1,201119,201143,-1,239763,223139,269493,-1,-1,-1,65,276323,205600,241821,-1,246565,190674,-1,240507,213296,-1,277799,179547,-1,-1,-1,243630,-1,239763,-1,276322,243630,-1,-1
-1,230670,193301,-1,-1,193301,-1,246947,208364,-1,-1,234078,268312,-1,-1,-1,256420,246646,-1,-1,191202,-1,268763,219683,-1,193301,237960,225263,246646,269854,-1,225782,-1,-1,199482,235694,-1,220621,273564,263815,-1,-1,-1,66,278094,251570,254551,-1,225859,193301,-1,193301,195086,-1,278789,234371,257204,-1,-1,193301,-1,193301,256453,211256,220621,-1,259806
-1,192999,231189,-1,-1,72358,-1,-1,72351,-1,-1,246549,72306,-1,-1,-1,257397,74568,-1,-1,72341,-1,72358,72357,-1,72358,260994,257076,276028,-1,-1,73416,-1,-1,-1,72353,-1,276028,72355,274550,-1,-1,-1,67,-1,-1,72350,-1,206553,231189,-1,72358,-1,-1,264069,73269,-1,-1,-1,231189,-1,72358,-1,-1,276028,-1,-1
-1,176772,234239,-1,-1,234239,-1,73485,239919,-1,-1,239740,251915,-1,-1,-1,235855,271014,-1,-1,241238,-1,244694,272783,-1,234239,269956,184873,234239,-1,-1,201136,-1,-1,272616,278065,-1,234239,275288,229236,-1,-1,-1,68,273762,73327,229793,-1,256856,229236,-1,234239,73331,-1,275372,73929,73330,-1,-1,258526,-1,234239,73932,278119,258526,-1,-1
-1,235413,226627,-1,-1,225663,-1,-1,263781,-1,-1,264862,275102,-1,-1,-1,272781,229261,-1,-1,275138,-1,225663,252802,-1,225663,238227,226229,225663,-1,-1,245211,-1,-1,273546,252293,-1,225663,219145,232440,-1,-1,-1,69,258432,273933,247463,-1,244915,229261,-1,225663,275019,-1,272785,239364,271661,-1,-1,226627,-1,225663,-1,258433,222357,-1,-1
-1,200726,205686,-1,-1,205686,-1,-1,270518,-1,-1,259191,241157,-1,-1,-1,271306,206306,-1,-1,252541,-1,236518,208615,-1,205686,251401,244603,205686,-1,-1,247019,-1,-1,279078,278262,-1,205686,230147,212282,-1,-1,-1,70,276704,74035,194845,-1,241708,205686,-1,205686,-1,-1,256697,228616,-1,-1,-1,205686,-1,205686,-1,278571,266256,-1,-1
-1,231691,254247,-1,-1,209288,-1,-1,231235,-1,-1,224019,70475,-1,-1,-1,258619,251675,-1,-1,209288,-1,216820,226414,-1,209288,241130,213868,209288,-1,-1,260478,-1,-1,-1,199393,-1,224019,74475,229705,-1,-1,-1,71,-1,-1,230717,-1,273123,213868,-1,209288,-1,-1,278057,262789,-1,-1,-1,254247,-1,209288,-1,229971,264422,-1,-1
-1,238186,258444,-1,-1,224422,-1,-1,272515,-1,-1,254548,278187,-1,-1,-1,270465,235569,-1,-1,253157,-1,256476,210896,-1,224422,257975,274536,224422,-1,-1,255533,-1,-1,257235,234686,-1,224422,235134,239093,-1,-1,-1,72,74478,278188,244892,-1,158625,158625,-1,239093,209519,-1,74480,204513,255000,-1,-1,256476,-1,239093,-1,262480,224422,-1,-1
-1,230621,220834,-1,-1,235212,-1,256903,235212,-1,263194,272834,232363,-1,-1,-1,226271,255253,-1,-1,270673,-1,231443,243780,-1,235212,271421,207865,231443,241497,-1,279709,-1,-1,200888,70766,-1,231443,70004,252145,-1,-1,-1,73,259065,234153,237679,-1,256196,207865,-1,235212,225850,-1,226166,240225,220814,-1,-1,255253,273975,235212,275270,253306,264652,-1,205069
-1,163705,253444,-1,-1,214097,-1,277255,260574,-1,-1,213654,256854,-1,-1,-1,266674,214097,-1,-1,239356,-1,256949,265514,-1,214097,231102,238516,214097,-1,-1,220093,-1,-1,279557,257946,-1,214097,219792,256769,-1,-1,-1,74,188881,277118,270828,-1,260658,163705,-1,214097,73192,-1,277309,214680,71114,-1,-1,214097,-1,214097,278230,277930,240753,-1,245822
70006,190120,270039,-1,279702,250789,-1,261771,275208,-1,184084,266605,274231,-1,-1,-1,269184,257090,-1,239635,273018,-1,264293,264869,-1,250789,256782,259119,250789,72305,-1,243449,-1,-1,263112,203741,-1,250789,275507,250789,-1,-1,-1,76,213928,279016,69992,-1,269003,264293,-1,250789,227222,74028,257612,271918,263107,-1,72056,258437,71363,250789,276988,73430,258437,-1,70768
-1,225280,254525,-1,-1,225872,-1,-1,204033,-1,-1,257699,247185,-1,-1,-1,242791,200302,-1,-1,221552,-1,225872,231533,-1,200302,272648,277289,258523,-1,-1,205655,-1,-1,252134,231131,-1,225872,270611,258523,-1,-1,-1,77,251427,74147,258389,-1,266210,200302,-1,225872,275430,-1,225317,257237,-1,-1,-1,225872,-1,225872,-1,267800,276263,-1,-1
-1,163587,245538,-1,-1,211093,-1,263561,256107,-1,256818,255742,255573,-1,-1,-1,238505,263439,-1,-1,211093,-1,200630,246444,-1,211093,278069,228174,263439,74152,-1,234072,-1,-1,243220,255838,-1,255742,244288,226508,-1,-1,-1,78,198625,254315,239977,-1,246991,211093,-1,211093,246860,-1,260397,258928,261304,-1,-1,211093,279827,211093,74153,264191,246321,-1,70215
-1,204269,231863,-1,-1,231863,-1,263293,73322,-1,-1,216218,241861,-1,-1,-1,223663,219177,-1,-1,246006,-1,209729,257890,-1,209729,256421,220140,209729,-1,-1,222045,-1,-1,277052,223747,-1,209729,255157,232212,-1,-1,-1,80,219482,73351,238062,-1,233931,216218,-1,209729,262930,-1,201346,53110,278598,-1,-1,216218,-1,209729,278600,275042,268710,-1,-1
-1,240784,263853,-1,-1,202771,-1,263091,247913,-1,-1,211221,253202,-1,-1,-1,232250,202771,-1,-1,264192,-1,238509,243842,-1,202771,243349,250810,202771,-1,-1,222109,-1,-1,229398,239259,-1,211221,240603,200820,-1,-1,-1,81,270063,262068,189462,-1,235728,202771,-1,202771,276720,-1,257104,222876,277993,-1,-1,211221,-1,202771,-1,255120,263919,-1,-1
-1,234228,204324,-1,-1,223871,-1,-1,246846,-1,-1,215820,204322,-1,-1,-1,243963,274934,-1,-1,223871,-1,204275,204820,-1,223871,245174,261512,223871,-1,-1,214682,-1,-1,71617,247528,-1,204324,272736,277288,-1,-1,-1,82,240808,74151,189776,-1,227945,220943,-1,204324,74149,-1,252379,213678,-1,-1,-1,223871,-1,223871,-1,238995,220943,-1,-1
-1,225751,241245,-1,-1,199146,-1,276788,213570,-1,-1,199146,73524,-1,-1,-1,241058,276955,-1,-1,234258,-1,275522,211707,-1,199146,257277,237470,199146,-1,-1,236626,-1,-1,219684,273692,-1,199146,208675,237969,-1,-1,-1,83,276789,235715,240524,-1,232668,213570,-1,199146,229163,-1,271693,274104,278611,-1,-1,199146,-1,199146,271110,268894,253112,-1,278610
-1,203042,211513,-1,-1,195479,-1,279641,195479,-1,72906,224915,278819,-1,-1,-1,226568,253970,-1,-1,255928,-1,243392,208462,-1,195479,225748,212516,195479,269102,-1,238071,-1,-1,239810,277065,-1,195479,226401,252208,-1,-1,-1,86,266756,266673,216860,-1,188182,195479,-1,195479,73449,74197,239881,225203,269100,-1,-1,195479,73982,195479,277266,256419,222262,-1,266502
-1,229091,270578,-1,-1,237424,-1,278919,246159,-1,-1,233151,213017,-1,-1,-1,227686,237424,-1,-1,264139,-1,222165,237511,-1,237424,239350,242386,233151,70780,-1,247385,-1,-1,266155,243612,-1,237424,228815,243589,-1,-1,-1,88,270937,74349,226677,-1,224763,224763,-1,237424,271445,-1,176841,199812,271462,-1,-1,237332,-1,237424,270113,263678,237332,-1,279860
-1,231681,187157,-1,-1,240863,-1,279568,246137,-1,-1,223085,277346,-1,-1,-1,251592,240863,-1,-1,264421,-1,224842,224307,-1,240863,205145,263686,240863,-1,-1,229378,-1,-1,272673,234039,-1,240863,202123,215301,-1,-1,-1,89,267942,277343,271066,-1,228366,215301,-1,240863,279854,-1,267941,237205,279249,-1,-1,187157,-1,240863,73156,72909,248740,-1,-1
-1,247022,216227,-1,-1,246099,-1,263915,235618,-1,-1,246099,203749,-1,-1,-1,210985,232412,-1,-1,273693,-1,194964,228684,-1,246099,201240,200840,246099,-1,-1,228894,-1,-1,277463,204353,-1,246099,226507,215412,-1,-1,-1,91,271566,269931,230864,-1,263914,200840,-1,246099,270593,-1,217758,224130,269613,-1,-1,216227,-1,246099,-1,263918,194018,-1,-1
-1,233970,212167,-1,-1,212167,-1,-1,237696,-1,-1,241160,279547,-1,-1,-1,226261,229192,-1,-1,225772,-1,205589,236465,-1,236209,237185,271028,212167,-1,-1,243827,-1,-1,-1,267928,-1,236209,261897,236209,-1,-1,-1,92,-1,-1,73260,-1,229087,203500,-1,212167,-1,-1,223167,231046,-1,-1,-1,203500,-1,212167,-1,278213,203500,-1,-1
-1,233164,225667,-1,-1,225667,-1,208989,231485,-1,-1,260145,224081,-1,-1,-1,220019,205347,-1,-1,197975,-1,212484,241842,-1,246685,233851,240500,246685,-1,-1,203751,-1,-1,232545,228888,-1,246685,220139,246685,-1,-1,-1,94,235405,216744,244472,-1,248602,197975,-1,246685,233602,-1,263376,206561,245729,-1,-1,225667,-1,246685,264645,242908,259031,-1,-1
-1,246158,203502,-1,-1,222400,-1,239772,231554,-1,70162,269495,197756,-1,-1,-1,239817,226790,-1,-1,222400,-1,267680,210243,-1,222400,241042,235036,222400,278047,-1,228332,-1,-1,254470,261281,-1,222400,225783,259762,-1,-1,-1,95,241202,228410,265801,-1,202849,208830,-1,222400,274359,-1,272651,207998,267867,-1,-1,208830,271218,222400,267868,202048,208830,-1,270944
-1,243373,216268,-1,-1,231423,-1,74157,200689,-1,-1,273616,225511,-1,-1,-1,236600,204412,-1,-1,231423,-1,216270,239443,-1,204412,251560,193549,216270,-1,-1,208024,-1,-1,70220,228225,-1,216270,239373,203505,-1,-1,-1,97,263271,278704,253433,-1,216481,200689,-1,231423,70028,-1,275347,211604,74311,-1,-1,198437,-1,231423,278916,271675,198437,-1,74356
-1,246417,273459,-1,-1,221982,-1,276425,266400,-1,70485,221982,266467,-1,-1,-1,253102,270964,-1,-1,258483,-1,268903,262149,-1,270964,243390,215700,221982,275246,-1,243908,-1,-1,251521,257270,-1,268903,248473,256831,-1,-1,-1,106,270887,244731,216464,-1,240867,215700,-1,221982,253969,-1,247335,194150,273898,-1,-1,271248,-1,221982,266424,268709,271248,-1,257138
