ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
0,33,46,-22,14,8,24,-23,10,-11,38,44,35,-25,6,15,20,0,19,4,31,12,15,11,2,-5,15,-25,-18,-73,-22,13,-20,22,-19,2,47,48,-8,13,-17,-16,-8,39,2,49,19,8,26,-70,-8,26,21,-25,8,-23,-21,11,11,8,-2,-23,9,0,-47,30,-17,7,57,20,8,12,-14,-22,-19,67,-7,-29,27,2,9,18,37,5,38,7,25,-14,8,10,-7,19,-12,21,12,27,-31,40,-22,0,-39,57,22,-39,-16,0,-5,30,-6,18,100,27,12,-26,24,-3,-11,10,16,-9,-22,26,-35,33,0,19,67,-20,50,-28,-23,14,7,27,7,16,3,-26,-1,30,-16,40,13,-48,46,-41,43,-11,-1,51,11,25,66,50,19,-6,38,17,52,63,24,17,22,2,-2,16,35,30,14,-32,4,-19,-3,16,38,10,0,39,-11,23,9,19,-17,-15,76433
-15,45,58,-17,18,1,10,16,-13,-20,-7,70,-7,29,48,3,12,-2,-13,0,3,10,33,24,3,66,13,-5,-25,-60,-18,18,-3,-7,-81,17,18,37,48,13,-79,20,43,63,4,81,-16,30,89,-44,-44,84,22,-69,57,71,5,0,-5,-5,-42,-35,18,5,-13,87,-5,31,70,31,45,32,17,21,31,52,3,-11,47,16,-6,71,5,40,29,-1,-3,-10,-6,-12,-1,-17,-11,11,1,18,28,-34,40,26,-40,26,5,-28,-40,17,54,3,54,9,65,4,-6,-17,16,-8,63,19,48,61,-68,89,-25,-11,-52,13,37,-18,25,-54,-54,64,19,35,-38,17,5,-20,0,33,-5,-10,2,-43,27,10,7,-20,-46,69,0,-19,34,43,8,16,-34,3,15,36,-35,0,-13,4,-5,-29,3,86,12,-17,-40,50,0,22,62,20,52,3,33,-2,29,-45,0,-82,76449
-31,70,63,-17,9,13,-3,6,0,11,11,68,52,-13,43,3,52,6,69,-25,37,5,19,56,0,85,15,-15,-38,-6,18,35,-6,-9,-86,-3,51,64,28,-14,-56,-38,20,69,-14,91,61,31,79,-10,-55,81,39,-33,52,76,26,12,12,-12,-56,-46,50,-11,-22,81,-15,27,100,52,25,35,-34,8,-20,32,10,-33,68,9,-13,72,62,43,31,-4,-17,35,12,9,-1,-24,20,6,-5,26,-2,28,-17,-5,-58,13,40,-62,-22,-9,7,-46,44,-4,27,-13,25,-17,14,21,74,14,36,81,-31,84,-47,8,4,68,61,-16,56,-77,-51,43,49,29,-42,-9,23,-51,24,32,-4,10,5,-66,55,-1,10,11,8,91,72,52,62,58,-4,-10,29,-20,49,55,-14,41,-16,-1,-35,55,37,75,21,-17,-86,40,22,35,69,14,1,57,16,-17,30,-14,3,-90,76580
-6,20,36,-7,5,20,3,-8,33,28,-62,60,74,-6,69,3,26,-14,-16,3,-17,7,44,-21,-9,43,8,2,-15,-98,9,25,56,6,-12,-3,44,-20,14,-41,-10,19,12,37,-39,51,-16,1,11,-100,-17,63,18,-62,-25,74,5,21,19,-17,-20,-52,-12,52,7,-16,5,-1,38,-20,45,-30,21,-15,30,-79,-16,25,19,-6,-21,-52,34,62,23,-16,10,1,16,34,-9,3,-3,-2,22,-3,-13,-13,22,28,-29,-100,11,-33,-1,26,23,16,58,18,-100,39,1,-26,13,-2,40,14,-24,75,-63,57,-56,36,-16,-24,31,-6,15,-9,-56,21,-6,17,-16,-11,38,-55,13,15,-13,37,11,3,11,15,54,27,-9,69,-29,-30,1,-15,-4,-3,-20,33,38,37,11,11,4,-8,4,-31,-14,11,12,-23,22,47,11,4,40,13,25,79,0,10,-30,-1,26,-19,76879
13,4,63,-3,13,13,-5,-39,-26,32,-29,56,49,15,37,12,20,-19,92,-6,12,33,-14,47,1,29,13,-33,-44,-32,10,23,69,-1,-20,-3,8,38,-9,-22,-70,25,-19,79,-14,31,79,0,18,-10,3,33,25,-16,3,44,-5,14,32,-7,2,-66,51,-24,-85,45,-32,0,31,45,-9,14,38,-33,-51,-51,-14,-91,-24,17,-18,37,25,42,12,-11,21,-12,34,-19,15,-19,7,32,-26,-6,20,71,-52,-29,-35,-54,37,-37,-22,-26,-26,9,44,-34,-8,17,5,-6,2,0,1,26,-6,46,-18,38,-78,46,-8,-16,21,-2,52,-2,-66,5,57,84,14,24,49,-66,14,85,14,46,10,-9,55,-50,-50,32,-5,43,-13,55,67,36,-4,-11,69,19,1,18,22,30,-14,1,-14,66,14,14,-30,-5,-20,43,14,41,80,25,-24,41,10,18,7,11,-25,-24,78183
0,70,34,-28,-16,5,-30,22,16,36,13,73,80,-16,-21,15,-56,50,-73,-14,14,3,89,52,22,-53,27,-27,-54,-38,-21,35,45,23,-62,4,-31,49,14,51,18,-14,13,73,48,34,-87,30,69,-30,-32,74,32,-75,3,43,21,8,-1,-13,-36,56,-6,12,41,16,-27,25,27,49,78,9,-2,15,46,34,34,44,64,-16,-10,-14,-56,-19,37,-6,-5,13,-3,19,15,15,-48,4,23,32,-34,24,35,32,38,35,-17,26,-21,36,-16,-6,-37,26,-19,8,-1,-27,28,-40,-45,9,20,42,-75,70,-20,42,53,-23,-2,-29,15,24,71,16,-6,21,-28,14,-43,-22,23,22,16,38,21,15,14,14,64,36,50,70,-39,-36,35,48,-29,3,24,10,-33,-6,14,-15,17,20,-15,-29,16,68,57,-26,-55,-49,21,-47,74,9,-15,79,43,-2,8,16,-2,-64,167397
8,71,55,-17,2,20,-92,-24,67,51,-21,96,54,-12,58,4,11,31,-66,12,-21,91,81,3,26,-52,44,-21,-18,-10,-3,21,35,-28,8,39,-2,25,41,37,34,82,34,49,32,29,-42,37,73,-21,61,100,21,-84,-40,35,-12,19,6,-14,58,-4,-12,64,44,88,-25,34,32,16,66,-7,93,-28,80,-13,21,64,73,8,-13,66,-1,66,71,-7,25,-54,6,63,18,-22,-8,86,8,55,-26,-31,70,58,-1,-7,-25,-17,52,65,-10,-4,94,12,-47,67,0,8,29,-23,-46,-4,-27,36,-74,100,-26,18,-17,-34,6,-18,56,4,0,-11,-14,77,-23,27,-17,-14,27,77,13,17,6,9,54,-40,60,49,-36,100,-47,11,16,24,-92,34,-33,70,-7,18,-4,-27,-17,27,7,6,-18,71,54,6,-61,100,25,0,54,-3,-15,42,26,24,-13,-19,62,0,190868
29,52,54,-7,-19,8,29,-11,8,12,-14,28,-45,73,88,0,-18,-9,1,-19,30,20,-20,69,-10,80,4,3,39,-20,23,9,10,16,-43,10,-42,17,-18,0,14,-93,-18,55,2,38,-1,-2,41,-10,-15,43,12,-6,52,66,57,9,38,-5,-15,-71,49,-26,-35,27,5,-7,40,74,-22,16,-83,-9,-81,-100,-8,-27,58,-21,0,42,-24,90,1,-2,0,64,41,0,67,-7,10,21,-7,15,62,43,-82,-16,-70,-100,30,-66,39,-18,36,12,17,-5,-58,-65,-3,34,6,17,72,-7,62,66,-6,46,20,22,52,27,-7,-6,29,-29,-73,50,45,16,0,10,24,28,6,18,68,19,2,-29,27,-21,-72,14,48,37,10,71,73,20,30,9,47,-70,-34,-1,-3,24,-8,-11,-19,62,31,40,-73,36,-17,9,4,37,52,-4,33,-41,21,3,13,-1,-37,-42,192906
17,40,63,-29,-18,38,38,-26,-13,-4,-6,17,92,-26,27,34,-31,18,-52,3,27,26,40,52,4,39,-34,-36,-17,45,11,34,52,45,-88,12,-64,66,5,43,-47,-15,1,99,46,81,-62,28,57,58,-31,58,36,-78,-9,57,23,41,19,-7,-31,0,43,-21,19,52,-37,24,74,43,38,40,-5,-26,-2,4,15,31,24,-20,-6,51,-32,23,29,-2,20,11,22,-17,37,39,-43,29,31,38,-38,61,-4,29,-51,-2,18,-64,-48,32,-72,42,21,29,-12,30,5,-5,-41,-39,35,25,-18,70,-82,60,-41,60,15,-32,29,-30,55,12,11,40,39,70,-54,8,10,-43,20,71,34,58,36,0,54,-45,12,-5,20,20,-35,-4,65,79,38,8,60,26,-60,25,-8,19,42,4,-2,4,29,54,24,-3,-2,19,17,2,99,26,-77,82,38,21,38,-18,-34,-88,198006
1,64,97,-29,-1,8,11,-50,11,-7,14,27,100,16,5,14,-1,-8,-100,-35,8,44,15,19,-9,-42,-8,-21,-13,-57,31,34,11,12,-86,-5,-93,58,-26,-25,-43,18,-26,64,-27,39,-100,35,62,-61,-34,35,32,-94,-16,3,37,7,39,-5,-34,-56,24,-3,-5,52,-22,32,38,20,11,38,17,-52,12,14,-10,-1,56,-5,-1,40,-5,6,-15,1,-3,44,39,13,17,11,-13,47,34,-13,14,75,9,34,-71,22,52,-74,32,32,-17,-20,-52,40,7,41,45,7,-5,-9,-46,18,-13,6,-93,36,-8,42,24,-7,3,-30,47,-38,-58,41,30,70,-30,-11,27,-7,17,72,17,41,14,-41,46,-7,-26,-7,23,30,-10,-20,54,61,13,-3,74,45,-92,5,-4,51,12,-9,-32,-24,10,65,-42,5,-37,-57,19,31,65,18,-14,100,36,-4,40,-6,-15,-87,203161
1,-34,98,10,-6,1,-15,-44,25,45,-15,39,3,-54,50,9,29,33,20,4,9,34,39,36,-4,32,-44,-8,-31,-58,46,19,-17,36,-70,10,-48,64,-20,14,-63,-44,-22,81,13,82,30,21,31,-52,0,73,15,-48,52,95,-42,0,16,-12,-1,1,2,4,-22,-29,-9,26,76,40,40,29,-49,-42,-5,-62,35,-30,-40,0,-4,-5,41,51,32,0,18,-35,12,14,12,9,-8,31,4,33,-37,66,-7,-9,-32,-63,-10,-27,72,-14,-42,33,64,2,-33,9,12,-22,-46,-15,37,19,50,98,-50,70,-62,22,33,4,-9,9,16,8,0,16,9,-6,-19,31,5,-62,8,-9,9,18,5,16,18,-25,18,44,33,52,14,-1,28,57,-20,10,60,23,-57,-13,17,-3,9,2,2,-2,5,31,17,-23,13,67,9,10,85,18,-43,12,18,15,29,20,17,-73,205659
2,19,35,-10,-10,-28,77,-26,10,-8,-8,34,58,-26,-33,9,3,39,-4,-10,17,33,27,40,-19,0,-8,-21,-11,20,16,25,28,37,-58,11,-24,10,-26,9,-63,22,-27,35,9,65,1,20,42,23,-17,39,24,-56,19,76,39,-28,13,-8,-15,-37,-1,-21,-24,68,-22,18,67,38,28,24,23,-25,-4,5,42,-24,19,-10,-6,75,5,-35,-28,-2,8,39,11,6,17,24,-30,34,39,-33,-26,52,-4,9,-90,-19,34,-89,-27,9,-8,25,-35,38,-31,12,21,6,-7,-32,5,4,15,79,-57,39,-30,16,-9,8,12,-11,-5,-96,-41,36,1,55,-50,6,48,-32,1,54,18,17,13,-97,-7,13,39,-8,-7,33,12,8,30,10,72,9,50,15,-24,11,-3,36,25,-21,-9,7,16,43,37,5,-14,-33,1,40,37,3,-8,58,23,11,25,-3,-23,-61,208573
41,9,63,-24,-24,21,-20,-22,22,5,-3,100,79,3,5,37,-8,-55,-85,33,2,58,30,-13,25,-54,22,-9,4,-80,-5,0,34,16,-42,41,-1,69,34,32,-60,35,28,100,24,67,-91,30,67,-63,19,94,4,-86,24,64,-62,20,17,-2,18,26,18,30,31,-64,-10,27,63,-11,40,8,44,-25,-36,31,-43,18,-3,-21,2,-54,19,7,-23,1,51,-75,15,14,29,40,-47,57,2,-15,-12,6,-27,28,7,0,7,13,0,21,2,66,21,2,-54,9,-22,16,23,-50,-54,7,9,52,-84,89,-13,42,-5,-49,38,-23,52,-28,18,12,21,58,32,36,-55,-11,18,57,25,39,39,-12,52,-54,14,4,-1,100,-43,-8,46,65,-25,33,3,14,-8,38,2,4,46,25,24,-10,2,65,10,15,46,15,17,-49,100,6,-4,83,5,51,4,1,28,-51,211264
12,50,72,-32,12,-7,28,-19,-17,80,35,73,69,15,29,29,11,-40,-57,-10,-2,18,17,15,3,-22,15,-43,-14,-100,2,34,52,48,-48,15,-67,55,-11,10,-50,27,-16,94,0,74,-67,14,35,-100,-19,62,36,-86,-2,29,-60,-5,25,-5,-19,4,30,35,20,4,-40,13,73,14,14,24,21,-16,-32,12,-41,7,34,6,4,6,30,35,12,12,22,-56,26,-16,-1,29,-49,19,28,35,19,74,-30,40,-21,-7,15,-29,30,42,-42,40,11,27,100,43,-1,-1,24,-42,-9,13,20,31,-84,67,-63,26,-4,-21,11,-31,58,-48,4,29,28,58,-28,7,-12,-63,23,62,-3,24,30,-69,58,-22,31,79,-6,73,-29,-12,32,62,29,10,74,36,-66,17,-15,16,33,4,-16,-7,-2,35,3,0,7,4,21,0,94,12,-41,63,19,23,22,-5,15,-49,213301
9,-30,27,-22,-34,-5,-42,-58,-27,-10,6,14,-23,-15,-3,24,-11,-40,18,-5,29,52,-43,56,2,32,-23,-32,18,-52,28,4,-32,36,-68,-7,-46,54,-10,14,-84,-20,-12,63,13,100,16,36,42,-44,-26,47,5,-80,63,58,-11,-7,32,-4,-26,-76,2,-62,-61,100,-35,36,100,56,-38,25,-23,-56,-19,22,-35,-64,-22,-35,0,100,-18,-5,26,1,26,-15,32,-26,8,32,-71,51,32,26,-15,23,-15,15,-82,17,15,-78,11,10,-68,29,-15,33,-30,-32,51,0,-24,-69,29,22,54,55,-78,48,4,13,-24,-15,18,-23,36,-76,-87,15,3,45,30,19,-3,3,4,44,10,10,25,-67,36,-32,-30,-10,-24,21,-19,-16,49,56,-42,-8,20,-31,-47,24,-6,15,33,4,-1,-18,26,41,-21,0,-4,-10,6,9,67,22,-71,-19,52,29,25,-6,-60,-67,213835
-7,25,76,-17,-25,22,67,-26,-52,68,-30,54,73,20,-22,18,20,65,21,-8,-19,22,86,48,-18,26,21,-9,-68,-10,19,54,32,28,-34,-3,30,78,-29,58,-88,19,-30,88,55,68,2,13,47,-13,-22,56,54,-62,29,84,19,22,32,-12,-24,72,-42,-14,31,11,-8,14,60,43,83,19,21,-31,-15,92,61,26,24,-21,-10,3,29,-15,-29,0,10,7,27,-50,3,-4,-6,26,49,-23,33,74,-18,67,5,75,51,6,-9,75,-40,-14,-41,43,-77,43,-3,-5,31,-1,13,4,21,79,-63,52,28,45,73,-14,20,-18,60,19,78,32,-40,0,-70,30,21,30,33,1,1,41,20,26,61,21,-11,68,67,45,-27,-4,43,65,65,-3,70,51,27,36,-45,52,-3,-16,-8,4,-19,49,10,-7,-28,-33,32,33,90,2,-36,66,6,8,21,-43,-5,-33,215689
10,38,100,-24,38,22,-6,-21,-34,57,7,-4,56,43,35,26,-30,8,-68,-30,39,23,45,38,4,-43,11,-60,-38,-46,-4,38,2,0,-50,25,-84,64,-10,17,-9,6,-14,100,25,37,-70,24,60,-38,-7,58,37,-69,45,31,68,23,11,-6,-8,44,18,1,-2,-34,-58,26,45,32,38,34,-1,-14,-12,-71,3,20,34,39,-6,-26,-30,19,19,-1,9,45,10,-46,12,-23,-23,20,3,18,28,27,-19,44,-19,-92,17,-12,21,35,-74,9,6,-10,-12,77,1,-2,2,-17,-50,21,30,34,-70,61,-36,26,40,14,0,-23,70,41,48,30,21,67,-32,0,3,-48,31,65,9,23,24,19,70,-62,-21,55,35,21,30,14,57,80,-8,23,23,85,-88,-10,-2,25,-22,8,-33,15,42,57,-7,-3,-56,6,28,21,100,21,-72,64,52,3,31,-25,0,-51,216385
3,14,-18,-22,-21,-16,0,-47,5,-34,3,0,47,-5,3,16,-16,-51,25,16,4,24,-19,4,-14,8,-5,-31,29,10,-6,15,4,28,-42,-4,-31,-5,1,-9,28,5,2,29,-9,38,18,11,13,12,-11,4,16,-60,7,61,-7,-14,11,-13,-10,-4,3,58,-29,72,-32,14,40,8,-18,3,1,-43,-20,-9,-50,-33,10,-21,-13,74,-12,2,0,-12,1,0,12,-3,19,13,-51,22,42,-4,-7,24,-17,8,-39,-3,49,-34,-13,6,-18,8,-32,40,1,13,15,7,-8,-50,6,0,-3,63,-54,7,-45,11,-24,5,5,-24,36,-95,-13,33,1,35,-11,15,-7,-47,2,34,21,11,14,-88,35,-29,18,-35,-28,20,6,39,52,0,2,-7,26,10,-29,12,19,51,15,-14,19,34,3,13,23,8,7,-33,3,4,31,0,-20,49,18,3,2,20,62,-41,217096
14,-63,100,-6,-15,81,79,-27,31,-14,-63,100,51,-92,32,24,-18,69,-26,-26,-42,50,100,89,-15,-28,-15,-20,-98,-21,49,36,0,-10,-65,15,-66,28,-54,0,-84,-89,-55,100,8,88,-42,33,44,-24,-6,52,32,-77,-17,100,40,80,7,-19,-5,13,-9,18,27,96,-21,31,84,83,100,9,-83,-33,58,-69,66,18,-48,-18,-17,90,-39,34,-41,-12,17,17,6,13,39,-38,-38,52,20,-30,-91,75,58,21,-37,-58,-24,-37,23,26,-76,4,13,20,-87,-2,-16,-26,-28,-30,-27,21,-25,100,-78,51,-58,18,85,-42,21,-4,1,49,20,46,-12,93,-37,36,-8,-60,26,93,44,8,26,45,-1,-24,86,-15,83,100,-50,22,34,23,82,18,76,-12,-57,13,-28,-24,-37,-15,-26,26,-38,43,93,-24,-34,13,24,-19,100,20,-82,48,18,19,9,4,12,-63,218212
30,-64,67,-22,-33,30,72,-24,29,27,-18,69,-32,-8,56,13,45,63,40,-8,-16,44,44,38,-7,73,3,-4,-28,-55,-20,24,7,41,-49,26,-15,69,-35,23,-27,-63,-35,82,21,79,43,13,18,-62,3,34,22,-58,54,-12,22,32,9,-18,3,-62,18,-10,-36,5,0,14,69,47,35,38,-57,-20,25,29,52,-22,-51,-36,-13,-39,28,58,31,-10,15,15,9,6,-24,13,-10,48,6,29,-20,51,24,-37,-68,34,-26,-81,4,-27,-10,52,70,6,73,15,9,13,15,3,88,13,37,-17,-45,42,-90,9,29,-10,-6,-21,11,-46,-63,-4,18,61,-58,18,-6,-87,0,61,-25,9,13,-52,9,0,8,27,20,82,-14,5,36,63,72,27,50,14,-10,-25,10,-34,13,-6,-7,-4,-17,21,0,13,33,73,0,3,82,13,-13,-45,36,16,41,6,-24,-42,219216
9,70,41,-29,10,-10,-28,-22,-17,7,3,-1,60,-39,18,17,-1,29,38,3,8,36,-1,100,-8,30,7,-34,17,-28,4,9,-20,25,-35,8,-44,23,-14,26,-50,-49,-21,50,24,-33,26,19,18,-28,-2,-10,13,-75,-77,-66,30,-12,27,-8,-1,-38,37,33,-14,47,-33,12,-30,100,-3,27,-50,-23,-95,44,23,-16,60,7,-5,36,0,16,-4,0,8,1,29,-20,-9,39,-27,33,-13,-19,-28,43,-100,38,-85,31,77,-81,-23,34,-70,44,71,-13,-67,11,3,4,14,-31,19,-5,-62,-58,-71,-8,87,38,-20,-19,-18,-31,17,-71,-45,-11,37,19,8,9,48,86,1,23,-10,41,20,-63,16,-19,-38,7,-24,-11,-9,45,60,29,-26,1,45,1,-39,-14,-34,76,46,-13,-1,44,8,14,-33,3,-11,72,3,48,51,-4,-73,57,29,10,22,-32,49,-39,219693
-60,31,69,-25,2,9,9,-46,3,63,-1,39,-7,4,19,47,-44,-4,13,-22,-4,-8,30,47,-60,-31,41,-29,31,-75,28,52,-32,-41,46,-79,-62,12,-23,36,-56,-67,-25,41,37,-31,0,-78,-63,-69,-46,-77,51,-68,-42,4,1,5,79,-16,-43,5,39,37,3,69,-34,-73,-34,44,37,-93,-70,-38,6,-31,2,-7,31,3,-15,74,-46,18,2,-7,-24,2,81,-3,7,-23,-28,-9,12,4,6,58,9,-10,-75,-17,55,-66,-45,-16,25,-38,-55,13,-86,56,17,-33,37,-28,-34,-24,-52,4,-64,-72,-31,54,-11,-24,15,-29,40,-16,-6,79,41,-43,21,3,25,-37,-10,-44,5,52,43,0,43,-42,93,62,-9,49,-23,79,67,16,7,-81,58,58,-65,24,-52,58,-19,-60,-22,75,-2,-62,100,-31,-60,-50,-8,37,42,-22,20,-3,12,-26,-95,-54,40,47,221556
28,45,52,-24,-14,17,44,-22,3,8,-2,4,96,-58,3,17,7,6,-40,-11,7,8,24,61,-14,8,-3,-15,22,-31,33,33,15,49,-100,-11,0,78,-7,22,-48,34,-9,63,21,83,-47,21,58,-19,-56,29,34,-86,52,15,38,16,40,-12,-54,-43,33,-40,-7,100,-17,16,91,65,25,39,35,-26,4,-62,6,-10,39,-14,-11,100,3,0,-33,-9,-6,38,40,0,40,63,-51,9,22,-29,-56,76,1,6,9,-86,-15,15,-5,2,40,4,-34,20,9,27,13,23,-3,-51,2,14,51,29,-82,28,17,35,46,11,16,-26,5,-43,-51,19,33,44,-50,15,51,19,12,45,40,34,20,-36,4,-44,-14,7,47,21,10,-24,62,84,42,-16,74,28,-1,27,20,-15,68,-17,-9,-29,8,58,-10,18,-4,-32,13,55,63,13,35,100,42,-4,36,23,-36,-100,225077
