fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-15,24,28,0,1,-27,-3,17,0,-22,-2,29,-2,-11,11,-10,-27,19,0,-41,31,-31,9,15,-23,-21,18,16,24,26,-4,33,-39,20,6,-26,15,1,8,43,-9,-22,16,16,-32,-23,0,31,52,-29,-3,23,-4,1,-39,28,-14,-4,22,0,16,-25,30,25,41,0,-34,14,19,-5,0,5,-12,13,-36,-20,4,18,-1,-33,-18,-23,6,55,-29,-3,-29,-19,-35,-9,27,-19,48,-4,-41,-33,16,-15,-14,-54,9,36,47,-22,-32,-33,-21,0,38,13,0,51,39,47,-7,-43,-49,-19,0,-3,16,-25,0,10,-27,-12,0,-41,-34,-13,-19,38,-27,-13,15,0,16,29,17,-36,39,10,-18,-17,10,-7,29,-30,-3,21,-23,-31,-5,0,-18,16,15,26,48,24,-8,-46,-35,-4,35,-32,15,-25,-27,28,-32,0,48,13,5,0,38,-9,-38,1,11,32,1,37,0,-10,34,-31,30,0,-7,20,-13,24,30,8,-20,48,-21,-28,48,-37,-30,0,11,-26,34,-33,37,-19,-19,-52,31,0,-36,5,12,10,12,-44,-10,1,-40,4,-38,21,0,-18,-31,0,-23,60,75085
4,19,64,0,0,-37,-1,19,0,-39,-2,34,-23,-29,20,3,15,0,17,2,-58,-36,-4,30,-1,46,-2,9,52,58,-5,3,-37,35,26,-11,31,0,-33,40,-5,54,28,22,-47,-9,0,25,29,-12,-7,39,-4,-17,-39,0,-3,-17,2,18,29,-20,65,27,37,0,0,-4,-1,-30,0,17,-5,19,63,-37,11,-17,17,-14,-35,-31,0,49,-36,-7,-38,-2,21,-69,-58,14,60,-29,-9,-42,34,-33,7,0,8,54,28,-12,66,17,-28,0,2,31,0,-12,40,58,-18,-23,5,26,0,-31,-1,41,0,30,-39,-2,-63,-32,-12,-8,-4,8,-45,-28,34,0,22,-16,6,-33,61,20,24,7,-5,0,26,23,-55,23,0,-18,21,0,-17,26,-3,71,39,-13,-22,1,-9,-2,49,-19,-5,-12,22,-18,-40,0,33,-3,19,0,20,8,-24,13,31,36,-52,7,0,-6,49,-12,65,0,-3,23,-5,70,-19,7,-21,73,-5,32,-4,-23,1,0,39,-30,21,20,0,3,13,0,25,56,-33,16,-5,0,20,-40,-24,11,-54,-16,4,26,5,22,-42,10,-11,46,75087
-12,36,30,0,-6,-43,-4,17,0,-15,16,21,-29,39,20,-2,-34,65,-2,0,28,-68,-11,22,46,71,22,3,17,27,-6,22,-86,42,-5,-4,39,-3,19,3,-28,77,31,45,-33,-50,0,29,49,-9,-12,40,13,-11,-82,19,-22,0,60,11,25,-42,12,47,3,0,-26,-9,3,-6,0,15,-17,32,45,-15,7,-80,0,-9,-9,-41,-31,32,41,-12,-21,-42,18,-56,28,5,22,0,-43,-20,29,-5,-5,-21,10,89,64,5,44,90,8,0,85,41,0,70,31,49,10,11,-16,41,0,-3,23,24,0,-6,-15,15,-52,-22,-22,-4,-48,-14,-22,-28,0,0,50,9,-3,-90,72,48,85,0,-10,-1,31,16,0,22,-17,-3,12,0,-5,24,-4,72,57,-2,-22,26,-18,31,35,-25,0,-19,24,-3,-52,-11,57,-6,0,0,35,-3,-9,14,36,24,0,-12,0,-41,35,2,81,0,-8,37,10,73,33,0,4,24,50,44,50,11,-37,0,45,10,32,11,85,-11,0,-6,31,44,-90,8,64,0,20,-25,-4,2,-52,-26,34,47,0,23,-29,31,-31,33,75094
8,15,36,0,0,-15,-23,11,0,-31,-32,28,-22,-3,1,-10,4,-26,37,29,-43,-7,6,29,20,79,-32,2,-54,35,-19,-16,-41,14,35,-12,36,3,-37,7,14,66,25,17,-29,-11,0,2,4,-15,11,11,-31,14,-40,-13,-8,11,-4,46,34,10,-55,46,10,0,-90,22,70,-4,0,-7,-77,40,63,-34,0,32,-17,-22,-56,-14,8,92,-17,10,13,0,-15,-33,-40,3,75,-37,0,-12,38,-52,-24,-13,5,41,52,-8,80,2,-27,0,-20,25,0,-10,27,46,-18,-42,-19,28,0,-40,-32,27,0,29,-12,-4,-32,-10,-15,-4,-11,16,-28,-14,28,0,20,36,34,-25,35,-1,4,-44,22,0,40,-24,-43,10,8,-11,47,0,5,20,-22,54,38,41,-16,-2,-14,29,64,-19,10,-20,-8,43,-44,27,40,-22,35,0,34,-10,-10,-12,32,27,-45,17,0,26,63,-8,40,0,-5,13,-6,56,-16,-2,-24,72,23,19,1,-37,0,0,38,-23,42,-24,-18,-41,5,19,2,32,-26,12,-24,-4,2,-23,-32,6,-42,-24,-6,44,61,38,8,3,-9,92,75150
-28,35,31,0,-3,-16,-14,18,0,-38,-8,46,-22,20,7,-8,-46,26,-4,-26,30,-50,-15,35,20,42,3,-1,29,38,-14,2,-64,34,10,-10,28,15,-7,40,-48,40,30,25,-31,-21,0,9,24,-8,-17,44,-9,-17,-62,3,-42,-33,50,79,37,-45,30,29,38,0,-23,55,-4,0,0,20,-25,23,30,-39,8,-58,0,-20,-33,-23,-17,62,26,-18,-20,-41,-2,-37,29,12,20,-11,-47,-13,20,-31,-1,-31,8,47,40,-10,32,56,-5,0,32,21,0,34,24,41,16,-23,-31,58,0,-8,-2,5,0,0,-14,3,-36,-26,-11,-15,-26,-14,-31,-16,4,0,27,7,33,-57,52,35,55,14,54,-12,29,-16,-14,17,-30,-6,79,0,-28,30,-27,61,50,1,-18,11,-11,47,34,-39,-24,-41,0,0,-68,35,55,-25,0,0,21,-6,-2,18,18,49,-11,-14,0,-22,36,-13,51,0,-1,38,1,57,8,0,20,18,18,56,16,-20,-55,0,-2,-8,27,-16,40,10,15,-24,11,5,-58,21,21,-16,5,-28,-27,19,-57,-27,4,27,-6,2,-14,6,-36,66,75168
1,1,83,0,2,-10,1,12,0,-58,-22,60,-22,9,9,-3,-3,-31,56,14,-100,-18,19,38,10,25,-28,11,40,83,5,-18,-11,39,55,-23,47,27,-38,13,-17,20,39,0,-60,19,0,6,11,-21,-15,42,-23,0,-8,-20,-24,10,0,-14,42,-28,31,38,18,0,-32,30,9,-6,0,49,-16,-17,54,-60,17,-33,4,-31,-64,-13,7,76,-8,-17,-20,20,22,-83,-100,17,24,-35,-8,-15,25,-65,-4,1,17,-12,57,-29,52,54,-20,0,-51,41,0,-6,70,71,-31,-26,5,50,0,-34,-29,27,0,42,-12,-21,-79,0,-14,-13,15,24,-61,-20,40,0,0,-14,46,-1,49,-13,45,14,23,4,26,-5,-100,12,-4,-18,-8,0,-1,41,-19,84,42,-15,-22,7,-16,34,45,-40,-2,-41,27,16,-57,35,52,-18,60,0,13,-6,-20,47,-10,65,-100,26,0,16,42,-36,-1,0,-2,1,-19,81,-30,6,-45,37,17,50,-14,-22,-13,0,6,-21,29,-11,-51,30,17,8,7,49,-3,30,-32,-6,10,-15,-23,26,-52,-26,6,33,0,-5,-18,6,-22,74,75212
-17,48,23,0,-6,-63,20,-4,0,-46,1,16,-65,4,11,-2,-38,49,-3,5,52,-100,-3,32,11,14,26,13,38,25,19,19,-99,65,-23,-23,14,7,22,35,-49,18,42,55,-16,-47,0,30,41,-22,-20,75,0,-23,-100,20,-40,-35,81,56,33,-41,37,35,36,0,-20,-32,23,-34,0,-3,-17,24,14,-42,13,-36,-4,1,-33,-62,-47,76,9,-16,9,-40,-24,-54,51,7,40,-12,-51,-32,45,-31,-2,-26,0,55,70,2,24,-2,15,0,41,15,0,73,26,67,0,-28,-23,30,0,-8,22,28,0,-22,-30,15,-51,-46,-28,-20,-45,24,-14,-71,-14,0,54,-3,13,-100,81,36,20,-17,-29,-1,21,-19,-2,-3,-16,-12,56,0,-31,34,-4,82,50,-12,-68,-12,-28,38,56,-60,-21,-56,-33,7,-81,12,50,-5,2,0,35,0,-16,4,27,16,0,23,0,-64,52,0,66,0,-5,46,12,82,26,14,3,39,9,47,52,-32,-51,0,60,9,20,-31,44,-29,3,2,31,30,-100,17,40,-31,10,-40,-6,15,-78,-65,-8,39,19,52,16,7,-39,80,75272
-5,15,31,0,-10,-38,-4,20,0,-7,7,21,-23,24,14,-5,-26,51,4,5,28,-56,-8,23,-30,17,43,13,55,30,-1,23,-83,41,2,-8,20,-8,0,10,-23,24,27,43,-11,-55,0,26,27,-9,-4,44,3,-22,-83,26,-17,-38,58,42,26,-27,62,33,9,0,-43,-23,2,-6,0,4,-43,42,18,-7,0,-61,-3,-16,-16,-34,-26,52,17,-3,-19,-39,-11,-51,27,-3,36,-4,-38,-43,27,-13,-5,-33,6,75,63,-4,33,67,20,0,73,13,0,57,26,63,3,-62,-28,34,0,-5,43,17,0,-13,-39,11,-45,-38,-15,-4,-52,19,-3,-27,-8,0,46,0,-10,-87,72,38,58,14,-25,-5,38,-21,0,25,-12,0,43,0,-43,15,-19,65,50,-1,-20,0,-16,24,30,-41,-9,-34,-2,10,-56,-16,48,-20,7,0,36,-7,-4,9,47,23,1,20,0,-32,30,-6,79,0,-11,15,8,62,30,7,3,41,-31,28,41,-52,-30,0,56,19,35,-25,74,3,-2,-2,26,34,-88,3,48,-2,14,-50,-25,-1,-57,-22,0,27,1,32,-21,21,-23,52,75392
-15,29,21,0,-7,-52,-26,1,0,-22,-12,15,-45,68,3,-4,-31,36,1,0,49,-79,1,38,42,35,25,1,-4,18,-25,6,-80,31,-6,-13,18,1,9,26,-31,52,33,41,-2,-36,0,8,9,-16,-25,35,-12,-31,-80,6,-31,-47,63,72,37,-46,-15,31,24,0,-37,1,13,-6,0,19,-17,33,24,-19,5,-44,-14,-10,-39,-48,-33,76,65,-24,-10,-44,-23,-43,46,7,9,-14,-48,-10,23,-36,-12,-18,11,62,58,-19,25,52,3,0,56,28,0,58,31,56,-16,-21,-11,35,0,-13,25,10,0,-19,0,1,-34,-32,-15,-11,-32,-12,17,-47,-12,0,44,-30,38,-83,64,16,56,0,5,-2,1,2,1,9,-23,-6,65,0,-44,25,-30,62,47,-21,-39,-12,-14,48,43,-52,-9,-41,-26,10,-57,32,45,-35,7,0,45,-6,-14,24,42,22,7,-8,0,-46,44,-21,74,0,-5,25,-2,58,11,4,-10,7,38,44,35,-28,-35,0,40,0,6,-6,55,-7,0,3,8,33,-84,17,28,-24,3,-17,-14,10,-65,-41,3,31,16,11,-10,8,-43,80,75404
-15,21,0,0,-5,-13,-12,23,0,-16,2,22,-8,15,7,8,-17,20,-19,8,25,-19,8,42,-31,19,-11,-12,27,-4,-13,9,-60,16,17,-9,33,10,-13,3,-3,22,7,34,-7,-27,0,16,29,-11,3,21,2,0,-54,7,2,-31,38,14,39,-17,33,26,3,0,6,0,3,7,0,-8,5,21,-23,-17,-7,-31,-12,-23,-26,-10,10,35,16,1,-38,-52,-3,-45,24,10,34,-24,-37,-21,35,-25,-9,-22,8,26,43,9,-19,-7,-34,0,42,43,0,31,26,62,5,-21,-24,33,0,-22,-9,9,0,4,-21,5,-39,-12,-13,-4,-27,-14,-4,-3,9,0,39,-3,45,-43,49,14,-5,-7,0,-6,8,-11,-13,28,-22,11,13,0,-31,7,-13,56,28,-5,0,15,-12,40,24,-36,19,-26,-8,-12,-49,35,31,-13,-15,0,34,5,9,-12,21,27,-9,-13,0,-10,21,8,23,0,-4,21,1,52,12,-9,5,38,-30,40,26,-26,-28,0,52,-37,11,-10,43,-21,7,12,16,29,-47,4,15,5,5,3,-28,-2,-52,-7,21,31,0,27,-36,6,-4,37,75500
-7,0,25,0,0,-6,-13,29,0,-26,-17,48,-8,8,12,-2,-5,28,4,-5,16,-16,6,42,-31,56,-15,0,-10,27,-12,5,-52,11,25,-6,38,18,-29,-24,-37,61,36,18,-39,-9,0,15,28,-4,-15,20,-20,1,-50,1,-15,29,35,13,44,-34,-11,36,-20,0,-26,35,37,10,0,16,-20,16,35,-27,16,-16,3,-29,-55,-14,0,45,-12,-16,-17,-36,-17,-51,15,5,85,-22,1,-36,28,-52,0,-25,0,34,55,-5,40,-2,-22,0,7,32,0,16,36,65,-14,-7,-29,30,0,-20,-17,5,0,13,-37,3,-52,-2,-7,-12,-13,22,-44,-5,15,0,21,-9,13,-33,46,8,-2,-39,40,6,32,0,-23,28,-8,5,14,0,25,37,-7,60,45,-13,-7,2,-5,52,41,-42,-3,-45,-13,6,-46,3,48,-6,4,0,22,-3,9,14,17,50,-20,22,0,-3,40,-9,22,0,-3,-3,5,60,-5,-1,-28,77,-26,23,6,0,-5,0,30,-22,29,-1,15,-29,7,-2,16,5,-35,31,23,-2,11,-12,-14,24,-40,-14,3,32,23,37,-17,-4,-10,47,75577
-22,52,43,0,-6,-69,-15,1,0,-23,0,18,-45,30,14,14,-24,34,1,4,51,-68,-3,38,27,37,12,2,1,42,-14,14,-84,30,-6,4,14,10,2,10,-47,34,32,44,-3,-36,0,23,28,1,-20,30,0,-40,-83,16,-41,-3,78,35,37,-50,6,40,11,0,-27,-30,32,-39,0,19,-26,25,58,-22,12,-23,0,1,-25,-66,-39,79,26,-18,20,-13,-16,-30,51,1,57,-4,-49,-15,32,-26,0,-31,0,40,37,7,62,-18,7,0,48,17,0,47,17,65,9,-19,-33,60,0,-6,12,9,0,0,-13,2,-29,-22,-11,-5,-34,32,-1,-44,4,0,44,-2,19,-81,66,17,-17,-3,-27,-4,28,-19,-3,3,-25,8,32,0,-5,27,-11,51,35,-1,-41,6,-10,9,48,-36,-33,-32,-17,7,-66,13,32,-11,1,0,41,13,8,20,24,17,-3,31,0,-42,47,8,37,0,-6,52,2,51,14,3,12,54,27,57,34,-19,-47,0,16,7,30,-20,46,-6,2,7,25,14,-82,16,35,-14,12,-18,-16,12,-69,-43,6,40,35,12,18,-3,-42,79,75593
-48,31,-31,0,-10,-13,0,31,0,12,-14,38,0,50,-1,3,-50,56,-56,0,71,-38,7,37,-40,-13,1,8,43,-30,-3,-1,-69,1,8,6,-5,0,-11,-17,-58,-10,46,42,3,-28,0,1,19,5,-35,3,-13,-14,-71,0,-46,-11,84,50,38,-52,49,18,-18,0,-27,-16,10,-8,0,0,-28,5,2,13,22,-45,-18,-21,-39,-15,-7,46,46,-35,-15,-52,-28,2,71,-8,11,-8,-60,-6,15,-40,-14,-30,4,6,12,-16,1,-25,-13,0,80,-3,0,34,23,54,5,-30,-32,27,0,-8,0,-2,0,0,-3,-7,-1,-27,-2,-7,-31,7,8,-8,0,0,43,-27,20,-61,45,-9,-22,28,-13,-7,31,-31,20,31,-44,0,51,0,-11,46,-15,25,64,-27,-8,-15,-2,39,31,-24,-22,-27,-31,-48,-63,20,63,-17,-57,0,54,4,2,0,4,38,21,7,0,-22,30,-15,5,0,-8,32,-7,27,0,12,8,7,-39,31,10,-27,-67,0,-25,-13,31,-31,84,23,-7,-2,3,-13,-62,37,55,-14,0,-23,-32,29,-58,-2,-14,19,14,-10,-16,-3,-43,45,75596
-32,38,37,0,-6,-43,4,27,0,-27,-4,38,-22,32,11,4,-33,61,-8,-27,67,-49,12,34,-20,48,9,13,25,36,5,25,-90,32,13,-6,12,8,-10,-3,-42,39,39,49,-28,-32,0,15,23,-8,-18,30,-4,-6,-89,28,-33,5,87,29,36,-44,27,52,-4,0,-93,12,46,-25,0,5,-91,18,40,-26,16,-45,1,-33,-24,-42,-14,85,26,-16,-21,-49,-43,-40,66,-1,54,0,-55,-36,31,-27,1,-27,19,11,57,-9,52,19,-19,0,72,9,0,64,44,75,16,-23,-26,54,0,-1,9,16,0,0,-34,-9,-40,-33,-18,-7,-32,1,-23,-30,1,0,50,46,22,-72,68,-11,18,-5,14,-13,51,-35,3,28,-36,-15,25,0,0,36,0,64,62,46,-28,-14,-18,16,65,-50,-3,-49,-42,8,-70,15,61,0,-9,0,42,2,-13,0,15,37,4,1,0,-19,65,-8,7,0,-7,40,-7,63,17,13,19,47,-26,52,34,-18,-57,0,13,-18,52,-37,76,-6,1,-29,18,18,-74,27,58,-12,12,-32,-33,21,-69,-24,-19,51,45,11,-24,6,-34,87,75597
-14,30,37,0,0,-5,-11,21,0,-35,3,57,-21,29,14,-4,-13,17,6,5,-19,-24,-15,37,17,45,-22,12,44,36,-8,15,-63,51,34,-5,50,17,-20,25,-6,52,33,35,6,-20,0,26,28,-6,3,49,3,7,-62,17,-1,-22,18,39,40,-17,41,39,26,0,-34,16,7,16,0,1,-30,36,10,-36,16,-12,4,-16,-20,-6,-5,66,35,1,-13,-33,1,-39,-20,7,20,-33,-10,-6,35,-19,-4,-36,3,47,40,-8,8,27,-30,0,13,39,0,27,36,65,-8,-6,-36,51,0,-36,-19,25,0,23,-8,0,-38,-6,-11,-8,-19,-18,3,7,25,0,37,36,21,-44,56,10,30,13,12,-1,7,-9,-39,23,-17,0,32,0,-24,34,-13,55,47,33,8,8,-12,43,36,-36,9,-39,4,-10,-51,20,50,-13,6,0,29,-5,-2,-1,31,58,-39,-17,0,-12,37,-12,50,0,-6,32,-1,56,15,7,-7,22,15,46,25,-5,-10,0,29,-28,6,-11,16,12,8,2,28,38,-45,29,17,13,12,-19,-19,22,-49,-19,8,36,3,23,-18,8,-2,70,75600
-20,44,41,0,-2,-57,-26,0,0,-47,-11,35,-34,43,-1,-5,11,32,-20,-7,1,-50,-3,50,4,24,-1,0,6,33,-22,6,-66,40,19,-12,24,6,-13,7,-39,22,10,23,-6,-7,0,0,17,-15,-15,35,-9,-22,-61,7,-13,-38,43,51,54,-56,7,28,11,0,-40,0,10,-62,0,0,-34,9,58,-48,-1,-22,0,-24,-25,-58,-11,71,50,-18,-25,-28,-36,-24,1,4,84,-9,-26,-11,26,-25,-4,-36,3,-24,-1,-22,63,-34,-34,0,3,23,0,44,34,56,3,-24,-33,40,0,-11,2,-4,0,10,-16,-4,-20,-13,-28,-9,-9,-4,-17,-47,9,0,27,22,51,-50,49,4,-37,17,0,-3,31,-18,-26,3,-26,-2,51,0,-38,9,-7,37,36,13,-46,-16,-31,-35,42,-56,-9,-56,-33,-32,-65,49,36,-7,-21,0,23,-10,-2,0,0,36,-26,-4,0,-38,42,-25,-29,0,-2,43,-5,34,5,0,2,78,9,35,25,-26,-21,0,23,-31,32,-24,5,7,3,-10,1,22,-52,3,35,-21,0,-8,-24,2,-63,-33,-16,27,8,-2,-29,-4,-15,68,75605
