fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-27,7,33,0,2,10,-27,13,0,-40,-15,34,13,10,5,3,-26,-3,-6,1,4,-14,-21,22,-6,-41,-15,0,32,32,-28,2,-9,4,15,2,7,27,2,4,-26,-40,30,5,-40,7,0,7,18,1,-28,4,-12,-3,-9,3,-25,-14,12,58,20,-24,34,21,6,0,-22,-14,-16,1,0,14,-20,14,-16,-41,8,0,-1,-33,-39,10,19,42,4,-22,-8,-24,-11,0,5,7,-16,-50,-16,-16,-2,-42,-2,-24,-3,29,-8,-14,-24,29,0,0,1,10,0,7,31,51,-21,-43,-26,37,0,-49,-15,-15,0,13,-14,-4,-2,-36,-13,-7,9,-2,-29,-8,16,0,5,40,33,-11,27,0,25,12,-14,-9,25,-16,-22,16,-26,-6,58,0,-17,29,-3,9,56,35,-7,-12,-13,16,25,-31,-2,-30,-13,7,-23,25,52,-2,-7,0,19,2,-7,15,14,35,-22,-3,0,12,25,-13,40,0,2,11,-2,11,-28,3,-19,-13,0,36,-21,-49,-14,0,-14,0,29,-18,-1,6,6,0,7,-13,-11,25,-5,0,7,-29,-30,23,-25,15,-12,23,-22,-19,-9,-4,-24,42,74118
-25,46,36,0,0,-14,-29,12,0,-27,-3,38,9,20,5,-23,-19,38,-11,-8,35,-15,-6,42,-27,-11,12,0,3,37,-26,20,-27,43,7,-12,-16,0,-4,13,-29,-7,24,4,-20,-11,0,15,28,-15,-22,40,-3,-10,-28,15,-29,11,46,29,39,-24,18,19,9,0,-18,-16,11,-6,0,5,-28,16,1,-25,3,-25,-3,-35,-18,-12,-9,36,19,-20,-28,-32,-38,-1,38,-5,14,-7,-35,-16,17,-18,-5,-33,6,51,38,7,4,6,6,0,2,-3,0,28,45,70,15,-9,-32,8,0,-7,14,-8,0,4,-14,8,-6,-40,-26,-1,-10,-2,-16,-15,4,0,2,11,0,-26,41,-5,10,-12,-13,-3,35,-18,-6,13,-20,24,29,0,9,21,11,20,65,10,-15,-10,-28,8,29,-35,-14,-37,-40,-50,-19,-9,64,8,-13,0,16,-24,21,6,16,34,-8,-2,0,-1,28,8,44,0,0,45,6,26,10,2,13,14,-28,10,20,-14,-35,0,-27,6,38,-18,-2,-26,-9,-9,15,-13,-25,16,38,7,7,-25,-2,14,-22,13,-3,23,15,-19,-31,3,-28,34,74127
2,40,72,0,-3,-43,-6,15,0,-38,6,34,-19,-14,18,14,17,9,52,-41,-40,-54,34,40,41,15,5,21,43,73,-4,11,-50,39,7,-3,42,-5,-10,69,-1,16,25,21,-47,-14,0,28,22,-2,-7,39,8,-16,-52,13,-34,-35,-3,55,40,-2,51,34,68,0,7,-15,-11,-37,0,1,7,5,21,-38,5,44,-5,-32,-18,-44,-12,58,-18,-7,1,22,-18,-58,-39,13,13,-22,-13,-50,28,-17,-4,-19,26,45,56,-11,26,39,-17,0,2,43,0,9,40,47,-13,-18,-20,12,0,-23,5,48,0,30,-46,4,-58,-11,-17,-7,-16,45,-40,-45,28,0,22,-14,1,-37,60,-9,41,0,-21,0,6,0,-52,16,-1,-9,55,0,-36,24,5,66,27,-27,-45,18,-18,4,50,-14,-19,-17,-15,41,-54,-2,29,3,52,0,41,9,-6,0,3,35,-51,47,0,9,52,-9,46,0,-3,42,3,64,-28,20,-15,10,39,11,-1,-14,-14,0,40,-17,6,-5,7,-4,13,-36,29,57,-38,17,11,-6,16,-10,-7,9,-50,-19,19,34,-10,35,1,6,-30,58,74166
-22,8,22,0,-1,-35,1,3,0,-22,-15,25,-39,46,4,-2,-33,48,0,-5,48,-60,-12,37,-36,12,27,-4,23,23,3,-1,-71,35,-1,-5,35,6,0,-40,-27,15,22,39,-22,-27,0,12,21,-5,-11,36,-14,-15,-70,2,-27,-38,65,54,40,-31,29,28,-44,0,-8,-12,14,-18,0,0,-12,31,-24,-19,1,-23,-4,-8,-35,-38,-31,60,37,-14,-23,-41,-22,-28,49,5,13,-11,-36,-37,28,-38,-1,-36,-2,5,51,-7,-33,11,3,0,67,30,0,38,19,64,-16,-55,-39,25,0,-9,25,11,0,-11,-33,-8,-30,-20,-15,-9,-28,28,-17,-35,-10,0,42,64,37,-69,57,7,4,13,-13,-11,24,-12,0,4,-25,-4,49,0,-43,21,-17,45,41,63,-35,-8,-17,25,19,-50,-14,-49,-23,11,-67,33,39,-14,-2,0,35,-3,0,4,30,25,2,27,0,-34,20,-7,15,0,0,11,-5,45,15,0,-10,11,-34,21,31,-49,-37,0,21,2,22,-12,68,20,6,-7,13,17,-70,11,44,-17,4,-26,-19,9,-65,-39,-14,26,12,17,-22,5,-29,61,74167
-19,47,33,0,-4,-54,-17,-9,0,-36,-28,26,-48,-1,1,5,-14,25,-3,19,44,-60,9,46,17,49,-6,1,4,33,-10,-19,-85,8,8,-9,33,14,-5,-1,-14,52,18,50,-42,-24,0,4,9,-11,-10,6,-25,-5,-85,-22,-16,10,56,52,48,-18,7,20,3,0,-47,16,27,-33,0,8,-46,20,15,-36,0,-38,-5,-2,-62,-54,-34,80,-7,-10,-25,-38,-6,-40,45,3,12,-22,-39,-26,34,-64,-6,-31,7,-3,27,3,9,-2,-25,0,50,36,0,41,25,81,-6,-1,-32,39,0,-20,-5,27,0,-5,-25,-9,-43,-19,-14,-9,-26,15,-43,-45,-2,0,51,35,64,-71,64,8,-8,-32,12,-2,31,25,-13,-11,-20,24,52,0,7,16,-26,56,29,34,-45,10,-14,3,21,-58,-4,-58,-9,-26,-73,52,31,-27,-2,0,38,3,22,10,23,28,-12,15,0,-34,23,3,3,0,-4,47,-10,58,1,7,-7,18,24,39,26,-7,-39,0,30,-27,34,21,47,-36,0,16,5,35,-70,11,23,-27,1,-16,-22,12,-77,-46,15,21,23,30,-22,0,-20,80,74168
-22,37,12,0,-2,-34,-23,0,0,-22,10,22,-27,-3,6,7,-15,15,-6,-18,18,-52,-3,41,17,30,-9,-1,34,12,-23,14,-49,18,-2,-9,42,20,9,18,-28,38,19,24,-42,-17,0,14,24,-10,-10,12,10,-17,-49,15,-26,-8,54,32,44,-33,37,25,16,0,-46,8,-15,-13,0,3,-44,15,-8,-24,8,-50,-3,0,-13,-33,-21,43,-8,-9,-10,-20,2,-20,18,14,22,-20,-41,-43,31,-12,-5,-11,-5,0,25,12,-13,29,-19,0,28,43,0,31,29,43,-4,-9,-15,48,0,-22,-7,10,0,0,-42,0,-21,-3,-12,-6,-15,22,-39,-26,0,0,26,30,22,-52,51,25,24,-9,7,-6,18,-11,0,0,-20,18,31,0,-9,22,-4,38,26,29,-28,28,-13,24,13,-32,-16,-35,0,11,-51,21,25,-4,-10,0,22,7,20,4,8,20,2,21,0,-24,12,14,-4,0,-3,39,0,39,7,-2,0,21,15,47,23,-6,-40,0,7,-17,18,-10,28,-13,13,-18,13,13,-52,17,18,-5,5,0,-15,15,-52,-26,28,24,-13,8,-13,3,-26,45,74187
-17,44,9,0,-2,-29,-10,11,0,-12,0,29,-20,6,3,1,-17,39,-13,-42,38,-45,0,23,38,89,9,-4,-17,10,-8,12,-54,55,2,-9,25,9,0,31,-38,82,17,28,-16,-24,0,11,12,-10,-11,57,1,-7,-52,14,-26,0,54,56,24,-42,-13,19,31,0,-40,41,14,-7,0,19,-41,13,9,-12,5,20,-5,-19,-17,-30,-20,52,10,-13,-17,-36,-6,-33,37,6,39,-8,-35,-19,24,-18,-4,9,5,51,36,-1,13,-14,-6,0,57,27,0,42,37,52,26,4,6,52,0,-7,9,12,0,-8,-18,10,-34,-16,-16,-5,-25,25,-16,-14,-9,0,30,44,15,-57,51,6,-13,-31,38,0,17,-11,1,13,-17,-3,58,0,1,16,-15,56,26,40,-14,3,-17,22,3,-31,-4,-32,-5,-13,-62,16,28,-14,-12,0,36,0,0,20,10,30,2,26,0,-25,3,2,50,0,-2,43,11,54,21,-1,25,41,37,47,36,4,-38,0,23,-6,17,-7,58,-27,6,-43,13,20,-58,11,35,-2,3,-12,-12,9,-61,-22,2,22,8,22,-14,10,-24,55,74209
-21,58,36,0,-3,-62,-24,2,0,-36,-7,6,-46,52,3,7,-26,41,7,18,43,-62,-11,37,-15,52,-1,8,-1,34,-22,14,-88,30,5,-4,11,-1,-1,-26,-27,54,26,47,27,-36,0,16,21,-8,-5,25,-5,-15,-87,14,-21,-17,43,56,37,-33,4,22,-20,0,-26,34,27,-8,0,-14,-23,21,24,-37,12,0,-14,-19,-25,-61,-17,50,47,-4,-9,-38,-3,-34,44,0,66,0,-50,0,36,-26,-20,-49,0,15,60,1,26,-9,-21,0,46,13,0,47,22,66,45,-27,-46,51,0,-1,0,12,0,0,-1,-3,-36,-12,-20,-10,-38,8,26,-33,0,0,48,52,32,-75,63,1,-6,-3,28,-6,30,-8,-16,3,-22,17,56,0,-21,24,-10,54,25,37,-31,-10,-23,17,15,-39,-13,-39,-2,9,-67,17,26,-13,5,0,47,3,16,-15,23,6,-17,9,0,-41,15,-2,25,0,-6,58,-3,56,21,7,41,69,-11,54,39,-33,-48,0,33,-21,35,-15,45,-11,0,17,16,18,-74,20,40,-13,5,-12,-18,14,-71,-46,-3,24,21,25,-12,3,-25,52,74210
-26,56,15,0,0,-51,-7,6,0,-33,2,17,-30,4,4,4,-32,58,-9,18,79,-55,-22,32,-35,-44,12,-11,58,13,-3,18,-87,23,3,-11,-16,12,-12,0,-16,-42,26,50,2,-33,0,16,22,-12,-10,20,4,-12,-88,18,-21,-7,76,61,37,-22,54,17,5,0,-40,-11,33,-19,0,2,-28,-1,-18,-31,7,-2,9,-24,-19,-55,-28,55,2,-13,-19,-52,-16,-38,79,-11,49,-2,-37,-18,41,-20,2,-38,3,25,39,8,-18,3,-18,0,72,-17,0,49,25,80,38,-28,-39,38,0,-1,11,23,0,-18,-21,2,-38,-37,-27,-1,-35,9,0,-41,-16,0,52,28,24,-78,67,3,0,-27,-13,-13,43,-17,7,6,-28,12,61,0,-7,22,1,60,39,26,-41,-17,-29,20,18,-52,-10,-54,-17,-1,-69,22,36,-1,-12,0,6,4,16,0,-6,18,6,8,0,-44,15,5,39,0,-3,56,2,61,30,-12,32,55,-34,36,47,-30,-34,0,36,-20,44,-20,71,-24,-11,13,18,29,-79,15,56,-11,5,-33,-27,11,-71,-30,-19,19,24,32,-21,4,-21,61,74211
-20,22,6,0,-4,-2,26,17,0,-15,-2,40,14,33,0,-4,-15,-17,-5,4,37,16,-11,-3,3,-17,18,10,18,3,25,5,-17,-2,21,-15,13,-13,-9,-8,-13,-16,11,19,-36,-16,0,10,20,-18,-5,-11,-1,11,-17,4,-6,-33,29,8,-2,-13,24,20,-9,0,1,-8,1,16,0,0,-1,15,-18,-16,7,11,-19,-31,-21,1,23,68,24,-4,-18,-10,3,3,39,-4,11,-5,-28,-28,8,-19,-18,-33,2,37,14,-4,-14,1,-13,0,37,12,0,29,44,55,-23,-32,-35,38,0,-11,21,-14,0,-5,-25,-8,3,-33,-19,-4,-15,8,-21,5,-6,0,18,31,0,-8,24,-19,3,-2,-7,18,25,-39,3,17,-18,-7,9,0,-35,13,-18,5,26,31,3,-21,-19,38,34,-18,10,-20,1,22,-17,-6,26,-15,-8,0,66,-5,-7,1,11,39,1,9,0,-5,34,-4,36,0,-4,24,-8,6,20,8,-21,3,3,37,28,-28,-26,0,-3,-10,25,-39,35,-5,0,8,9,-17,-7,6,-13,20,1,-31,3,11,-20,16,-26,20,3,-3,-22,3,-7,68,74310
-14,51,13,0,-2,-28,-2,2,0,-5,10,18,-15,38,5,4,-27,41,-9,8,51,-19,2,38,-28,69,16,1,70,12,-3,10,-49,39,2,-13,15,13,6,21,-25,66,11,37,-1,-28,0,18,16,-13,-12,39,6,2,-52,13,-12,2,48,65,41,-28,71,3,23,0,3,28,10,4,0,15,0,24,17,-6,1,22,6,-20,-25,-27,-17,18,30,-10,-2,-33,4,-9,52,0,-6,0,-27,-19,23,-23,3,-39,3,46,48,36,12,8,3,0,58,4,0,58,37,38,38,-7,-42,58,0,3,17,0,0,-2,-20,17,-6,-20,-24,-3,-28,46,-2,-4,0,0,35,13,1,-40,40,0,8,-5,23,2,32,-1,12,4,-15,40,69,0,1,11,-8,33,31,11,-4,32,-24,25,-8,-31,3,-33,9,-5,-39,3,32,-5,-8,0,21,6,47,9,23,18,10,46,0,-10,-5,33,45,0,-4,52,22,30,40,2,35,8,-25,50,49,-2,-24,0,19,1,29,4,61,11,4,16,20,3,-40,8,38,14,3,-34,2,10,-40,-13,23,-1,2,18,-5,5,-14,23,74413
-13,8,42,0,-4,-33,-42,-13,0,-56,-24,32,-3,18,4,-9,-2,19,21,49,-16,-28,21,33,-14,42,-13,8,27,39,-43,-24,-36,-3,11,-11,9,9,-5,19,-3,50,30,2,-40,-2,0,1,13,-12,-15,-1,-23,-22,-35,-24,-18,-5,-16,1,31,-13,32,1,21,0,4,10,4,-27,0,30,-7,20,40,-56,9,-21,5,-27,-60,-31,-4,32,27,-14,-5,-2,2,-19,-19,2,58,-65,-20,-31,5,-63,14,-23,8,45,32,-14,37,16,-4,0,21,13,0,9,34,34,-13,-29,-22,-15,0,-68,-13,-6,0,18,-26,-1,-14,-24,-20,-11,-2,23,-37,-48,21,0,3,16,16,-34,34,11,15,-11,9,-5,12,17,-43,-8,-16,0,-2,0,-7,29,-15,31,66,10,-45,0,-20,-4,10,-48,-7,-40,0,47,-24,10,64,-17,23,0,18,-9,0,30,19,35,-42,23,0,-1,10,-15,54,0,0,9,0,28,-25,12,-10,60,-16,-11,0,-30,-12,0,4,-6,16,17,17,-15,0,48,4,4,-35,19,14,-13,6,-18,-22,17,-32,-1,-1,5,8,-14,-1,-8,-24,30,74449
-25,2,-7,0,-4,-16,-21,-5,0,-25,-9,16,-18,-26,-6,-4,0,-36,20,-8,29,-30,-15,21,-37,9,-14,-4,0,-7,-20,-7,-46,-23,0,-14,32,-13,0,39,-3,5,5,21,-51,-7,0,1,9,-14,-8,-25,-10,-1,-48,-7,-12,-17,12,-16,23,0,-3,36,40,0,-86,-27,6,-12,0,4,-64,21,-42,-25,0,28,-10,-1,-36,-15,-18,46,-37,-6,-30,-20,0,3,32,7,24,-48,-30,-28,16,-34,-13,-5,-2,-5,57,11,-32,-33,-30,0,-16,35,0,2,0,52,8,-28,-12,42,0,-46,-16,6,0,0,-25,3,5,-10,-7,-6,-7,4,-45,-24,-3,0,21,5,21,-48,33,-9,-47,-33,-28,2,11,-9,-24,-6,-24,17,-11,0,-17,9,-20,5,41,4,-24,0,-8,28,10,-35,-3,-36,1,-80,-30,22,41,-23,22,0,50,-3,19,2,15,13,-25,4,0,-24,8,11,-7,0,-6,-2,1,5,-11,-6,1,17,-45,46,14,-22,-28,0,15,-29,16,-11,-18,-31,6,-17,0,4,-48,7,-35,-9,-5,-6,-23,8,-30,-19,5,36,4,13,-27,-13,-11,48,74463
7,12,61,0,0,-14,-16,11,0,-20,-1,23,-2,-24,5,5,1,-19,25,44,-32,-11,17,20,21,14,14,1,37,60,-15,5,-26,1,21,10,21,27,10,28,13,16,12,23,21,-17,0,2,17,5,-8,0,-6,0,-24,-1,-5,-11,0,19,20,0,32,13,29,0,-49,-8,-17,-19,0,4,-51,6,15,-27,2,14,3,-19,-26,-11,12,34,-30,-5,-45,4,1,-14,-33,6,15,-31,-18,-10,6,-25,2,1,5,39,14,-7,13,33,6,0,7,19,0,14,39,37,2,-30,0,1,0,-32,9,15,0,30,-9,-10,-9,-25,-11,1,-18,26,22,-25,31,0,23,-54,19,-29,31,8,30,13,-3,-3,16,-2,-26,16,7,-3,16,0,-5,11,-8,17,52,-52,-26,-1,-12,-15,21,-21,9,-22,6,0,-25,19,51,-4,26,0,3,7,-7,2,10,25,-28,27,0,35,20,-7,40,0,-2,11,-10,17,-15,2,0,18,18,2,2,-28,-13,0,8,7,21,1,6,12,4,42,1,33,-27,4,-17,4,7,-24,-25,6,-28,5,-6,11,-17,-8,-46,1,-15,34,74472
-23,37,43,0,-6,-34,-2,19,0,-25,-5,45,-22,7,5,7,-26,13,8,-3,1,-26,-5,33,1,69,-11,1,9,42,-6,14,-52,36,22,-15,16,-12,-19,5,-29,71,27,31,-16,-16,0,18,16,-16,-24,33,-6,-21,-54,6,-26,0,24,22,36,-28,12,29,10,0,-32,49,24,-11,0,4,-12,28,13,-26,10,-12,-4,-18,-30,-34,-21,64,-11,-22,-15,-28,7,-19,2,10,36,-33,-27,-21,34,-27,-5,-31,3,26,56,8,8,11,-17,0,20,19,0,44,38,64,24,-27,-38,37,0,-33,-12,18,0,21,-20,-3,-22,-30,-15,-13,-15,21,-11,-31,19,0,33,28,13,-31,51,28,10,-4,51,0,33,-8,-27,19,-23,3,28,0,0,28,-11,41,24,30,-31,-6,-15,37,36,-36,-24,-37,6,4,-52,7,24,-10,9,0,37,9,3,5,20,43,-26,21,0,-2,36,6,52,0,-5,38,-2,45,19,4,18,34,6,38,32,-30,-27,0,15,-19,39,-7,20,-6,5,-2,18,18,-31,17,15,0,7,-21,-18,15,-51,-22,-2,29,16,13,-13,5,-23,68,74512
-17,56,11,0,-1,-18,-10,12,0,0,10,14,8,41,6,-2,-24,42,-9,-33,58,-25,-14,35,15,-28,46,-18,73,11,-4,35,-43,60,3,-13,25,4,12,6,-13,-24,16,34,19,-30,0,34,31,-17,-2,56,12,-1,-46,36,-11,-33,43,35,36,-10,77,34,6,0,-50,-27,7,1,0,-8,-46,41,1,1,3,-4,-9,-28,-3,-13,9,58,35,-2,-7,-27,-23,14,60,0,-30,0,-39,-19,36,-6,-7,-65,2,44,35,25,-7,29,0,0,69,29,0,48,40,51,-5,-46,-63,27,0,-1,48,-3,0,-3,-17,8,10,-37,-33,-1,-28,3,25,-11,-4,0,35,6,19,-46,52,39,26,-4,-24,-9,26,-43,21,13,-15,35,34,0,-36,16,-7,20,40,2,-10,12,-36,18,8,-25,0,-25,-22,-16,-42,16,35,-9,-15,0,32,-1,33,-7,42,10,21,3,0,-8,7,28,65,0,0,52,8,24,42,-14,-2,-39,11,24,52,-46,-35,0,21,0,32,-42,69,-6,-4,-37,33,-8,-43,7,38,20,6,-39,-6,3,-49,12,17,38,2,25,-12,8,-17,63,74552
