bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-31,3,-17,-36,6,-14,0,25,17,2,-5,44,45,-29,2,-74,2,24,13,23,-34,-29,0,26,0,60,-19,-12,-40,0,0,-1,-2,0,58,-31,0,43,0,0,-15,0,0,34,0,0,0,2,33,16,-29,-3,-19,-2,2,-9,-32,0,-17,21,5,40,6,-14,-8,-41,0,0,1,-23,20,-18,-11,0,-18,16,0,-9,1,0,38,15,0,5,0,0,-31,17,0,-9,-26,-16,-35,-62,-52,1,-90,0,4,11,42,1,-21,-8,-58,-23,0,-38,-13,37,2,-16,0,-97,0,7,3,-31,0,-29,1,0,-50,0,-8,-22,-47,22,-22,16,0,-20,2,38,-41,0,2,-25,-20,-17,-12,3,5,0,-2,-81,-4,-34,0,0,-100,-10,-14,-7,-1,7,-30,27,78,-28,1,-15,0,-1,0,11,11,-100,-3,29,45,15,-22,-4,0,2,62,-28,-55,-19,-24,-28,-64,10,-15,-76,-33,-2,-74,22,-94,-24,0,-24,1,-5,-23,0,-27,-19,0,1,-2,14,0,0,7,-18,-6,24,11,-28,-10,0,-62,20,-91,-6,-17,-25,0,-42,-88,0,4,-16,0,56,-27,29,74566,0,100
-61,8,-2,-86,7,1,0,20,15,38,-54,18,32,-19,0,-8,0,34,9,51,30,-6,0,-30,0,-69,-32,-1,-58,0,0,-2,-4,0,51,-15,0,-54,0,0,-4,0,-1,55,0,2,0,-34,60,11,-11,-1,-20,-2,0,1,32,0,-10,14,21,20,35,-10,-64,-26,0,-43,3,-28,51,-4,-5,0,-3,37,0,-1,-2,0,-33,27,0,10,0,0,11,68,-1,-50,-34,-33,-16,-48,-46,1,2,0,-20,-19,35,1,-88,-21,-47,23,-10,-28,-14,-39,0,-9,0,-17,0,3,-10,-17,0,-19,0,0,-58,1,1,-5,11,24,14,25,0,-8,-2,9,-42,0,-73,28,-23,-2,0,-5,5,-8,-5,-18,-38,6,-1,-4,33,-4,-5,-54,-1,5,-43,27,38,-27,0,-22,0,1,1,-57,32,-17,0,0,-28,32,-20,-1,0,-1,55,-25,19,9,-23,18,-52,0,-25,-11,6,-38,-17,15,28,-82,-1,15,0,-1,-87,0,26,-32,0,0,-2,-2,0,2,5,-8,-33,36,28,-7,-7,0,-44,25,-14,0,-33,1,0,40,-4,-2,3,23,-1,44,-36,24,74584,0,100
-4,5,18,-40,2,-31,0,15,-9,36,-68,17,67,-42,0,-5,42,43,52,17,26,21,0,-39,0,23,-10,-2,4,0,0,0,-4,0,35,-8,0,1,0,0,-16,2,3,30,0,1,0,33,29,32,18,2,-1,-1,1,-11,23,0,24,28,13,22,39,2,-85,-57,0,-18,2,-50,58,21,-41,0,-20,0,3,-22,0,0,-46,1,0,31,0,0,34,15,2,-2,-82,-38,-17,10,-27,0,-40,0,3,-67,60,4,-28,-25,-16,19,2,-35,-27,-63,2,-24,0,27,0,5,-2,-13,0,-5,2,1,-31,1,-1,46,1,31,-15,41,0,50,0,42,-26,3,-24,4,-3,-9,9,-29,4,-3,-29,-8,24,6,0,7,-38,-7,6,-29,-1,6,-28,22,80,-44,2,-33,0,2,0,14,0,-51,-2,0,-30,4,-7,-3,1,3,43,-43,29,-16,-11,29,-20,9,-2,-4,35,-31,-81,11,-35,-47,1,18,1,-8,-23,0,-67,-10,-1,2,-30,5,0,-2,2,26,-35,42,-17,21,5,5,-4,6,28,2,-6,19,0,-74,-40,1,8,26,2,39,-82,24,74625,0,100
6,19,30,-45,8,-6,0,33,10,26,-22,21,64,-23,1,-7,61,39,47,21,55,-7,0,-80,0,-57,-38,-4,-1,0,0,-1,-5,0,58,-32,0,-69,0,0,-39,0,0,12,0,1,0,-13,11,19,27,-1,-4,0,1,16,57,0,2,46,18,18,26,-6,-43,-7,0,-33,0,-11,54,34,5,0,0,14,0,-3,0,0,-38,14,0,8,0,0,23,18,1,-20,-27,16,3,-10,-38,0,-20,0,-18,-62,41,0,-79,23,-34,46,-5,-8,-11,-36,1,-10,2,56,0,10,-15,-31,0,48,1,1,-58,1,-10,-9,-6,58,13,62,0,-10,2,15,-13,-1,-17,17,-1,-6,-6,-17,7,-13,-28,-14,-9,32,1,-2,-47,-5,-23,-39,0,22,-14,22,58,-34,0,-19,0,-2,3,-44,-11,-60,0,0,-85,-10,-56,-7,1,-21,35,-34,-58,2,-4,16,-50,27,-7,1,22,-30,-31,13,-52,-43,0,45,3,-1,-91,0,16,-47,0,1,-25,15,0,0,9,3,-32,40,33,-4,-6,0,-6,44,57,-16,-67,9,0,27,-28,2,3,2,0,54,-29,19,74626,0,100
-30,8,4,-88,4,1,0,19,-37,18,-34,-28,44,-9,1,0,20,36,13,-20,32,-30,0,-84,0,32,-34,-6,-31,0,0,-5,-7,0,34,-8,2,-19,0,0,-29,0,0,-13,0,0,0,-21,-9,24,9,-1,-16,-3,1,29,33,0,-13,22,0,-25,18,-3,-51,-47,0,-36,1,-34,34,0,5,0,28,61,0,0,0,0,-30,57,0,12,0,0,22,-14,-1,-52,-54,-71,-34,-32,-41,1,-15,0,-15,-49,43,0,40,-73,-41,58,-3,-37,-34,-33,-1,-2,-1,56,0,3,-34,-11,0,46,1,0,-60,0,-4,-13,-14,36,12,28,0,-16,-3,-27,-30,-2,-49,38,-4,-8,-24,-2,2,-38,-33,-11,-28,9,4,-5,-83,-14,-20,25,0,4,-32,34,43,-40,-1,1,0,0,0,-70,-5,29,0,0,-93,-11,-44,-5,-1,-6,16,-40,5,-11,-7,34,-33,22,0,-1,19,-58,-5,-30,-85,-89,0,55,-2,0,33,0,-41,-25,0,0,-37,14,0,-1,4,-10,-60,36,-4,-33,-7,-6,-52,18,62,-15,-51,1,0,-52,-20,-2,-1,6,0,37,-52,32,74716,0,100
-44,16,69,-42,3,7,0,-4,0,0,-20,8,75,-49,2,35,-1,67,23,25,48,22,0,-69,0,-58,-5,-19,-38,0,0,0,-5,0,64,-6,1,-1,0,0,-14,2,0,64,0,0,0,0,68,20,15,0,32,-2,2,77,54,0,-7,22,23,14,-1,10,-14,-52,0,-33,3,-64,79,80,-2,0,85,22,1,7,3,0,-83,29,0,32,0,0,19,31,0,-11,-32,-14,18,21,21,4,-60,0,23,-73,86,0,-9,-24,16,61,-2,-51,-14,-74,2,0,0,-28,0,6,0,-4,0,61,1,-2,1,1,-16,-46,32,32,-2,18,0,-47,-1,33,-24,1,-25,58,-6,0,12,-20,3,4,-32,31,11,24,3,5,12,-4,8,-3,0,13,-24,18,57,-30,0,18,0,1,-1,13,11,18,-1,0,-73,14,-65,2,-2,-15,29,-31,8,6,13,50,-36,-42,-9,23,25,-12,-45,-15,9,-38,1,65,0,-1,-18,0,-46,-5,4,0,-32,25,0,0,5,-9,-10,69,100,24,1,1,7,-12,-36,-16,-65,13,0,-35,-57,0,2,20,0,62,-32,20,74717,0,100
7,2,33,-33,2,23,0,-13,9,13,-13,-15,36,-4,2,-31,-8,58,30,12,22,-1,0,-8,0,-30,-2,-20,8,0,-1,0,1,0,54,11,-2,1,0,0,-15,0,0,14,0,0,0,5,15,23,-1,-1,17,1,0,62,22,0,16,17,2,-9,13,-5,-7,-57,0,-41,0,-48,44,30,5,0,58,5,-1,24,0,0,-65,6,0,25,0,0,23,14,-3,-7,-51,-19,-27,-36,-47,0,-27,0,-2,-23,40,2,-22,-20,-44,8,5,-16,1,-56,0,9,0,-80,0,5,34,13,0,-2,0,-3,-65,2,-19,-18,9,6,0,15,0,-18,1,-16,-26,0,-42,37,-6,7,-1,-36,3,35,-21,31,2,5,3,-1,-12,-7,-3,-15,1,0,-27,16,33,-40,1,-21,0,0,0,-19,29,1,-1,0,5,28,-39,-3,0,-5,12,-40,25,8,-5,29,-18,0,-11,-19,21,-10,-36,11,-11,-39,-1,12,0,1,-20,0,28,4,0,2,-19,0,0,0,5,17,-11,55,39,0,-6,0,11,-8,-79,6,-35,22,0,16,-27,-3,1,36,-1,54,-52,18,74746,0,100
-5,26,1,-17,14,-8,0,15,1,27,-35,42,40,-11,0,-46,-23,38,8,-6,58,11,0,-87,0,100,-19,1,-13,0,0,-3,1,0,31,-11,1,-19,0,0,-70,0,0,12,0,0,0,-16,16,-6,13,1,-3,-2,1,-9,61,0,18,26,11,41,33,-1,-27,-49,0,7,2,-48,13,-8,11,0,11,31,1,-14,0,0,-44,30,0,30,0,0,2,-4,0,-65,-44,-28,-46,-44,-27,0,-46,0,0,-40,34,1,-37,-32,-26,66,-1,-7,-5,-36,0,-10,1,-4,0,7,-1,-9,0,49,1,1,-46,1,3,-2,-21,47,-11,39,0,-7,0,0,5,1,-5,10,-33,0,-8,0,3,-2,-28,-10,-22,-7,5,-1,34,-11,-11,20,0,26,3,43,0,-13,0,-46,0,3,0,-8,4,-13,0,0,-91,2,-70,0,0,-8,18,-12,2,9,-45,12,-32,0,-36,-46,0,-16,-49,0,38,-16,0,58,0,-1,-38,0,-52,-21,1,1,-29,-5,0,-1,6,18,-14,39,-49,14,-2,0,-21,14,-4,-24,-69,-7,0,-52,-41,0,3,8,-1,29,-44,41,74759,0,100
17,17,13,-57,7,-22,0,21,-6,17,-48,20,32,7,0,-5,-22,56,39,-21,20,10,0,-56,0,41,2,-11,22,0,1,0,-10,0,60,-6,2,33,0,0,-27,3,2,18,0,2,0,0,20,33,37,1,6,-1,0,5,20,0,-12,45,9,29,16,2,-71,-48,0,-48,2,-55,26,17,5,0,2,54,2,-23,2,0,-9,57,0,30,0,0,21,-19,0,-30,-69,-47,-39,-21,-63,0,12,0,-1,-65,60,4,12,-44,-58,27,-7,2,2,-10,3,-9,0,46,0,6,-14,-10,0,63,1,2,-82,0,-14,40,39,-2,-2,-9,0,41,0,55,-1,0,-9,15,-12,-22,-8,20,4,-14,6,6,5,4,4,5,-90,-2,-15,-52,3,16,0,-1,41,-34,-1,19,0,1,0,43,1,-67,0,0,-57,4,-35,2,3,9,28,-33,13,-30,27,28,-40,12,-14,-1,22,7,-35,-12,-100,-52,3,27,1,-1,12,0,-82,0,1,1,2,6,0,-1,3,-11,6,56,-25,11,-6,5,10,16,46,16,-46,23,0,-81,9,1,2,14,1,58,-71,-5,74785,0,100
-2,-2,51,-21,5,1,0,24,3,0,-16,31,0,-33,0,-28,58,44,28,-43,61,-2,0,-4,0,16,-8,14,-7,0,0,1,0,0,54,-38,1,-81,0,0,-18,3,0,27,0,2,0,-46,24,8,2,1,-7,0,1,52,55,0,2,36,16,30,5,10,-22,16,0,-27,0,8,18,51,3,0,48,42,2,9,0,0,-7,41,0,12,0,0,3,-48,0,-34,-24,-10,-40,-13,-18,2,-35,0,-8,-27,32,0,-50,-12,-14,79,1,-14,-25,0,2,-15,0,-20,0,10,-24,-34,0,50,1,1,-85,3,7,13,11,43,14,33,0,18,1,29,-69,0,-17,46,-13,-12,-11,-7,7,-26,-17,-14,-46,-1,-2,11,-43,1,-9,40,0,4,-65,36,60,-5,3,12,0,1,1,-52,-2,-51,1,0,-10,0,-73,5,1,-9,47,-2,-67,-17,12,58,-66,41,-14,-27,-1,-7,-39,7,-38,-24,0,74,1,-3,-43,0,74,-20,2,2,-20,16,0,0,9,1,-6,48,-47,0,-2,0,22,8,-17,-7,-73,-1,0,62,-37,0,5,7,1,56,-20,36,74866,0,100
-13,11,37,-52,1,-2,0,19,-3,33,-77,22,64,-17,0,-11,-24,40,-1,16,49,20,0,-48,0,-6,2,2,-16,0,0,-1,4,0,1,1,1,57,0,0,-24,3,1,2,0,2,0,-9,3,18,-34,-1,-5,-3,2,-2,51,0,-8,18,-3,24,30,14,-70,-45,0,-58,2,-54,9,43,10,0,9,14,2,-11,1,0,-71,11,0,81,0,0,17,18,0,-4,-46,-12,-32,14,-1,0,-45,0,11,-58,86,2,-9,-12,5,43,4,-15,8,-83,2,-1,0,83,0,1,9,1,0,80,0,0,-48,0,1,9,41,35,2,32,0,5,0,-3,2,0,-23,25,21,6,56,-29,0,10,-14,5,0,4,3,0,-28,0,62,1,-2,5,0,23,39,30,1,8,0,0,-2,56,-3,-18,-4,0,-37,-5,-38,0,0,10,22,31,16,2,5,24,-9,19,17,-21,11,-4,-63,0,-40,-61,1,38,0,0,1,0,-78,4,1,0,-16,7,0,-2,2,-7,0,40,89,18,-1,2,-11,23,83,2,-33,43,0,-68,-47,1,0,22,1,2,-42,24,74882,0,100
-55,-15,-3,-27,9,3,0,61,56,24,-44,46,36,-13,0,-60,66,29,41,-41,-2,33,0,-75,0,5,-57,23,-34,0,0,0,0,0,9,-14,1,-89,0,0,11,0,0,32,0,0,0,-34,34,18,-56,0,8,1,3,2,-5,0,15,49,17,49,22,-12,-26,22,0,-52,2,19,14,-1,-26,0,14,4,0,0,0,0,-36,7,0,37,0,0,-26,-46,0,-9,-2,-27,-51,-85,-31,0,-48,0,-10,-63,29,1,0,-31,-31,41,3,-9,-13,4,0,-24,0,-8,0,4,-23,-1,0,23,0,-1,-71,0,29,16,3,29,14,42,0,21,0,-5,-5,-1,-18,74,-17,3,-8,11,2,-27,-45,4,-38,74,-3,6,-7,16,-15,-18,0,-15,-3,30,71,-11,0,-3,0,0,1,-82,-55,0,1,0,-71,-50,-4,-1,0,-21,23,-16,-15,4,1,58,-39,14,-20,-73,-15,-6,-34,64,-14,-29,0,35,2,-5,-19,0,25,-58,-3,0,-40,-19,0,0,7,11,-11,31,42,32,19,-1,-15,58,-4,-4,0,37,0,14,-46,0,8,36,-1,5,-4,27,74912,100,100
-31,12,1,-19,8,-2,0,-21,4,36,-19,66,52,-47,0,-30,12,36,25,19,29,1,0,-14,0,29,-3,43,-21,0,-1,-2,4,0,27,-25,1,-76,0,0,-17,0,-2,25,0,0,0,-26,27,12,-1,0,-18,0,1,-67,26,0,7,19,13,68,40,-2,-13,2,0,7,2,-17,2,6,-7,0,-68,2,0,3,0,0,-18,7,0,12,0,0,-18,13,-2,-45,-13,-30,3,-74,-61,4,-50,0,-11,-15,55,0,-58,-33,-40,46,1,-33,-24,-20,0,-20,0,46,0,10,-27,-24,0,11,0,-1,-63,2,43,0,-38,41,7,45,0,0,2,57,-23,-2,-17,35,-49,1,-80,-23,6,-25,-33,-34,-15,3,-7,11,-85,10,-70,-49,0,14,-21,37,60,-22,2,-2,0,0,2,-48,-14,-76,0,0,-19,-13,-63,-2,0,-4,24,-21,-30,2,20,56,-50,23,-56,-33,-16,11,-31,2,-85,-29,-1,43,0,-4,-34,0,10,-7,1,0,-34,8,0,0,9,7,12,38,-91,3,-2,-6,-65,-30,45,-34,-58,0,0,32,-47,-3,5,0,0,29,-11,40,74913,0,100
-11,-6,-52,-38,2,3,0,0,20,-16,-19,4,46,-36,0,17,4,65,13,23,9,4,0,-46,0,0,-17,15,-4,0,-2,1,1,0,28,14,1,-19,0,0,-8,0,1,17,0,1,0,-36,18,-49,-12,2,-4,-1,0,19,6,0,-17,14,0,0,-16,-12,-28,-58,0,-19,0,-60,26,-44,-18,0,24,24,0,1,0,0,-76,32,0,4,0,0,-40,26,-2,-65,-56,-57,-8,-52,-33,0,-66,0,7,-41,36,0,-45,-67,-34,71,1,-37,-25,-78,1,-3,0,4,0,7,-16,16,0,23,0,0,-75,1,14,-6,-56,48,-20,46,0,-5,0,8,-23,-1,-5,24,1,-5,-43,-11,4,-19,-23,-73,-28,-11,2,1,-41,-9,-48,-18,-1,-4,-22,0,72,-35,2,-1,0,0,2,-34,-14,-76,-1,0,-55,-16,-60,-7,0,-19,52,-37,-14,-6,3,25,-44,-1,6,17,-35,-9,-33,21,-39,-33,0,72,1,-3,-52,0,-41,-17,0,1,-22,-22,0,-2,4,-16,-11,64,65,4,8,1,-6,3,7,-12,-60,2,0,-32,-65,2,5,4,0,27,-56,0,74950,0,100
-6,33,9,-37,12,-29,0,20,52,71,-86,14,48,-75,0,-2,-17,-3,32,11,87,-15,0,-70,0,20,50,1,-7,0,1,-2,-5,0,23,-3,2,-61,0,0,-44,2,1,57,0,2,0,-13,58,22,-4,0,-6,0,2,-57,85,0,-11,11,11,19,67,3,-82,-49,0,-35,1,-52,25,6,28,0,-42,26,1,-32,-1,0,-46,28,0,23,0,0,30,13,2,-67,-37,-55,-57,-28,-18,-1,-29,0,-19,-23,63,3,-1,-64,1,49,-4,-78,-37,-39,1,-4,0,25,0,2,-4,-1,0,15,1,2,-52,2,-1,31,-16,55,44,42,0,30,2,13,-17,1,-52,-75,-19,-11,-61,15,3,-6,-21,-11,-5,19,1,6,-61,5,-58,26,0,33,-7,15,45,-34,0,-1,0,0,1,-66,32,-41,-1,62,-71,40,-15,-2,1,28,7,-36,22,-9,7,-78,-9,9,-27,9,26,-50,-40,25,-64,-32,0,41,0,1,8,0,-45,51,3,2,-24,12,0,0,-1,-12,-50,-4,33,-12,0,3,-3,16,25,-26,-18,-1,0,-42,-23,-1,2,16,2,21,-37,15,75057,0,100
-51,-3,46,-32,7,5,0,12,12,37,-52,9,-15,12,1,17,0,36,64,58,57,25,0,-36,0,9,-29,18,-51,0,0,0,2,0,60,-1,0,-37,0,0,21,0,-2,-58,0,0,0,-26,-62,26,29,0,-12,0,1,14,58,0,-69,45,2,7,33,-7,-58,-19,0,-11,0,-4,28,46,-2,0,15,41,1,10,0,0,11,41,0,10,0,0,17,46,0,-16,-37,-39,-57,-66,-36,0,-35,0,-25,-56,3,0,-64,-25,-27,85,4,34,-40,1,0,-21,1,-69,28,8,-66,0,0,31,2,1,-89,3,14,-40,-19,67,14,68,0,-32,2,8,6,0,-15,22,-10,-10,-16,24,7,-64,-17,35,-31,3,1,3,-100,-5,-18,-8,0,-1,19,5,49,-72,2,-18,0,2,0,18,51,-39,0,0,-28,54,-86,-11,0,-12,62,-67,-2,-10,-6,22,-71,30,-14,15,14,-21,-57,23,-100,-25,0,83,1,-4,-47,0,12,-39,1,-1,-18,-28,0,1,6,-69,-24,36,64,31,5,-3,0,12,-69,21,-87,9,0,34,-30,-2,5,39,0,60,-39,5,75185,0,100
-11,0,28,35,10,16,0,29,-6,18,-5,45,37,-20,1,-75,58,27,-10,23,56,-13,0,-33,0,16,-39,-29,-10,0,0,-2,3,0,66,-16,1,-28,0,0,0,0,0,47,0,-1,0,-15,52,17,23,0,20,0,1,0,54,0,-26,38,14,48,16,0,0,56,0,40,5,45,20,35,-4,0,19,0,2,15,2,0,24,2,0,30,0,0,-8,25,0,-8,0,39,-43,-70,21,3,-39,0,-13,-41,39,2,-18,34,39,10,4,-19,15,52,4,-7,0,-30,0,11,-22,-9,0,21,0,0,-8,1,-28,-20,-1,52,-19,43,0,-25,3,15,30,1,95,31,-31,4,-35,0,6,-24,-28,-11,-3,-3,0,5,28,-2,-43,78,2,0,32,21,52,-19,1,24,0,0,5,-27,-25,16,0,0,-36,-25,30,12,1,0,33,-16,-61,19,46,37,-43,25,-42,-81,-8,-4,-22,-11,16,30,1,5,1,-2,-22,0,10,-42,1,1,-26,-13,0,2,12,-23,0,28,-50,-11,0,1,-5,21,-34,22,31,-12,0,35,-42,-2,5,17,1,64,1,17,75212,0,100
