fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-15,32,-1,0,0,-28,25,46,0,-13,8,33,-19,-21,19,1,-12,62,-32,28,37,-35,15,57,26,24,2,20,70,-1,19,16,-79,46,15,7,23,24,-17,100,-29,50,29,41,-41,-24,0,25,39,1,-15,47,10,-5,-84,12,-2,17,46,16,61,-34,81,18,100,0,19,-26,-31,-2,0,-18,35,-15,79,-13,0,-18,23,-25,-27,-20,10,57,-27,-10,-43,-38,-25,-58,40,23,-39,-25,-28,-54,31,-31,11,-11,12,100,24,36,91,-22,-6,0,74,21,0,37,30,58,0,7,-12,45,0,-26,0,31,0,12,-50,30,-51,-28,-11,-9,-19,23,-43,-20,13,0,37,-77,-32,-61,63,-6,-41,-6,-14,2,-1,22,-19,49,-16,25,18,0,4,18,-2,65,35,-76,-16,43,-11,41,47,-28,0,-30,-18,-39,-34,-47,28,-1,-28,0,8,4,27,-31,-28,27,-23,25,0,-23,44,32,75,0,-8,34,23,61,1,12,-1,-24,17,42,16,19,-21,0,46,-9,1,24,66,-18,22,30,24,42,-58,1,62,-5,17,-27,-8,4,-43,-12,37,18,-32,32,-40,14,-4,58,74142
-23,19,62,0,3,-21,-7,6,0,-38,-18,58,-4,18,7,-12,-9,-17,32,-28,-19,-31,23,44,-26,51,-10,1,11,57,-9,14,-18,20,23,-10,27,13,-5,8,-23,49,26,-1,-9,0,0,10,13,-13,-18,12,-17,-25,-18,9,-28,-30,-1,34,41,-27,24,34,11,0,-50,45,-9,5,0,4,-64,10,-10,-39,3,-75,9,-21,-36,-15,-6,32,36,-16,-43,-10,36,-25,-18,17,54,-48,-37,-10,8,-34,12,-26,21,28,54,-12,-15,80,-32,0,0,38,0,6,26,46,37,-18,-30,38,0,-50,-5,-12,0,31,-11,0,-25,-29,-9,-10,3,-3,-14,1,34,0,1,-18,21,-18,41,19,81,-3,45,-15,28,11,-52,11,-23,7,33,0,-23,25,-21,37,58,1,6,4,-9,24,27,-34,-13,-30,28,35,-23,23,58,-22,32,0,-5,-15,3,6,5,58,-51,-4,0,-19,26,-10,35,0,4,18,-5,37,-3,6,41,58,-25,47,11,-29,-30,0,-11,-33,31,15,0,-23,15,-23,10,0,-17,13,-18,0,4,-11,-23,9,-28,-1,14,38,-5,-25,-46,5,-33,32,74861
-48,76,6,0,-9,-10,0,32,0,-4,-6,47,41,-32,9,-13,-32,37,-40,-17,45,-29,-23,68,-58,9,10,-7,45,5,4,19,-55,9,15,7,14,-44,-31,-36,-16,17,33,27,-23,-27,0,13,22,7,-12,10,-8,-1,-54,10,-20,-33,33,64,68,-19,64,22,-30,0,-38,-14,-1,-18,0,2,-35,32,-69,-4,16,-3,-8,-37,-32,-13,18,15,-35,-12,-60,-72,-17,16,45,-17,41,-40,-46,-19,21,-30,-10,-90,-4,10,42,15,-67,8,-36,0,51,19,0,8,9,66,34,-52,-97,7,0,-42,11,-14,0,-12,-20,8,13,-22,-9,-7,-30,-8,-22,-24,-10,0,29,56,42,-58,41,-9,20,-69,-18,-12,52,-52,-4,32,-50,49,64,0,-37,30,-2,13,71,50,-24,2,-10,24,-23,-52,-1,-56,-17,-27,-34,39,74,0,-39,0,34,-15,47,-1,22,49,-3,-7,0,-33,-25,13,7,0,-11,75,4,14,7,-8,25,36,-32,5,29,-51,-50,0,-3,-34,57,-49,54,-86,-19,-13,12,-6,-60,28,36,0,7,-17,-37,22,-29,38,9,23,-8,-7,-61,-9,-19,11,74871
-32,4,27,0,-3,-11,7,30,0,-19,-7,45,9,-1,11,-7,-34,0,-6,-24,29,-39,-8,44,-15,-9,0,2,8,26,9,18,-41,12,6,-7,-5,15,-10,28,-66,-13,30,2,-15,-3,0,16,35,-10,-43,15,-5,-40,-44,13,-39,-29,38,36,40,-57,12,11,17,0,-34,-17,-34,-4,0,6,-27,7,-33,-19,8,-15,3,-37,-39,-10,-9,19,8,-39,13,-28,-16,0,29,14,12,-39,-25,-33,-2,-41,6,-52,-1,43,5,-19,-16,18,-7,0,12,14,0,18,14,35,34,-22,-49,15,0,-40,-2,-24,0,10,-24,3,-3,-43,-17,-8,-2,-1,0,-16,12,0,4,-23,-4,-38,37,3,9,30,-15,-10,9,-5,-11,31,-30,8,34,0,-36,29,-25,19,55,-13,-14,-6,-17,34,24,-28,-40,-30,-18,9,-34,0,52,-23,-5,0,31,-4,4,8,11,44,-10,-2,0,-19,20,-7,37,0,-2,7,-1,21,-4,5,30,22,-28,30,7,-14,-21,0,-26,-8,9,-1,14,25,9,-13,16,-32,-37,19,-2,-2,8,-25,-26,18,-36,8,1,18,-22,-24,10,-8,-42,16,74896
4,19,64,0,0,-37,-1,19,0,-39,-2,34,-23,-29,20,3,15,0,17,2,-58,-36,-4,30,-1,46,-2,9,52,58,-5,3,-37,35,26,-11,31,0,-33,40,-5,54,28,22,-47,-9,0,25,29,-12,-7,39,-4,-17,-39,0,-3,-17,2,0,29,-20,65,27,37,0,0,-4,-1,-30,0,17,-5,19,63,-37,11,-17,17,-14,-35,-31,0,49,-36,-7,-38,-2,21,-69,-58,14,60,-29,-9,-42,34,-33,7,0,8,54,28,-12,66,17,-28,0,2,31,0,-12,40,58,-18,-23,5,26,0,-31,-1,41,0,30,-39,-2,-63,-32,-12,-8,-4,8,-45,-28,34,0,22,-16,6,-33,61,20,24,7,-5,0,26,23,-55,23,0,-18,3,0,-17,26,-3,71,39,-13,-22,1,-9,-2,49,-19,-5,-12,22,-18,-40,0,33,-3,19,0,20,8,-24,13,31,36,-52,7,0,-6,49,-12,65,0,-3,23,-5,70,-19,7,-21,73,-5,32,-4,-23,1,0,39,-30,21,20,0,3,13,0,25,56,-33,16,-5,0,20,-40,-24,11,-54,-16,4,26,5,22,-42,10,-11,46,75087
-19,26,7,0,-10,-34,20,2,0,-20,-2,45,-29,-35,26,12,-13,17,-25,25,42,-52,-15,50,3,52,-16,30,25,5,23,15,-73,23,-2,1,20,-9,-7,38,-35,69,42,25,-50,-17,0,29,31,0,-23,35,-3,-27,-69,14,-22,60,54,35,48,-52,36,35,39,0,-45,-1,28,-32,0,5,-30,29,100,-22,18,-32,6,8,-35,-35,-26,58,-51,-24,-23,-26,-16,-51,35,0,100,-30,-8,-55,26,-38,3,-23,0,82,34,20,100,-10,-17,0,47,13,0,43,17,61,-20,18,-22,16,0,-28,-19,-2,0,8,-50,20,-45,-32,-8,4,-16,33,-44,-35,21,0,28,-3,-21,-52,52,34,1,-42,-4,-1,22,21,-18,10,-28,13,26,0,39,38,0,68,39,-17,-28,30,-6,-5,71,-36,-9,-27,-16,-4,-31,-45,40,-2,-19,0,35,11,14,7,19,52,-8,35,0,-60,66,7,73,0,-13,22,15,64,20,30,-13,100,5,8,35,27,-4,0,41,-22,27,14,51,-58,-1,17,28,32,-56,26,5,-13,23,-25,4,25,-30,-28,28,32,20,12,-19,6,-29,64,75355
-20,-20,9,0,5,10,-17,1,0,-5,-14,44,-12,12,0,-22,-37,20,-31,19,37,-15,-28,27,49,51,20,6,-23,0,-14,-4,-22,6,11,-15,41,14,-22,17,-34,56,36,-4,-28,-9,0,4,-4,-19,-21,2,-15,-29,-22,-5,-24,6,47,34,30,-60,-17,47,15,0,-51,25,10,4,0,3,-36,23,45,-8,17,-58,4,-9,-36,11,-20,84,16,-18,-2,-46,-7,0,35,9,18,14,-39,-33,7,-37,-14,-1,-2,24,-9,-8,42,51,-16,0,56,29,0,13,30,43,-13,-21,2,31,0,11,24,-42,0,-7,-32,0,8,9,-20,-20,-5,-14,-25,10,-5,0,-3,-50,-6,-11,30,-6,58,-26,22,-3,20,2,20,9,-28,-3,28,0,-3,28,-27,15,35,-39,17,9,-20,34,54,-27,-12,-23,0,-54,-35,-10,37,-27,-27,0,25,-26,-6,0,19,48,21,-13,0,-21,52,-15,21,0,-6,-20,-9,11,3,-3,-6,31,42,26,10,-17,-27,0,3,-14,17,-13,54,-45,7,20,5,-5,-12,25,22,-3,0,-9,-24,17,-40,-7,13,39,23,-39,-13,2,-35,84,76433
-38,65,20,0,1,-10,-31,7,0,-50,-13,71,-15,-48,1,-19,-41,5,-9,-38,14,-34,-22,34,29,92,-30,-5,46,18,-32,-45,-33,11,18,3,34,6,-22,73,-28,97,12,5,-74,-12,0,-1,13,3,1,11,-15,-4,-35,-50,-22,18,39,15,33,-31,55,14,71,0,-78,44,-28,3,0,17,-77,0,12,-50,0,-80,-2,-19,-56,-6,-8,76,-41,1,-56,-44,63,-20,16,9,19,-36,-37,-26,8,-56,-2,-6,-3,56,43,25,-2,67,-49,0,22,33,0,14,31,40,7,65,-10,71,0,-37,-27,-8,0,0,-30,0,-17,-32,-15,-8,-9,-1,-76,-21,3,0,4,13,52,-45,34,15,70,-44,46,-12,34,26,-17,10,-39,5,11,0,20,10,-35,37,62,25,-19,32,-15,44,22,-51,4,-48,65,5,-44,55,58,-32,-6,0,26,-19,8,11,-4,69,-18,-2,0,-19,21,23,62,0,0,67,-1,34,6,-4,4,30,35,72,20,61,-32,0,-16,-49,30,25,19,-46,12,-29,0,0,-44,3,6,1,0,-30,-32,8,-48,-12,26,13,-23,-26,-56,5,-27,72,76449
-12,11,0,0,-11,-54,38,-22,0,-6,14,18,-49,26,21,-12,7,72,-19,-17,51,-86,-11,39,7,-36,42,3,42,13,32,31,-79,36,-24,-2,13,0,27,29,-33,-56,21,37,-41,-47,0,26,29,-1,12,51,16,3,-87,29,-5,-27,67,29,35,-3,54,42,36,0,-21,-44,-13,-43,0,-14,-23,24,-21,1,6,-3,-12,42,3,-52,-49,32,33,20,-2,-27,-33,-49,55,-12,100,9,-25,-38,52,2,12,-24,11,65,37,-2,-5,61,32,0,54,27,0,55,14,69,-27,-8,-36,19,0,11,35,52,0,-14,-33,10,-51,-33,-13,15,-45,-15,-29,-55,-10,0,32,27,-10,-96,77,6,49,32,-34,-7,5,-23,23,-24,-10,10,27,0,-27,12,4,72,44,-5,-55,10,-10,-25,51,-43,-11,-46,-38,-8,-45,-21,40,9,-3,0,15,-5,7,-12,8,13,22,-15,0,-82,48,0,71,0,0,6,5,69,15,15,-22,93,25,25,50,-10,-26,0,52,21,17,-15,49,15,-14,-9,24,27,-91,-5,67,-30,15,-16,11,0,-44,-46,9,48,-11,64,15,17,1,28,76479
-14,-16,51,0,-13,-73,40,14,0,13,-33,8,-17,16,14,14,-21,57,3,2,33,-60,3,40,-21,-21,7,38,-11,45,40,-2,-82,-15,-5,1,8,-1,10,0,-13,-14,33,41,-44,-22,0,15,-1,-3,-18,-15,-32,-12,-82,-1,-9,-4,76,58,38,-40,0,54,2,0,-49,-42,11,-67,0,35,-39,8,36,15,8,-25,-4,4,-52,-60,-24,61,8,-16,6,-21,-43,-40,27,-1,39,0,-29,-32,21,-55,-5,-28,6,21,55,-18,23,26,9,0,11,5,0,48,3,54,-45,-41,-23,43,0,-3,9,8,0,4,-17,-4,-24,-35,9,-16,-14,26,-14,-73,14,0,41,-27,19,-68,63,-1,20,-25,-42,-2,15,-16,-20,26,-29,-6,52,0,-19,28,-23,34,46,-42,-58,-4,11,-37,80,-55,21,-43,-44,23,-31,-1,37,-20,12,0,43,13,-4,37,0,10,-16,27,0,-52,83,-28,0,0,-13,-16,-8,26,9,39,-33,58,-25,26,18,-23,-7,0,42,6,16,-29,0,-33,0,9,15,43,-68,16,52,-32,10,-27,-12,14,-51,-1,-9,52,9,0,5,0,-25,65,76529
-40,56,52,0,6,-46,-20,6,0,-46,-7,60,-26,-18,5,0,-34,-18,16,9,25,-52,-2,28,69,68,-16,-11,64,42,-15,-31,-60,16,14,-23,33,-4,-6,61,-27,70,28,29,-62,-24,0,4,20,-28,-14,6,-7,-33,-62,-35,-35,-4,39,40,24,-39,74,13,64,0,-75,69,-85,-24,0,24,-67,-8,1,-46,1,-58,2,-17,-47,-36,-19,58,-29,-13,-50,-15,81,4,25,11,49,-44,-63,-15,10,-49,2,3,11,50,58,0,4,83,-35,0,40,36,0,26,34,35,13,34,3,23,0,-49,-9,-18,0,11,-14,-2,8,-41,-17,-18,-17,0,-56,-46,14,0,31,-29,80,-62,52,42,84,6,76,-22,35,22,1,13,-42,-5,33,0,-13,25,-42,25,70,-26,-39,4,-17,1,13,-52,-11,-45,84,57,-47,69,63,-40,16,0,6,-3,-8,26,-12,58,2,0,0,4,11,0,47,0,5,58,-4,26,24,-9,10,45,72,30,34,35,-46,0,-26,-33,36,21,37,6,9,7,4,0,-60,15,-15,-17,5,-37,-44,13,-58,-19,11,14,-91,-54,-58,0,-48,62,76580
-20,11,31,0,-2,-10,5,26,0,4,-22,61,5,-31,9,-5,8,13,-4,-30,12,0,-10,39,2,76,18,21,-16,28,4,0,-50,0,29,1,28,14,-32,44,-22,66,19,14,-25,-18,0,15,17,-2,-29,0,-24,-27,-51,-6,-26,16,6,24,39,-28,10,17,44,-31,-52,28,18,12,0,-33,-26,28,20,4,3,-20,-6,-30,-51,-2,18,52,-50,-25,-29,-20,-5,2,7,-9,66,-32,-35,-20,19,-52,-8,-46,0,49,29,-11,38,-24,-8,0,35,31,-31,20,36,55,9,-31,-48,-27,0,-33,17,0,-9,16,-22,5,3,-28,-12,-10,-11,24,-38,2,21,0,14,68,23,-19,28,-14,-17,-18,23,7,23,-28,-17,32,-20,-14,22,-9,1,15,-20,7,46,46,10,-10,-12,24,23,-25,-12,-17,-2,-17,-30,0,41,-18,-5,0,32,-4,-13,-28,22,58,-13,22,0,-2,22,-14,60,0,-5,9,0,9,2,20,2,56,8,-31,15,-24,-25,0,12,-10,25,-40,35,-24,-8,-39,13,12,-20,9,11,2,7,-31,-13,11,-37,12,-11,12,28,-3,-37,0,-35,47,76624
-26,-3,17,0,-1,-23,19,2,0,-24,-14,44,-18,17,2,-16,-36,21,-11,-20,20,-20,-13,39,8,45,2,8,10,14,19,13,-54,33,21,-14,64,31,-19,36,-31,46,35,25,-39,-14,0,12,23,-19,-21,36,-16,-3,-57,7,-15,-28,43,54,41,-35,-10,49,31,0,-34,8,14,6,0,1,-14,27,34,-21,15,-52,11,-9,-30,-19,-17,50,33,-19,-46,-36,0,-47,20,15,35,-17,-40,-6,21,-32,10,-4,5,54,41,-32,45,89,-36,0,52,57,0,31,24,46,-9,-22,6,36,0,-17,3,-3,0,5,-17,-14,-46,-20,-13,-7,-9,0,-66,-10,6,0,25,-6,52,-34,38,0,98,12,15,-13,22,29,-6,4,-25,-28,49,0,-41,32,-22,55,58,-1,-3,7,-14,46,62,-28,6,-26,2,-10,-12,40,54,-27,-13,0,1,-14,-29,-4,24,42,-5,2,0,-43,57,-41,46,0,-2,-6,-11,56,16,8,-16,37,-8,31,26,-31,-32,0,-6,-39,23,31,52,17,14,-18,11,2,-32,23,18,-4,2,-23,-10,14,-21,-11,10,45,0,-23,-52,7,-20,60,76929
-30,23,45,0,0,-35,-13,16,0,-13,-23,57,0,-61,-1,-28,-25,-3,2,10,7,-37,14,34,4,84,32,1,-45,37,-20,-16,-46,-13,27,-22,24,-15,-29,84,-20,86,21,16,-66,-18,0,-2,-4,-29,-12,-19,-24,-18,-45,-24,-16,-5,30,-32,30,-32,-24,25,79,0,-79,55,-16,-16,0,11,-78,24,31,-14,0,-52,2,-1,-36,-29,-26,19,-58,-11,-58,-31,33,-30,5,4,68,-31,-27,-38,11,-35,-2,-10,23,33,64,-10,27,98,-40,0,28,38,0,35,35,60,-12,19,-2,32,0,-32,36,-13,0,-8,-34,-12,-27,-15,-5,-19,-15,-7,-61,-38,-1,0,19,13,38,-41,45,22,95,-15,50,-21,-6,17,-20,22,-29,5,-44,0,-8,19,-43,41,67,11,-29,0,-4,15,18,-58,0,-51,28,18,-23,25,63,-43,-2,0,17,-32,-4,13,34,58,-18,-8,0,-16,17,-8,44,0,-3,24,-20,43,21,2,-15,65,1,43,36,13,-20,0,-22,-39,-4,12,30,-36,0,10,-3,5,-42,12,-7,-20,-3,-5,-35,8,-27,5,14,28,-13,-42,-70,7,-26,22,76944
-25,48,15,0,0,-29,12,28,0,-28,13,33,-29,48,15,0,-44,56,-13,17,52,-67,-14,47,14,51,5,0,52,15,14,32,-83,47,-4,-4,22,19,4,31,-49,50,49,39,-12,-39,0,24,39,-5,-22,52,11,-23,-83,28,-42,-29,75,48,49,-43,49,30,38,0,-18,-2,-17,-7,0,15,-9,33,16,-27,20,-46,0,-21,-14,-31,-24,47,40,-18,-7,-44,-9,-43,52,8,22,-8,-61,-29,30,-12,-2,-31,-1,32,58,8,32,40,0,0,69,17,0,58,32,54,17,-33,-30,39,0,-7,3,21,0,0,-27,7,-43,-30,-16,-3,-40,-12,-6,-28,2,0,42,15,9,-81,69,18,50,31,-1,-14,15,-6,-8,29,-26,6,55,0,-38,42,-10,64,52,8,-26,17,-17,43,29,-33,-22,-33,-8,-5,-77,5,52,-12,-11,0,20,0,10,18,28,34,-5,-10,0,-38,31,1,29,0,-1,44,8,65,15,-1,17,13,21,32,35,-27,-64,0,29,-1,18,-10,75,32,8,17,24,26,-82,30,50,-9,14,-28,-13,21,-70,-31,13,26,-24,23,-5,15,-40,50,76998
-31,50,13,0,-10,-22,11,15,0,9,-11,32,2,48,8,-6,-38,44,-18,6,51,-18,-14,26,36,-44,23,5,49,16,6,15,-41,-1,4,-15,-21,1,3,27,-44,-35,20,19,6,-25,0,17,10,-20,-23,11,-10,-20,-46,8,-23,-5,56,79,20,-41,56,21,22,0,-28,-41,18,-10,0,-4,-25,14,13,16,6,-20,-7,-13,-19,-9,-11,79,43,-16,-2,-33,-43,0,48,-18,44,4,-43,-4,12,-19,3,-42,10,5,35,-16,16,-42,6,0,51,-6,0,40,18,58,0,-29,-45,10,0,7,21,-20,0,-5,3,-5,1,-55,-13,-13,-18,-16,18,-11,3,0,15,-39,10,-34,37,4,-39,24,-32,-8,29,-34,22,20,-29,1,68,0,-14,20,-6,15,44,-49,-5,-34,-10,7,37,-32,-7,-22,-50,-15,-29,-4,34,-10,-9,0,22,1,-3,5,14,29,28,-17,0,-18,32,-18,0,0,-4,42,-10,14,19,17,1,31,28,22,29,-30,-34,0,-11,-4,38,-31,48,12,-27,16,15,-16,-30,11,30,1,4,-38,-21,11,-40,13,-22,29,21,-21,6,-2,-28,80,77060
