isloantobuy,teamidloanedfrom,playerid,loandateend
0,231,240784,161697
0,1943,240787,161697
0,22,240833,161697
0,1790,240865,161697
0,450,240900,161697
0,1854,240922,161697
0,9,240926,161697
0,101084,240955,161516
0,1797,240967,161697
0,819,240988,161697
0,694,241027,161516
0,463,241070,161697
0,131682,241103,161697
0,110827,241117,161697
0,461,241179,161697
0,112139,241197,161697
0,76,241238,161697
0,294,241269,161697
0,175,241494,161697
0,607,241587,161697
0,100409,241590,161697
0,7,241599,161697
0,1,241928,161697
0,112096,241963,161697
0,280,241985,161516
0,52,242090,161697
0,127,242258,161697
0,1796,242265,161697
0,144,242382,161697
0,1943,242577,161697
0,113974,242629,161697
0,131681,242664,161697
0,1843,242690,161697
0,10032,242759,161516
0,1478,242821,161815
0,1861,242841,161697
0,1861,242893,161697
0,1831,242958,161697
0,113926,242967,161697
0,449,242999,161697
0,1477,243061,161815
0,3,243167,161697
0,980,243175,161815
0,45,243237,161697
0,1853,243315,161697
0,171,243378,161697
0,245,243388,161697
0,15,243393,161697
0,246,243481,161697
0,1809,243491,161697
0,111706,243519,161881
0,1808,243588,161697
0,131681,243627,161697
0,1943,243669,161697
0,1808,243675,161697
0,982,243824,161668
0,55,244206,161697
0,298,244220,161516
0,36,244233,161697
0,111974,244253,161697
0,472,244394,161697
0,1968,244438,161697
0,48,244472,161697
0,19,244749,161697
0,110556,244840,161697
0,266,245018,161697
0,171,245020,161697
0,1473,245054,161815
0,111711,245057,161516
0,101047,245131,161697
0,246,245338,161697
0,73,245367,161697
0,110556,245368,161697
0,72,245388,161697
0,52,245426,161697
0,111706,245439,161516
0,111974,245537,161697
0,1929,245539,161697
0,48,245741,161697
0,325,245849,161697
0,78,246009,161697
1,246,246014,161697
0,246,246237,161697
0,110373,246242,162062
0,2056,246345,161697
0,3,246349,161697
0,110062,246351,161697
0,269,246399,161516
0,320,246549,161697
0,15,246604,161697
0,378,246682,161697
0,110,246763,161697
0,18,246785,161697
0,149,246789,161697
0,18,246791,161697
0,55,246832,161697
0,2,246871,161697
0,32,246875,161697
1,48,246877,161697
0,1831,247028,161697
0,116013,247116,161697
0,101014,247159,161697
0,294,247180,161697
0,100081,247209,161697
0,101014,247241,161697
0,448,247328,161697
0,1815,247412,161697
0,116311,247513,161697
0,1848,247539,161697
0,101100,247565,161697
0,9,247601,161516
0,209,247640,161697
0,131682,247888,161697
0,308,248091,161697
0,1932,248121,161454
0,206,248147,161697
0,113298,248180,161697
0,111811,248199,161697
0,417,248329,161516
0,115845,248385,161697
0,100761,248443,161697
0,106,248473,161697
0,112096,248498,161697
0,1952,248569,161697
0,110075,248673,161697
0,1,248732,161697
0,1792,248741,161697
0,112096,248854,161697
0,23,250723,161697
0,325,250807,161697
0,980,250896,161697
0,325,250941,161697
0,240,251136,161697
0,112965,251139,161516
0,12,251176,161697
0,1798,251219,161485
0,112260,251262,161485
0,160,251285,162062
0,245,251288,161697
0,110746,251368,161697
0,378,251380,161697
0,169,251392,161697
0,91,251420,161697
0,896,251431,161697
0,112172,251451,161697
0,191,251464,161697
0,1,251530,161697
0,1796,251545,161697
0,14,251616,161697
0,101047,251629,161697
0,308,251770,161697
0,100081,251781,161697
0,378,251974,161697
0,111811,251988,161697
0,110373,252000,161697
0,14,252001,161697
0,110373,252017,161697
0,237,252025,161697
0,110,252037,161697
0,236,252038,161697
0,64,252059,161697
1,131681,252060,161697
0,393,252139,161697
0,101088,252168,161516
0,260,252275,161697
0,69,252293,161697
0,294,252302,161697
0,450,252327,161697
0,45,252339,161697
0,1800,252379,161697
0,1477,252432,161815
0,1932,252464,161697
0,237,252567,161697
0,1795,252577,161697
0,110765,252659,161668
0,109,252773,161697
0,10029,252846,161697
0,673,252868,161697
0,9,252897,161697
0,229,252936,161697
0,10,253052,161697
0,111434,253071,161697
0,209,253122,161697
0,36,253173,161697
0,78,253202,161667
0,8,253407,161697
0,169,253474,161697
0,54,253688,161697
0,1745,253714,161697
0,113300,253726,161667
0,1888,253983,161697
0,1745,254019,161516
0,110,254113,161521
0,13,254135,161697
0,127,254138,161697
0,246,254148,161697
0,327,254296,161697
0,111974,254502,161697
0,670,254503,161697
0,243,254544,161697
0,1939,254552,161697
0,175,254928,161697
0,110404,254951,161516
0,115845,254982,161697
0,45,255001,161697
0,245,255010,161697
0,1473,255035,161668
0,219,255125,161697
0,110738,255174,161697
0,1794,255210,161697
0,101088,255217,161697
0,266,255247,161697
0,2056,255297,161815
0,298,255339,161697
0,189,255349,161516
0,112115,255500,161668
1,115845,255529,161697
0,982,255554,161516
0,131681,255654,161697
0,1896,255760,161697
0,1910,255835,161516
0,189,256036,161516
0,697,256039,161881
0,55,256115,161697
0,111716,256167,161516
0,88,256216,161697
0,1474,256252,161815
0,5,256268,161697
0,1915,256326,161516
0,3,256358,161697
0,700,256380,161516
0,106,256442,161697
0,66,256453,161697
0,15015,256473,161697
0,1915,256507,161516
0,1824,256658,161697
0,111817,256698,161697
0,918,256748,161516
0,2056,256791,161668
0,229,256819,161516
0,74,256854,161697
0,131681,256899,161697
0,576,256954,161697
0,1,256958,161697
0,267,256970,161697
0,64,257020,161697
0,217,257078,161697
0,1745,257080,161697
0,5,257084,161697
0,15,257105,161697
0,143,257116,161697
0,106,257270,161697
0,74,257278,161697
0,191,257308,161516
0,65,257319,161697
0,209,257340,161697
0,1961,257435,161697
0,393,257622,161697
0,80,257717,161697
0,308,257765,161697
0,111657,257785,161697
0,2,257793,161697
0,234,257920,161697
0,72,257975,161697
0,110374,258104,161697
0,112713,258116,161516
0,111706,258149,161516
0,101084,258200,161516
0,101047,258307,161697
0,28,258377,161697
0,1794,258390,161697
0,461,258396,161697
0,69,258432,161697
0,131681,258467,161697
0,634,258468,161697
0,243,258507,161697
0,280,258522,161697
0,1745,258564,161697
0,66,258619,161697
0,327,258685,161697
0,1750,258687,161697
0,1951,258702,161697
0,450,258730,161697
0,1887,258731,161516
0,13,258805,161697
0,111974,258846,161697
0,101028,258890,161697
0,2,258932,161697
0,110373,258946,161697
0,1952,258969,161697
0,217,258972,161697
0,65,259054,161697
0,10,259075,161697
0,347,259105,161697
0,294,259150,161697
0,21,259162,162062
0,1799,259205,161697
0,3,259226,161485
0,112172,259233,161697
0,101047,259252,161697
0,74,259306,161697
0,898,259402,161697
0,100646,259443,161697
0,18,259596,161697
0,206,259679,161697
0,14,259680,161697
0,1808,259816,161697
0,393,259876,161697
0,1794,260192,161697
0,101088,260238,161516
0,81,260260,161485
0,101088,260377,161881
0,112115,260396,161815
0,9,260406,161697
0,1478,260474,161668
0,1939,260478,161697
0,1824,260523,161697
0,231,260577,161697
0,294,260740,161697
0,94,260798,161697
0,5,260942,161697
0,78,260951,161485
0,607,260977,161697
0,708,260991,161516
0,18,261025,161697
0,110,261032,161697
0,236,261050,161697
0,217,261084,161697
0,1809,261098,161516
0,700,261100,161516
0,1474,261123,161815
0,211,261143,161697
0,17,261156,161697
0,110,261224,161697
0,110,261225,161697
0,1842,261243,161697
0,674,261244,161697
0,111716,261273,161516
0,1799,261300,161697
0,229,261312,161697
0,2,261335,161697
0,605,261357,161697
0,32,261360,161697
0,12,261432,161697
0,72,261444,161697
0,22,261495,161697
0,237,261530,161697
0,10,261621,161697
1,246,261652,161697
0,674,261663,161697
0,100409,261745,161697
0,112828,261756,161516
0,116016,261848,161697
0,45,262027,161697
0,36,262029,161697
0,294,262062,161697
0,52,262091,161697
0,101088,262148,161881
0,52,262171,161697
0,34,262212,161697
0,900,262216,161697
0,1943,262227,161697
0,110062,262300,161697
0,100087,262314,161697
0,10029,262322,161697
0,206,262333,161697
0,206,262335,161697
0,110,262416,161697
0,452,262479,161697
0,10846,262508,161697
0,457,262513,161697
0,191,262516,161697
0,1925,262568,161697
0,100409,262579,161697
0,462,262585,161697
0,9,262621,161697
0,1796,262642,161697
0,111086,262803,161697
0,110747,262825,161697
0,28,262869,161697
0,254,263046,161697
0,25,263076,161697
0,7,263168,161697
0,101088,263229,161516
0,217,263268,161697
0,175,263272,161697
0,111239,263275,161697
0,80,263294,161697
0,110373,263317,161697
0,1808,263339,161697
0,1808,263370,161697
0,1926,263387,161697
0,10,263390,161697
0,1961,263413,161697
0,1808,263522,161697
0,55,263571,161697
0,1925,263582,161697
0,1919,263678,161697
0,109,263685,161697
0,110093,263756,161881
0,605,263824,161697
0,1474,263845,161668
0,1943,263851,161697
0,1896,263854,161697
0,301,263857,161697
0,896,263883,161697
0,1960,263919,161697
0,115841,263929,161697
0,17,263953,161697
0,55,264022,161697
0,1799,264035,161697
0,2,264039,161697
0,72,264044,161697
0,110770,264069,161697
0,112258,264070,161516
0,1738,264079,161697
0,1808,264120,161697
0,246,264121,161697
0,1808,264141,161697
0,18,264180,161697
0,21,264188,161697
0,78,264191,161697
0,94,264200,161697
0,169,264247,161697
0,14,264269,161697
0,479,264270,161697
0,436,264284,161697
0,9,264299,161697
0,131682,264325,161697
0,110062,264326,161697
0,1932,264367,161697
0,1824,264409,161697
0,246,264416,161697
0,110676,264440,161697
0,243,264490,161697
0,127,264500,161697
0,1794,264514,161697
0,19,264579,161697
0,111974,264683,161697
0,2014,264697,161697
0,18,264731,161697
0,55,264856,161697
0,115995,264876,161697
0,116014,264950,161697
0,116010,265002,161697
0,116010,265248,161697
0,116300,265352,161697
0,240,265396,161697
0,14,265468,161697
0,110,265484,161697
0,23,265518,161697
0,113926,265548,161697
0,142,265575,161485
0,10029,265577,161697
0,256,265579,161697
0,101084,265609,161697
0,1961,265658,161697
0,1952,265669,161485
0,4,265700,161697
0,267,265701,161697
0,114147,265702,161697
0,1887,265748,161697
0,38,265754,161697
0,1799,265793,161516
0,294,266049,161697
0,8,266074,161697
0,3,266095,161697
0,88,266155,161697
0,14,266208,161697
0,252,266235,161697
0,21,266237,161697
0,115845,266304,161697
0,17,266312,161697
0,1938,266376,161697
0,1792,266500,161697
0,64,266673,161697
0,9,266815,161697
0,246,266831,161697
0,10,266873,161697
0,54,266877,161697
0,234,266905,161697
0,1799,267476,161697
0,896,267486,161697
0,234,267594,161697
0,1799,267611,161697
0,873,267614,161697
0,101088,267627,161881
0,58,267637,161697
0,10029,267782,161697
0,2,267849,161697
0,95,267868,161697
0,21,267899,161697
0,110396,267900,161516
0,74,267905,161697
0,111708,267987,161516
0,10,267991,161697
0,1874,268098,161516
0,1951,268102,161697
0,115845,268271,161697
0,101059,268300,161516
0,1960,268306,161697
0,11,268434,161697
0,11,268445,161697
0,48,268511,161697
0,166,268536,161697
0,15,268544,161697
0,2,268550,161697
0,2,268583,161697
0,7,268631,161697
0,48,268656,161697
0,681,268724,161697
0,681,268729,161697
0,1745,268762,161697
0,17,268788,161697
0,45,268802,161697
0,237,268837,161697
0,1960,268888,161697
0,1477,268895,161881
0,18,268905,161697
0,21,268916,161697
0,1809,268927,161697
0,116325,268939,161697
0,1906,269159,161697
0,18,269176,161697
0,189,269182,161697
0,483,269228,161697
0,131682,269271,161697
0,1824,269402,161697
0,110751,269408,161697
0,1808,269495,161697
0,21,269497,161697
0,1807,269572,161697
0,896,269599,161697
0,689,269617,161697
0,5,269626,161697
0,10,269688,161697
0,11,269694,161697
0,111706,269739,161516
0,327,269836,161697
0,240,269859,161697
0,298,269879,161516
0,1951,269930,161697
0,112883,269932,161697
0,166,269946,161697
0,1803,269954,161697
0,81,270063,161697
0,234,270109,161697
0,8,270209,161697
0,900,270328,161697
0,1861,270335,161697
0,1443,270345,161697
0,13,270357,161697
0,269,270368,161697
0,7,270373,161697
0,1929,270376,161697
0,485,270403,161697
0,131682,270485,161697
0,1809,270497,161697
0,1939,270513,161697
0,175,270532,161697
0,700,270533,161516
0,1934,270607,161697
0,149,270720,161697
0,74,270828,161697
0,896,270847,161697
0,100087,270864,161697
0,744,270870,161697
0,106,270887,161697
0,71,270894,161697
0,36,270901,161697
0,144,270937,161697
0,95,270944,161697
0,280,270978,161697
0,191,270999,161697
0,191,271000,161697
0,1842,271005,161697
0,1796,271018,161697
0,448,271037,161697
0,111811,271146,161697
0,1925,271173,161697
0,1799,271191,161697
0,205,271201,161697
0,115845,271213,161697
0,10029,271246,161697
0,76,271258,161697
0,12,271311,161697
0,100409,271384,161697
0,115845,271399,161697
0,58,271458,161697
0,205,271467,161516
0,189,271473,161697
0,110374,271477,161697
0,347,271494,161516
0,217,271507,161697
0,17,271530,161697
0,1853,271532,161697
0,101047,271543,161697
0,109,271560,161697
0,131682,271572,161697
0,55,271575,161516
0,1808,271743,161697
0,1796,271759,161697
0,2,271808,161697
0,13,271822,161697
0,21,271916,161697
0,1746,271921,161697
0,1746,271922,161697
0,9,271975,161697
0,9,271976,161697
0,1824,271979,161697
0,116326,272034,161697
0,116327,272111,161697
0,116327,272116,161697
0,116328,272121,161697
0,116328,272126,161697
0,116328,272136,161697
0,607,272303,161697
0,819,272322,161516
0,2,272379,161697
0,28,272387,161697
0,191,272399,161697
0,112260,272401,161485
0,252,272404,161697
0,243,272445,161697
0,1792,272456,161697
0,10029,272497,161697
0,19,272542,161697
0,131682,272602,161697
0,95,272651,161697
0,1801,272705,161697
0,110062,272718,161697
0,48,272726,161697
0,310,272751,161697
0,68,272783,161697
0,1824,272787,161697
0,1795,272853,161697
0,1808,272862,161697
0,110468,272872,161697
0,4,272886,161517
0,710,272927,161516
0,320,272930,161516
0,112139,272957,161697
0,5,273018,161697
0,101084,273081,161516
0,112427,273530,161697
0,1943,273587,161697
0,1795,273600,161697
0,1796,273619,161697
0,1808,273621,161697
0,113974,273652,161697
0,1799,273693,161697
0,101088,273730,161881
0,463,273748,161697
0,32,273827,161697
0,708,273859,161697
0,241,273875,161697
0,113299,273878,161667
0,116326,273912,161697
0,1843,273917,161697
0,73,273975,161697
0,101014,274024,161516
0,112115,274035,161815
0,19,274104,161697
0,69,274126,161697
0,110396,274144,161516
0,674,274191,161697
0,111138,274268,161516
0,100888,274358,161697
0,1,274390,161485
0,50,274442,161697
0,1806,274472,161697
0,243,274486,161697
0,1808,274516,161697
0,111400,274518,161697
0,417,274538,161516
0,72,274550,161697
0,243,274555,161697
0,393,274699,161697
0,271,274710,161516
0,101059,274722,161697
0,1931,274852,161485
0,131681,274947,161697
0,3,274959,161697
0,101100,275042,161697
0,100325,275184,161606
0,263,275192,161697
0,175,275228,161697
0,269,275233,161697
0,31,275274,161697
0,461,275333,161697
0,116010,275457,161697
0,112139,275571,161697
0,310,275739,161697
0,116014,275931,161516
0,267,276053,161697
0,266,276059,161697
0,116325,276098,161697
0,1792,276117,161697
0,17,276120,161697
0,576,276165,161697
0,252,276178,161697
0,487,276292,161697
0,116009,276299,161697
0,36,276304,161697
0,171,276310,161697
0,65,276324,161697
0,172,276337,161697
0,1842,276443,161697
0,1746,276484,161697
0,45,276572,161697
0,1831,276583,161697
0,241,276589,161697
0,10,276621,161697
0,894,276642,161697
0,324,276666,161697
0,113037,276673,161697
0,73,276682,161697
0,17,276695,161697
0,48,276706,161697
0,50,276736,161697
0,50,276743,161697
0,110075,276744,161697
0,45,276804,161697
0,1799,276806,161697
0,700,276890,161516
0,1800,276931,161697
0,1919,276942,161697
0,1806,276944,161697
0,450,276949,161697
0,52,276951,161697
0,452,276976,161697
0,1792,277007,161517
0,114385,277019,161697
0,266,277027,161547
0,113142,277144,161697
0,116033,277145,161697
0,674,277180,161697
0,112393,277201,161697
0,112096,277233,161697
0,607,277235,161697
0,86,277272,161697
0,115995,277278,161697
0,112096,277316,161697
0,254,277320,161697
0,131682,277327,161697
0,116327,277339,161697
0,1960,277353,161697
0,245,277426,161697
0,113057,277454,161697
0,112387,277474,161697
0,1819,277481,161697
0,246,277482,161697
0,112387,277488,161697
0,237,277500,161697
0,1746,277515,161697
0,1932,277516,161697
0,48,277537,161697
0,379,277578,161697
0,1961,277584,161697
0,45,277597,161697
0,1896,277598,161697
0,110374,277599,161697
0,461,277649,161697
0,21,277668,161697
0,2014,277688,161697
0,115841,277692,161697
0,45,277696,161697
0,1919,277747,161697
0,115845,277769,161697
0,65,277799,161697
0,110374,277870,161697
0,327,277871,161697
0,74,277930,161697
0,64,277935,161697
0,326,277944,161697
0,10,277961,161697
0,114326,277967,161697
0,418,277991,161516
0,54,278013,161697
0,9,278030,161697
0,110374,278096,161697
0,19,278097,161697
0,19,278100,161697
0,19,278101,161697
0,19,278102,161697
0,11,278121,161697
0,1848,278181,161697
0,116325,278194,161697
0,116326,278195,161697
0,144,278220,161697
0,1824,278228,161697
0,1919,278248,161697
0,69,278260,161697
0,111434,278276,161697
0,19,278284,161697
0,5,278286,161697
0,110374,278305,161697
0,131682,278318,161697
0,131682,278330,161697
0,115841,278338,161697
0,115845,278354,161697
0,326,278369,161697
0,453,278392,161697
0,448,278408,161697
0,463,278412,161697
0,18,278557,161697
0,449,278628,161697
0,116328,278651,161697
0,112172,278751,161697
0,1,278779,161697
0,110636,278832,161697
0,9,278894,161697
0,1923,278895,161697
0,69,278899,161697
0,74,278903,161697
0,245,278911,161697
0,88,278919,161697
0,45,278926,161697
0,52,278966,161697
0,97,278987,161517
0,144,279007,161697
0,448,279026,161697
0,106,279028,161697
0,463,279109,161697
0,25,279115,161697
0,166,279124,161697
0,115841,279228,161697
0,175,279490,161697
0,110,279519,161697
0,17,279579,161697
0,7,279625,161697
0,112180,279675,161516
0,131439,279706,161516
0,73,279731,161697
0,237,279769,161697
0,110093,279776,161516
0,110093,279777,161697
0,687,279786,161728
0,452,279828,161697
0,101088,279834,161516
0,206,279876,161697
