fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-33,12,19,0,-5,-24,4,19,0,-5,-14,46,-13,41,3,3,-12,52,-28,40,67,-3,-27,16,-28,47,-8,13,39,16,2,0,-63,0,14,16,10,1,-14,-11,-55,50,15,40,-35,-39,0,4,10,11,-23,-4,-16,-12,-63,2,-34,-14,63,58,19,-62,46,34,-8,0,-4,2,-4,-9,0,-5,-4,21,-9,-6,1,14,0,-31,-46,-21,12,25,39,-21,-47,-58,0,-31,65,11,4,0,-54,-13,21,-43,-4,-33,0,-15,61,-2,-9,40,-7,0,60,1,0,37,22,67,20,-15,-34,64,0,-1,-7,-24,0,-2,-9,-1,-28,-21,5,-12,-36,-2,-27,-6,-8,0,42,16,27,-48,44,3,45,7,1,0,28,-5,9,22,-36,7,60,0,-14,11,-11,34,40,16,-5,-1,4,36,49,-31,-6,-31,2,-17,-44,28,41,-10,-27,0,38,0,8,-6,20,45,7,-1,0,-6,49,-6,-6,0,-7,12,-4,34,4,8,24,13,-19,55,12,-10,-47,0,10,-6,24,-7,56,5,11,44,4,-13,-47,4,52,-5,3,-32,-23,1,-46,-11,-6,31,-4,-3,-49,3,-36,24,72387
-30,57,14,0,-3,-12,-11,10,0,-56,-10,54,-24,-22,7,1,-22,28,-16,-10,7,7,-43,35,34,26,-58,10,76,8,-15,-42,-48,51,31,-9,25,24,-26,81,-47,24,21,23,-84,-6,0,5,16,-9,-21,60,-10,-24,-48,-42,-32,18,37,24,30,-68,76,26,81,0,-73,50,-36,-7,0,7,-85,-8,2,-56,0,-14,6,-19,-55,-6,8,79,-7,-22,-15,-30,33,-46,2,5,39,-45,-62,-12,24,-58,2,-16,-6,61,26,20,-8,58,-30,0,15,34,0,10,38,54,-26,34,-9,46,0,-44,-58,-13,0,18,-11,3,-33,-13,-5,-18,-2,-28,-78,-1,24,0,21,22,58,-24,43,18,52,-30,47,-12,39,-11,-39,18,-39,23,15,0,21,20,-12,58,30,27,4,30,-3,40,34,-41,0,-30,32,15,-68,61,26,-14,-11,0,22,4,13,6,6,57,-35,-28,0,-11,33,17,78,0,-3,61,1,50,-3,9,-23,30,35,52,3,31,-48,0,23,-36,37,-17,11,-39,0,3,5,14,-24,8,22,9,7,-12,-18,10,-82,-17,40,28,-29,-8,-12,5,-44,77,72399
-29,45,45,0,-10,-35,5,-12,0,-27,-29,40,-35,21,0,-11,-16,24,5,10,47,-46,-6,41,58,64,14,13,-26,44,7,-12,-55,2,24,-4,34,6,-35,14,-27,61,25,30,-16,-22,0,2,14,-3,-12,2,-28,-27,-56,-10,-26,14,46,36,40,-29,-38,30,17,0,-10,-3,17,-2,0,0,-12,0,54,-25,15,-21,-19,-15,-68,-29,-19,85,24,-13,-13,-37,-6,-17,46,0,67,-7,-39,-4,20,-68,-20,-40,-1,4,28,-4,55,-14,-25,0,32,32,0,26,24,81,-14,-10,-40,57,0,-7,15,-10,0,5,-3,0,-17,-15,-16,-11,-20,21,-23,-14,5,0,26,24,35,-44,46,0,-12,-63,-4,-1,35,-32,-10,-10,-29,17,43,0,15,26,-26,32,32,25,-12,-2,-17,24,22,-52,-22,-52,-7,4,-51,32,30,-27,8,0,64,-7,17,1,1,40,-8,21,0,-43,22,-6,9,0,-11,43,2,33,11,13,-13,73,60,57,29,-16,-32,0,2,-28,38,-29,28,-58,-1,6,4,-9,-42,19,20,-22,0,-17,-24,15,-58,-30,0,30,21,-1,-12,-4,-31,83,72418
-24,18,29,0,-9,-18,-29,2,0,2,-27,41,-7,47,-1,-11,-29,42,-18,14,15,-36,3,16,12,57,34,13,-44,26,-31,-7,-38,10,14,0,6,-18,-16,-5,-24,66,11,5,-23,-11,0,0,5,-3,-12,12,-27,-19,-40,-10,-19,16,56,40,11,-37,-35,32,-7,0,-94,0,34,-14,0,-8,-85,10,24,2,4,-92,-14,-10,-51,-14,-11,75,31,-11,2,-38,-1,-30,9,-4,51,15,-18,-10,11,-51,-11,-9,4,10,8,-8,14,37,11,0,1,10,0,-5,19,44,-7,-30,-9,16,0,15,33,-8,0,-6,-7,-10,-25,-25,-5,-6,-6,13,-14,-16,-4,0,6,45,40,-37,32,-2,43,-48,5,-6,40,-37,3,7,-28,-3,34,0,9,10,-16,28,38,46,-11,-18,-2,7,29,-40,-4,-33,-6,-30,-26,29,32,-19,-17,0,44,-13,-6,-5,20,40,8,13,0,-35,27,-12,14,0,-7,14,-10,27,-6,15,-3,47,15,18,3,-26,-5,0,-7,9,42,-43,0,-48,-7,21,0,3,-36,5,38,-16,-1,-21,-16,4,-37,0,-15,33,40,-24,1,-5,-28,73,72864
-35,4,-7,0,-11,-24,-41,24,0,-5,-16,25,-20,15,2,0,-31,46,-29,19,75,-46,65,25,-24,-8,14,22,18,-3,-40,5,-76,-5,9,-15,14,-30,-29,6,-49,-21,29,36,-54,-25,0,0,5,-16,-22,-1,-20,-23,-75,3,-34,28,79,58,28,-45,17,52,5,0,-61,-46,18,-16,0,-1,-47,27,17,-5,0,-3,-18,-32,-37,-29,-10,77,18,-22,-23,-52,-30,-14,75,4,57,-16,-42,-24,26,-33,-17,-6,40,-6,39,-21,17,58,-17,0,68,9,0,22,31,57,-30,-1,-8,77,0,-16,11,8,0,-26,-28,-12,-16,-20,-3,-13,-25,30,-61,-12,-26,0,37,29,0,-79,58,11,51,-11,-49,0,32,-49,8,24,-33,-26,57,0,32,20,-6,34,38,29,-12,-23,-4,27,73,-41,-30,-45,-29,-19,-76,5,41,-7,-28,0,82,1,-22,-3,24,25,8,29,0,-29,74,-22,16,0,-11,0,-9,36,-1,25,-33,58,-18,76,16,2,-50,0,10,-17,30,-44,73,-3,3,26,0,8,-79,16,43,-23,4,-27,-35,11,-68,-24,-26,49,18,17,-20,3,-29,75,72880
-15,1,22,0,-8,-16,-14,18,0,-27,-14,26,-35,73,4,-3,-25,25,-9,8,22,-45,28,27,2,-50,10,11,-12,19,-19,-13,-65,29,8,0,8,4,-5,23,-42,-52,25,24,7,-26,0,2,0,0,-18,30,-17,-24,-63,-16,-29,-13,63,77,29,-55,-20,31,23,0,-62,-56,18,0,0,15,-41,6,43,-27,6,-16,-8,-9,-42,-15,-26,67,58,-19,-16,-46,-24,-49,20,4,62,-6,-24,-12,19,-41,-7,26,15,-1,31,-7,49,27,10,0,26,4,0,25,18,60,-39,-33,28,23,0,-6,9,7,0,-17,-18,-6,-44,0,0,-14,-26,6,-11,-19,-15,0,27,-4,29,-67,49,10,25,-25,-56,-4,-2,0,-16,20,-16,0,78,0,-18,22,-19,52,36,-5,-15,-7,0,33,72,-37,-15,-34,-30,-15,-60,21,35,-16,-9,0,37,-2,1,15,11,29,-14,6,0,-29,69,-8,7,0,-7,2,-3,49,-4,10,-46,58,0,30,12,-37,-20,0,21,9,-5,-6,28,-9,3,17,1,18,-68,15,23,-22,4,-9,-23,13,-60,-33,-8,28,14,11,-16,6,-32,72,73052
-23,56,56,0,-3,-81,-26,0,0,-58,-29,17,-65,74,5,4,-32,43,30,22,31,-90,-2,61,13,44,0,3,-9,56,-20,-6,-92,31,-4,-10,5,26,9,0,-58,39,27,44,2,-39,0,13,25,-10,-21,32,-27,-42,-90,-4,-50,-46,64,28,61,-61,-1,25,-1,0,-47,15,26,-32,0,22,-47,33,42,-60,11,-50,-18,-17,-67,-83,-40,84,66,-21,7,-37,-16,-36,31,1,56,-8,-62,-13,36,-67,-18,-47,0,67,56,-11,44,60,-5,0,35,6,0,51,27,85,26,-72,-51,50,0,-7,0,4,0,-15,-10,-20,-35,-21,-15,-9,-39,9,12,-51,-14,0,47,13,63,-87,75,9,52,-2,15,-9,34,-31,-32,0,-26,3,30,0,-49,28,-33,56,33,18,-51,-13,-14,26,33,-52,-38,-54,-17,24,-94,56,35,-32,29,0,40,0,6,22,24,19,-34,9,0,-62,30,-13,66,0,-2,55,-22,54,7,4,27,60,10,49,35,-70,-62,0,14,-5,34,-33,39,-2,1,32,13,13,-88,20,42,-31,5,-16,-28,15,-91,-66,-16,27,28,9,8,0,-49,84,73053
-21,14,16,0,-8,-36,2,13,0,0,-9,29,13,0,5,0,-4,36,-30,10,67,-43,9,32,15,-32,-9,15,23,19,2,11,-41,25,-8,-3,-14,-1,12,17,-36,-33,28,22,-43,-19,0,7,24,-6,-25,35,-11,-31,-44,12,-31,24,50,27,29,-33,31,26,14,0,-34,-58,11,-41,0,8,-32,8,-44,3,2,0,-14,-20,-35,-33,12,66,-12,-23,0,-28,-37,-22,67,-9,45,-27,-31,-23,11,-33,-10,-22,7,-15,-7,-14,-39,-87,15,0,64,-11,0,19,23,41,-17,-24,-25,14,0,-24,-12,-4,0,-9,-20,5,-19,-34,-7,-9,-17,3,-36,-38,-6,0,20,-10,4,-51,48,-6,-88,-36,-55,-6,29,0,22,14,-21,5,20,0,20,22,3,33,48,-8,-34,-25,-6,-14,42,-40,-27,-35,-38,-23,-32,-2,42,6,-27,0,40,3,6,6,1,28,23,3,0,-14,42,-15,-7,0,-5,17,6,33,-9,15,-10,30,16,7,10,-25,-25,0,13,8,31,0,60,-34,-7,14,7,-9,-49,16,31,-11,5,-22,-27,12,-38,18,-29,27,16,10,5,-7,-32,64,73145
-18,19,41,0,0,-40,16,-1,0,-37,1,19,-48,31,9,0,-1,44,-9,8,23,-50,37,30,-34,-12,8,3,7,37,22,3,-82,37,10,3,23,32,-26,10,-38,-24,30,33,-31,-25,0,7,16,0,-24,29,4,-29,-82,6,-39,9,62,-2,34,-42,10,13,9,0,-28,-42,-16,-22,0,-6,-6,18,-21,-36,3,-29,3,-11,-9,-38,-39,23,27,-26,-4,-47,-24,-47,23,9,23,-24,-49,-16,32,-11,5,22,26,29,28,-5,-8,49,1,0,18,23,0,-4,23,64,-4,-9,18,16,0,-27,9,33,0,1,-17,-6,-48,-20,-8,-7,-26,-4,-42,-31,0,0,36,-23,25,-72,60,2,46,5,-33,2,14,-2,-11,-1,-20,-7,7,0,7,24,-8,58,37,-27,-29,1,-9,22,23,-44,-24,-41,-26,-19,-73,24,37,-6,-11,0,27,-2,-3,-8,10,20,-11,-4,0,-26,23,-4,31,0,0,16,-7,58,-22,5,-3,9,-29,19,-3,-10,-46,0,37,3,20,3,18,4,6,19,7,36,-74,17,44,-28,8,-16,-29,13,-71,-49,0,14,-12,33,-4,-1,-41,21,73204
-16,9,25,0,-11,-13,-21,21,0,1,-15,28,-11,5,3,0,0,38,-14,30,10,-13,0,11,0,26,-14,24,29,23,-21,9,-51,15,15,0,2,-9,-13,2,-36,33,21,26,-34,-19,0,1,6,-4,-20,12,-16,-12,-55,7,-20,25,58,15,8,-40,28,31,8,0,-26,11,-1,-15,0,-14,-30,8,58,2,4,0,-2,-18,-28,-8,-6,61,5,-19,-28,-45,-20,-56,7,-4,52,-3,-34,-24,17,-26,-4,-3,-3,14,32,-3,57,-30,-3,0,50,3,0,9,21,58,-28,-6,-8,17,0,-7,-11,18,0,4,-23,0,-56,-31,12,-6,-15,12,-33,-13,2,0,26,31,-12,-36,42,-1,-32,-15,13,5,27,-17,-11,23,-16,-8,15,0,25,17,5,55,38,28,-9,-12,14,10,54,-19,-10,-18,-18,-19,-42,-13,34,3,-15,0,43,2,-7,-13,3,25,-12,10,0,-5,55,-7,13,0,-10,10,0,56,-23,24,-30,58,6,10,-14,-4,-27,0,26,-4,27,-15,45,-14,-4,29,0,15,-32,10,39,-11,6,-26,-17,5,-52,-5,-13,28,0,28,-30,4,-24,58,73272
-27,42,25,0,-7,-7,-11,10,0,-43,-6,38,-4,25,0,6,-37,8,-37,-39,37,-9,-1,39,49,25,-19,-8,19,21,-13,-9,-38,-15,29,5,1,8,-39,32,-24,17,50,17,-40,-12,0,-1,8,3,-33,0,-5,-35,-38,-8,-35,-32,33,62,29,-35,48,22,20,0,-47,-21,-59,-11,0,4,-50,10,-4,-41,29,-19,-25,-29,-42,-6,-6,52,25,-31,2,-50,17,-31,35,0,3,-30,-44,-45,17,-44,-12,-22,1,-17,-22,0,-12,-40,-12,0,13,17,0,-21,13,56,-15,-11,-25,24,0,-25,-23,-5,0,-1,-37,-12,-22,-38,-13,-12,-8,-12,-29,-18,5,0,19,-63,58,-20,37,3,-15,3,-19,-10,16,-34,-22,19,-40,4,51,0,-34,54,-24,37,37,-64,-10,-6,-10,24,20,-50,-8,-37,1,-40,-50,49,33,-22,-32,0,48,3,0,9,1,44,-20,-10,0,-12,22,-5,-3,0,0,43,-16,32,-26,-3,2,0,40,30,-18,-17,-29,0,15,-21,21,-37,11,-18,0,-7,0,20,-21,46,0,-11,-4,-5,-39,43,-55,-2,-8,28,-42,-23,8,-9,-45,51,73293
-25,-16,-32,0,-16,-10,-46,43,0,62,-20,33,12,56,-3,3,-24,36,-61,-40,70,-47,-5,-3,-9,-20,0,31,-20,-30,-42,14,-82,-9,1,-16,9,-32,-25,-29,-30,-21,20,41,-7,-33,0,-1,-5,-16,-27,-6,-19,-5,-81,14,-23,44,82,58,-1,-31,-26,65,-30,0,-39,-69,75,-21,0,-5,-22,68,3,63,10,11,-19,-37,-29,-12,20,78,58,-29,-42,-69,-56,-32,71,-15,10,-16,-39,0,23,-31,-18,-17,-3,-19,20,-19,6,-15,-16,0,69,6,0,28,29,64,-12,-58,-11,44,0,-16,-1,16,0,-11,1,-34,-32,-19,17,-9,-34,9,-9,-8,-11,0,43,26,-31,-80,63,-30,-28,6,-69,7,51,-26,18,44,-27,-37,54,0,43,19,7,47,41,25,-8,-39,16,10,81,-25,-7,-26,-52,-85,-54,-30,44,7,-61,0,65,1,-34,-8,67,35,17,8,0,-5,82,-20,-25,0,-16,-12,-36,48,-8,30,-13,0,-11,41,0,-58,-40,0,20,-17,52,-26,68,9,-13,-36,-2,18,-79,14,37,-20,0,-18,-39,9,-52,13,-44,64,73,21,-40,6,-23,80,73480
-14,58,22,0,-7,-20,17,14,0,-27,-5,30,-6,6,6,-7,-22,15,6,25,13,-37,-20,24,0,43,-9,0,4,21,20,0,-42,30,7,-23,30,4,12,-15,0,35,11,22,-48,-30,0,16,22,-23,3,32,-10,13,-40,-2,-9,4,33,55,20,-9,4,26,-20,0,-50,5,22,-11,0,17,-44,39,8,-26,5,0,12,-22,-39,-18,-6,80,-7,4,-15,-29,10,-30,12,-4,22,-4,-38,-34,18,-37,13,-30,0,18,42,18,9,26,-21,0,46,29,0,54,39,52,-21,-13,-29,29,0,-2,-10,-5,0,4,-30,6,-26,-27,-17,-7,-29,3,-44,-17,5,0,23,26,47,-52,51,5,30,-48,6,-10,35,-15,-17,14,-20,15,54,0,-3,14,-6,47,37,20,-14,0,-19,15,25,-37,24,-31,9,3,-55,36,37,-9,9,0,21,-10,13,16,43,32,-15,3,0,-4,25,13,30,0,-4,58,8,46,20,0,-19,10,-4,28,39,-5,-32,0,28,-22,40,-9,44,-50,-7,23,14,6,-52,4,15,4,5,-22,-24,2,-54,-4,2,27,26,9,-17,5,-12,78,73554
-29,65,42,0,0,-52,-37,33,0,-50,0,41,-33,-14,16,0,-26,12,-16,-49,12,-65,0,33,-18,-42,2,10,11,43,-34,28,-58,58,2,-3,3,13,-9,-14,-35,-44,20,22,-20,-23,0,20,29,-5,-24,60,0,-36,-61,33,-42,35,54,68,33,-34,8,50,-16,0,-28,-14,36,-36,0,15,-15,22,-25,-50,5,-30,-6,-36,-29,-51,-21,63,-24,-24,-10,-35,-14,-20,13,-7,50,-26,-42,-30,34,-30,-9,-44,-2,9,32,9,-24,24,3,0,-7,-4,0,29,34,51,28,-3,-49,55,0,-25,0,14,0,19,-30,5,-16,-39,-24,-1,-24,31,-19,-34,21,0,21,-56,-7,-58,65,5,22,-34,-13,2,58,-31,-31,33,-30,1,67,0,36,18,15,49,30,-58,-34,-14,-24,-5,51,-35,-37,-37,-12,-16,-70,-6,29,21,-15,0,38,2,1,15,17,40,-32,31,0,-14,50,10,4,0,-1,66,5,47,5,11,34,48,-17,50,26,-5,-44,0,3,1,58,-21,-7,-29,-6,-49,21,16,-57,9,10,-13,16,-41,-20,7,-67,-33,-18,48,32,0,-5,1,-40,66,73634
-19,24,24,0,-11,-34,-6,20,0,1,-10,38,-5,44,1,-2,-24,54,-11,52,49,-62,-10,19,24,-40,0,31,14,17,-3,12,-72,12,-4,-5,3,0,0,21,-19,-42,28,30,-62,-32,0,8,18,-10,-14,5,-12,-18,-71,12,-20,29,61,34,19,-38,13,40,20,0,-60,-28,28,-27,0,10,-45,27,17,0,16,34,-13,-23,-35,-30,-8,81,40,-15,0,-54,-46,-29,48,-15,63,-5,-43,-28,20,-33,-17,-21,-5,13,29,-12,24,-40,4,0,68,-3,0,34,24,70,-27,-14,-18,0,0,-7,3,6,0,-11,-27,-10,-25,-29,-1,-3,-30,-11,-68,-28,-12,0,33,-2,5,-77,64,-8,-31,3,-30,-10,42,-49,5,23,-26,-11,31,0,25,30,11,44,48,1,-23,-31,-2,5,71,-48,-4,-46,-46,-34,-52,-5,46,13,-13,0,65,-7,-11,8,27,40,3,-11,0,-31,69,-18,7,0,-12,23,-10,46,-2,27,-25,66,18,0,17,-16,-30,0,46,5,41,-51,61,3,-16,54,7,28,-76,21,57,-17,5,-39,-31,16,-62,1,-34,37,25,23,-7,4,-29,84,73969
0,50,72,0,-5,16,11,-1,0,-26,10,51,7,-35,26,11,-24,-38,67,6,-51,-10,25,37,32,43,-2,0,100,72,12,6,-15,-10,21,12,34,0,-16,26,-1,45,25,2,-70,-3,0,29,26,12,-4,-6,8,-2,-15,5,-2,-42,-13,16,31,-10,100,15,18,0,-10,30,-23,33,0,10,-23,16,20,-26,11,-16,-14,-16,-8,19,5,51,-36,-4,20,5,22,-27,-52,0,62,-80,17,-47,10,-10,-14,-38,16,63,52,6,19,17,-39,0,-64,34,0,27,38,56,-15,-30,-37,-6,0,-79,-3,-3,0,46,-44,-11,-20,-25,-6,-6,-2,20,-67,37,50,0,2,9,9,-37,39,2,16,22,28,12,29,18,-66,0,-4,-1,12,0,-42,27,-8,34,69,7,41,7,-7,33,15,-23,8,-17,25,28,-2,4,64,-4,68,0,43,14,-3,9,9,52,-63,19,0,19,15,7,57,0,-2,52,-12,32,-7,1,-16,60,22,-7,16,-31,25,0,19,-42,24,16,-69,23,2,16,30,6,-37,21,-42,30,21,-23,-39,16,-9,13,5,15,-17,8,18,-2,-8,48,74102
