bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-20,15,-2,-66,7,-38,0,28,21,-10,-78,-48,58,18,0,19,28,26,52,30,9,55,0,-81,0,-36,-17,49,-23,0,1,-3,-1,0,70,-1,1,-32,0,0,-17,0,0,-21,0,2,0,-13,-22,7,-14,2,-13,-1,2,-65,11,0,16,47,27,-40,-8,8,-93,-27,0,-70,0,-44,29,6,8,0,-58,18,1,-34,-2,0,-62,20,0,27,0,0,-2,32,-3,-52,-35,-35,-14,-52,-56,2,-46,0,-9,-45,51,3,-56,-36,-58,-15,2,14,-9,-55,-3,-13,-2,-25,0,7,-42,-2,0,-30,0,-1,-87,4,52,-35,18,13,17,22,0,-36,0,25,-56,-3,-61,-1,-3,-7,-12,-12,3,-43,-1,-30,6,-15,1,0,-17,-1,-14,12,-1,19,-51,10,76,-1,6,-23,0,-1,2,-38,26,-81,0,0,-79,22,-60,0,0,-15,48,1,-82,-7,-19,9,-62,12,-7,9,0,0,-75,26,-17,-74,0,-14,0,-3,-72,0,-20,-19,0,2,0,-6,0,-2,4,18,2,27,35,56,9,-13,-76,29,-22,10,-61,20,0,-33,-52,-1,2,36,-2,70,-30,9,76210,100,100
-21,55,-16,-66,0,2,0,-12,-6,-15,-58,1,65,-48,0,-33,-8,38,10,-5,50,-10,0,-99,0,21,-6,-8,-26,0,0,-2,-3,0,78,-58,0,4,0,0,1,1,0,18,0,0,0,-50,13,17,-28,0,-17,-1,2,45,43,0,35,13,3,-2,-13,-22,-70,-49,0,-60,2,-58,16,6,-4,0,46,20,0,11,0,0,-65,38,0,32,0,0,2,-5,0,-68,-48,-23,-49,-21,-45,0,-5,0,3,-35,74,0,-45,-46,-51,32,-4,-43,-24,-58,0,-1,-1,-4,0,8,-58,-55,0,-14,1,0,-70,4,-21,-16,-25,5,-30,-3,0,-10,2,36,-20,0,-71,24,-12,-14,-58,-46,5,-58,-44,-36,-37,-17,3,9,-47,-6,-67,-45,-2,58,-15,45,50,-50,4,-47,0,0,3,9,-6,-37,-1,0,-100,7,-5,-15,0,-4,5,-52,-7,-12,-50,34,-10,22,0,-33,22,47,-100,-9,-37,-72,-4,36,1,-5,-47,0,45,-11,0,1,-44,27,0,-2,7,35,39,39,64,-10,2,-5,-58,-15,-11,2,-13,15,0,55,2,-2,5,-19,0,74,-48,43,76331,100,100
5,-11,0,-100,34,-22,0,62,0,75,-71,11,-2,-9,1,-37,22,24,37,73,-24,26,0,-21,0,-34,-12,10,-2,0,-1,-1,0,0,31,4,1,-79,0,0,6,0,0,2,0,0,0,-54,2,8,-10,2,-76,0,0,-44,-26,0,-76,38,4,14,86,-6,-57,56,0,-5,1,39,61,-2,15,0,-18,24,0,-29,-1,0,-14,17,0,3,0,0,5,77,1,-17,-11,-21,-40,26,-31,0,-51,0,-41,-71,49,0,-70,-11,-26,85,-1,-4,-18,2,0,-7,0,-48,0,6,-40,8,0,75,1,0,-50,1,15,48,-17,39,1,30,0,51,-1,1,24,0,-27,52,-25,1,12,-44,2,-37,-22,-65,-43,-22,-1,-5,-75,-4,7,-58,-2,-4,10,32,55,-34,3,-12,0,0,3,-95,26,-5,0,0,-32,28,-38,-8,0,-6,35,-29,21,10,-11,47,-58,33,-27,-36,0,-6,-85,11,-86,-100,-4,85,1,-6,-66,0,30,-16,0,0,-28,-32,0,0,2,-70,-2,28,-58,30,9,-2,-9,61,-51,9,-34,21,0,27,-43,0,5,13,1,28,-4,33,76388,0,100
-17,45,52,-16,0,-26,0,-10,-22,-14,-66,-29,80,-56,1,14,-19,17,19,-10,66,17,0,-47,0,-7,22,-18,-24,0,2,5,-2,0,67,10,1,-9,0,0,-10,2,0,41,0,3,0,-10,40,4,-7,3,-6,0,2,18,64,0,5,20,6,-27,-12,1,-60,-58,0,-48,2,-49,-4,50,4,0,20,23,1,-20,1,0,-58,17,0,22,0,0,42,-12,3,-18,-32,-9,-25,17,-14,1,-30,0,-4,-42,80,3,-25,-11,-16,81,-10,-52,-11,-71,2,-11,0,81,0,3,0,4,0,45,2,2,-28,2,-23,-8,-17,14,11,13,0,0,2,36,-28,3,-11,20,-27,-5,0,-30,3,-7,-13,-12,-23,-1,-1,-4,-100,-6,19,16,-2,41,-34,-15,17,16,3,-10,0,3,3,0,25,-66,-2,0,-42,39,-39,-3,2,0,35,17,46,11,-11,4,-38,33,-37,19,38,-5,-68,-34,-100,-25,0,86,4,-1,-27,0,-49,25,0,5,-15,21,0,-1,7,5,-7,16,44,21,-3,10,-28,-14,81,-8,-33,4,0,-63,-21,7,2,10,3,72,-28,-13,76396,0,100
44,-15,10,-62,3,-24,0,88,49,54,-56,-33,85,8,1,-6,63,-52,65,47,0,26,0,-80,0,-29,-11,21,30,0,5,7,0,0,49,21,0,-100,0,0,75,1,3,21,0,3,0,-23,22,35,-6,3,-17,0,2,-100,2,0,-92,56,20,-24,57,19,-62,-21,0,-73,3,-21,16,19,-2,0,-72,-5,4,-34,2,0,-24,3,0,-40,0,0,-11,54,4,-46,36,-1,14,23,-63,0,-91,0,-67,-63,52,1,-66,0,-31,85,-6,-6,-7,-23,4,10,0,75,0,8,-10,23,0,85,4,2,-72,1,29,29,2,22,56,29,0,36,0,32,-5,4,-58,2,-8,-7,-32,-15,4,-10,-27,-21,0,56,9,-14,-18,-16,-39,-47,-1,-13,-2,-9,100,100,2,-43,0,2,6,-100,39,-51,0,0,-82,30,-26,-5,4,2,46,100,-5,16,-4,8,-69,66,-14,-19,-3,-58,-29,62,-27,-55,1,76,2,0,-72,0,25,-10,0,2,-27,-49,0,0,3,-88,-60,-52,-58,25,4,14,-17,99,67,36,-27,19,0,30,-90,7,0,4,3,44,34,-16,76584,0,100
0,34,38,-23,9,-34,0,1,34,25,-48,-11,30,-5,0,9,-23,41,9,5,-10,12,0,-55,0,-31,-7,26,5,0,0,-3,-1,0,33,-7,1,-2,0,0,28,0,-1,-10,0,0,0,-28,-10,8,-43,0,-5,-1,2,-44,-7,0,31,16,17,-6,25,18,-52,-45,0,-39,0,-45,34,38,-2,0,-54,32,0,-35,-2,0,-46,33,0,44,0,0,0,9,0,-7,-41,-38,-41,-43,-39,0,-65,0,3,-44,29,1,-14,-41,-27,52,0,-5,-5,-36,-3,-7,0,32,0,3,24,-5,0,21,1,-2,-46,0,22,35,-11,-8,-4,9,0,30,0,61,-10,-2,-33,18,-15,6,-34,-38,1,25,-25,-5,-19,-9,2,-4,-2,-18,-34,-40,0,35,-12,23,16,-8,2,-39,0,0,0,-10,-29,-14,0,0,-71,-32,-66,12,-1,0,41,-6,-3,20,-19,38,-57,18,-22,8,2,-14,-64,24,-13,-40,-2,47,0,-3,-8,0,-58,-7,0,2,-19,20,0,-1,1,32,-13,39,-85,10,-6,-8,-36,16,32,13,-64,31,0,-55,-71,-3,3,22,-1,37,-42,22,76624,0,100
-45,-18,23,-58,15,52,0,-23,-1,-9,-29,57,16,-4,0,-52,51,-15,13,-24,18,5,0,-100,0,-35,-55,-35,-47,0,0,-2,-5,0,30,-30,1,-85,0,0,-30,0,-1,-19,0,0,0,1,-17,0,2,-1,-11,0,3,45,20,0,-30,34,20,61,-6,-6,-24,52,0,-5,3,54,-20,14,21,0,41,-16,0,49,-4,0,-6,-25,0,24,0,0,-44,-18,-2,-52,11,-21,-40,-70,-49,2,-14,0,-21,-84,28,0,-28,-17,-34,49,-4,4,31,-38,-2,-19,0,-30,0,9,-15,-40,0,-17,0,-1,-70,2,-34,-11,20,24,-29,22,0,-17,2,40,10,0,-58,58,-48,-11,-73,-22,7,-6,-8,-11,2,-7,7,3,-40,-15,-77,40,2,-16,0,79,-15,-48,4,-27,0,-1,3,-69,-44,-58,1,0,-92,-43,-23,7,-1,-20,38,-43,0,-12,-7,63,-69,7,-55,-44,-52,-9,-20,-7,-39,-60,-2,48,0,2,0,0,52,-56,-1,0,-11,17,0,0,11,-30,-10,-15,0,6,-4,-5,-85,-22,-37,-27,-20,-2,0,54,-8,-2,0,-18,0,31,11,78,76633,100,100
-43,17,28,-61,2,18,0,-9,3,1,-43,22,45,-41,0,-23,-3,28,18,-19,2,5,0,-70,0,-51,-26,2,-36,0,0,-5,0,0,47,-17,0,-18,0,0,3,1,-1,-18,0,1,0,-42,-20,11,-9,0,-29,0,2,-52,1,0,22,34,9,28,0,4,-41,-55,0,-28,0,-58,8,31,-16,0,-39,15,0,15,-3,0,-80,18,0,17,0,0,6,-18,0,-41,-30,-23,-31,-33,-60,1,-30,0,-3,-37,56,0,-9,-35,-56,26,3,-40,-41,-60,-3,-10,-1,-61,0,4,-20,-17,0,34,0,0,-72,1,3,-2,-12,-16,3,-4,0,-2,0,23,-64,-2,-57,54,-20,3,-37,-26,1,-20,-24,-15,-30,-2,3,6,0,-2,-37,-58,0,19,-68,49,71,-26,1,-57,0,0,1,-22,12,-51,1,0,-77,14,40,3,-1,-7,31,-25,26,10,-46,62,-65,14,-18,-27,9,-10,-64,1,-11,-72,-1,26,-1,-2,-3,0,-13,-28,0,2,-23,8,0,-1,4,23,-13,27,-44,6,2,-9,-29,-2,-61,-4,42,17,0,-20,-32,-1,2,-6,-1,47,-30,47,76684,0,100
-83,9,31,-31,0,-29,0,-29,18,0,-58,-23,12,-34,0,-6,-21,-1,43,0,7,44,0,-64,0,-30,-4,-16,-58,0,2,-2,-7,0,80,0,0,33,0,0,16,0,0,-30,0,1,0,-12,-34,12,28,0,0,0,3,17,9,0,4,45,21,-21,-2,-10,-47,-73,0,-66,0,-50,24,31,-16,0,25,28,0,-24,-2,0,-48,32,0,28,0,0,-9,-4,0,-22,-40,-28,-36,-11,-28,0,-35,0,-2,-73,6,1,23,-41,-41,42,-4,-45,-42,-50,-2,-3,-1,-49,0,2,-27,-3,0,-8,2,0,-64,1,-10,-32,9,-8,2,1,0,-25,1,34,-56,-2,-40,49,23,-10,35,-2,0,-25,-13,26,-19,-7,9,6,-38,-10,37,29,0,6,-60,-8,52,-27,2,-50,0,-1,0,-11,36,-36,0,0,-56,44,-69,-8,0,-7,64,-33,75,-5,-52,50,-72,29,29,-13,-1,-23,-54,19,-40,-34,-2,50,0,-3,20,0,-60,0,0,2,-10,-9,0,-1,0,-1,-31,-5,41,42,1,-5,-41,-29,-36,16,-61,15,0,-87,-31,-1,0,34,0,84,-41,-8,76694,0,100
11,47,32,-58,5,-13,0,-31,-8,30,-47,-31,46,-42,0,-39,-20,55,19,-19,18,0,0,-80,0,9,-24,26,11,0,0,-3,0,0,73,-26,0,-8,0,0,0,1,0,-16,0,0,0,-38,-16,22,2,0,-27,1,2,-71,22,0,35,31,16,-33,31,0,-52,-15,0,-28,0,-18,27,38,-7,0,-60,28,0,-9,0,0,-37,32,0,32,0,0,-3,-22,-1,-62,-45,-52,-24,-41,-47,0,-35,0,-11,-50,46,1,-4,-49,-52,7,0,-38,-74,-36,0,-6,-2,44,0,5,10,-25,0,66,0,-2,-73,3,32,11,-23,-14,13,-13,0,12,1,7,-39,-2,-44,13,0,-10,9,8,3,12,-28,-8,-40,21,5,6,-34,1,13,14,-1,50,-23,47,77,6,3,-47,0,-2,1,2,15,-47,1,0,-88,23,-27,-4,-1,8,28,2,-7,-7,-56,8,-60,23,-2,-43,4,-11,-52,-2,-34,-50,-1,13,0,-5,-5,0,-46,-26,1,2,-25,8,0,-1,3,32,-12,57,-100,1,2,-8,-62,-32,43,18,-26,14,0,-52,-35,-2,4,3,-1,73,-45,50,76709,0,100
-14,27,-22,-58,2,25,0,-52,-40,-11,-54,-50,56,-51,0,-51,22,35,-25,4,-40,15,0,-20,0,9,-36,-24,3,0,0,-2,2,0,71,-13,0,-24,0,0,-3,0,0,37,0,1,0,-44,36,10,-14,3,-38,0,3,81,-43,0,0,24,13,-42,-17,11,-60,-56,0,-39,2,-57,19,-15,-9,0,88,0,2,34,0,0,-29,-4,0,33,0,0,-20,0,1,-51,-38,-32,-19,-48,-51,1,-12,0,-10,-20,46,2,34,-38,-77,21,-4,-40,24,-47,0,-2,-2,38,26,7,-14,-22,0,51,2,0,-45,3,-35,-32,3,-2,-12,-8,0,-20,1,29,-74,-1,-47,82,-11,-21,32,-46,4,-13,-41,-1,-50,11,-4,3,-29,0,15,-30,-3,28,-81,22,25,-58,4,-40,0,0,2,-4,13,-44,-2,0,-12,20,-6,12,0,-20,0,-60,10,-27,-60,73,-42,42,-9,-51,-20,-7,-71,-47,-36,-74,-2,29,0,-4,35,0,12,-39,0,2,-40,17,0,-2,6,1,-8,35,-100,12,5,-5,-46,-68,43,-29,-12,43,0,23,-18,0,6,1,1,73,-33,22,76739,0,100
-34,21,29,-52,-4,-14,0,-9,9,0,-60,-6,76,-41,0,-54,-20,-81,-3,-13,18,7,0,-87,0,-7,-16,18,-27,0,3,4,12,0,44,10,2,10,0,0,33,3,1,-10,0,4,0,-17,-11,19,39,3,-7,-1,2,13,26,0,-2,24,15,-12,-9,10,-40,-97,0,-41,0,-92,22,29,4,0,24,14,3,-16,2,0,-64,8,0,49,0,0,31,-10,3,-9,-24,-29,-34,15,-55,0,-9,0,3,-48,58,4,-8,-33,-57,47,-1,-50,-26,-66,3,-4,0,-3,0,1,19,8,0,67,4,2,-29,3,20,-9,-20,-45,26,-43,0,1,2,67,-58,3,-9,67,-5,-8,28,-36,1,22,-14,11,-31,73,0,12,-27,0,29,23,-2,18,-62,-24,33,-77,3,-57,0,2,1,18,-5,-24,-2,0,-91,0,-13,5,3,-8,52,-78,22,-5,-62,33,-44,12,-10,-67,33,-30,-44,7,-39,-61,2,41,4,-2,-18,0,-50,-9,0,5,-10,17,0,-1,0,-4,-29,-83,61,4,8,7,6,-9,-1,-14,-12,57,0,-34,-24,5,1,-12,4,48,-26,-20,76756,0,100
-4,-9,-27,-85,6,-6,0,51,-6,19,-57,-1,67,-31,0,26,4,14,38,21,17,16,0,-54,0,-79,-33,-21,-7,0,1,0,0,0,46,-19,0,-52,0,0,-21,0,0,34,0,1,0,-26,38,-4,-25,3,-28,-1,3,29,18,0,-8,38,10,-2,19,0,-58,22,0,-64,1,9,21,-26,-10,0,19,9,1,-1,0,0,-37,4,0,61,0,0,8,28,1,-57,1,-36,-35,-7,-17,0,-50,0,-11,-40,43,2,-19,-31,-13,68,-4,-35,-58,-32,1,-29,0,-49,0,5,-8,-20,0,24,1,0,-78,3,-19,4,12,9,11,14,0,-4,0,43,-43,0,-79,-24,-28,4,13,-38,3,-1,-5,10,-22,21,-4,11,-40,12,21,-23,-3,-5,-50,22,33,15,3,-15,0,0,2,-58,-3,-33,-2,0,-67,2,-18,-6,0,-21,56,16,-100,21,-7,-13,-54,-38,-25,23,7,-25,-76,2,-54,-83,0,68,2,-6,4,0,39,-34,0,1,-2,12,0,-2,5,-7,-22,16,58,9,10,1,21,45,-50,-37,-14,38,0,36,-46,2,6,4,0,41,6,24,76899,0,100
30,-20,-6,-30,7,-19,0,9,11,19,-40,45,72,-47,1,-21,20,-15,17,-24,45,-24,0,-91,0,26,-42,6,48,0,5,3,13,0,76,-9,1,-91,0,0,-16,2,2,3,0,4,0,-14,0,25,-24,4,-14,0,0,58,49,0,-24,27,5,39,15,9,-31,-9,0,-18,2,-15,57,5,-15,0,54,-3,2,-7,2,0,-58,-4,0,23,0,0,0,-37,2,-4,-1,6,-38,-16,-9,2,-86,0,-30,-19,25,3,45,9,10,43,6,-36,42,-27,3,-16,-1,-39,0,4,-6,-5,0,3,3,2,-8,1,-1,12,13,61,2,45,0,13,1,51,-20,4,4,57,-4,-4,-36,-4,3,-10,-9,35,-4,33,-6,16,-9,24,-28,7,0,-19,-9,-7,100,16,1,9,0,3,2,-78,5,-1,-1,0,-78,11,-40,3,4,3,43,22,8,-11,22,46,-20,67,-4,-24,-5,-51,-55,11,-7,-30,0,52,3,-4,39,0,52,-42,1,3,-13,3,0,0,6,-21,-50,-14,-83,-17,11,12,-20,-5,-37,0,-40,28,0,57,-85,5,4,0,2,76,3,-6,76945,0,100
0,-16,-8,-41,-5,-2,0,-49,-1,-11,-46,-19,61,-27,1,-51,-7,-38,23,66,-21,50,0,-92,0,58,-40,-18,-18,0,1,3,5,0,49,-9,1,-48,0,0,7,2,0,12,0,3,0,4,22,5,0,6,-26,-3,5,10,-21,0,-13,43,40,-8,-14,19,-39,27,0,-46,2,6,2,-1,7,0,26,-58,5,0,0,0,48,-74,0,15,0,0,14,67,1,-67,21,-23,40,-22,-60,0,-73,0,-32,-79,68,3,-31,-36,-55,-40,1,-12,-42,52,1,-8,-1,46,0,9,-65,-14,0,32,1,-2,-58,5,-11,33,-22,15,6,5,0,24,0,48,-100,2,-66,99,-32,-5,4,-12,1,-63,-66,-68,18,-40,9,5,-56,5,-3,-62,-4,-14,-100,19,60,11,8,-58,0,1,3,-22,-11,-44,-1,0,-91,-11,-20,3,0,5,61,15,46,7,-55,94,-80,9,-49,-61,3,-99,-33,10,-94,-68,-2,-29,0,-4,-22,0,60,-47,0,3,-65,-13,0,-2,5,-12,-89,-38,-69,50,14,1,-26,-55,38,17,-24,46,0,86,-67,5,3,9,3,44,24,22,76982,0,100
23,-7,-2,-25,7,-4,0,9,-22,55,2,19,52,-6,1,-15,31,20,17,51,55,-95,0,-89,0,-47,-8,-9,21,0,0,2,3,0,47,12,0,-27,0,0,-56,1,2,78,0,1,0,7,75,46,-4,2,18,1,0,-30,57,0,-49,36,-5,33,52,12,-5,21,0,40,2,22,58,22,7,0,-30,0,1,-1,0,0,-44,0,0,-22,0,0,-38,56,0,50,2,10,-1,-85,-21,1,-58,0,-4,-31,34,2,-74,11,-11,92,-5,-6,-58,-48,0,-15,0,-62,0,7,-22,5,0,-6,1,2,-40,3,-13,25,-25,73,-7,60,0,12,0,-66,61,2,35,-24,-18,-4,-60,-23,4,-22,9,-4,21,65,3,-6,-14,-7,-52,54,0,-7,63,50,100,-50,1,-18,0,0,2,-32,2,6,1,0,-79,2,-6,4,0,2,43,-45,-56,7,-14,-36,-31,-7,-10,-24,-38,-24,-23,-23,-42,-8,0,95,0,-2,-65,0,60,-13,0,0,1,6,0,-1,10,-50,-27,18,-52,-100,5,5,-62,-12,-56,15,-15,-45,0,61,-65,4,4,13,1,46,5,50,77050,100,100
-12,2,20,-67,8,-12,0,29,-1,17,-75,-19,77,-20,1,33,5,28,48,60,25,43,0,-85,0,100,-57,9,-10,0,2,1,1,0,27,-16,0,-55,0,0,10,0,1,22,0,0,0,13,22,26,23,1,-6,0,1,-32,28,0,-10,30,18,-23,15,-5,-68,3,0,-67,2,3,42,22,-1,0,-8,29,1,-15,0,0,-30,30,0,26,0,0,6,51,0,-58,-41,-39,-37,-45,-58,2,-28,0,-10,-71,66,0,-58,-49,-48,20,5,-13,8,-34,0,-22,0,1,0,5,-2,-16,0,14,1,0,-71,4,11,-7,3,56,10,56,0,-4,0,3,-40,0,-64,30,1,-8,-1,17,1,1,-45,-24,10,0,0,8,-40,3,-7,-23,0,3,-35,29,89,-15,4,-37,0,0,1,-46,0,-63,0,0,-88,5,-100,-9,1,-13,48,-16,-32,-4,-27,36,-52,-2,-6,28,12,-23,-37,2,-38,-66,0,21,0,-2,-64,0,-2,-64,0,2,-47,-3,0,0,2,-11,-25,29,-3,49,7,0,-69,26,3,5,-100,16,0,7,-23,0,1,33,0,28,-42,30,113348,0,100
