fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-31,50,30,0,-3,-63,23,-8,0,-51,-7,10,-47,32,5,-5,-8,26,3,8,29,-75,2,47,26,58,-10,5,30,29,23,13,-73,41,-2,-6,-4,29,-3,-1,-24,60,28,30,32,-27,0,7,25,-10,-11,40,-10,-16,-74,12,-27,-13,66,-4,48,-30,36,24,-3,0,-19,-11,-38,-31,0,-11,-29,0,17,-52,10,-12,-13,-8,-30,-60,-41,64,40,-10,8,-39,-26,-55,27,3,-3,-23,-42,-10,41,-34,-15,-43,0,20,39,-1,19,16,-20,0,12,-12,0,29,35,64,-4,-55,-43,30,0,-23,-9,27,0,-16,-10,0,-52,-38,-18,-9,-25,-4,32,-49,-13,0,31,22,48,-84,68,0,14,8,-7,-10,31,-36,-14,-6,-32,16,-2,0,-11,22,-8,63,44,19,-47,-10,-20,2,42,-67,-10,-66,-28,30,-75,51,46,-7,5,0,39,-8,18,-14,-4,10,-16,-1,0,-41,41,-5,-4,0,-6,52,0,64,-7,5,2,-8,22,33,25,-51,-36,0,33,-21,25,-33,8,2,3,3,7,35,-84,16,26,-29,2,-43,-32,13,-80,-45,-13,27,-32,25,7,-1,-28,65,229010
-33,54,34,0,-6,-49,-19,16,0,-37,-18,29,-23,40,0,-3,-40,67,-27,-32,42,-63,-19,58,-41,-25,-8,-2,50,29,-19,3,-75,47,1,-13,17,20,-10,-29,-32,-22,22,34,20,-12,0,4,18,-15,-20,52,-18,-20,-75,2,-19,-5,71,61,52,-48,58,6,-32,0,-45,-28,16,-28,0,29,-45,50,-43,-38,9,-24,-16,-37,-49,-43,-9,57,35,-19,-11,-54,-19,-32,37,-12,26,-6,-58,-12,22,-47,-11,-68,-3,43,36,-1,-42,-18,-45,0,29,20,0,44,39,78,31,-67,-66,-41,0,-5,-6,1,0,0,-10,-5,-24,-13,-21,-5,-11,-4,30,-35,6,0,35,8,52,-61,58,3,-13,-21,-26,-9,56,-28,-16,22,-42,25,54,0,-10,23,-2,50,46,3,-25,4,-21,6,-1,-74,5,-60,-24,-35,-77,39,45,-1,-22,0,43,-7,22,27,47,33,-13,-4,0,-41,-3,-6,41,0,-6,55,-8,45,11,0,35,20,-43,-34,31,-69,-45,0,10,-49,58,-29,24,-34,-13,-27,7,26,-62,14,58,-18,-2,-1,-30,11,-87,-18,4,11,23,-23,-10,-6,-30,55,229624
-30,39,25,100,-5,-7,100,36,0,-30,-4,27,-8,-55,7,3,93,49,13,-14,75,-36,-4,24,33,-42,-3,3,-49,26,100,13,100,38,18,-4,26,44,-26,82,-39,-47,32,26,-41,-15,0,20,25,-7,-100,36,-2,-13,100,10,-31,11,71,40,23,-40,-46,47,84,55,-45,100,-30,16,0,-1,-34,-7,-100,-32,15,7,4,-51,-31,-3,-1,100,-56,-100,30,-54,-11,-8,73,3,21,14,-100,-51,19,-33,0,-31,1,15,37,7,-100,5,-30,0,-5,26,55,46,48,0,-35,-33,22,-14,-1,13,-3,-6,-27,4,-47,8,-7,37,-30,-11,-18,1,-37,13,5,0,28,69,5,-56,51,3,24,-31,97,0,98,-8,-13,38,-30,48,13,-27,-7,32,-4,77,48,-47,15,-23,-30,44,34,-62,-12,-63,22,-80,-79,-2,51,-9,14,-1,23,0,47,-3,-3,27,-16,3,0,-17,34,4,1,100,-7,36,4,75,28,0,-37,27,18,-13,41,-32,-100,0,-100,-31,14,-7,-7,-33,0,-12,19,2,-57,24,46,3,9,18,-38,-100,-77,-6,-7,50,-20,-100,33,2,-31,100,229891
-16,31,34,0,-4,-56,10,8,0,-35,-5,16,-16,34,3,8,-20,30,3,5,18,-51,-23,33,-16,24,-25,0,14,35,16,6,-65,45,1,-7,16,7,-2,-17,-21,29,22,29,13,-25,0,8,14,-5,-13,47,-6,-16,-65,9,-28,-25,45,72,35,-22,20,19,-15,0,-27,1,12,-30,0,18,-42,17,26,-35,8,-9,-2,-15,-22,-55,-9,47,41,-13,2,-29,-12,-41,18,0,41,-34,-38,-10,30,-23,-4,-19,-3,56,34,-5,29,28,-16,0,2,8,0,23,25,47,13,-38,-18,17,0,-33,-25,23,0,-3,-11,-5,-38,-18,-10,-5,-23,-9,10,-37,-2,0,27,19,17,-69,56,5,32,22,-1,-11,29,10,-11,9,-18,3,71,0,-20,21,-15,51,29,18,-37,-4,-9,7,14,-41,-14,-43,-13,1,-73,27,30,-14,5,0,34,6,3,12,13,15,-11,-8,0,-36,15,-5,47,0,-6,38,-7,50,0,-6,18,38,-11,15,23,-36,-36,0,22,-17,22,2,2,20,3,0,9,28,-69,14,30,-16,3,-23,-28,11,-74,-14,-10,17,15,17,3,-2,-29,43,230219
-23,36,19,0,-10,-37,-4,-5,0,-22,-13,22,-21,-2,-4,-3,-21,36,0,-35,34,-56,19,23,9,100,2,13,-31,17,-3,2,-75,8,3,-6,44,7,-5,-13,-22,94,6,27,-17,-23,0,0,11,-7,-14,6,-13,0,-75,4,-18,-19,55,48,24,-34,-16,27,-14,0,-38,15,40,-16,0,25,-45,20,36,-22,-1,-35,-19,-14,-19,-35,-11,70,-3,-16,-17,-40,14,-34,34,0,0,-14,-47,-34,11,-22,-18,-5,10,-28,42,0,43,4,-15,0,34,40,0,27,22,48,14,-38,-6,34,0,-18,3,-4,0,-19,-27,-12,-25,5,-10,-19,-23,56,-7,-20,-18,0,28,-34,7,-73,48,-24,0,-8,17,-2,38,-24,-3,-3,-30,-2,47,0,-23,6,-30,35,41,-45,-18,-3,-9,7,17,-49,12,-45,18,12,-47,7,44,-32,-1,0,69,-4,-4,22,11,24,-2,55,0,-33,19,-1,-32,0,-13,38,-17,31,4,10,22,3,8,26,21,-34,-42,0,20,-13,34,-28,29,-20,2,-32,0,14,-74,-3,37,-20,-7,7,-36,-1,-51,-18,-5,25,49,3,-19,-1,-24,68,230727
-30,18,31,0,-6,-40,10,9,0,-34,6,26,-11,5,3,-7,-24,12,7,-20,31,-51,1,21,-14,89,-27,2,-1,27,9,-10,-67,56,0,-3,33,25,-9,30,-13,83,16,24,-34,-16,0,5,13,-5,-12,50,5,-6,-69,-9,-13,-14,45,40,22,-15,12,16,29,0,-14,-22,-12,-21,0,14,-22,14,49,-36,0,-32,-2,-32,-14,-33,-7,34,6,-10,-3,-25,7,-31,31,21,3,-50,-18,-23,22,-14,0,-21,0,2,60,-6,55,-14,-37,0,-15,30,0,33,25,51,-13,-6,-23,24,0,-55,-24,10,0,6,-18,-8,-27,-8,-16,-6,-15,33,-25,-37,7,0,24,23,19,-67,55,0,-17,32,-16,-6,3,-12,-27,10,-31,-9,41,0,-15,12,-27,43,58,19,-34,5,-17,12,14,-62,0,-58,10,23,-36,21,57,-28,4,0,27,-9,-11,12,11,22,-29,34,0,-33,16,-6,1,0,-7,21,-11,44,-6,4,-7,4,-12,18,19,-6,-10,0,12,-33,-1,-11,-23,23,22,-16,4,11,-64,5,17,-13,1,-8,-25,-1,-44,-5,2,16,0,8,-8,-10,-18,30,231236
-27,39,13,0,-6,-31,9,-14,0,-22,3,41,-20,7,0,0,-26,21,-5,36,42,-43,7,25,19,-8,-4,6,-20,11,7,14,-58,9,6,-7,13,13,7,28,-25,-14,15,30,-23,-24,0,13,17,-7,-11,9,4,-8,-55,10,-14,-3,55,29,22,-27,-12,24,26,0,-49,44,-54,-11,0,23,-51,1,-1,-23,6,-41,-10,2,-16,-30,-26,63,6,-9,-24,-26,21,8,42,3,14,-28,-31,-40,27,-16,-12,-35,8,27,28,-1,1,15,-12,0,12,18,0,37,32,55,-8,-27,-35,26,0,-29,-6,-15,0,10,-37,-7,11,-33,-17,-8,-26,6,-14,-27,11,0,29,9,18,-58,51,11,13,23,44,-8,47,-45,9,-11,-31,0,26,0,-7,14,-10,18,45,0,-25,-4,-17,18,33,-52,0,-54,16,13,-46,13,52,-15,-3,0,38,-5,-1,21,0,43,7,7,0,-31,33,-5,23,0,-7,39,-10,15,29,4,-2,22,15,29,46,-30,-29,0,9,-13,48,-49,10,10,2,35,12,0,-56,10,18,-5,-3,-24,-17,7,-46,-18,0,26,-49,-4,-24,-8,-15,62,231614
-34,42,27,0,-5,-31,-24,-2,0,-33,-7,35,-29,31,0,-12,-26,72,-7,31,55,-69,21,28,36,58,17,1,25,32,-22,13,-87,17,5,-10,19,14,-9,12,-48,48,22,36,-6,-25,0,7,8,-10,-19,18,-10,-9,-85,11,-29,-28,64,64,29,-48,34,27,7,0,-31,14,4,-8,0,4,-40,12,-21,-34,8,17,-14,-24,-19,-32,-13,78,29,-19,-19,-68,-15,-32,55,4,15,-3,-54,-25,25,-19,-11,-29,11,15,48,-2,-11,-32,-32,0,37,14,0,48,39,77,30,-58,-29,28,0,-3,15,-2,0,-9,-24,-9,-29,-18,-19,-10,-30,7,-1,-15,-10,0,38,-38,10,-86,63,-5,-29,-12,19,-6,42,-47,6,0,-38,-2,65,0,-29,23,-17,44,62,-43,-16,0,-20,27,24,-61,-6,-60,-15,-5,-73,9,66,-18,-5,0,45,-14,2,1,8,36,7,8,0,-41,26,0,30,0,-6,43,-9,43,15,-1,33,13,33,25,38,-54,-52,0,18,-34,35,-46,38,-14,6,28,8,-1,-87,14,68,-20,-2,-24,-39,12,-71,-29,-5,27,10,19,-17,0,-28,78,231640
-9,40,65,0,-4,-52,-13,-17,0,-84,-9,35,-43,-18,8,-1,29,-18,64,18,-60,-32,-2,43,-1,78,-55,2,84,61,-14,-21,-32,7,34,22,20,21,-42,22,-17,73,30,16,-55,-5,0,0,19,21,-13,0,-8,-16,-28,-19,-14,-26,-29,25,39,-29,95,12,23,0,-39,14,-42,-41,0,4,-49,21,54,-84,16,-36,4,-11,-43,-46,-17,63,-13,-14,-4,-1,18,-64,-63,1,47,-43,-5,-45,40,-42,3,-50,6,41,58,2,56,-1,-67,0,-33,17,0,-20,43,70,-35,-42,-43,-5,0,-48,-48,18,0,22,-43,-6,-56,-25,-24,-6,-4,7,-52,-49,23,0,18,-36,24,-36,57,17,0,13,14,0,42,-40,-77,-12,-14,12,24,0,-26,34,-13,61,43,-44,-45,16,-21,-13,33,-65,-2,-58,18,71,-49,22,44,-13,60,0,27,-6,8,1,25,37,-78,8,0,-16,34,1,40,0,-5,43,-9,58,-51,0,-30,45,1,-5,-27,-43,3,0,41,-62,37,-45,-41,-2,0,20,1,34,-37,27,-16,-22,4,-26,-36,22,-58,-37,17,13,-34,27,-7,-8,-23,60,233045
-23,25,59,0,2,-32,34,1,0,-47,5,37,-31,30,12,10,-18,0,29,21,10,-45,-10,58,15,100,-15,0,11,58,36,13,-43,50,10,-20,66,25,-14,53,-39,91,32,14,-21,-10,0,21,19,-20,-22,53,4,-35,-39,14,-39,-13,38,65,58,-42,23,45,48,0,7,21,-31,-4,0,15,-9,20,34,-49,11,-10,-3,-19,-30,-34,-28,40,42,-22,3,-13,51,-25,13,30,15,-41,-49,-25,25,-33,-7,-23,-1,44,43,40,40,13,-20,0,-5,59,0,7,35,46,10,24,-19,62,0,-42,-15,2,0,11,-23,14,-22,39,-17,-9,-12,-37,-19,-22,14,0,17,-24,23,-51,54,46,18,0,20,-8,-5,-3,-21,5,-30,39,64,0,-15,30,-30,43,28,-34,-23,60,-16,28,21,-41,-30,-41,49,39,-60,23,32,-24,30,0,18,6,40,13,17,41,-22,-35,0,-11,23,33,59,0,0,27,13,43,8,-4,17,22,15,60,29,24,-48,0,4,-20,-13,-9,-7,-17,30,6,26,13,-53,21,-1,-7,7,34,-35,13,-57,-29,53,42,-22,-6,6,0,-40,40,233343
-21,9,42,0,-4,-47,23,21,0,-65,-5,34,-49,10,14,4,-1,4,5,2,-14,-62,-14,45,-4,12,-27,0,26,50,27,13,-94,0,14,26,30,23,-41,3,-45,18,41,32,-39,-19,0,9,24,29,-37,3,-4,-47,-95,15,-40,18,56,9,45,-32,31,30,2,0,-34,-15,1,-25,0,-14,-40,34,52,-64,17,-32,-4,-28,-11,-51,-35,22,9,-34,-4,-28,-30,-75,-11,13,33,-47,-34,-33,34,-11,0,-1,-2,9,21,-4,54,-6,-27,0,-7,30,0,-15,17,48,-15,-13,-6,34,0,-45,-28,49,0,24,-34,10,-78,-20,-10,-10,-22,-11,-38,-26,23,0,31,22,21,-80,68,-2,-5,34,-11,-5,29,0,-50,20,-20,7,15,0,20,36,3,70,34,25,-29,14,-10,7,28,-38,-61,-45,-33,14,-79,26,37,3,7,0,27,4,12,-10,33,32,-55,-10,0,-40,28,-5,11,0,-2,10,12,71,-46,1,-9,31,-3,33,-25,-8,-40,0,20,-28,26,6,-4,37,14,5,12,33,-80,29,2,-34,12,-18,-36,20,-71,-52,13,33,7,36,1,2,-33,20,234514
-41,40,48,0,-6,-32,8,24,0,-37,-18,60,-19,31,6,-6,-3,50,-6,12,14,-52,-11,52,-1,21,-9,7,25,56,6,10,-70,4,25,24,22,15,-52,11,-54,25,32,12,-21,-13,0,8,4,27,-19,7,-20,-15,-71,10,-41,11,50,33,57,-41,25,35,13,0,-42,-23,26,-16,0,-1,-36,19,12,-40,14,14,-17,-31,-41,-38,-6,85,28,-19,-13,-62,-46,-43,14,3,22,-17,-16,-26,24,-41,-11,-32,-7,16,33,-14,12,1,-42,0,-31,17,0,-1,28,73,-13,-35,-38,27,0,-14,-11,20,0,20,-27,-5,-49,-10,-10,-6,-19,13,-23,10,19,0,14,41,8,-55,50,-13,1,-9,-21,9,39,-40,-27,22,-34,0,36,0,13,32,2,41,36,37,4,6,-11,8,49,-43,-34,-51,-47,-22,-70,17,41,0,-5,0,46,-6,7,0,14,60,-25,15,0,-47,49,-12,28,0,-6,37,-6,45,-13,9,-11,21,-1,26,3,-32,-31,0,-10,-41,41,-36,-25,-10,3,16,10,2,-55,25,48,-17,4,-8,-27,21,-54,-25,2,36,24,16,-7,-9,-28,87,234779
-37,27,8,0,-9,-16,-12,27,0,-1,-18,34,-6,0,1,-15,-42,43,-21,-28,35,-50,-3,0,28,-47,4,16,47,10,-12,19,-47,36,-1,-49,4,-19,16,15,-43,-38,16,10,-30,-14,0,8,25,-52,-10,35,-17,1,-47,14,-13,7,66,63,-3,-47,52,27,13,0,-9,18,-10,-20,0,-4,-6,25,-28,-2,6,-9,-23,-29,-24,-11,-3,76,-1,-6,-34,-65,-33,-38,33,-8,20,4,-58,-24,10,-24,-21,-37,0,80,58,-32,-30,-39,-17,0,60,7,0,52,27,64,5,-54,-39,-16,0,5,5,-13,0,-18,-25,-30,-37,-43,-9,-10,-13,11,-31,-19,-16,0,12,10,0,-52,51,21,-35,47,22,-19,48,-49,7,29,-35,-41,63,0,8,20,0,49,44,14,-18,-43,-9,9,40,-41,6,-40,-37,-32,-51,-5,42,1,-21,0,67,-19,-42,-1,22,33,8,13,0,-9,40,-32,80,0,-8,26,-29,49,8,20,3,27,28,-13,31,-57,-55,0,-6,-19,49,-47,58,41,-11,-32,9,-9,-52,14,43,-6,-2,-41,-36,10,-58,-2,-39,32,-6,-7,-35,-3,-16,76,235824
-8,18,77,0,0,20,30,26,0,-36,-11,63,2,19,15,5,-7,-28,57,27,-55,20,49,25,-5,58,-28,7,-3,77,33,9,-28,-19,48,15,22,21,-18,37,-28,51,24,10,-10,15,0,13,33,16,-24,-12,-11,-14,-29,7,-12,6,11,9,24,-28,-6,20,39,0,-20,19,15,10,0,-10,-21,-9,43,-35,10,-62,5,-32,-36,22,18,35,17,-23,-40,29,-17,-64,-54,8,17,-43,16,-16,8,-35,2,-20,30,42,26,-13,50,33,-38,0,-6,24,0,39,45,40,-27,-23,-17,11,0,-41,-31,-1,0,50,-11,3,-63,-1,-11,-5,14,38,-5,9,52,0,8,-1,5,5,30,-5,40,-29,16,-2,20,-19,-65,24,-9,-1,9,0,3,25,5,54,52,0,10,2,-11,10,39,-17,-12,-15,-17,35,-11,0,52,6,61,0,17,8,-3,-9,-4,64,-64,39,0,26,37,-16,38,0,-1,21,3,55,-12,5,-30,11,-3,14,-7,-19,21,0,-20,-44,22,-21,-10,-26,6,30,13,0,6,22,-34,11,16,0,-16,16,-16,3,6,20,12,-25,-36,0,-16,36,236518
-25,56,45,-100,-100,-20,100,41,71,-33,-8,49,-67,-2,3,1,-1,11,-11,59,27,-32,0,41,-57,87,1,-15,-26,44,100,11,35,-20,17,-5,42,-40,-82,61,-32,100,29,23,1,-18,0,11,-6,-8,-53,-20,-9,-19,33,10,-34,17,40,7,69,-32,1,-7,-46,8,-21,-15,-19,21,0,50,-39,36,2,-32,14,-39,-27,-32,-31,-15,-60,37,5,-50,37,-40,-37,-15,25,-2,2,87,-15,-30,18,-30,-20,-50,0,62,17,0,-12,-35,-77,100,20,17,8,51,100,71,-14,-27,-43,-48,-6,86,0,17,0,-7,-28,-4,-16,-2,-9,-5,-18,19,7,13,-3,60,26,-61,-6,-64,0,-6,-76,-21,-14,-13,54,-31,-31,41,-25,23,23,0,5,28,-8,32,35,-100,14,16,-10,34,0,-50,-16,-48,-63,4,-60,-8,35,-8,-12,0,-9,-1,-3,50,28,49,-32,20,71,-32,0,-1,73,-100,-97,54,-8,29,-23,-12,-46,7,-18,-40,40,-23,-14,60,66,-76,55,-16,20,-48,-6,74,10,15,-64,18,5,0,2,100,-38,17,-64,-65,7,-17,21,66,39,4,-32,100,237321
-27,34,19,0,-9,-40,39,3,0,-26,-12,20,-20,51,4,-3,-35,56,-9,28,57,-35,-15,24,16,-37,-8,7,37,19,38,-4,-70,23,13,3,19,23,0,9,-32,-30,14,34,-19,-25,0,8,4,0,-20,26,-12,0,-72,-5,-21,-33,74,41,21,-35,56,29,5,0,11,-52,-4,-24,0,17,-9,11,-19,-28,1,-8,-4,-12,-33,-37,-26,86,50,-17,13,-47,-18,-35,56,-10,-7,-13,-43,-13,31,-34,0,-42,-6,2,30,-23,-21,13,4,0,40,13,0,45,31,64,-45,-46,-45,37,0,-14,-11,9,0,5,-11,-17,-31,-22,-15,-7,-27,5,-13,-40,8,0,36,24,33,-50,55,-22,12,-4,-52,-7,29,-38,6,5,-30,-18,36,0,-39,14,-15,48,41,26,-37,-17,-15,20,39,-56,7,-52,-14,-7,-69,27,39,-10,-6,0,49,-5,-15,17,12,21,7,5,0,-24,40,-26,21,0,-7,37,-17,46,16,11,-34,-11,23,30,35,-39,-38,0,21,1,24,-41,38,-10,-7,24,8,17,-52,2,54,-5,0,-28,-8,1,-71,-17,-26,28,9,12,14,4,-25,79,237916
