ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
19,-10,90,2,-11,61,13,-51,-17,-17,-50,27,73,-60,-16,27,-33,7,-60,-20,16,22,0,18,-17,25,18,-10,28,-23,11,31,23,3,-88,-3,-62,42,-16,21,6,-42,-14,76,23,100,-63,22,17,-20,-32,14,32,-84,-16,80,-30,60,48,-6,-31,19,40,11,48,29,-12,22,100,19,-1,4,-33,-52,-27,16,8,45,-14,-10,-2,20,-38,-15,-27,-1,0,-34,43,-14,29,15,-36,21,17,-31,-55,32,-28,5,-12,16,-13,-16,-45,3,-11,43,-21,14,-29,27,17,3,16,-33,23,7,-23,82,-83,13,-75,33,1,-3,5,0,28,-87,16,81,43,37,-39,-4,-11,-78,11,35,29,31,26,-92,28,26,43,-18,3,37,-8,3,40,41,8,-3,26,34,-65,9,-12,-14,17,-14,-19,4,15,19,37,1,2,-23,12,-15,80,7,-12,72,20,0,5,-15,-2,-86,229624
-100,15,70,-27,1,31,13,53,24,-9,0,100,80,-37,35,17,-47,8,-15,-10,28,-76,6,-6,10,53,-19,-4,0,-90,30,31,16,17,100,10,16,-8,-14,20,49,-2,-14,67,20,-44,44,35,-1,-93,100,74,33,-100,39,-100,-30,31,25,-18,100,-24,97,5,-32,100,-3,30,-40,-5,1,-18,-9,49,0,81,9,-5,0,-2,24,-12,-38,39,15,8,6,-42,21,24,100,5,8,-76,15,13,-47,58,-4,6,1,84,5,-37,100,44,52,55,-13,18,-100,53,-35,-14,-17,9,25,16,52,-100,-100,75,-10,46,-59,-7,-20,-28,54,12,51,100,100,42,9,-26,36,-36,12,44,100,44,18,50,52,-100,19,-10,-59,100,-17,-46,9,-5,14,10,58,52,17,-22,22,-4,7,7,-10,-49,29,1,100,-15,21,-14,13,28,68,15,60,100,14,10,-17,21,0,100,229891
11,4,56,20,-2,14,25,-47,1,-20,3,22,43,2,-5,6,-48,17,4,-28,4,32,25,21,-15,0,43,0,4,13,-2,20,27,3,-38,-9,-41,69,-25,1,-9,-11,-26,49,0,21,-14,17,11,7,-9,18,19,-28,-29,-18,-67,17,26,0,-9,-14,20,-3,-19,35,0,17,25,27,17,12,-12,-47,3,-2,9,-12,15,-3,0,8,-32,0,-27,0,-1,-46,26,5,8,-2,18,30,1,-26,-9,54,-3,3,-29,-5,30,-31,0,2,-4,-7,-21,1,0,17,6,21,44,28,-9,31,-36,-26,-24,19,-12,30,23,6,22,20,15,-20,-13,40,19,52,1,1,-33,-11,14,55,7,30,7,-24,16,25,6,-20,18,17,-2,19,34,73,25,-8,54,14,-42,27,-18,26,-2,-15,-27,14,5,13,-19,22,-38,-29,16,-8,49,32,-2,41,12,-1,12,-15,-21,-38,230219
30,67,74,-8,-10,20,51,-47,-11,21,3,12,-24,-5,58,3,-52,-15,32,-11,18,82,3,11,-8,41,13,-6,21,-37,37,6,25,21,-43,23,-15,43,-7,34,-42,-34,-8,69,36,18,14,33,32,-32,2,74,6,-67,1,36,20,20,25,-13,2,-58,4,35,13,39,-8,30,18,12,-3,17,-38,-47,-28,1,-24,13,64,-8,-9,23,-46,60,-14,-5,14,32,23,-8,39,26,-11,79,-4,-14,-7,37,-37,-31,-100,2,20,-100,-27,-31,-48,28,30,-10,-81,28,-46,47,13,-5,34,-11,0,33,-64,78,-58,38,-4,0,9,-12,31,-34,-57,55,3,28,25,17,52,-62,4,28,39,35,4,-31,32,5,-32,21,-8,7,-3,35,54,42,50,20,37,26,-13,13,-14,23,25,-7,-8,33,19,33,-40,48,1,24,4,55,72,-11,-49,-27,35,16,17,-17,24,-43,230727
3,80,55,-25,-9,6,-23,-39,0,-24,-9,32,84,-15,-3,6,-65,-11,-39,-27,24,31,19,12,-13,-24,-27,-43,0,-30,29,24,13,7,-38,1,-86,62,-24,23,31,10,-25,38,24,10,-47,18,24,-24,-30,30,25,-64,-6,-24,-33,6,17,-12,-31,31,40,3,15,36,-42,15,15,14,18,16,14,-37,-1,-5,-13,13,79,-8,-14,26,-65,-1,-25,-12,-14,-32,17,-3,43,9,-46,26,-9,-23,-11,55,0,44,11,-6,47,21,-23,43,-23,-6,5,-10,-28,11,25,6,-28,-39,-32,3,-3,-20,-61,31,8,38,-10,41,3,-29,30,-25,25,82,40,7,-26,-14,-61,11,12,9,43,37,9,-25,30,23,5,-24,-10,44,39,14,7,64,-20,-2,57,3,-78,13,-28,46,12,-12,-26,11,25,20,1,9,-13,1,12,-47,38,1,-27,85,18,-10,13,-30,1,-41,231236
-14,34,44,-13,-19,37,-14,-28,12,10,68,58,-8,-23,38,8,-31,-14,25,-21,34,1,-39,36,-11,63,5,-7,-27,-47,39,32,16,10,-74,-19,2,21,-24,16,-84,-24,-24,47,15,55,28,33,35,-47,-39,31,32,-90,21,-2,25,39,29,-2,-38,-72,18,-15,-22,80,-7,29,58,38,-41,20,-19,-30,-56,40,-15,-21,31,-22,0,80,-23,39,8,6,-1,29,27,12,25,-5,19,1,4,7,-32,31,-57,-36,-87,44,-47,-87,-18,-35,2,-23,3,9,-29,-15,44,-10,7,21,63,10,28,-2,-86,32,-45,22,-58,-35,13,-16,39,-35,-76,8,19,38,-37,-23,15,-44,6,36,25,23,10,-31,37,-14,5,9,-61,57,-44,-4,56,25,-14,-22,32,-17,1,20,-9,-52,-2,-11,-18,-7,35,38,9,-14,-60,6,7,13,47,10,2,-15,18,0,18,-9,-11,-75,231614
8,51,34,-15,-25,77,24,-49,0,42,19,47,58,-3,28,20,2,-30,-11,-8,-3,28,-13,17,-15,-9,-10,1,16,-15,30,26,38,24,-80,-10,-21,52,-4,-3,-5,5,-6,71,-3,44,-14,24,30,-13,-32,13,22,-79,3,60,16,77,39,-12,-31,-40,18,28,-58,29,3,24,45,16,-15,24,1,-50,-34,24,-31,-56,58,-23,-9,24,0,26,22,-6,9,15,38,4,18,23,-21,26,1,25,-7,41,-38,-14,-73,37,41,-75,-31,-17,-29,0,8,0,-38,28,22,20,-11,-20,-15,2,7,52,-78,15,-45,21,-25,18,23,-17,38,-31,-45,50,20,52,-20,12,41,-52,7,50,21,19,23,-28,37,-5,6,41,-23,45,10,-1,61,52,26,-10,41,32,-24,24,14,42,25,-13,-3,-1,0,33,0,21,-8,10,8,47,74,2,-29,58,47,11,26,13,25,-81,231640
-44,30,85,-29,0,19,2,-30,-24,47,34,36,-9,-14,31,7,28,-16,11,-36,16,55,-11,35,-23,38,11,-47,-33,-5,15,48,34,-29,-20,-16,-69,29,4,-1,-52,14,2,56,-3,57,1,20,47,2,-8,91,48,-34,-27,20,36,17,31,-7,-7,-81,18,5,-28,70,-47,16,58,40,-15,11,18,-27,-21,-13,-21,-25,26,-3,-4,48,39,29,-10,-1,-5,26,33,-22,13,-2,-51,52,41,-6,-16,37,-26,-48,-89,-17,43,-93,-8,-50,-18,-89,25,35,34,39,13,24,11,-42,30,-3,-24,18,-31,96,-67,33,-10,-41,-22,-31,52,-84,-84,6,16,67,-22,-7,8,-66,21,69,15,33,7,-87,56,-9,54,46,-12,37,-43,65,32,26,4,-19,40,31,-65,-7,-26,41,0,-23,-35,61,19,48,46,22,-95,19,21,26,58,-6,-19,-9,33,-3,8,-28,-4,-18,233045
-18,33,34,-25,7,-3,40,-16,2,-24,20,36,62,7,20,7,-35,27,-12,-42,38,0,36,37,-9,-12,-20,-59,-65,-64,18,31,-24,10,-87,-1,-28,41,-21,16,30,-38,-21,20,14,55,-24,30,49,-52,-48,8,31,-34,-14,-61,-42,-3,5,-3,-47,-30,47,-13,-9,24,-59,30,57,37,33,52,-34,-17,-6,18,24,-8,35,5,-2,6,-30,23,14,-1,-28,-25,5,4,-10,5,-31,0,39,22,-7,71,-13,-3,-65,4,39,-66,-38,-6,0,-30,-25,36,-28,23,52,-29,-22,-28,-17,19,-6,-58,-34,6,-19,8,43,8,37,-25,43,6,-32,-29,50,29,-55,-21,-1,-18,22,28,-11,6,7,-1,42,-66,26,-23,42,33,-2,36,71,45,39,0,69,24,-26,52,-27,37,5,-8,-34,33,41,51,10,-30,-57,-33,22,33,18,18,1,61,55,-32,55,-26,-30,-88,233343
-13,-26,27,-9,1,26,-76,-20,26,-27,8,26,61,-11,32,-1,-30,-17,-36,-21,6,35,-1,33,-13,36,6,-30,-1,-2,-6,24,-11,-49,-21,-12,-75,9,-4,8,57,-20,-3,7,9,-37,-31,20,20,4,-19,73,23,-57,-26,-64,-17,26,15,-8,-20,-34,-9,-6,-15,-14,-27,18,-37,33,0,-1,-22,-22,-1,16,-14,-13,-30,4,-9,-8,-27,29,-20,-10,-13,-23,14,35,27,-20,-32,36,47,-15,-18,-18,0,12,-67,2,50,-65,-29,10,-17,-40,7,49,-43,66,-1,-5,8,-30,36,-11,-21,-63,-57,71,-8,15,-11,-25,8,-11,16,-13,-37,-2,-4,1,0,-10,-75,-3,17,0,27,15,0,-19,18,34,54,-27,-11,22,-25,17,24,11,-75,-7,-18,72,-76,11,-17,47,-18,-10,-19,19,6,19,50,-4,-69,10,20,-74,10,-13,-15,58,10,-9,2,-18,-7,-22,234514
13,40,26,-12,-15,20,-18,-47,-45,-7,70,30,46,-23,35,23,-39,-30,-96,-4,-14,45,-35,-20,3,-25,-12,-13,14,-24,-24,15,29,24,-41,-2,-100,41,-6,20,10,27,-4,54,20,48,-86,36,19,-33,-6,16,14,-100,3,-19,6,16,19,-4,-3,22,-11,-30,52,4,-16,31,49,-21,-27,17,32,-50,-22,21,-17,41,45,-13,0,26,-43,36,-23,0,6,3,15,-33,-5,48,-33,45,19,-24,-24,22,-12,35,-29,52,-1,-22,-24,31,-43,38,-52,24,-2,6,10,2,-12,-32,-20,-16,0,-24,-100,14,3,0,-89,-22,-11,-14,25,10,8,10,-5,28,12,21,20,3,4,26,-2,0,22,21,25,24,-35,-8,-86,24,-21,-79,31,41,-13,0,21,9,-100,-17,-27,-4,48,3,2,-84,-15,18,-18,2,14,-45,7,24,55,-15,-42,45,51,9,19,-26,-19,-41,234779
13,18,43,-5,-8,-2,62,-48,-5,10,-18,35,75,-28,26,16,-4,-7,-34,1,5,22,0,4,-42,-17,4,-4,3,-28,-11,23,31,-4,-56,-21,15,30,-61,17,4,31,-62,57,20,83,-21,2,-28,-19,-3,-20,22,-62,7,50,13,-4,40,-9,0,-41,64,17,-7,12,-7,-6,87,0,2,-18,31,-50,-48,14,-3,-10,23,-5,-10,30,-9,21,16,-6,1,5,40,-3,17,-15,-19,21,20,15,-27,52,-49,6,-68,-6,66,-69,-62,7,27,2,-11,20,-87,37,-2,27,3,-25,-15,-2,4,46,-62,-20,-21,19,-11,12,17,-7,32,-28,-46,73,64,26,42,30,-2,-22,4,26,18,19,21,-23,30,25,-21,10,-10,36,19,-3,31,28,57,-25,50,37,14,16,-13,69,-12,-45,0,1,4,-32,-3,26,-5,0,5,-7,58,-3,24,73,-11,4,-23,-15,32,-61,235824
1,28,28,-16,-1,19,-34,2,-8,55,94,19,83,-12,1,16,38,8,-42,-3,13,29,22,35,21,-100,16,-28,34,-14,-8,20,52,-11,3,3,-37,-5,35,-27,52,17,38,48,-30,-2,-33,15,34,-13,13,17,19,-37,-19,11,-4,20,5,-1,14,-42,-25,40,27,5,-24,13,10,35,13,12,15,0,17,-8,1,42,26,0,1,0,39,0,-15,1,7,-4,3,-14,18,25,-24,31,61,-21,-4,39,9,0,57,-41,39,44,-23,6,34,-38,-12,64,-11,13,-19,32,19,-17,-94,-18,-18,22,-37,13,-52,-11,8,-5,11,-16,16,24,-32,46,-23,44,16,22,17,-49,27,42,16,-12,17,8,17,33,92,54,0,22,-9,-5,17,-12,-38,1,37,18,-41,11,-11,41,26,20,-1,-3,12,36,79,31,-71,-10,25,11,48,-18,37,75,46,6,14,-15,24,4,236518
-1,22,91,-4,25,-78,30,-35,10,-95,16,-16,72,-57,17,-3,-63,-28,1,-100,50,-97,-13,48,-12,7,0,36,23,-19,-10,25,-70,-45,-75,15,-30,17,-55,-3,-34,14,-59,-36,-3,-75,-5,29,-95,-10,0,59,27,-100,-3,68,34,-80,4,-7,2,-18,1,16,3,100,36,27,-70,47,-4,-75,13,-35,-86,36,-20,-15,19,24,-4,100,-62,19,13,0,-2,34,2,9,100,3,-100,10,-100,12,-57,93,-78,15,-100,41,-3,-100,-16,9,-12,19,-33,-97,-66,10,-13,68,-2,-100,3,5,-4,68,-100,100,-4,16,-24,-92,-12,-5,-3,-100,-35,-91,3,-36,-30,-23,11,-11,13,-37,73,15,-3,-80,0,-16,-10,-97,-21,-13,-94,71,15,21,33,9,91,9,-31,-5,-64,-2,6,-12,-100,71,48,-96,16,-13,-18,-25,13,23,-35,5,-11,74,100,-1,-87,-63,36,-78,237321
-11,-11,28,-15,-2,0,12,-70,-37,-30,12,20,22,-18,40,20,-5,4,-23,-20,9,26,51,31,-29,-1,-6,-41,11,-64,-3,31,36,21,-57,-16,-8,47,-35,36,-33,-40,-38,52,38,71,-30,12,12,-55,-41,-3,32,-74,-14,25,-37,0,44,-9,-38,7,28,70,52,37,-41,14,76,29,52,0,-45,-66,16,24,6,47,0,1,-6,39,-2,37,-5,-5,-14,-24,42,-37,-8,24,-32,24,8,-5,-12,58,17,5,-41,20,45,-36,-40,0,-11,22,2,5,-35,67,38,-8,-5,-33,-5,15,-20,18,-76,0,-12,27,10,10,13,-15,35,-75,0,57,29,43,-12,-22,4,-15,6,39,-11,27,19,-67,37,22,42,-31,9,30,9,-24,37,47,10,-22,57,68,-9,24,-41,47,26,-28,-19,-20,9,12,50,-8,-19,4,7,22,52,15,-12,24,28,-16,-2,-39,75,-54,237916
-27,76,63,-12,20,11,0,12,2,7,21,45,50,31,-4,-3,36,-3,8,-20,22,35,31,69,20,47,23,-35,-25,-74,7,31,58,-6,-42,-4,-34,24,71,21,-19,-13,72,35,22,24,12,29,81,-81,-24,99,31,-28,-36,-67,-10,9,4,-8,-22,-34,18,-19,-14,-9,-38,25,28,67,33,32,-11,10,5,-16,1,-15,68,18,-8,0,32,-5,-69,-7,0,-7,7,8,-11,0,-22,34,3,-67,30,68,8,4,-25,-5,36,-23,-32,4,51,-76,-19,2,-27,43,17,-10,25,-24,45,-14,-38,-63,-28,100,-32,34,50,-30,41,-13,31,-12,-34,-5,20,45,-27,7,5,-31,14,47,-8,34,-4,-9,31,-1,14,7,46,43,-24,71,54,27,-2,-4,71,44,-36,40,25,36,0,19,-17,70,23,83,29,-8,-74,-17,18,14,36,-13,51,50,38,0,35,24,-13,-42,238050
-2,0,13,18,5,55,8,-39,12,13,8,18,48,-51,48,14,-17,5,-23,0,-4,36,1,34,-26,31,3,44,-19,-26,11,27,29,27,-61,-7,-62,100,-34,45,-86,2,-35,41,47,63,-22,15,31,-27,-7,15,26,-62,-5,56,-23,56,28,-7,-7,-38,-3,-2,-19,67,43,14,65,32,2,18,-2,-38,-19,69,9,-24,-6,9,-4,73,-17,49,1,-1,-5,-33,27,13,-2,19,-6,34,11,-2,-44,62,-16,10,-60,76,24,-54,3,7,-8,0,22,14,-33,24,39,-4,4,-6,30,-13,-12,57,-58,16,-9,46,-8,3,-2,15,22,-28,-46,55,-3,28,-35,-10,-60,-12,2,25,-1,47,10,-26,22,2,4,12,-9,25,4,20,40,100,7,-9,58,26,-62,-6,8,22,20,-27,2,18,-3,30,11,-3,-24,28,4,-62,44,-13,-7,49,-7,-3,19,8,0,-64,239608
-18,43,-23,-17,8,-29,-72,-39,-51,-8,86,22,40,-57,-22,8,-35,-24,24,-7,3,17,-11,27,2,-17,-2,-24,23,-26,-23,29,-69,-8,-14,-27,-44,16,-19,44,74,70,-15,-4,44,34,31,19,-7,-20,-15,-10,26,-16,-38,55,-48,-28,9,-4,-12,-46,-33,36,-26,56,-23,18,32,24,-8,-20,77,-48,-21,57,-19,-31,42,8,-3,60,-40,-19,-38,0,-6,-44,11,-46,6,2,-20,19,0,-24,-69,27,-13,-9,-39,46,48,-44,-38,-6,-70,-35,-14,1,-14,42,-12,-16,-3,-9,-7,-5,-21,56,-15,-12,-47,28,9,20,3,-18,44,-12,-48,33,-30,-41,-8,9,-8,-44,12,-43,10,26,10,-26,42,9,65,-8,8,3,4,31,48,17,-66,-23,31,44,-41,-2,-11,40,-2,4,1,31,1,-3,56,-13,-40,-11,15,-12,-4,-5,-63,34,20,-1,-15,-8,20,-15,240497
0,32,38,-87,48,-9,-15,-8,96,1,69,100,30,-98,-10,-29,-82,-31,18,-27,25,-66,-4,21,5,58,-37,-40,0,-24,25,3,2,43,-34,-44,-89,8,-23,6,-56,-9,-22,32,7,75,43,35,17,-27,32,-24,1,-21,16,30,-29,-9,-3,-8,30,25,4,-10,-15,100,-42,32,72,23,-3,-7,9,-11,-10,46,11,-14,25,49,-22,100,-77,-11,52,-3,100,-41,-1,100,57,100,-100,-69,98,47,-93,27,-12,-2,-17,64,33,-22,100,-4,68,37,-25,100,90,100,-100,-56,-35,-100,79,-27,15,33,-21,-24,21,100,1,-15,23,-88,49,-7,3,40,3,58,61,-68,-36,16,7,58,58,100,-27,-32,49,-4,15,1,5,100,-18,14,98,8,-15,-45,30,94,-87,29,28,34,100,3,-26,13,24,16,84,-54,14,-29,6,-40,33,-27,68,98,12,100,-9,27,-13,-35,241182
-9,-18,11,-21,4,28,7,-38,2,5,31,1,85,-10,65,2,-29,40,16,-28,19,25,12,11,-19,37,-17,-33,-20,-68,-18,32,-28,-4,-71,-1,-49,32,-22,-4,14,24,-22,44,-3,80,4,30,37,-61,-25,46,31,-72,5,3,-33,28,21,-14,-23,-49,41,-56,13,79,-34,27,83,14,8,38,19,-39,0,58,36,9,-22,3,-15,69,-27,64,35,-17,-13,-29,23,-3,-5,6,-57,23,20,36,-6,50,-3,14,-100,39,43,-100,-50,11,-48,-8,27,21,-24,57,16,-11,-18,-54,28,-6,6,6,-70,44,-61,26,-21,-23,2,-24,49,-86,-55,29,41,25,-45,-26,9,-58,8,27,-4,24,2,-79,51,-14,-12,3,-28,6,-21,-3,46,36,7,-5,49,54,-48,10,-41,43,8,-19,-26,-7,20,34,-2,-13,-39,27,12,20,47,-7,-49,81,27,-13,36,-42,-51,-72,241973
0,0,23,-7,-15,0,-46,-24,21,29,-27,55,15,37,-33,7,1,20,63,-11,27,12,9,52,-4,33,16,-3,-1,-17,-14,18,43,11,-7,-1,7,10,1,-12,44,17,2,41,-9,44,79,6,1,-20,-8,52,18,-9,43,43,-69,0,4,-7,-10,-42,-8,-27,-20,44,-6,10,50,47,15,-7,15,-22,-20,24,24,-25,6,-13,-3,62,6,-37,1,-2,15,-74,3,22,3,-29,7,10,16,-13,43,-25,-22,-16,-57,22,34,-62,-9,-17,7,0,-12,14,-61,1,6,3,13,3,37,8,20,41,-12,50,-22,4,14,31,-3,-7,38,-92,-37,38,-8,46,-13,0,8,-27,0,42,1,4,3,-88,42,12,-4,28,16,64,36,39,46,5,-46,-1,-27,2,3,5,15,39,-30,-2,-10,47,24,2,12,4,-6,-3,0,8,44,7,8,18,6,14,-8,13,-11,-6,242118
22,10,58,-21,-14,36,7,-33,-42,43,-35,40,65,-74,-17,13,-27,20,-39,-16,13,36,16,7,-9,12,-10,-24,17,-36,25,18,46,23,-51,0,-35,34,-8,-13,21,56,-6,38,-13,28,-40,18,48,-41,10,18,18,-87,-21,-4,-45,36,14,-1,11,-44,17,55,15,44,-27,19,29,1,21,30,55,-30,-5,16,29,6,15,-14,0,56,-34,-17,-12,0,-18,-55,18,-36,28,39,-70,39,18,-15,-77,69,0,-21,-15,21,30,-10,-8,-22,37,-4,-92,21,-62,38,1,29,-13,-72,12,-8,-32,-6,-86,24,-58,0,-33,-38,-3,-22,14,-30,-50,5,19,-8,-17,21,33,-60,15,-6,30,0,12,-18,15,-2,-23,42,-31,33,-44,-33,34,34,13,0,71,39,-38,-15,-21,31,40,-12,-14,-31,12,45,-8,33,-15,-88,18,25,39,-7,36,68,25,-14,32,-20,61,-54,244767
-6,95,0,-2,5,0,-38,-20,16,4,58,16,73,35,16,7,31,38,14,0,11,36,42,52,10,20,14,-14,-29,8,-15,21,15,-5,-41,9,14,28,-4,6,25,-18,-6,-4,4,68,20,38,26,7,-16,6,23,-37,-4,12,-3,0,-4,-5,-15,-21,5,0,39,43,-14,33,72,48,40,34,-15,-18,0,18,35,47,88,4,-2,47,21,15,41,1,-8,17,-2,12,-2,8,-11,39,10,36,29,22,-4,0,-40,23,44,-42,-2,1,12,-23,3,15,-2,52,12,-5,15,-20,21,-18,1,18,-35,9,-11,20,35,55,81,-3,48,5,-18,3,1,15,-2,-5,22,-8,13,16,-1,20,7,-3,49,9,26,4,32,12,58,41,57,38,-36,7,26,51,15,81,1,41,11,5,-4,41,10,25,25,-4,-9,5,13,23,-5,-18,11,68,34,-8,32,-2,-5,-40,245824
