bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-11,-23,-13,-49,9,-38,0,44,24,26,-9,34,56,12,0,-36,17,3,11,56,3,-17,0,-13,0,18,-24,5,-51,0,3,0,5,0,5,-17,-1,-100,0,0,-77,4,0,-12,0,3,0,-21,-10,-3,-3,0,6,-1,6,-48,-2,0,-11,39,44,32,34,0,-26,48,0,1,3,39,-8,-11,0,0,-56,-28,0,-41,0,0,13,-45,0,57,0,0,-27,57,1,-24,18,-2,-54,-72,-47,0,-55,0,-36,-22,37,1,-49,5,-26,52,-2,18,-7,20,0,2,-1,-22,0,14,-13,-21,0,50,1,1,-42,0,0,73,21,49,17,41,0,62,1,-5,-72,1,-27,80,4,-13,23,-66,7,-5,-75,20,-9,-24,-1,-8,-52,-7,16,-63,-2,-17,-63,23,71,8,3,6,0,1,4,-98,47,0,0,0,1,14,-67,14,1,1,47,21,-82,-21,7,94,-42,-22,6,-39,-54,-22,-29,39,-67,-38,1,41,0,-2,-27,0,23,-31,0,2,-80,-30,0,-2,12,-2,-13,6,-85,-21,0,2,-21,41,-31,23,-62,28,0,14,-80,2,3,0,2,0,23,22,74142,0,100
-5,10,23,-33,9,21,0,-9,8,10,-61,44,40,-22,2,-95,38,10,-25,-30,66,0,0,-75,0,39,-36,27,-9,0,3,1,-3,0,72,-19,-1,-73,0,0,-2,3,0,-11,0,2,0,-23,-6,26,-55,1,-23,-2,1,-8,66,0,-12,20,16,44,7,10,-62,-14,0,-73,0,-2,-30,32,10,0,0,8,2,17,1,0,-44,16,0,32,0,0,-7,-38,0,-36,-27,-7,-32,-52,-30,0,-12,0,-32,-65,38,2,-1,-9,-13,47,-1,-36,-13,-49,2,-11,-2,-7,0,2,7,-21,0,0,3,0,-64,3,36,34,0,8,0,16,0,28,0,18,3,0,-33,4,21,5,-34,-12,0,16,-5,8,-18,-3,11,-8,2,-20,-34,-30,0,8,3,1,87,-22,2,-36,0,1,1,-100,-30,-83,-1,0,-77,-31,-52,15,1,1,29,-22,-16,13,-17,-20,-48,38,28,-85,-4,-15,-51,-5,3,-40,0,41,3,-1,-7,0,-12,-34,-1,3,-2,-7,0,0,1,-13,-19,9,52,0,-5,2,-74,-14,3,25,-55,9,0,-7,-5,3,0,26,0,75,-29,-1,74861,100,100
6,10,19,-89,13,-28,0,31,0,17,-100,13,56,-27,0,52,-7,2,31,24,25,-4,0,-65,0,25,-18,4,2,0,3,1,7,0,10,17,-2,9,0,0,-25,3,2,38,0,5,0,11,43,-6,-21,1,-16,-2,0,-3,21,0,-3,21,-3,25,11,4,-83,-48,0,-36,0,-61,37,25,11,0,5,30,1,-29,3,0,-71,37,0,38,0,0,45,37,0,-79,-55,-50,-7,-6,-76,-1,12,0,-18,-71,33,4,-8,-44,-77,9,1,-37,-56,-66,2,-10,-1,21,0,-1,-16,17,0,84,2,2,-77,2,3,37,-9,67,12,74,0,45,1,9,-55,3,-86,26,-17,2,23,1,-3,-18,-21,-30,25,48,2,1,-87,-13,29,-29,0,15,-41,0,23,-41,1,-61,0,1,-1,8,-20,-33,-1,0,-76,-16,-7,-8,1,0,65,-39,21,21,-56,33,-67,6,-28,49,52,-39,-32,6,-100,-83,0,7,0,-2,2,0,-83,-17,0,3,-23,39,0,0,0,-5,-44,5,-66,-2,-8,7,-40,34,21,-25,1,12,0,-90,2,2,1,-14,2,11,-52,-4,74871,0,100
-10,13,24,-85,14,14,0,-8,-13,39,-58,27,55,-72,1,0,26,50,2,-23,17,31,0,-78,0,-70,-44,10,-1,0,1,2,-4,0,1,-11,0,-50,0,0,-52,2,1,19,0,3,0,-16,8,12,-16,0,-6,-1,0,18,22,0,13,17,17,19,35,0,-60,-14,0,-39,0,-11,8,29,16,0,40,28,0,2,1,0,-43,28,0,67,0,0,25,-31,0,-43,-61,-36,-15,-41,1,0,-52,0,-14,-79,58,1,-62,-23,9,52,-2,-71,34,-49,0,-13,-1,15,0,2,1,-12,0,61,1,0,-56,1,12,12,52,27,-18,24,0,20,0,41,15,2,-46,81,-10,-7,32,-3,0,-10,-27,-28,-15,55,1,0,-18,-11,27,-29,0,8,7,25,66,-22,1,-54,0,0,1,-50,-7,-19,0,0,-66,0,-34,9,0,-5,42,-24,-23,0,-32,62,-41,-17,-3,4,27,0,-42,-35,-20,-56,0,52,1,0,-84,0,-40,-42,0,1,-27,0,0,-1,1,10,-1,48,-65,32,0,4,21,9,29,14,-31,57,0,-2,-57,2,0,13,0,0,-62,13,74896,0,100
26,14,35,2,9,8,0,-18,13,5,-6,19,58,-40,1,-14,-2,3,-6,-20,-2,-27,0,-63,0,7,-16,-19,31,0,3,1,-5,0,71,-31,0,-50,0,0,-16,3,4,27,0,3,0,-10,25,13,19,1,-26,0,2,26,0,0,-16,34,16,32,9,11,-20,19,0,44,4,17,15,23,4,0,23,3,1,9,2,0,42,-17,0,19,0,0,35,-25,1,-34,10,-6,-24,-28,-18,0,-37,0,-28,-36,44,4,14,-7,-7,16,0,-40,11,67,5,0,-1,34,0,9,-5,-33,0,14,4,1,-61,5,-20,0,-17,-8,-19,-5,0,1,2,17,-36,2,-22,42,-11,5,-20,-27,3,-10,-31,-18,-11,100,5,-2,-82,-21,-14,25,-1,17,-29,13,85,21,4,-6,0,1,2,-56,1,-24,0,0,-62,0,-1,10,3,11,60,27,2,22,7,57,-71,36,-15,-9,15,-46,-33,1,-86,3,0,15,3,-2,7,0,-24,-17,0,2,-30,-11,0,-2,10,-13,-41,3,-35,-23,1,3,-51,-14,36,4,-5,10,0,-12,-30,3,2,-10,1,67,14,14,75087,0,100
-11,4,12,-43,-5,-27,0,58,-16,8,-43,26,80,-58,1,-17,18,-8,17,-14,12,-11,0,-90,0,27,-35,58,8,0,3,2,0,0,52,-42,-1,-100,0,0,-18,7,3,-7,0,6,0,-20,-6,12,-41,5,-5,-1,3,-51,6,0,31,36,30,38,4,35,-32,-11,0,-64,1,-17,54,28,-2,0,-35,-14,5,-31,4,0,2,-11,0,55,0,0,5,-11,3,-20,-1,-24,-19,-40,-22,-2,-58,0,-33,-58,60,4,-62,-36,-10,37,-6,-75,-33,11,6,1,-2,38,0,7,0,-46,0,86,6,1,-49,1,60,80,-1,27,49,12,0,73,0,47,-100,3,-25,44,-15,-2,35,-29,2,-4,-57,-43,-17,-25,5,14,-7,20,22,-45,-2,5,-100,25,76,35,2,-37,0,2,1,-100,9,-33,-1,0,-100,15,-14,13,5,0,69,30,-54,13,-30,48,-69,21,-17,-36,12,-21,-60,-15,-26,-62,2,39,4,0,-73,0,24,-30,0,6,-60,-27,0,-1,4,28,-22,-8,58,-8,23,7,-42,55,32,7,-11,50,0,39,-66,5,1,-2,2,52,-1,26,75355,0,100
-22,10,10,-63,9,39,0,-50,-10,-9,-61,13,44,-56,1,-38,8,22,-6,-23,65,28,0,-61,0,-18,-17,10,-26,0,1,1,1,0,45,-7,0,-56,0,0,-22,2,0,57,0,0,0,-20,55,-19,-24,0,-19,-1,1,-41,60,0,5,30,-6,22,-3,3,-39,16,0,-38,0,-13,-17,31,-30,0,-14,1,1,26,0,0,-49,3,0,24,0,0,25,-28,0,-58,-22,-47,-1,-20,-16,0,5,0,5,-52,66,2,61,-38,-11,62,3,-32,-36,-39,2,-22,-2,-37,0,0,-17,-8,0,41,2,0,-50,1,9,7,33,-16,-8,-8,0,5,0,-12,-4,2,-62,37,-18,15,28,19,-1,-19,-21,-28,6,-10,-5,13,-93,-1,15,-66,-1,9,-14,22,41,-16,0,-12,0,0,1,-12,-31,-45,0,0,-56,-28,-36,0,0,-24,28,-7,-4,22,-9,44,-19,0,-27,-49,18,-58,-61,-19,-100,-65,0,50,2,-7,61,0,-66,-27,1,3,-20,15,0,0,-1,12,-55,26,-44,32,0,2,-12,-37,-50,-21,-40,10,0,-39,3,1,7,5,0,39,-16,10,76433,100,100
-6,32,35,-6,-3,-9,0,-23,14,60,-56,68,25,16,0,-7,4,35,7,14,70,-12,0,-90,0,31,10,2,-12,0,3,-3,1,0,7,-2,-3,-31,0,0,-38,4,1,18,0,2,0,-16,16,10,-5,1,2,-2,0,-78,67,0,-3,24,-4,66,57,-1,-43,-44,0,-39,-2,-40,24,30,8,0,-63,-14,1,-10,3,0,-71,-20,0,23,0,0,2,7,0,-18,-14,-42,-49,-2,28,0,-14,0,-10,-60,41,3,-38,-38,26,90,0,21,48,-70,2,-8,0,-28,43,0,-28,-1,0,31,3,0,-55,3,9,1,-37,-10,19,1,0,9,0,29,15,-2,-31,-32,9,-1,9,-3,-1,-26,3,-8,-19,22,2,5,-26,-6,11,19,-1,31,15,14,8,-3,4,14,0,1,-2,-23,-19,-65,-1,0,-95,-4,-100,0,0,-10,25,-4,-10,4,14,-30,-30,23,4,5,-2,-46,-84,0,-19,-1,1,73,2,0,-34,0,-19,13,-2,5,11,46,0,0,-1,-3,-50,37,51,-6,0,-1,-60,-11,-21,-26,-90,6,0,-27,-4,-1,-3,12,0,13,-14,11,76449,0,100
30,-3,-12,-90,-9,-15,0,12,-2,-52,-44,72,37,-30,1,-36,4,17,20,-27,67,5,0,-100,0,-54,-33,6,44,0,3,-2,-3,0,12,-28,-1,-61,0,0,-22,2,0,42,0,3,0,-4,31,2,-10,1,1,-1,2,-65,63,0,37,30,19,51,-49,21,-27,-56,0,-63,0,-15,0,-7,26,0,-18,4,1,-29,0,0,-20,-3,0,50,0,0,-3,-24,2,-45,-28,-30,-49,-23,-26,0,-86,0,-23,-12,67,1,-29,-29,-16,31,-10,-34,-29,-26,-1,47,-2,-62,0,7,-86,-35,0,21,0,0,-57,1,26,39,4,64,8,52,0,58,0,21,-89,0,-25,51,-21,15,36,-31,2,-75,-45,-10,-42,21,14,-2,-16,-10,38,-84,0,-6,-95,-4,47,55,2,-21,0,0,1,-97,45,-3,-1,0,-95,51,-18,0,1,10,51,49,-2,34,-24,24,-47,9,-10,-31,-6,-20,-92,-22,-11,-95,-1,31,0,1,-43,0,69,-32,1,1,-58,-5,0,0,5,39,-22,14,-22,12,10,-3,-11,27,-44,6,-10,34,0,58,-79,0,-1,-1,1,12,-29,-4,76479,100,100
-43,-42,-4,-19,-3,18,0,33,15,21,-18,37,-7,-28,0,-37,13,-2,29,46,-6,62,0,-74,0,-11,-49,-4,-49,0,1,-1,-3,0,22,16,0,-76,0,0,-13,0,0,-39,0,0,0,-38,-45,15,-14,0,-6,-1,0,-6,0,0,-25,32,12,37,27,-7,-28,57,0,-49,2,63,4,7,-26,0,10,18,0,14,-2,0,37,28,0,42,0,0,11,16,0,-44,13,-9,-3,-52,-28,1,11,0,-37,1,5,0,-46,-7,-23,39,-6,-28,19,9,-2,3,-2,-46,0,10,-8,16,0,-15,0,-1,-65,0,0,-31,4,24,9,12,0,-43,1,55,-52,0,-23,92,-42,-10,7,-4,6,-6,-40,-52,-23,-15,12,-13,-43,-23,-14,-51,-3,-41,-72,-35,-19,-22,0,3,0,0,3,-82,0,-10,0,0,-58,3,23,-1,1,0,49,-25,40,-1,28,98,-72,10,-47,-48,19,-39,-36,16,-55,-19,-2,30,0,-5,-26,0,87,-52,0,0,-46,-39,0,-1,10,-25,-45,-4,-41,57,7,-2,24,42,-51,12,12,54,0,85,16,0,5,-2,0,28,12,-43,76529,0,100
-6,28,26,-12,5,38,0,-50,36,52,-34,63,83,4,1,-48,12,32,-15,12,65,-27,0,-88,0,18,17,-37,7,0,4,2,-1,0,12,-28,0,-54,0,0,-75,1,1,54,0,1,0,-21,51,19,-76,0,6,-1,2,35,67,0,-28,34,-2,68,51,15,-27,1,0,-33,2,8,-5,30,-7,0,46,0,0,37,1,0,-22,1,0,14,0,0,5,12,1,-37,-28,9,-32,-18,23,4,-36,0,3,-55,65,2,-4,14,49,70,-1,7,-13,-36,2,-10,0,-19,0,5,-16,-33,0,25,2,0,-62,2,-38,-13,-4,-11,-11,-21,0,-18,1,31,35,2,-39,22,4,-7,-31,0,1,-11,24,5,-20,0,2,-5,-36,-7,-38,31,0,30,33,34,51,0,1,11,0,1,2,-64,-10,-34,0,0,-76,-7,-28,11,0,-15,23,-3,12,-3,15,17,-32,-13,6,-52,8,-42,6,34,-43,-10,-1,67,2,2,-19,0,64,17,0,2,21,17,0,0,8,-27,-50,33,-68,-23,-5,8,-96,-51,-13,-5,-27,-27,0,61,-38,4,0,14,0,9,-27,24,76580,100,100
-3,16,-22,-68,0,-19,0,12,26,46,-32,-54,33,-1,0,-83,18,3,21,-37,64,-52,0,-36,0,34,20,-17,-3,0,3,2,0,0,95,-3,-2,-50,0,0,-100,4,3,-27,0,2,0,-19,-33,17,-45,2,-23,-2,3,-25,67,0,-14,13,11,-48,60,11,-36,-10,0,-51,1,0,34,-18,-10,0,-31,-15,2,-1,2,0,-79,-18,0,29,0,0,-11,-54,3,-6,-19,-34,-29,-21,-13,0,-81,0,-23,-48,34,4,-19,-41,-1,4,0,-7,20,-77,4,-22,-1,41,32,4,-13,-1,0,47,3,1,-35,0,-3,8,20,36,-36,13,0,11,0,48,-43,4,-9,12,31,-13,63,-6,2,-21,-27,-82,-28,-4,6,7,-5,-14,52,-73,0,14,-71,10,14,27,0,-10,0,1,0,-55,-17,-33,0,0,-20,0,-24,7,0,21,39,27,16,-19,-14,35,-30,100,27,-98,-8,-13,-21,3,3,-74,1,4,3,-7,-26,0,24,21,0,6,-26,-14,0,0,6,-20,-26,0,74,-49,15,6,90,-9,44,11,-32,51,0,54,-74,4,7,10,1,90,-24,4,76624,0,100
-17,2,27,-12,-4,56,0,-25,8,-52,-20,25,72,-99,2,-71,64,-8,-7,-57,52,-33,0,-82,0,41,-60,1,-18,0,2,1,-2,0,88,-27,-1,-71,0,0,-2,3,2,-13,0,2,0,-8,-11,-6,-46,2,-2,-1,1,-51,42,0,5,42,27,46,-54,13,-12,-7,0,-52,0,-10,-34,27,-2,0,-52,-14,1,46,0,0,-26,-20,0,34,0,0,-9,-56,2,-13,-11,-39,12,-16,-52,0,28,0,-12,-70,58,3,40,-41,-49,44,-1,-100,-19,-31,0,1,-2,-85,0,5,-20,-28,0,0,3,0,-58,1,-2,-19,17,-3,-31,13,0,-33,0,4,-65,3,-30,60,0,10,15,-21,1,-13,-33,-48,-3,-31,2,-2,63,8,13,-18,0,2,-52,-6,73,-30,0,-8,0,0,0,-60,-36,-75,-1,0,-75,-50,-54,18,1,-26,31,-27,35,20,-1,54,-25,37,-3,-70,-20,-32,-19,9,43,-36,0,34,3,0,34,0,43,-57,0,2,-25,-12,0,0,4,10,-40,-8,38,-38,8,6,-7,-10,-100,6,-47,22,0,36,8,3,0,12,1,88,-10,-2,76929,100,100
-55,8,39,-25,-4,15,0,-45,69,27,-35,45,50,-45,2,-73,49,13,-14,-31,66,1,0,-74,0,-69,3,-11,-46,0,3,1,1,0,69,-5,-2,-74,0,0,-57,2,0,13,0,2,0,-26,9,-2,-36,0,-27,-3,3,15,65,0,1,48,4,49,38,28,-32,-12,0,-30,2,-4,2,54,-17,0,11,1,0,19,0,0,-25,3,0,29,0,0,8,-38,0,-13,-27,-22,22,6,-4,0,-19,0,8,-83,22,2,36,-29,10,77,1,-33,17,-19,0,-3,0,21,0,4,-20,-5,0,100,1,0,-72,1,-13,-21,28,-30,-42,-33,0,-20,1,14,15,2,-29,58,0,-1,10,-9,1,-22,-3,4,-17,47,7,5,-54,-1,14,3,0,8,12,3,36,-25,1,-23,0,1,1,-63,-54,-39,0,0,-62,-33,-15,14,0,-31,54,-20,11,9,-12,47,-54,-16,8,-57,3,-52,-77,69,-50,-23,-3,83,2,-5,35,0,-42,0,-1,3,-7,29,0,0,5,-4,-57,11,-100,0,9,3,-57,-52,29,-32,-16,14,0,-27,-15,3,5,20,0,70,-26,-4,76944,0,100
15,23,18,-22,1,0,0,-10,21,1,-50,1,46,-54,0,-14,23,37,1,-64,60,12,0,-67,0,-40,-58,28,24,0,2,-1,0,0,57,-12,-1,-57,0,0,-12,2,1,-3,0,1,0,-25,0,12,23,0,-16,-2,3,3,52,0,29,20,18,14,2,3,-51,-21,0,-35,1,-32,-2,38,-18,0,21,22,0,-4,0,0,-50,28,0,22,0,0,-1,-55,0,-52,-37,-22,6,-61,-50,1,-49,0,-16,-21,60,2,-28,-18,-42,6,-3,-51,-12,-55,0,-21,-2,17,0,8,-46,-17,0,-15,1,0,-67,2,30,36,15,25,8,18,0,32,1,27,-6,0,-64,36,-22,-5,10,0,3,-50,-28,-26,-12,-30,1,-6,52,-6,15,42,0,27,-7,5,47,-7,1,-28,0,0,2,-44,2,-55,-1,0,-52,-3,-33,7,1,-4,-48,-6,-18,2,-27,26,-51,17,-22,-30,3,-18,-28,33,42,-28,0,22,0,-5,-20,0,-4,-62,0,1,-35,-7,0,0,6,29,-17,39,-6,14,-3,-2,-57,-8,12,20,-41,13,0,11,-54,0,6,5,0,52,-34,5,76998,100,100
-32,-9,-12,-70,-4,5,0,26,23,23,-77,-18,63,-43,0,43,21,8,22,24,37,26,0,-85,0,69,-19,2,-10,0,1,2,-3,0,2,16,-1,21,0,0,-34,1,0,0,0,1,0,-11,5,2,0,1,-14,-1,0,-11,21,0,-25,43,-2,-24,20,8,-58,-77,0,-40,-1,-42,12,-22,6,0,21,21,2,-1,-1,0,-68,7,0,15,0,0,9,25,0,-56,-24,-39,-35,3,-51,-1,-47,0,5,-84,64,2,-71,-45,-44,14,-12,-73,-58,-58,0,4,-2,57,0,0,-14,5,0,32,1,0,-55,2,26,10,26,73,-3,74,0,5,-1,-29,-23,2,-67,17,-31,-22,11,0,-2,-15,-40,-55,-33,-30,13,-11,-51,-17,13,-62,-1,-8,-25,16,41,-10,4,-32,0,1,0,-60,28,-35,-1,0,-80,27,-44,-3,0,-15,49,-16,-2,-14,-33,10,-35,-8,-27,40,2,-40,-75,25,-58,-84,0,25,1,0,-79,0,-37,-7,0,2,-38,-9,0,0,0,-32,-49,4,-36,25,-2,5,-7,31,65,24,-35,13,0,-65,-46,2,0,13,0,3,-23,14,77060,0,100
-27,76,31,-10,12,-78,0,50,12,-10,-32,10,52,-3,3,-11,10,-23,-20,-8,-70,32,0,-85,0,58,-11,-14,-27,0,3,-2,5,0,54,-38,0,-90,0,0,-22,2,0,62,0,1,0,-68,58,38,-34,2,-22,-1,4,-51,-60,0,50,46,34,21,-6,-4,-47,-14,0,-31,3,-10,21,27,-15,0,-55,14,1,-74,0,0,57,13,0,65,0,0,9,1,2,-57,-23,-27,6,-16,-76,1,-79,0,-26,-40,64,2,-38,-12,-66,0,-1,-7,-34,63,1,-12,0,5,41,13,-32,-36,0,-10,3,0,-63,4,-14,-31,-82,31,46,8,0,-33,1,64,-100,-1,1,60,-21,-11,58,-52,6,-33,-55,-44,-74,-8,4,11,-58,5,43,-23,-2,74,-100,-8,54,-74,4,-23,0,0,3,-92,34,-62,1,0,-93,43,-75,-1,0,-6,64,-79,24,2,0,74,-86,28,-25,-26,10,38,-58,18,-65,-20,-3,0,2,-5,-24,0,33,-11,0,4,-60,26,0,0,10,46,42,-24,83,23,17,-10,72,30,12,-34,-70,82,0,54,-88,0,6,-6,1,56,-21,-7,77087,0,100
