fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-28,7,16,0,-1,-74,-19,22,0,-30,-6,1,-16,11,7,11,-16,37,-68,-6,40,-76,6,23,0,-13,-10,18,32,3,-20,-7,-88,-5,-1,40,3,5,-36,-1,-22,-18,58,42,-14,-18,0,-1,7,34,-31,-5,-5,-47,-86,-4,-24,48,44,24,21,-51,41,8,0,0,-50,-8,22,-52,0,8,-42,14,-46,-31,29,5,4,-11,-31,-65,-16,62,1,-31,6,-16,-30,-30,36,-34,52,-24,-51,-7,17,-33,0,-20,0,7,-66,-2,-38,-8,-9,0,85,1,0,0,-6,69,-16,-28,-13,-5,0,-27,-6,18,0,-1,0,-8,-18,-21,4,-2,-12,14,-9,-69,9,0,43,-45,-23,-86,46,-38,-9,23,-8,-23,26,-10,-37,32,-44,29,23,0,36,52,0,48,47,-52,-57,-17,7,-26,3,-39,-9,-24,-27,-43,-46,-35,42,4,-65,0,17,8,22,5,19,5,-35,11,0,-71,4,-4,1,0,-4,10,-9,42,-27,11,-14,54,0,-8,-13,-24,-25,0,27,-10,28,-17,78,10,-32,-6,2,61,-90,41,33,-42,3,-29,-21,36,-63,-7,-13,8,25,-25,1,-10,-42,61,199157
-52,10,14,0,-10,-50,6,13,0,3,-24,15,-9,82,-5,1,-35,46,-34,-63,62,-66,3,57,-13,19,31,3,-32,17,10,1,-69,-15,-1,3,34,10,1,-19,-58,21,20,22,37,-10,0,2,-4,0,-27,-5,-24,-29,-66,-2,-26,1,86,70,57,-62,-32,34,-19,0,1,11,11,-41,0,-17,4,-5,-31,1,12,30,-34,-12,-39,-54,-20,51,83,-28,-36,-40,-28,-3,58,5,44,-26,-47,13,5,-38,-31,-41,0,31,19,-24,-27,43,-8,0,3,34,0,20,9,57,4,-18,-40,14,0,-21,27,-33,0,-3,10,-27,0,21,-10,-11,-16,16,33,-51,0,0,25,0,66,-66,43,-16,47,9,7,-5,9,-25,12,13,-54,-25,69,0,0,23,-10,20,48,-7,-48,-16,-9,2,29,-49,-25,-46,-34,-11,-54,62,55,-12,-31,0,77,-2,-21,-15,-7,23,15,17,0,-45,29,-28,16,0,-9,7,-27,16,-4,3,5,48,-16,14,19,-16,-48,0,-38,-12,8,-26,4,5,4,-62,2,-19,-69,19,36,-19,-5,21,-24,16,-52,-9,-16,33,8,-51,-29,-19,-26,52,201940
-34,43,18,0,-7,-43,-25,17,0,-12,-17,10,-10,46,-2,5,-40,32,-29,60,69,-50,18,38,4,-25,-2,10,14,14,-22,4,-54,41,5,-1,-8,-10,-2,-5,-39,-29,27,29,23,-19,0,0,3,-4,-20,32,-17,-11,-51,2,-27,-24,75,70,39,-45,18,16,-6,0,-38,-38,20,-25,0,4,-43,17,-40,-13,7,17,-16,-18,-42,-42,-9,67,54,-19,1,-52,-24,-21,68,-17,15,-24,-42,10,21,-42,-17,-38,11,17,14,-6,-40,-9,13,0,47,-8,0,10,17,68,21,-46,-40,33,0,-29,2,-6,0,-2,8,-4,-21,-31,1,-4,-21,16,21,-42,-3,0,32,32,36,-58,50,-36,-19,-2,-40,-12,35,-20,8,17,-34,16,75,0,-18,27,-16,35,47,30,-43,-23,0,28,14,-43,-9,-45,-25,-14,-55,40,49,-18,-35,0,55,3,20,3,17,8,6,16,0,-23,15,-6,17,0,-8,41,-2,36,-7,10,21,10,3,36,8,-45,-43,0,-2,20,31,-18,51,-2,-15,54,-1,-2,-58,26,37,-25,0,-31,-26,19,-56,-9,-25,16,23,-1,-4,0,-29,66,203980
-42,41,41,0,-2,-60,-35,20,0,-33,-19,35,-14,43,2,-1,-43,29,-26,24,44,-44,-6,48,-2,-18,0,23,13,30,-36,0,-58,-5,2,4,-12,3,-8,-8,-41,-16,42,26,-18,-20,0,0,9,0,-35,-15,-19,-55,-56,-2,-48,37,61,70,48,-60,17,17,-9,0,-48,-35,29,-22,0,28,-52,10,-6,-36,18,-7,-15,-24,-52,-57,-22,69,47,-35,-3,-47,-26,-11,41,-13,-2,-14,-57,-15,11,-54,-17,-26,2,11,13,-8,-3,-6,-18,0,52,-11,0,49,28,65,1,-14,-24,21,0,-19,5,-21,0,-10,-12,3,-7,-35,-5,-6,-17,37,-11,-33,-8,0,28,-3,5,-58,48,-12,-6,-46,-36,-3,39,0,-24,26,-47,28,68,0,33,40,-1,34,55,3,-28,-13,-5,17,38,-47,-38,-41,-29,-23,-58,2,52,0,-33,0,49,-4,26,30,12,37,-24,37,0,-47,38,-11,16,0,-5,44,1,33,-10,20,4,-1,-3,23,10,-11,-47,0,-23,-15,37,-4,51,-54,-13,24,0,1,-61,36,31,-23,2,-34,-30,27,-68,-7,-12,15,31,-46,-14,-7,-58,70,205211
-30,37,36,0,-7,-43,15,23,0,13,-21,44,-10,7,0,1,-26,40,-34,-18,77,-60,32,40,13,42,35,14,11,33,15,3,-87,18,1,-10,15,12,-15,-31,-52,44,22,38,-22,-28,0,1,8,-13,-38,15,-23,-45,-86,1,-38,-8,100,75,40,-62,20,23,-35,0,-58,-11,7,-33,0,11,-61,-1,43,14,3,-22,-15,-29,-45,-35,-9,89,11,-35,-2,-52,-9,-27,74,-4,6,-27,-50,-23,12,-40,-15,-44,7,32,5,-15,40,0,-10,0,41,12,0,51,32,72,2,-39,-46,19,0,-30,36,-5,0,-16,-22,-15,-22,-18,-11,-13,-24,72,-17,-30,-12,0,35,37,12,-90,62,3,0,-20,-7,-10,54,-41,13,23,-32,6,82,0,0,17,-28,50,61,31,-24,-5,-9,18,29,-56,-31,-51,-9,-79,-67,24,56,-29,-34,0,54,0,9,11,-6,42,15,70,0,-35,31,-20,34,0,-8,36,-17,47,3,13,11,14,13,11,27,-37,-39,0,8,-9,50,-41,33,-33,-2,-20,2,3,-90,4,40,-21,-1,-19,-44,6,-82,-1,-7,20,20,-3,-4,-4,-43,85,205855
-26,9,-7,0,-6,-18,-15,12,0,21,0,40,11,24,0,-14,-24,28,-34,87,42,-19,-37,28,-9,27,13,0,13,-3,-11,7,-36,14,7,-5,25,8,2,-29,-43,15,6,14,-15,-13,0,2,27,-6,-25,18,1,-6,-38,10,-26,-15,68,48,28,-38,12,12,-27,0,-7,7,12,-17,0,-3,-13,32,18,20,-1,-24,-6,-7,-20,-18,-18,64,30,-24,-13,-22,-8,-4,43,11,55,0,-29,-15,1,-23,-2,-13,-16,28,-3,-1,33,-37,-6,0,45,27,0,37,27,40,-8,-27,-14,12,0,0,11,-7,0,2,-18,-14,-5,-6,-7,-4,-12,16,-19,-17,1,0,11,22,0,-26,28,25,-37,32,13,-6,10,-1,13,8,-24,-3,49,0,-13,7,-17,22,44,24,-16,0,-5,3,26,-26,-9,-26,-8,-41,-32,6,45,-14,-36,0,37,-13,-1,-3,30,41,13,18,0,-22,25,0,23,0,-5,10,-16,22,6,0,-8,48,-4,12,15,-26,-32,0,-32,-9,8,2,45,37,12,91,2,-14,-28,3,26,0,0,-3,-9,2,-33,12,-1,14,12,-23,-9,-2,-24,61,206485
-32,65,-5,-100,14,-1,-3,6,0,-25,6,-8,7,-79,11,6,58,47,31,-48,16,-56,-77,-51,-18,-100,7,9,1,-39,21,9,-100,49,6,-4,71,51,-58,53,-42,-100,24,49,-5,-64,0,23,-15,-6,-21,47,4,-19,-100,3,-64,5,14,15,-22,-36,48,-51,50,0,-47,49,18,36,0,-100,-30,5,7,-26,7,-13,18,-18,-29,2,-34,100,-100,-19,-19,-48,-5,-34,-7,-61,-22,-14,-91,-45,36,-28,-44,23,-4,-100,48,19,12,-88,-32,0,61,64,0,64,45,76,0,-14,23,-20,-3,-14,5,18,-100,0,-44,9,-34,81,-26,-11,-63,-12,7,-10,-2,0,47,32,42,-80,100,-100,-35,-62,49,-10,46,23,26,0,-29,-4,29,-100,0,21,-9,56,35,16,-7,-95,-27,15,35,-48,-23,-50,5,-77,-58,33,37,-11,29,-3,-7,2,-1,-100,7,-9,25,-1,0,-100,36,15,-100,-100,24,67,9,54,29,9,-3,-23,18,-15,93,-10,-90,0,30,-28,47,100,58,-58,-61,-100,23,-27,-80,11,45,34,9,81,-24,8,-60,8,-92,-50,20,39,-16,0,-63,100,210366
-27,34,16,0,-4,-4,-48,17,0,-50,-8,45,-31,1,3,-7,-9,-4,-16,8,-33,-44,42,30,29,75,0,2,-3,20,-45,-10,-47,33,7,-8,41,8,-24,28,-45,69,38,12,-23,-15,0,5,10,-8,-27,35,-6,-29,-50,-10,-42,-14,11,38,31,-35,-3,13,27,0,-25,-13,10,8,0,30,-31,13,16,-50,25,-18,-13,-23,-26,-7,-13,41,3,-27,-13,-52,27,-37,-31,7,1,-26,-44,-6,24,-29,-15,-10,18,55,22,11,21,27,-17,0,4,39,0,-25,17,85,10,-18,-11,22,0,-28,-2,23,0,8,-8,-3,-38,-3,0,-8,-17,22,-25,4,6,0,13,-5,15,-49,52,24,27,-1,-17,-2,15,-13,-46,10,-19,11,40,0,-14,40,-29,47,29,-6,-1,26,0,41,5,-32,-44,-38,24,-13,-82,21,34,-28,-20,0,33,-6,16,29,6,43,-49,23,0,-8,7,13,37,0,-3,36,0,47,-50,-1,14,9,24,22,-32,-18,-56,0,27,-16,12,-8,5,3,7,12,4,4,-48,31,-3,-17,2,1,-44,22,-74,-33,26,14,5,51,-10,-4,-35,44,212091
-26,12,50,0,-3,-31,-45,10,0,-51,-26,27,-31,-34,-1,3,-14,-19,31,47,-26,-48,20,19,25,38,-36,-4,-28,47,-47,-19,-45,-12,7,17,43,22,-25,10,-39,41,7,15,-46,-2,0,-3,18,16,-24,-14,-26,-27,-44,-20,-23,2,-16,-10,17,-47,-24,25,11,0,-76,13,0,-9,0,-3,-76,-2,-14,-54,3,-10,-6,-27,-43,-29,0,61,-31,-22,-7,-17,35,-35,-26,3,24,-35,-19,-16,19,-43,-7,-13,3,29,43,-9,-15,-1,-57,0,-25,43,0,-19,9,49,-14,-24,-13,16,0,-34,-32,-15,0,13,-19,-11,-32,0,-14,-12,-2,33,-48,-34,12,0,19,33,23,-36,40,-4,1,-28,15,-1,31,-52,-52,13,-32,-10,-9,0,3,12,-19,28,32,32,-33,-3,-13,43,29,-40,-15,-37,31,67,-43,22,32,-20,30,0,26,-2,-13,-2,0,29,-52,33,0,-24,26,-11,33,0,-2,13,-13,26,-52,-6,-8,18,25,22,-33,-30,-16,0,10,-52,29,-51,-28,-35,0,45,-1,0,-38,8,-21,-26,-1,-2,-33,5,-47,-29,2,29,1,-1,-8,-13,-28,61,212523
-33,50,33,0,-4,-33,-17,17,0,-35,-6,38,-15,-2,1,-2,-29,22,5,16,48,-54,-12,41,-20,6,16,-1,36,35,-15,0,-73,24,11,-8,22,11,-27,-7,-27,5,30,34,-43,-26,0,9,13,-9,-23,23,-8,-15,-72,-7,-34,-13,66,51,40,-29,43,21,-10,0,-41,-27,-11,-12,0,7,-36,17,3,-37,10,-17,-18,-42,-33,-32,-1,57,-7,-22,-2,-52,-13,-6,46,-6,15,-22,-43,-64,27,-33,-17,-37,-2,36,49,6,4,-18,-38,0,0,22,0,47,48,87,-10,-30,-38,9,0,-23,15,7,0,-12,-65,-5,-8,-24,-31,-8,-30,4,-44,-16,-11,0,37,33,9,-71,58,-1,-17,-18,-26,-7,43,-32,-11,17,-30,13,55,0,-14,26,-9,33,48,32,-17,0,-33,33,25,-61,-15,-60,-14,0,-62,0,51,-11,6,0,46,-6,15,9,19,39,-12,4,0,-36,25,2,33,0,-5,50,-6,32,22,0,-14,17,-14,15,42,-31,-43,0,24,-36,42,-31,0,-21,-5,20,9,10,-73,22,17,-11,0,-20,-36,18,-63,-14,2,25,-8,21,-1,-2,-35,51,214948
-38,45,35,0,-9,-56,6,14,0,-42,-15,40,-29,65,2,-7,-34,34,-13,26,40,-64,-6,52,-30,43,-17,0,30,32,8,16,-84,33,15,8,13,17,-25,-15,-39,38,19,28,15,-24,0,0,6,4,-16,32,-18,-39,-82,11,-30,-20,55,100,47,-50,52,49,-23,0,-56,-4,7,-28,0,3,-70,18,12,-42,7,-56,-26,-32,-35,-52,-2,76,64,-15,-5,-64,-41,-37,35,4,35,-41,-58,-3,23,-33,-20,-58,-8,52,16,-25,20,-10,-34,0,29,18,0,30,24,70,20,-30,-58,32,0,-43,-14,-15,0,-5,0,-21,-32,-18,-13,-8,-25,26,27,-23,0,0,31,46,80,-77,60,-19,-2,8,3,-4,62,-68,-29,17,-46,-13,95,0,-23,18,-8,48,50,43,-16,-14,-13,19,46,-70,-21,-62,-48,-17,-83,73,48,-11,-10,0,58,-14,-14,1,15,43,-28,26,0,-51,49,-30,50,0,-8,44,-23,45,-7,0,33,25,-33,34,22,-34,-48,0,14,-33,58,-71,24,-9,1,16,2,4,-81,10,33,-23,1,-9,-38,10,-90,-26,-15,50,27,-8,-7,-4,-38,67,215069
-26,52,28,0,-5,-37,-6,12,0,-22,-4,36,-17,-11,1,2,-21,-2,-6,-47,50,-33,27,26,-3,49,-14,4,74,26,-4,8,-62,17,8,2,3,3,-6,4,-18,37,9,40,-11,-36,0,12,30,0,-13,13,-5,-6,-64,7,-22,11,57,52,26,-18,76,18,0,0,-31,5,9,-6,0,2,-22,17,-44,-21,-1,-14,3,-26,-29,-30,-1,52,-26,-11,-12,-41,0,-25,48,-3,40,-6,-35,-13,32,-27,0,-58,15,63,45,7,-32,21,-12,0,25,3,0,31,28,58,24,0,-62,18,0,-9,-11,12,0,12,-10,-5,-22,-40,-12,-7,-31,41,1,-13,11,0,38,62,5,-48,47,0,25,18,6,-1,49,-39,-9,12,-24,12,51,0,10,9,-6,41,27,71,-13,-6,-11,48,16,-37,-5,-36,0,-10,-58,1,21,-5,-7,0,37,6,9,0,13,31,-8,41,0,-32,15,5,68,0,-7,49,-3,40,18,2,26,26,-9,19,25,0,-28,0,19,-11,52,-37,20,16,-2,-52,11,9,-45,1,-1,0,3,-38,-12,1,-66,-12,-3,19,11,18,-14,5,-25,54,216700
-14,46,26,0,-7,-41,-26,23,0,-41,-17,20,-14,29,9,8,4,16,-6,45,19,-35,-37,48,17,37,-40,14,33,28,-28,-14,-51,24,21,25,21,-2,-22,5,-42,30,30,21,28,-6,0,8,21,28,3,25,-18,6,-50,-12,-1,-46,46,56,52,-43,28,11,7,0,-16,-9,-21,-16,0,18,-12,15,-3,-44,18,-20,-8,-27,-46,-43,2,43,29,3,-10,-27,0,-62,19,5,60,-37,-18,-11,28,-48,-11,-47,-20,18,-14,-6,1,22,-52,0,2,13,0,-21,6,72,4,-30,-48,64,0,-35,-41,-7,0,15,-12,-9,-61,-9,3,-9,-9,51,23,-9,17,0,23,-49,23,-45,47,7,23,-9,-10,-6,14,-30,-37,20,-20,26,58,0,-44,29,-20,52,32,-52,-8,17,5,-1,3,-47,5,-47,2,10,-54,28,39,-16,-5,0,54,2,29,14,15,22,-39,52,0,-50,1,-7,9,0,-11,47,-9,52,-30,9,3,65,14,63,-12,-29,-21,0,33,-50,11,-31,3,-4,6,45,9,-5,-48,26,14,-12,8,-21,-30,17,-45,-17,12,10,-26,32,-7,-8,4,45,220348
-29,37,30,0,-9,-70,-7,-4,0,-48,-10,18,-48,3,0,-6,-8,42,3,7,21,-78,-11,48,49,76,-12,4,-20,31,-10,19,-78,37,-2,-9,14,7,-10,-2,-31,89,8,34,-20,-33,0,7,19,-13,-11,37,-11,-23,-81,17,-17,-5,43,60,45,-33,-4,38,-6,0,-57,16,9,-36,0,5,-67,7,11,-49,0,-3,-29,-13,-28,-63,-27,64,1,-8,-17,-48,-13,-56,18,11,48,-19,-38,-29,37,-30,-24,-46,-7,29,39,-2,4,-19,-31,0,28,19,0,29,18,69,40,-45,-44,28,0,-18,-11,32,0,-17,-26,-17,-54,-15,-18,-10,-28,16,-14,-52,-16,0,33,6,22,-90,70,-19,-13,2,20,-3,47,-43,-25,-3,-26,-7,55,0,-6,9,-11,62,36,-2,-48,-12,-18,0,38,-66,-19,-64,-19,7,-72,16,34,-14,2,0,66,-4,-8,11,8,16,-25,15,0,-45,38,-6,30,0,-6,39,-19,64,0,7,47,51,47,28,24,-46,-30,0,34,-34,45,-40,21,-10,10,10,9,30,-89,4,39,-28,-1,-5,-38,6,-85,-43,-11,41,19,33,-18,-7,-24,62,221014
-15,16,21,0,-2,-33,-50,9,0,-31,-10,23,-14,58,4,0,-15,39,-10,-17,31,-40,-54,33,5,11,-21,5,14,13,-49,0,-63,52,12,0,11,14,-9,27,-20,13,28,33,-41,-18,0,4,14,-5,-15,44,-12,-12,-62,0,-14,-2,54,56,33,-33,23,26,24,0,-72,0,0,-20,0,-5,-65,14,52,-32,12,6,-1,-16,-44,-25,-6,62,43,-14,-2,-35,-21,-41,29,5,5,-37,-36,-25,27,-45,-6,-14,-11,47,1,3,52,30,-4,0,41,10,0,11,28,58,-19,-18,-13,38,0,-40,-15,11,0,1,-22,4,-36,-22,-4,-11,-15,-13,-32,-39,3,0,34,35,43,-64,55,-1,32,-13,-3,-10,21,1,-7,11,-18,12,52,0,-7,25,-9,52,51,29,-35,8,-6,19,54,-58,0,-56,-21,-15,-66,34,48,-8,-14,0,42,0,11,-8,14,21,-8,-12,0,-23,52,0,57,0,-4,16,1,51,-6,1,-18,10,1,37,9,-17,-25,0,39,-2,21,-3,38,-14,5,-13,3,24,-64,18,41,-11,5,-19,-29,14,-79,-8,9,25,3,23,-8,1,-23,62,222368
-35,21,17,0,-7,-36,-8,43,0,-10,-18,20,-6,31,0,-7,-56,54,-34,6,64,-36,41,16,1,37,3,6,22,18,-8,8,-91,35,16,12,6,13,-24,-23,-18,29,26,48,0,-36,0,4,11,8,-23,30,-18,7,-96,10,-36,-20,91,87,21,-11,23,19,-23,0,-25,-19,10,-10,0,11,-31,19,-10,-9,13,0,-16,-45,-28,-30,4,63,37,-19,5,-58,-2,-7,63,0,18,-2,-60,-17,20,-29,-12,-22,12,12,8,-27,-5,-38,-14,0,63,2,0,19,24,80,29,-44,-24,43,0,-4,4,25,0,-3,-19,-29,-6,-17,-11,-12,-35,36,-5,-8,-2,0,43,52,14,-77,56,-19,-39,24,-16,-12,47,-32,6,44,-29,-17,91,0,-19,23,-24,24,66,50,-8,-36,-14,43,17,-48,5,-50,-2,-38,-72,18,63,-24,-37,0,45,-5,-14,8,18,16,6,37,0,-19,18,-24,17,0,-7,21,-28,25,-3,8,29,16,6,39,6,-43,-58,0,-12,-12,42,-28,57,30,1,10,4,9,-73,18,55,-15,-2,-24,-45,15,-79,0,-38,16,9,0,3,7,-35,62,223138
