fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-3,41,37,0,-7,-42,-22,2,0,-38,-7,9,-46,-15,8,-4,-30,31,23,4,13,-72,-5,29,40,58,5,2,-8,37,-18,5,-87,36,-6,-14,25,0,9,45,-12,67,23,39,-31,-39,0,15,34,-17,0,37,-6,-6,-82,4,-21,-20,52,56,28,-19,-9,37,47,0,-63,-17,27,-16,0,5,-60,19,55,-39,4,-52,0,-8,-29,-42,-24,90,-12,0,-12,-27,-24,-40,13,4,26,-5,-45,-32,34,-27,-4,-3,4,50,61,5,52,41,0,0,54,29,0,51,19,52,-10,-25,-4,45,0,-5,7,17,0,1,-32,8,-41,-20,-15,-11,-40,6,-32,-42,4,0,45,-9,8,-82,68,41,47,-27,-16,-12,27,-9,-23,2,-6,1,52,0,-22,24,-13,58,40,-4,-42,6,-15,38,60,-37,-2,-38,-28,19,-66,2,47,-16,24,0,32,-8,-1,4,25,12,-21,6,0,-30,58,2,54,0,-8,41,2,61,15,1,-8,21,40,52,33,-29,-46,0,47,0,30,-16,55,-38,-1,0,14,33,-84,15,28,-20,8,-18,-18,9,-63,-46,14,40,25,36,-15,11,-26,92,76684
-31,36,29,0,-15,-42,-9,20,0,-24,-12,43,-35,60,5,-1,-30,44,-19,-6,58,-58,-5,47,-45,39,16,-5,18,31,-11,21,-83,7,10,-2,-13,0,-34,-19,-48,50,18,36,31,-40,0,6,18,-7,-14,8,-13,-29,-81,21,-33,-45,72,57,43,-47,33,15,-25,0,-62,5,42,-11,0,-11,-65,28,4,-25,-4,-7,-11,-23,-18,-39,-21,50,54,-12,-18,-52,-33,-9,58,-1,70,0,-52,-5,21,-15,0,-45,14,33,44,-15,4,-18,-11,0,47,-3,0,29,9,70,62,-47,-49,23,0,0,17,-5,0,-9,-3,-19,-8,-34,-15,-10,-40,-66,45,-11,-6,0,41,26,26,-75,57,2,-11,51,10,-3,51,-25,4,23,-32,-2,52,0,-47,17,-17,39,47,23,-8,-34,-13,38,24,-45,-21,-41,-37,-41,-54,16,45,-17,-19,0,35,-4,-5,-6,30,45,4,-67,0,-41,23,-17,27,0,-8,35,-21,40,13,3,68,61,-48,27,29,-49,-49,0,10,-13,52,-23,49,45,-4,-7,8,-2,-76,10,41,-15,1,-24,-40,3,-52,-34,-32,20,50,1,-17,-10,-36,49,76694
-30,58,34,0,-7,-41,-11,15,0,-39,11,28,-39,-5,18,10,-44,36,-3,-33,-5,-78,-8,29,40,49,27,-4,34,34,-8,25,-82,57,-12,-10,18,7,34,52,-57,34,41,33,-33,-35,0,34,44,-13,-21,63,11,-51,-81,27,-52,-9,49,17,28,-58,40,45,50,0,-67,-20,29,-31,0,34,-66,38,45,-38,15,-43,0,-21,-11,-40,-24,69,-19,-21,21,-23,-28,-20,-5,-1,48,-4,-63,-25,34,-10,4,-30,8,57,61,8,60,1,7,0,34,16,0,52,32,55,12,-10,-35,58,0,-4,26,13,0,3,-22,1,-17,-38,-31,-9,-35,-29,-25,-44,5,0,35,-31,21,-80,74,26,-2,27,-17,-9,31,-32,2,16,-30,-13,12,0,-13,40,0,56,43,-31,-42,6,-31,42,45,-30,-44,-27,-28,13,-83,15,42,2,-4,0,30,10,-8,34,30,29,4,-29,0,-36,47,4,50,0,-3,62,2,52,23,-2,15,47,35,56,46,-5,-62,0,19,4,34,-28,38,32,2,-30,35,14,-81,27,34,0,15,-30,-21,16,-82,-39,-5,46,25,15,24,0,-52,74,76709
4,47,16,0,-2,-62,28,13,0,-33,3,5,-40,1,13,1,-2,51,-8,14,31,-71,14,38,36,72,21,0,9,16,30,14,-88,58,1,-8,32,-5,-12,49,-14,66,30,51,-17,-50,0,22,20,-9,-5,62,0,-16,-88,6,-15,-42,45,47,37,-19,14,30,44,0,5,-24,29,-14,0,-7,3,20,43,-32,8,-2,-12,-10,-33,-64,-16,81,-9,-5,-11,-45,-28,-58,31,-2,29,-14,-36,-34,47,-26,-14,-11,5,82,50,13,56,-21,-4,0,65,29,0,50,25,70,-6,-31,-8,46,0,-14,20,34,0,-19,-30,14,-52,-19,-16,-12,-49,39,-7,-39,-16,0,52,35,14,-90,76,26,-15,-37,-15,0,6,18,-17,16,0,17,45,0,-45,23,-16,72,33,24,-36,14,-16,23,34,-50,-9,-45,-25,-21,-72,2,34,-18,-5,0,32,-1,12,-1,26,7,-16,40,0,-51,36,7,64,0,-2,46,15,71,10,0,-15,18,35,38,39,-22,-34,0,78,-6,5,12,70,-35,-1,6,22,51,-91,8,50,-15,12,-24,-16,3,-67,-39,12,27,25,60,-12,14,-20,81,76739
-11,-15,-12,0,-5,-30,-15,18,0,0,-20,20,-12,35,5,-13,23,37,-34,15,68,-24,-8,41,-55,47,5,-1,-25,-10,-15,12,-65,55,24,-3,26,-1,-39,-12,-25,40,27,34,-20,-28,0,13,16,-3,-10,60,-23,9,-67,7,-1,24,66,41,43,-21,-17,43,-23,0,-47,9,50,-22,0,2,-42,29,-1,0,12,-9,-9,-12,-49,-32,-10,40,19,-10,-42,-49,-36,-23,69,7,57,9,-30,-28,41,-45,-6,-20,-3,48,28,-5,3,34,-19,0,47,22,0,10,27,84,9,-34,-25,46,0,9,3,14,0,4,-22,-6,-30,-8,-15,1,-28,9,-9,-13,7,0,38,62,10,-43,49,-2,26,-34,12,8,33,1,12,19,-13,-3,35,0,20,22,0,40,39,56,-13,-10,-16,3,51,-38,8,-36,-35,-38,-48,3,37,-1,-33,0,28,-10,-2,2,21,20,13,10,0,-32,49,-7,38,0,-2,-21,-4,44,21,1,6,70,-61,40,26,-21,-30,0,47,-22,32,8,51,-31,9,12,13,14,-44,15,33,-6,5,-7,-12,7,-43,-15,-13,40,52,46,-41,6,-1,38,76756
-30,27,28,0,-11,-62,-46,16,0,-19,-17,26,-12,72,12,-2,-19,74,-23,52,56,-52,9,38,-3,-16,10,15,17,32,-44,4,-85,32,11,-11,-5,2,-17,19,-57,-30,43,43,-51,-33,0,12,18,-9,-18,41,-19,-15,-82,-3,-32,-11,60,24,38,-54,17,36,15,0,-36,-68,17,-50,0,17,-17,28,-2,-15,23,-8,0,-15,-45,-67,-18,81,50,-22,-20,-51,-39,-44,57,-18,30,-6,-44,-19,35,-38,-1,-44,8,-1,33,-25,12,-4,-5,0,62,0,0,37,26,73,-24,-32,-41,10,0,-5,7,2,0,-6,-12,0,-44,-58,-14,-19,-36,13,-42,-52,0,0,46,30,52,-71,64,12,-9,-12,-67,-10,32,-21,6,17,-30,-5,27,0,-14,38,2,57,55,27,-51,-25,-14,-9,73,-56,-16,-54,-40,-28,-71,33,58,0,-21,0,44,-4,-8,14,29,29,9,14,0,-56,73,-27,14,0,-13,23,-1,58,18,16,-34,24,-4,12,37,-36,-49,0,14,-11,39,-25,69,-29,-21,49,11,2,-72,27,67,-19,11,-44,-24,16,-65,-14,-20,37,12,17,-14,2,-31,81,76899
-16,0,29,0,-2,-16,7,19,0,-19,-7,54,6,-41,10,-6,21,-10,6,-9,-11,5,14,33,39,35,-6,16,-5,27,8,9,-34,4,26,-4,83,-15,-19,46,5,33,20,11,-54,-13,0,15,28,-5,-2,0,-7,-1,-36,10,-3,-5,0,26,34,5,-3,14,51,0,-52,28,2,10,0,8,-52,34,8,-21,5,-41,2,-13,-30,-13,7,15,-41,-1,-60,-23,16,-19,-9,31,74,-37,-5,-23,22,-30,-5,-47,4,24,32,2,10,34,-39,0,15,74,0,31,25,60,19,-36,-50,27,0,-43,-3,13,0,23,-25,-1,-23,-24,-11,-13,-9,43,-62,17,24,0,14,33,9,-10,37,-1,20,-47,31,3,32,14,-33,22,-16,29,16,0,-13,17,-11,34,41,20,19,9,-9,17,9,-19,-1,-21,22,2,-15,-3,37,-7,3,0,32,-6,29,9,30,52,-32,44,0,-18,10,0,22,0,-4,2,0,39,7,14,16,82,52,16,22,-34,-5,0,22,-36,33,19,19,-43,34,-21,17,15,-10,10,-10,18,8,-35,-12,6,-14,4,4,9,-9,21,-66,0,-2,16,76945
-26,29,6,0,-12,-52,17,51,0,-17,-6,42,-6,48,31,-5,-25,75,-39,8,44,-77,-8,23,32,10,30,27,42,11,10,31,-89,34,-6,-5,-11,5,-9,41,-27,0,47,43,-13,-62,0,34,45,-5,-9,43,-7,-9,-87,34,-34,-11,86,40,21,-50,15,54,45,0,-40,-93,55,-47,0,-3,-22,4,100,-16,28,6,0,-38,-30,-57,0,33,42,-9,-5,-56,-39,-47,44,-15,57,24,-68,-30,36,-29,-13,-40,13,74,25,-4,100,-60,3,0,71,-14,0,52,25,95,-26,-32,-30,43,0,27,24,24,0,-7,-24,4,-39,-37,-29,-10,-63,-28,-4,-47,0,0,43,-11,-27,-100,75,-1,-69,-11,-98,-11,47,15,-5,55,-32,-2,37,0,-22,42,7,56,60,-32,-43,-18,-28,-8,58,-31,1,-24,-40,-30,-67,-36,60,2,-34,0,43,-3,-7,-7,12,45,-2,-25,0,-77,58,-7,70,0,-21,28,4,52,25,24,-16,61,26,39,35,-30,-68,0,58,0,49,12,75,-27,-21,-11,33,49,-100,22,69,-14,31,-24,-34,22,-73,-3,-1,52,39,45,-6,18,-39,37,76982
-52,-18,-39,0,-21,-20,-37,27,0,11,-27,26,-5,15,5,-19,-70,94,-79,-28,96,-70,-14,27,-43,-44,30,55,28,-39,-40,2,-86,-16,-9,4,-50,-25,-4,29,-52,-64,61,28,-65,-40,0,0,1,1,-41,-8,-24,-44,-83,6,-62,-3,100,8,18,-73,22,36,33,0,-60,-97,22,-28,0,-5,-45,11,-44,12,27,-50,-16,-26,-44,-18,-18,52,3,-41,0,-64,-74,-21,95,71,24,14,-81,-2,13,-43,-14,-39,12,-1,11,-29,-36,9,4,0,85,-36,0,44,12,69,-26,-52,-37,-7,0,16,27,-17,0,-28,7,-7,-12,-58,-6,-21,-41,-18,-54,-32,-17,0,35,-44,10,-89,69,-5,28,25,-100,-22,22,-35,27,37,-63,1,6,0,-15,61,10,38,80,-58,-25,-16,-3,33,79,-47,-19,-36,-75,-50,-62,-3,82,9,-72,0,38,-24,-10,-6,24,33,30,-16,0,-45,79,-28,2,0,-21,-23,-9,33,-6,58,-23,21,-51,-1,2,-52,-71,0,-7,0,31,-46,88,21,63,-33,1,16,-93,51,82,-41,0,-41,-44,37,-67,0,5,39,20,-37,1,-2,-73,57,76984
-12,36,60,0,-11,-89,-20,5,0,-43,2,23,-74,-1,19,12,25,2,6,22,1,-84,-2,37,0,5,12,24,36,55,-22,18,-87,43,9,12,19,-12,-42,64,-34,9,23,29,14,-33,0,24,21,6,-20,42,0,-47,-89,15,-19,-5,54,0,38,-46,49,48,67,0,-45,-52,19,-89,0,5,-39,24,56,-41,-5,-25,9,14,-22,-79,-49,56,-17,-20,-32,-2,-43,-85,1,-1,64,-10,-13,-34,52,-17,9,-14,15,64,44,-2,66,8,-24,0,-13,21,0,26,12,63,-16,-50,-13,15,0,-13,16,51,0,9,-33,18,-77,-12,-18,-2,-26,13,8,-83,13,0,30,-8,-32,-77,77,51,0,0,-42,-6,28,6,-37,8,-14,-8,9,0,0,13,15,81,21,-3,-75,1,-18,-18,75,-24,-30,-19,-45,16,-61,-44,10,15,6,0,15,12,-9,1,31,21,-38,11,0,-76,76,-3,63,0,-10,34,16,79,1,27,-19,66,5,13,29,-48,0,0,65,-22,22,0,-13,-5,-2,27,24,61,-76,1,2,-33,18,-13,-11,0,-75,-65,4,45,27,52,-40,5,-29,52,76996
-65,57,-4,0,-9,-30,19,64,0,37,-2,73,43,52,15,21,-74,51,-37,17,100,-33,-4,46,20,-19,28,4,52,-1,17,23,-69,38,-3,-30,31,0,9,-3,-69,14,44,47,39,-36,0,42,48,-36,-64,46,-3,-5,-72,15,-54,43,100,48,40,-58,65,24,-12,0,5,-4,36,-12,0,47,8,10,45,39,7,44,-37,-70,-39,-20,11,85,56,-58,25,-49,-12,36,100,-24,-65,0,-50,1,10,-33,-38,-65,5,-18,66,-24,18,-69,1,0,32,45,0,64,76,69,4,-34,-66,16,0,0,28,-19,0,8,10,-14,30,-24,-55,-37,-29,-1,55,-28,11,0,47,38,1,-45,61,0,-67,43,4,7,50,-33,36,65,-63,13,40,0,45,41,-1,15,82,29,-25,-14,-52,25,22,-40,2,-34,-30,-12,-42,-7,75,-11,-29,0,63,20,0,57,20,70,39,-2,0,13,23,-23,19,0,-8,54,-15,23,31,13,18,-52,12,28,45,-41,-38,0,-36,-4,51,-45,30,16,-36,19,39,-20,-42,36,41,22,14,-10,3,22,-51,50,3,30,55,-46,25,-1,-65,84,77030
6,27,58,0,2,-16,-28,-34,0,-41,-29,36,-8,46,6,-5,-2,3,64,-3,-19,-21,42,24,22,-12,-13,15,9,52,-28,-4,-4,5,14,-38,-35,16,23,30,0,-25,42,5,9,21,0,10,26,-44,-28,7,-27,-3,-3,-10,-9,22,-4,24,16,-19,31,-8,21,0,-8,21,7,-48,0,27,-23,17,16,-40,19,-24,6,-18,-60,-9,-10,87,23,-26,29,37,-15,6,-22,-7,-33,-60,16,0,-6,-58,1,-42,30,21,42,-18,44,-7,47,0,-22,-29,0,29,44,54,13,-46,-40,-39,0,-58,-15,-17,0,16,11,7,11,-47,-20,-15,25,27,13,-79,21,0,7,-21,24,-5,34,17,0,-21,23,-10,45,-11,-28,-26,-3,-2,19,0,1,42,3,5,79,-27,-72,-36,-20,0,18,-65,19,-52,-21,50,7,-12,75,0,67,0,27,-7,-12,27,19,42,-24,24,0,22,17,-27,22,0,0,21,2,8,-6,10,19,-50,-7,-31,11,-51,33,0,38,42,56,-27,-28,-42,-11,0,9,13,-6,34,-3,-10,5,-38,-1,22,-3,0,-34,-6,24,1,22,-11,-22,88,77050
-18,7,56,0,-5,-26,19,17,0,-44,-40,79,4,47,21,-4,6,-12,21,-9,-47,12,17,40,-9,34,-32,13,-40,50,20,2,-13,-8,52,21,11,19,-51,21,-17,30,46,-3,-12,1,0,8,15,15,-21,-19,-41,-14,-14,0,-22,-9,11,52,41,-23,-26,25,17,0,-13,6,38,-3,0,1,-10,32,88,-44,17,-26,4,-24,-75,-17,7,72,43,-21,-50,-20,-32,-67,-47,10,52,-58,3,-17,22,-75,6,-30,26,80,49,-8,97,44,-34,0,-2,13,0,-17,45,68,-7,-74,-19,-30,0,-64,-25,19,0,28,-13,18,-66,-46,0,-11,6,11,-7,-22,33,0,0,-22,17,-2,41,0,33,-71,7,16,27,30,-62,22,-20,6,50,0,-9,41,-5,60,58,-22,-15,-3,0,32,66,-38,1,-32,-32,3,-34,16,52,-2,18,0,19,-3,0,1,47,78,-63,10,0,-2,63,-8,73,0,-2,11,16,64,-36,12,-13,45,0,-22,-14,-68,12,0,7,-30,23,27,-5,-76,10,-1,9,25,-2,32,-11,10,17,-46,-22,24,-40,8,-1,24,40,-7,-61,1,-29,68,77111
-29,15,37,0,-9,-27,-5,8,0,-2,-25,44,-3,69,9,-10,-33,45,0,18,45,-44,9,28,-26,-18,10,9,-20,40,-6,10,-57,-11,6,-4,-5,7,10,-21,-41,-23,24,30,15,-28,0,14,23,-10,-24,-3,-24,-8,-61,3,-29,-9,40,63,25,-30,-1,32,-25,0,-25,-2,37,-7,0,-5,-37,25,-28,1,6,-32,-1,-21,-39,-21,-7,65,54,-18,-17,-30,-36,7,43,-9,49,-7,-37,-4,15,-38,0,-39,15,61,55,-18,-26,21,-4,0,31,2,0,54,20,49,5,-58,-44,32,0,-7,7,-8,0,8,0,-18,5,-42,-14,-10,-23,-2,18,-25,13,0,31,13,35,-45,45,2,26,-6,0,0,38,-37,5,12,-24,-10,56,0,-20,22,-9,13,68,5,-20,-38,-13,23,45,-41,-5,-34,-36,-15,-33,17,58,-9,4,0,31,-6,-17,0,26,41,9,-4,0,-35,44,-22,37,0,-8,13,-21,16,25,13,1,50,-24,31,38,-52,-34,0,-15,-9,41,-41,30,-18,-10,21,13,-15,-43,13,36,-8,6,-36,-12,3,-34,1,-34,34,42,-17,-16,2,-33,61,77154
-8,12,52,0,-4,-24,21,11,0,-35,-13,45,-34,-15,9,15,7,8,12,-1,-16,-32,7,39,-44,36,-20,-5,61,50,14,8,-55,31,36,-15,12,-17,-14,0,-41,30,41,34,-44,-3,0,11,15,-13,-30,34,-14,-16,-50,0,-20,3,38,-11,45,-52,47,18,10,0,-5,30,8,-15,0,-4,15,17,22,-38,23,5,-30,-22,-50,-30,-14,9,-48,-36,-20,-22,-11,-49,-16,22,28,-36,-13,-17,33,-47,-34,-14,3,50,27,-16,23,12,-18,0,9,4,0,22,45,64,48,-57,-19,26,0,-35,-21,9,0,14,-14,-21,-48,-27,-13,-19,-7,20,-37,-17,17,0,40,-13,13,-36,58,4,1,21,23,3,28,29,-48,13,-14,-20,-5,0,-10,41,-4,58,38,-20,-17,-8,-10,6,46,-38,-10,-36,3,-26,-51,-7,45,-2,15,0,58,14,-16,-4,19,52,-47,21,0,-8,43,-24,66,0,-3,8,-18,58,7,-4,26,43,-34,23,16,-54,-17,0,37,-18,35,30,17,37,21,0,11,31,-41,26,1,-6,9,-38,-23,23,-47,-39,-7,15,-11,22,-22,8,-23,8,77160
9,11,69,0,2,-36,13,31,0,-43,-18,49,-44,-12,6,7,-4,13,48,-4,-34,-52,8,16,16,58,-31,2,43,62,18,-11,-69,26,30,10,39,13,-27,37,-5,62,24,28,13,-37,0,5,5,5,2,19,-18,-6,-67,-12,-14,-44,-2,37,17,-18,43,8,43,0,-12,21,11,-7,0,29,0,22,75,-46,8,-7,10,-22,-42,-34,-13,47,-10,3,-13,-8,-7,-55,-32,9,33,-13,-12,-13,27,-45,-4,-18,6,31,54,-27,73,6,-13,0,39,32,0,1,27,58,-16,-33,-10,8,0,-18,-26,18,0,15,-21,-9,-54,2,-1,-5,-35,24,-9,-3,17,0,32,4,14,-52,56,12,15,1,21,10,13,-16,-58,31,4,-21,29,0,-46,20,-15,58,36,14,0,-8,1,24,16,-34,4,-35,-6,26,-51,3,41,-15,47,0,40,0,-31,26,34,52,-58,26,0,-9,15,-29,47,0,-2,22,-14,63,-12,-2,-18,48,18,12,2,-46,-7,0,33,-7,15,-20,38,-12,7,5,7,39,-55,17,14,-16,7,-13,-12,13,-55,-43,0,5,-3,11,-24,19,-19,55,77354
