bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-3,-8,32,-6,3,-16,0,81,46,30,-24,-11,0,-27,0,-4,-5,6,28,7,0,2,0,-52,0,6,-4,-3,-2,0,0,-1,0,0,35,-18,1,-28,0,0,-9,0,0,3,0,2,0,-3,3,6,45,0,3,-1,0,60,2,0,-27,36,14,-3,28,-8,-23,6,0,-23,3,-12,26,42,0,0,56,10,0,-22,0,0,2,16,0,7,0,0,35,11,1,-24,-35,3,28,-22,-32,0,-32,0,-10,-27,23,0,18,8,-32,31,0,-12,1,2,2,-5,2,-36,44,12,-23,-17,0,78,3,0,-49,3,-5,26,-14,12,11,18,0,28,3,21,-29,0,-24,42,36,-5,7,-46,6,-25,-27,-21,9,-5,0,4,-34,5,8,-40,2,-10,-32,28,84,-38,2,9,0,1,2,-4,-21,-44,3,0,-50,-19,-36,-6,0,-7,24,-35,24,-4,14,56,-31,35,26,-15,35,-24,-20,39,-39,-8,1,31,0,-2,31,0,-16,-7,0,0,-27,-7,0,1,9,-25,-17,9,60,4,0,0,12,86,-42,2,-34,17,0,-14,-36,-2,3,0,1,35,-34,26,72387,0,100
21,11,20,15,10,-2,0,7,38,33,-48,64,34,-16,0,10,40,11,20,55,48,-10,0,-42,0,-4,-20,-11,21,0,0,2,-3,0,-26,-15,1,-41,0,0,-50,1,0,-82,0,2,0,-13,-85,27,5,2,0,-1,0,22,43,0,-29,36,-1,56,35,1,-47,62,0,-17,0,54,6,20,9,0,15,21,0,-10,2,0,20,23,0,6,0,0,-7,56,-1,-43,-5,-1,-32,-74,56,2,28,0,-24,-60,29,0,4,14,50,71,-8,-13,58,17,3,-6,1,-71,0,4,-5,-19,0,-3,1,0,-71,0,-3,3,-40,16,20,24,0,-3,1,50,44,0,-27,1,7,-16,-37,-40,5,-7,36,9,-4,8,1,2,8,0,-44,-13,0,12,39,30,63,-49,1,38,0,0,1,-39,27,-82,-1,0,-25,27,-77,7,1,0,-3,-47,8,-10,35,28,-38,-7,17,22,-10,-10,-27,21,9,17,0,74,2,0,28,0,22,-20,0,2,32,-5,0,1,5,-30,-7,12,14,-5,-3,3,-43,27,-69,12,-74,-20,0,34,28,2,2,33,0,-26,-5,26,72399,0,100
-28,9,33,-94,5,-23,0,-5,42,33,-73,-7,49,14,0,-29,-31,47,62,20,43,0,0,-14,0,60,-19,-22,-24,0,0,0,1,0,30,7,1,-23,0,0,-40,1,-1,8,0,1,0,-14,11,23,40,0,22,-2,1,8,40,0,5,22,13,-10,32,-14,-71,-63,0,-67,0,-70,69,25,5,0,14,52,0,-29,0,0,-63,48,0,30,0,0,12,28,2,-22,-71,-48,-52,-65,-33,0,-21,0,0,-49,39,1,-44,-52,-41,33,4,19,-27,-52,0,-21,-2,13,0,4,-7,9,0,18,0,2,-73,1,-19,-8,-17,29,-9,37,0,-10,2,4,6,0,-9,-28,-1,3,37,2,2,-8,-10,20,-17,18,0,6,16,-2,27,-4,0,9,3,25,47,-49,2,1,0,0,0,-14,43,-27,0,0,-15,42,-79,-13,0,-12,26,-49,58,12,0,-26,-34,-4,0,-33,8,-17,-69,56,16,-91,0,26,0,-2,-46,0,-78,-25,0,0,-12,28,0,1,1,3,-18,47,50,0,-6,1,-28,0,10,-29,-76,6,0,-73,-21,0,4,34,2,26,-73,18,72418,0,100
-57,1,-8,-20,4,23,0,3,6,43,-63,10,3,-32,0,-20,-12,2,11,14,6,7,0,-46,0,29,-25,33,-55,0,1,0,0,0,11,-4,2,-15,0,0,22,0,2,-3,0,1,0,-16,-5,1,-4,0,9,1,0,62,1,0,-30,19,0,13,40,2,-46,-9,0,-52,1,-1,34,-20,6,0,68,41,3,17,0,0,-12,32,0,16,0,0,14,9,-1,-2,-6,-33,-18,16,12,0,37,0,-4,-20,21,0,43,-32,4,34,3,-44,-2,-26,2,-11,1,-48,0,3,-49,-10,0,-4,2,1,-58,5,36,-13,-12,1,-7,4,0,-11,0,35,1,-1,-33,8,-9,-3,19,23,1,-49,5,3,-27,-1,5,-3,15,-15,15,34,0,-3,-11,9,-5,-26,2,-19,0,3,0,-31,-24,-29,1,0,-25,-25,-57,2,0,-15,43,-26,21,-2,-24,13,-50,1,-14,-27,7,7,-18,1,12,-24,2,32,2,-2,24,0,-33,-18,2,0,10,-13,0,0,1,-30,7,0,45,5,3,-1,-10,9,-40,11,-51,6,0,-28,30,-2,1,-6,0,13,-5,3,72864,0,100
-14,8,-2,-60,4,32,0,-5,57,-6,-57,37,40,37,-1,30,14,31,58,0,0,33,0,-22,0,67,11,-32,-25,0,0,0,1,0,54,20,1,3,0,0,27,0,1,-21,0,0,0,-21,-21,-8,36,0,0,-1,1,74,2,0,-56,52,-4,31,-3,-6,-54,-1,0,-37,4,8,61,-6,-12,0,87,24,3,25,0,0,-34,23,0,9,0,0,1,-1,1,26,-13,21,1,-63,-25,0,-23,0,-9,-44,39,0,22,24,-27,93,1,7,-14,-27,2,-20,0,-7,0,13,6,22,0,6,1,0,-75,1,-22,-23,24,6,-23,-1,0,-26,1,48,-20,1,-43,55,-24,2,2,-1,9,5,-11,25,-20,-11,0,-2,-22,-11,4,-33,0,5,-23,10,100,-41,2,6,0,3,3,-34,-10,-18,1,0,-23,-10,-24,-17,2,-23,14,-37,100,14,6,61,-34,9,-27,23,-1,-29,-60,52,-17,-64,3,93,1,-4,34,0,5,25,0,0,-12,-2,0,0,10,-55,-29,30,81,35,-9,5,64,-3,-9,-13,-23,24,0,23,-16,0,5,39,3,52,-13,12,72880,0,100
38,8,50,32,6,-4,0,43,-24,-31,-29,11,11,-66,0,-45,3,58,21,1,-28,6,0,-85,0,-27,-48,-12,36,0,0,-4,-1,0,68,0,0,-51,0,0,20,0,0,-39,0,-1,0,-44,-37,-13,23,0,-16,0,0,52,-34,0,-1,43,-6,15,-27,-8,-22,-39,0,-27,1,-36,24,46,8,0,52,32,-1,-4,-1,0,-52,27,0,7,0,0,-28,-1,-1,-58,-38,-21,-21,-46,-55,0,-34,0,-21,-24,20,0,10,-23,-49,44,-1,-66,-11,-37,0,-16,-1,-10,27,9,-6,-2,0,57,0,0,-52,1,-9,-1,10,-34,-2,-28,0,-5,-1,2,-93,-3,-36,62,-9,0,-100,-12,6,-12,2,-39,-50,-17,3,-5,-43,-18,-100,-28,0,11,-93,15,35,-30,3,-16,0,1,1,-52,21,-83,1,0,-81,13,-89,-5,0,-31,19,-26,45,9,-21,72,-62,30,-8,-38,-33,-24,-14,-14,-36,27,-1,47,0,-1,36,0,95,-46,0,0,8,0,0,0,6,0,-23,60,31,6,-3,-5,-40,52,-8,-37,-87,16,0,77,-36,-4,3,16,-1,66,-36,21,73052,0,100
-14,8,-11,-50,2,-27,0,70,-11,22,-58,27,50,-10,-1,29,-15,10,19,27,77,0,0,-26,0,-13,-17,47,-27,0,0,-6,-1,0,60,-9,-1,-11,0,0,-31,0,-1,23,0,0,0,-9,20,-1,-67,3,-16,-2,2,-73,79,0,-17,34,1,22,21,-12,-54,-25,0,-75,0,-32,24,-3,-3,0,-73,16,0,-25,0,0,-49,14,0,21,0,0,23,12,-1,-33,-38,-25,-49,-86,-55,1,-73,0,2,-57,46,0,-62,-32,-55,38,0,-1,-12,-50,-1,-19,0,-15,0,7,-17,-8,0,28,1,0,-58,3,41,-6,-13,15,-1,20,0,-8,0,54,-11,-3,-34,52,-29,4,-11,21,4,-15,-29,-8,-14,-15,7,-8,-50,-16,-9,20,1,7,-10,41,49,-45,2,-39,0,-1,1,1,25,-47,1,0,-26,19,-86,-4,-2,-21,43,-46,-14,11,-39,43,-48,28,-33,22,23,-4,-33,-3,-48,-63,-1,41,0,0,-63,0,-82,-19,0,0,-26,-2,0,-2,6,-16,-2,12,33,-1,-2,-9,-19,61,-16,-8,-82,23,0,-87,-77,-6,5,28,0,62,-34,45,73053,0,100
13,-15,-20,-90,3,-9,0,56,30,22,-83,-61,33,11,1,33,-4,25,24,68,33,40,0,-44,0,34,-19,-1,15,0,0,-1,-3,0,-34,3,2,-40,0,0,0,-1,0,-13,0,0,0,-36,-12,10,34,0,28,0,0,-83,37,0,-37,22,11,-58,21,-10,-84,-31,0,-36,2,-22,11,-22,-8,0,-78,32,-1,-17,0,0,-35,28,0,1,0,0,15,68,-1,-36,-30,-37,-22,-25,-40,0,-23,0,-13,-33,31,0,-69,-16,-41,68,-1,10,-8,-47,0,-6,1,1,0,5,-34,-1,0,14,1,0,-60,0,6,21,-30,39,23,44,0,22,0,-29,-20,1,-39,-18,-57,-5,-48,-22,4,-31,-21,-7,-50,1,0,-9,14,-8,-39,-37,1,-14,-15,39,13,-60,3,-15,0,1,1,-29,34,-35,2,0,-41,38,-26,-7,0,-2,32,-58,52,-1,-30,-29,-20,24,-69,22,12,-31,-72,35,12,-86,0,73,0,-3,-68,0,-23,-16,1,0,-18,-5,0,-1,4,-39,-35,26,-9,44,-14,2,12,71,5,7,-23,0,0,-13,-19,-1,3,5,1,-34,-30,40,73145,0,100
22,24,-31,-14,0,18,0,-31,21,54,-28,61,55,-26,-1,5,24,33,6,-26,5,0,0,-23,0,29,-51,-72,20,0,0,-4,-1,0,27,3,0,-26,0,0,-11,0,-2,-48,0,1,0,-24,-48,26,45,1,0,-2,0,13,10,0,-14,29,8,58,55,-29,-31,-4,0,-5,0,1,48,-29,-14,0,21,11,2,18,0,0,-33,10,0,39,0,0,7,-27,0,-11,-32,12,-16,-80,-7,0,18,0,-23,-45,44,0,33,19,-6,58,2,-30,-12,-47,-2,-27,-1,50,52,9,16,-1,0,0,1,0,-40,-1,-69,-31,-4,-17,-3,-7,0,-28,-1,44,-24,-2,-11,-13,2,-4,-26,-50,3,21,-12,10,-31,-3,4,-10,-82,-16,-32,-22,1,24,-13,-3,0,-44,0,21,0,0,3,-44,7,-47,0,0,-32,8,-63,-13,0,-1,15,-47,25,-2,29,-19,-54,-8,-1,2,8,22,-26,21,-72,-16,-2,67,0,-2,39,0,30,-50,0,0,-8,-7,0,2,10,-14,21,33,-74,2,-10,-1,-21,-30,46,0,-64,12,0,24,25,-4,5,4,1,27,-28,0,73204,0,100
-40,-10,13,-47,5,12,0,42,-7,13,-1,-2,8,-18,0,25,-26,-2,32,29,45,35,0,-9,0,-12,-16,27,-46,0,0,0,0,0,33,-8,2,-56,0,0,-11,0,0,-24,0,0,0,0,-26,-48,62,0,13,0,0,2,41,0,-42,50,13,-5,7,-10,6,65,0,-41,5,68,30,10,0,0,24,19,0,6,0,0,-2,14,0,8,0,0,-7,25,-1,3,4,-43,-1,-8,3,1,-32,0,-18,-28,12,0,-6,-39,-10,80,7,-20,-12,0,0,-10,3,-12,30,9,-31,-9,0,52,2,-1,-28,1,39,3,49,43,20,50,0,6,1,15,-1,0,-1,40,-18,-6,8,-45,5,-33,-37,-75,0,-34,0,0,-25,-2,7,36,1,-15,-12,20,63,-23,2,-1,0,2,3,-47,32,-20,2,0,-7,36,-5,-14,1,-41,45,-19,51,-9,-10,31,-55,-15,-18,14,-13,3,-28,-9,-26,-43,0,76,-1,0,-23,0,12,-12,2,0,-32,-11,0,0,5,-41,2,-2,0,37,0,1,48,52,-9,-9,-1,13,0,17,-28,-2,0,0,-1,31,6,15,73272,0,100
-6,20,-16,-52,11,-5,0,-18,14,25,-84,-10,-2,-37,0,17,0,45,31,17,30,-4,0,-71,0,-30,-17,19,0,0,-1,0,0,0,-7,-2,0,15,0,0,6,0,0,34,0,0,0,-3,26,9,-51,1,13,0,0,-45,41,0,-29,31,-5,-5,19,-27,-62,-39,0,-12,0,-33,20,-19,14,0,-36,33,0,-13,-2,0,-1,25,0,37,0,0,-3,19,-1,-42,-51,-70,-56,-46,-5,-1,-71,0,4,-72,26,0,-75,-31,-28,20,0,-26,-44,-12,-1,-16,0,-6,0,1,-20,-9,0,0,0,-1,-75,3,37,-45,23,10,19,35,0,-34,0,-44,8,0,-58,2,-33,9,1,39,0,-18,-23,-10,-26,6,0,-6,-70,-8,5,-44,0,13,-4,47,-16,-45,2,-5,0,0,0,10,41,-11,0,0,-40,48,-81,-11,0,-24,8,-50,2,34,-19,-8,-41,-37,-27,17,-6,-17,25,0,-77,-45,0,25,0,0,-77,0,-84,-16,0,0,-15,20,0,0,0,-32,-15,45,-12,-10,-21,-2,-43,1,21,-30,-70,6,0,-66,-74,-1,1,15,0,-4,-49,43,73293,0,100
-45,13,-23,-87,5,-8,0,0,50,22,-41,-13,49,-33,0,32,-3,26,71,0,-43,62,0,-55,0,7,-32,7,-46,0,0,1,-2,0,74,16,1,-15,0,0,18,0,1,-5,0,0,0,-15,-5,31,30,1,27,0,0,15,-43,0,-27,21,0,-25,20,-9,-52,1,0,-24,2,0,55,-24,-7,0,7,23,0,-6,0,0,-26,20,0,3,0,0,-7,-5,0,-42,6,-45,26,-11,-41,0,-72,0,-23,-12,58,0,-46,-45,-46,52,0,-32,-45,-27,0,-2,1,47,0,6,-23,14,0,-30,2,0,-65,0,4,-28,19,35,50,25,0,-29,0,23,-18,1,-67,30,-21,0,-50,-17,4,-24,-39,58,-22,17,-2,-1,-67,-9,-45,-94,0,12,-11,43,71,-21,0,-12,0,1,2,-7,64,26,0,0,-68,64,0,-26,0,-8,22,-21,75,11,-18,28,-33,13,-20,40,-8,-39,-45,54,-57,-87,1,55,1,-7,-58,0,-56,-32,0,0,-40,13,0,0,2,-27,-40,28,-40,62,2,5,-16,-1,51,-12,-1,9,0,-52,-68,0,3,-12,0,74,5,42,73480,0,100
-16,12,14,-74,6,5,0,0,-6,49,-41,29,67,33,1,34,-21,23,16,-13,43,-6,0,-57,0,-15,-27,-23,-12,0,0,2,0,0,48,-10,1,41,0,0,-27,2,-1,-21,0,0,0,16,-17,37,-22,1,-5,-2,0,25,44,0,3,47,0,31,50,-2,-32,-11,0,-43,2,0,49,14,3,0,22,9,0,10,2,0,-44,8,0,9,0,0,30,-10,2,-12,-34,0,-35,-24,-32,-4,-17,0,-17,-50,54,1,-40,0,-34,41,1,24,-3,-51,0,0,-2,-6,0,3,-11,-15,0,62,1,0,-56,0,-19,-26,-16,38,20,35,0,-29,1,27,-28,2,-56,-18,-9,-13,1,-21,2,-13,-41,60,8,19,3,4,4,0,0,-40,0,13,-30,58,57,-25,0,0,0,1,0,26,62,-14,-2,0,-56,66,-71,-9,0,0,42,-27,11,-15,1,-4,-42,23,-7,25,32,-45,-42,0,2,-72,0,46,1,-2,-36,0,-16,-25,2,0,-40,-8,0,-1,1,2,-48,24,56,-7,-7,1,-22,-9,-7,-2,-62,-8,0,-33,-18,1,5,17,0,49,-35,58,73554,0,100
31,23,36,-71,1,-15,0,30,6,56,-63,0,49,-54,-1,44,0,52,-12,36,17,31,0,-17,0,-13,-25,-25,24,0,1,1,1,0,39,-9,0,-64,0,0,-9,0,0,-9,0,0,0,-21,-8,28,-9,3,9,0,0,-90,17,0,-13,6,11,1,55,-5,-52,-18,0,-29,-1,-27,20,41,9,0,-87,63,2,-14,2,0,-4,63,0,30,0,0,32,33,0,-64,-38,-58,-34,-20,-54,0,-32,0,-32,-62,58,0,-69,-56,-49,57,3,-50,-24,0,2,-8,0,39,0,3,52,-6,0,-29,2,3,-68,1,-22,-13,-6,14,24,11,0,-7,0,-24,2,2,-52,-32,-2,-8,14,-3,0,55,-16,-13,-20,14,-1,6,-55,5,17,0,0,23,12,26,49,-18,1,-48,0,2,0,-52,43,-52,2,0,-17,45,-52,0,2,19,54,-17,-3,-7,-50,-38,-69,35,-7,31,31,-24,-44,10,-50,-66,-1,61,3,0,-60,0,-19,-27,0,0,-16,10,0,0,2,-13,-27,54,55,31,0,6,-41,23,35,20,-48,1,0,-13,-25,0,3,22,1,37,-37,23,73634,0,100
-8,16,5,-45,1,14,0,62,63,46,-55,-3,27,9,0,21,-21,42,75,21,48,13,0,-77,0,24,-42,5,-17,0,0,-1,-1,0,17,-18,3,-42,0,0,-2,0,2,-51,0,0,0,-27,-49,-66,58,2,18,0,0,-37,54,0,-14,58,9,3,45,1,-49,13,0,-29,5,16,74,14,-3,0,-14,43,3,1,0,0,-18,40,0,9,0,0,36,23,0,-14,-37,-38,1,-33,-16,1,-39,0,-30,-17,32,1,-86,-41,-7,60,-2,10,-2,-25,2,10,0,62,56,8,-19,-20,0,2,2,-1,-55,2,7,-18,-12,26,-4,15,0,-20,0,12,-28,-1,-22,23,-20,0,-10,9,5,-19,-22,-80,-27,-70,1,2,-26,0,-13,10,1,12,-26,16,76,-17,3,4,0,2,3,-31,42,-45,3,0,-85,40,-9,-7,2,-38,52,-14,36,10,7,28,-60,8,-28,10,32,-66,-45,58,-33,-51,2,57,3,0,-77,0,-22,-44,0,0,-29,-54,0,0,7,-10,-64,41,2,13,2,0,0,56,57,-39,-7,1,0,-6,-44,-1,4,20,1,14,-36,18,73969,0,100
25,7,-1,36,4,10,0,-9,3,27,-7,14,77,-20,0,-14,18,9,-15,13,-8,-9,0,-37,0,-39,-39,-6,26,0,0,0,0,0,77,-11,1,-21,0,0,-70,1,2,29,0,0,0,-16,26,38,24,0,-26,-3,-3,1,-9,0,-23,26,-7,19,29,0,-2,-6,0,20,1,-1,26,-1,0,0,4,8,0,10,2,0,23,8,0,13,0,0,-15,-1,3,-25,-12,-23,-40,-47,-60,-1,-70,0,-18,-52,20,-1,23,-4,-56,2,0,-29,-5,22,-2,-15,-4,10,0,6,3,-13,0,6,0,0,-74,0,-3,-24,-72,-24,-1,-29,0,-26,2,16,5,1,20,6,-5,-4,-18,4,4,2,-4,46,-14,22,-4,-4,-23,-2,-18,69,3,9,6,9,78,-8,-2,-45,0,0,0,-46,17,-64,0,0,-28,16,-60,1,1,0,22,-6,9,3,-47,14,-14,38,0,-19,-16,-7,-74,1,-28,35,0,3,0,-3,37,0,42,-38,0,0,-7,7,0,-3,7,-23,-9,8,72,-9,-16,1,-100,-18,15,-6,-60,-14,0,45,-69,0,8,4,0,80,-12,10,74102,0,100
27,-9,26,-65,2,52,0,15,20,9,-21,54,21,-6,1,-39,29,72,10,6,-4,9,0,-60,0,61,-12,4,24,0,-1,-6,0,0,-4,-36,0,-82,0,0,-39,-1,-1,-1,0,0,0,-19,-8,5,15,-1,0,0,0,49,-4,0,3,30,-4,52,12,-11,-29,52,0,-52,0,43,13,31,-1,0,31,49,0,51,-1,0,-22,52,0,21,0,0,-10,7,-2,11,-44,-38,-35,-25,9,0,1,0,-15,-35,16,-1,-60,-30,5,70,-2,4,-30,-23,-3,-5,2,-66,0,4,-39,-34,0,-29,0,-2,-66,0,1,22,35,0,22,-3,0,22,0,17,11,-5,-54,-24,-8,-3,-49,-14,3,-38,-2,20,-10,-9,0,-1,16,-6,-52,-42,1,-12,11,23,-5,-65,0,28,0,-1,0,-69,-10,-26,-2,0,-71,-17,-49,-3,0,-26,24,-65,-58,0,30,-27,-41,-12,-9,-44,-8,0,-43,16,14,-61,-2,66,-1,-1,-58,0,35,-12,1,-2,-4,-2,0,1,0,3,-1,73,46,8,-2,-5,21,19,-66,3,-50,15,0,43,0,-3,2,9,0,-5,-43,19,74179,100,100
