ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
52,51,45,-51,8,-34,20,3,28,-23,3,74,14,-10,30,28,16,-18,-39,8,37,52,29,12,-1,-27,24,-65,52,45,33,8,25,27,-62,44,-25,73,33,47,1,-42,26,91,46,67,-43,6,66,62,-6,72,13,-51,15,45,-71,-35,42,-1,-7,-22,99,18,-46,-49,-64,-3,72,15,28,42,-37,1,-33,-55,-27,-47,33,9,2,-70,0,30,-9,4,24,-75,44,23,44,39,-27,50,15,-13,-19,26,-41,-18,-3,-73,17,10,-6,-14,44,46,46,19,87,4,32,68,19,-15,-40,4,26,45,-52,73,-63,62,13,-20,36,-50,33,0,-22,-5,97,40,0,41,-91,-52,22,46,40,64,34,7,33,-44,-32,-24,9,92,0,44,68,78,20,35,25,2,-29,37,-1,16,45,-6,-2,47,39,62,-18,65,26,47,20,-100,90,3,39,17,37,26,36,-15,28,-70,77650
15,65,35,-24,48,-4,-20,-52,-3,-28,-5,-4,54,-26,21,12,30,27,14,-15,-3,55,37,63,1,49,61,-30,-16,99,14,32,67,-19,-74,6,19,76,-21,19,-29,10,-23,48,14,63,14,19,58,83,-5,74,34,-57,13,-47,60,-3,29,-1,-6,7,44,37,2,29,-29,16,58,58,31,70,1,-52,4,90,20,4,64,49,-8,18,28,18,28,-4,0,37,30,-5,9,-6,-50,56,22,24,-21,46,-2,21,-11,96,15,-18,-6,28,-14,-6,54,21,54,78,25,17,63,-41,45,11,16,-30,-64,72,-13,28,10,-5,98,-25,38,-8,23,33,45,65,7,6,-28,-13,19,65,9,27,13,-14,37,-44,58,-28,16,10,-9,32,75,68,-20,2,43,79,15,92,1,19,-5,1,-19,40,0,55,61,17,-26,50,19,-26,48,12,-20,50,12,0,67,3,27,-79,77662
26,49,14,10,-1,13,-39,29,21,48,9,81,-17,28,76,22,17,56,-67,-3,-16,27,88,26,12,-19,30,-21,-22,-50,-37,23,66,-19,-12,37,23,58,28,60,42,-17,25,81,74,49,-52,14,73,-52,-8,100,25,-70,21,13,17,15,12,-3,-8,-43,24,57,23,-24,-21,11,61,41,87,19,-12,22,-15,2,50,37,42,4,-5,-33,42,80,26,-5,23,-13,10,14,8,-22,49,31,-17,41,19,-8,-10,21,-61,-26,34,-65,2,23,-5,43,26,2,5,50,-11,2,36,48,-11,-52,39,20,-67,100,-52,57,52,9,9,9,48,97,-47,29,28,71,-6,29,5,-37,24,69,3,58,26,97,45,31,25,47,52,100,0,44,51,57,-43,31,-13,63,14,0,37,26,-19,13,-6,34,-17,73,7,1,-20,21,22,12,84,-52,-5,-14,57,23,17,26,51,-18,77665
10,56,41,-25,0,-18,-13,-34,-8,30,7,2,71,-31,0,2,-35,-21,-45,-23,7,22,-12,25,-2,-42,32,-22,0,-19,12,22,34,8,-50,0,-10,40,-7,14,25,34,-5,50,6,41,-58,30,26,-10,-14,21,21,-81,-24,56,-43,-17,22,0,-15,9,35,33,19,-19,-20,22,44,26,-9,26,25,-46,-37,18,-20,32,49,0,-4,-19,-46,-12,10,-5,-9,-43,21,-17,31,26,-17,24,40,11,-52,66,-30,11,-62,11,33,-46,-13,6,-9,5,11,49,-3,12,17,-1,35,-19,-56,9,-4,55,-86,13,-17,34,-32,-40,33,-24,64,-7,4,14,40,33,-22,-14,-7,-16,21,31,29,35,11,-3,64,-58,52,30,-33,-10,-49,-9,68,40,-13,2,63,21,-10,28,14,30,23,-5,-21,-15,7,26,55,-1,-5,2,22,-15,52,8,-1,78,16,-6,26,11,19,-57,77673
55,60,38,-29,5,-9,68,-7,33,17,50,79,52,10,27,32,-16,2,-11,21,30,30,62,52,-11,-10,46,-19,55,-74,-17,25,50,32,-43,29,80,23,9,14,-22,-17,4,74,18,-11,-15,-2,39,-54,9,36,25,-54,5,52,22,-10,37,-14,6,-34,-7,17,38,29,-19,-3,-5,46,64,27,-18,-6,-31,75,4,35,62,12,-16,37,4,19,-9,-12,33,28,36,26,36,23,-5,22,-18,-11,22,67,-28,7,-25,71,9,-20,-60,0,37,66,68,-7,22,10,4,49,60,-10,-6,-6,27,52,-54,30,-52,41,48,54,30,-28,70,-17,-41,7,-3,76,26,7,5,-61,17,73,33,45,34,0,69,31,21,18,51,87,29,51,67,25,64,24,63,22,72,33,-13,7,29,-12,17,48,27,38,56,46,62,67,18,27,79,-5,37,63,5,34,22,-8,31,-52,144096
6,4,20,-3,-27,7,7,-25,30,-8,-18,60,87,-7,7,5,40,27,-28,13,35,2,37,33,-5,8,4,-23,26,-100,-10,17,4,6,-43,-3,-16,24,12,0,-9,-49,13,32,0,37,-18,15,31,-100,-1,-3,16,-32,1,-19,21,6,11,-5,-2,-27,6,-21,-21,73,-23,11,41,29,37,9,-52,-33,39,3,30,-27,-10,-27,-6,85,45,8,5,-6,-10,21,13,29,9,12,-6,1,3,5,-9,26,40,-9,-14,-5,19,-18,-20,-8,52,15,3,5,-17,27,-32,-17,7,-3,14,1,10,-7,-33,-6,-27,25,7,2,20,-2,18,-9,-28,8,7,15,-27,18,43,-25,-3,15,13,26,9,-8,16,14,47,-9,8,61,1,2,47,27,7,-2,27,22,-13,25,-24,18,11,-9,16,7,35,32,60,-16,-6,8,-3,38,34,0,54,84,11,-7,11,-23,-8,-46,150525
-26,41,-64,-11,-42,0,-55,-44,52,-3,-38,2,88,-33,71,0,-100,-13,23,-9,-10,-34,24,31,-39,12,-26,37,-40,-89,-49,49,-100,-31,-57,-37,-56,30,-60,20,51,-93,-63,-18,23,-85,31,-3,-26,-83,-52,10,50,-100,14,50,-52,-1,42,-10,-51,-43,29,58,-38,-5,33,-8,-84,25,32,-9,-95,-43,-23,-4,-7,-46,50,-38,-2,6,-100,65,82,-2,12,-48,42,49,-7,-55,-33,-32,-7,84,-32,-12,-19,12,-97,-11,35,-94,-23,9,34,18,17,-7,-67,48,51,-69,-25,-40,17,-11,17,48,-100,14,5,45,-40,-25,-6,-16,-15,-63,-50,9,32,-44,-48,-23,-34,0,-8,-44,-9,45,-1,-63,-13,-11,-9,-3,-35,8,-18,29,76,29,-55,-40,-15,56,-57,-4,1,37,-46,-38,-10,32,-12,-28,-6,-69,-20,23,-6,-32,-17,-11,33,88,26,13,-13,3,63,-60,168384
7,42,68,-2,-6,4,20,-24,30,33,24,69,37,12,-1,5,-27,16,5,-12,3,39,22,42,-7,18,8,-2,0,-54,39,32,7,10,-35,-4,28,41,-8,10,-21,29,-6,58,13,18,0,13,39,-54,-8,40,30,-22,35,13,-42,3,36,-1,-8,-28,45,-22,18,50,0,12,18,45,23,13,31,-26,-10,24,18,14,36,-7,0,54,-15,0,-43,1,13,-39,35,29,16,23,-15,39,-2,-45,2,56,-8,-8,-54,38,40,-45,-31,-8,20,-25,-13,0,55,11,35,22,9,-13,15,-3,40,11,-20,38,-13,38,33,-2,-8,-2,28,-48,-30,41,45,64,-31,4,21,-9,15,66,15,36,5,-35,30,-18,-8,32,30,77,3,52,58,43,20,-1,57,9,28,-8,-31,37,21,-7,-10,49,4,40,1,23,-15,-15,14,14,58,-3,21,39,1,12,14,-26,-16,-34,182896
5,55,-17,9,-50,13,-22,23,33,50,16,37,0,65,38,-3,47,-27,17,23,-27,25,0,36,-8,12,-36,28,7,-15,-23,-7,-83,-12,-3,6,-42,2,-10,-1,74,-52,-10,-6,-2,-25,10,2,2,-15,5,-18,-2,-26,80,-49,-21,12,3,-7,2,-83,41,25,-90,23,26,0,-24,38,-5,-4,-52,27,-34,80,-35,-84,58,-52,-3,10,28,42,84,-7,10,-33,4,31,19,-14,22,20,19,90,60,0,-39,-24,-39,83,7,-37,43,-25,55,39,71,17,-31,-48,-42,-26,-33,29,1,-50,80,-45,-20,-14,-50,23,15,49,10,9,38,-2,-87,-11,42,-52,60,33,-61,-49,0,-49,21,22,-1,-1,38,52,-14,50,12,41,42,52,42,4,-19,6,2,-51,-39,14,45,6,-13,-14,25,49,-25,0,-20,-26,18,70,1,-54,-7,-50,55,-3,20,9,-6,39,19,-2,183635
1,-8,17,-19,100,43,11,-22,-27,-33,-31,70,58,-36,2,23,-74,8,60,-100,-19,30,8,19,-1,67,-6,-3,100,-100,-20,11,78,-67,-97,8,-100,93,0,100,-16,-31,2,69,100,81,55,28,-30,-100,100,60,10,-100,43,30,-82,44,24,-4,100,25,100,-15,39,100,-4,28,84,18,2,-100,-26,-24,-2,100,8,40,-19,100,0,95,-67,1,28,3,8,-72,21,-25,40,18,-35,28,47,30,-43,41,-5,15,100,100,100,100,-2,13,29,-66,-33,41,-86,98,31,-12,-10,-27,69,-8,44,29,-99,58,-57,100,13,2,0,-19,30,100,21,32,100,-100,-100,-23,-7,-57,9,-98,41,100,23,100,29,-36,-51,-34,14,79,1,-77,52,93,9,7,37,100,-100,1,-82,100,17,-2,-100,-77,-20,-28,-64,-13,-35,-37,11,0,72,-8,30,56,48,8,-100,-83,-32,-97,187598
5,24,50,-34,20,4,-8,-8,5,-18,-55,73,88,-1,18,10,5,51,-88,-23,11,0,76,26,-9,0,37,-33,-28,-67,-12,34,-12,-20,-45,7,-32,64,0,9,22,-25,-5,63,7,12,-90,8,52,-69,-42,60,31,-78,22,68,-9,4,35,-12,-48,75,21,-12,36,-44,-32,6,22,23,80,7,-24,-3,32,-15,51,26,23,21,-11,-46,-5,19,-14,-9,-13,-20,35,8,57,-32,-47,-5,12,-20,3,14,26,57,24,-32,22,11,-38,57,-12,12,-36,10,-18,-6,1,-19,35,-35,-7,0,7,62,-79,63,-14,41,30,-14,26,-32,49,87,82,56,22,6,-64,15,-36,-13,25,5,58,36,11,91,49,-4,57,-19,40,64,-24,-31,54,58,-8,5,12,-2,-38,22,2,28,-27,-8,-26,-25,14,48,51,-16,-48,-36,23,-28,63,0,-15,97,33,-10,2,9,-5,-50,189357
24,40,70,-17,-40,20,19,-22,-5,1,100,61,30,-11,-8,5,-15,4,-46,-5,-11,36,36,72,13,12,-28,-16,-24,-83,33,27,4,25,-70,27,-72,38,5,1,-68,-61,7,93,12,71,-32,43,58,-78,-11,100,23,-52,-24,66,4,21,12,-5,-13,-7,-29,-49,-10,14,-14,38,66,75,39,45,-56,-31,-21,91,9,-7,22,-39,0,29,-13,-10,-15,1,18,-7,7,-7,22,42,-50,36,25,-4,-4,69,-18,24,-26,94,14,-31,12,25,-58,25,-13,27,66,-10,26,-6,-21,-42,9,15,-36,66,-50,97,-18,8,46,-21,10,-15,5,-34,-8,40,-26,30,-39,12,31,-5,16,28,21,7,12,-49,7,11,43,1,44,55,-14,46,29,41,17,28,64,-5,-75,9,-11,12,42,16,-5,40,-11,58,55,-4,-7,-9,15,38,95,14,-52,36,39,18,45,-13,-41,-78,193983
-13,31,45,-16,-9,-15,-25,-25,-3,-23,-1,5,92,-18,23,15,-18,26,-39,-21,17,12,7,8,2,28,2,-27,-35,-96,-14,34,-25,-9,-68,9,-78,35,-18,31,-38,48,-19,40,28,67,-37,35,14,-100,-18,6,36,-87,20,52,13,-18,12,-7,-15,27,19,-28,36,9,-28,34,68,6,14,21,49,-24,-16,33,34,28,38,-9,-5,17,-18,18,3,0,12,16,12,-5,-12,-9,-22,14,13,0,-12,37,-10,27,7,45,22,10,-2,25,-7,14,-41,13,-100,37,13,-48,3,-23,29,18,23,50,-89,8,-23,32,-52,-17,1,-17,35,6,18,12,20,-6,-50,-35,17,-25,7,-4,-12,32,15,11,35,-33,-45,-23,-47,3,-9,-51,9,44,-21,10,38,37,-77,2,-29,22,-5,2,-19,-50,17,14,-32,-47,-23,-41,11,30,38,19,-6,90,9,14,21,-25,-21,-68,199042
37,-1,-6,-24,-2,3,13,-9,73,-12,-100,-43,8,-29,-13,23,17,25,-70,0,-5,20,-10,41,-6,-100,44,-33,-27,-100,17,17,4,-18,-65,9,100,0,-5,8,34,-39,-2,80,7,29,-72,22,21,-100,-17,40,13,-26,4,67,-1,0,25,-2,-18,-34,-8,4,-36,38,-32,25,26,42,-11,-12,-40,-13,-54,-100,26,-40,-9,-3,5,36,23,-11,-40,6,16,-2,17,77,15,61,-48,23,35,-40,-38,57,-54,-15,9,-100,20,8,-14,-20,74,57,-21,39,-55,100,-9,29,46,-46,-100,-4,2,68,-22,37,-32,-100,7,-14,-44,-23,48,-42,-38,9,-5,43,-100,19,-100,-29,8,41,16,-100,24,-46,48,-62,89,-13,5,-46,-20,21,68,0,9,9,55,100,100,-42,-100,18,58,-2,5,19,-4,25,82,27,46,-19,8,-100,84,-3,79,9,26,16,-9,-100,-1,-66,199641
-7,-10,39,-17,-14,-4,-45,-58,-20,-11,-18,30,52,25,-7,24,20,25,28,0,-1,30,26,35,-25,9,16,-15,-25,-75,19,27,7,4,-70,-21,-14,70,-30,34,4,-21,-26,78,36,24,32,24,17,-74,-14,26,26,-86,19,21,-44,-3,52,-5,-12,-10,41,-18,-37,36,-12,19,26,36,25,-7,-17,-64,-8,-75,25,-35,-15,-13,0,34,28,-8,-44,8,13,-35,47,-12,11,4,-23,33,55,-43,18,16,-9,10,-83,-89,52,-85,-47,10,8,5,-47,55,28,36,54,-28,15,-15,9,12,24,22,-85,26,8,16,-31,-8,21,-17,23,-81,-11,26,44,2,-8,12,-1,10,13,0,9,17,26,-84,20,26,-18,-11,-32,21,-14,-17,38,70,-46,-22,14,39,-12,20,-25,51,4,-22,2,-20,-1,18,-23,-31,-33,-48,16,-2,81,12,13,48,23,14,-7,-27,-27,-70,204280
-8,-8,35,-10,-20,-1,-40,-17,30,-11,-30,79,85,-38,-19,12,-12,-36,-5,-7,7,35,-8,38,-11,33,11,-15,23,-46,-48,19,88,-13,-100,-3,15,47,-8,-21,-29,19,-15,32,-23,-100,-1,24,56,-36,-13,19,20,-51,10,-5,-28,1,11,-5,-9,-44,-8,21,-18,29,-12,23,-100,42,-15,33,18,-16,0,-18,-45,-12,-11,-24,30,3,-22,-21,8,-1,-12,-17,9,28,36,33,-43,35,38,10,-43,47,-8,23,-17,-30,40,-19,48,21,57,-35,21,33,-29,-5,13,0,14,-32,-23,-14,10,-5,-48,23,-32,30,23,28,-14,-10,19,-45,-58,52,-10,5,-60,-20,-27,-34,11,36,37,32,16,-52,16,-27,23,-10,21,84,19,10,100,50,-31,-5,48,-9,18,-8,29,39,34,-13,-4,7,9,55,4,0,-19,13,9,-9,31,-14,55,82,33,-10,31,25,1,-99,204513
23,63,37,-4,13,-57,-13,5,22,-71,43,25,42,27,12,7,-26,25,-70,-14,3,9,33,58,2,-4,-2,-9,43,21,-3,12,55,9,-19,1,-37,-38,-4,-25,-5,32,-8,31,-25,21,-73,13,37,24,-14,4,13,-22,10,-76,11,-55,9,-6,-16,-22,25,-3,47,29,-7,10,19,60,30,12,35,5,-22,-17,21,51,55,12,-7,21,-23,12,-52,-4,-2,8,12,23,4,5,17,4,29,-56,28,14,-24,9,-74,-26,41,-76,-47,8,33,0,-11,29,15,19,-18,7,1,22,-6,-22,11,-73,-20,7,32,-4,40,10,45,-5,20,19,-23,-3,23,7,11,13,-52,31,5,10,6,-4,9,23,20,4,20,-71,38,24,2,63,-13,-40,-11,-2,17,12,-33,46,-67,40,7,-1,-17,60,4,38,21,8,-43,-12,5,-56,29,-24,29,36,0,-1,8,-69,-3,-19,206655
-15,15,35,-2,80,12,-33,-100,58,14,-9,-43,63,-42,10,-20,-1,18,7,-67,-17,-100,8,54,-2,4,-13,5,-96,-100,-19,21,-37,41,11,18,-58,25,24,18,-17,0,24,-100,18,11,7,13,38,-100,100,-23,22,10,-5,-2,-2,9,14,-5,100,-96,100,-44,-24,49,2,11,17,54,15,74,-2,-100,-18,-100,22,-29,16,84,-7,57,-13,5,17,-6,5,-15,16,58,46,36,-12,-100,-9,18,-39,-100,-13,-38,-67,-100,42,-58,-33,-41,36,10,-41,-10,-100,-55,-9,-100,-13,-10,-1,4,0,0,12,-24,-83,100,43,27,-8,-5,18,-64,-100,4,100,-65,-22,-100,18,-85,5,-66,46,100,-21,-49,20,0,33,14,41,-36,24,58,55,24,-34,17,-100,-47,-61,-2,-6,43,36,-1,-64,57,-17,35,50,-100,-13,-36,6,18,-100,3,33,65,-70,6,73,-7,-27,11,208364
1,69,63,-41,-1,28,31,-29,12,-10,45,43,35,-7,51,16,-11,44,-55,-31,30,20,27,56,-4,-4,-2,-21,-37,16,-10,23,8,24,-63,0,-17,58,-33,-12,-48,-26,-36,67,-12,16,-56,32,46,22,-28,-13,24,-87,-1,-45,40,27,4,-7,-28,-38,45,-46,50,98,-22,27,21,58,28,43,-19,-33,-11,100,46,46,64,-2,-8,100,-9,47,23,-4,5,40,3,13,-7,4,-26,19,37,29,-11,76,-12,-3,-72,84,-16,-73,5,-7,-19,22,0,38,4,33,28,-25,-1,-21,-2,11,-3,-45,-82,-14,-47,55,-16,-22,-4,-40,18,-48,-44,9,47,65,-5,-28,10,-47,2,66,-8,57,21,-48,19,-28,1,-10,-17,45,-27,8,58,60,27,-3,73,34,-20,2,23,-19,9,-5,-28,3,31,44,1,-25,-28,0,3,4,68,10,-18,33,1,7,38,20,-50,-71,212755
-11,68,39,-24,10,-13,33,-36,6,-60,-10,8,14,-17,22,20,22,-28,-54,-5,13,1,29,22,-16,-24,-7,-22,-19,-100,5,32,-13,16,-44,-12,-31,72,-26,19,-48,2,-29,55,19,76,-57,14,3,-100,-34,-11,31,-32,-11,25,-22,-15,33,-8,-34,-13,7,-20,-1,-19,-24,14,79,23,28,0,-1,-34,-1,-84,-28,-3,69,10,-9,-21,12,21,2,-6,5,-28,33,-3,-11,7,-78,1,36,1,-17,44,-1,4,9,-68,30,9,-72,2,-52,31,41,36,-2,61,27,-26,-7,-75,-28,8,-8,27,-26,-6,-20,33,-7,-48,17,-26,36,46,-17,73,6,14,-27,2,39,-24,3,11,-11,33,21,52,36,0,66,-60,-8,23,-56,3,42,73,35,-13,45,58,-28,19,-2,32,10,-16,-3,1,14,0,69,-25,-16,45,4,47,58,7,-54,15,6,7,0,-5,-15,-45,213577
33,70,57,-6,1,1,-12,-8,42,11,43,34,8,-24,36,1,0,-10,0,13,-12,44,13,31,8,20,30,-4,24,19,19,8,26,-24,43,35,-28,22,30,-31,40,26,32,43,-43,50,8,3,38,25,39,31,7,-25,-35,60,-15,-1,20,0,41,-34,16,5,-4,-8,-5,4,51,27,22,-1,27,-15,-28,34,-1,-16,68,12,0,5,-2,35,38,-2,17,-18,16,-3,46,-14,0,43,9,11,-25,6,-21,2,-42,18,21,-48,-45,0,50,32,29,14,-48,30,-10,23,27,-13,29,9,-73,58,-23,22,-21,27,2,-28,0,-5,33,38,-38,21,19,48,-34,6,4,-26,12,44,44,20,2,43,35,18,27,11,10,63,-28,43,24,33,-18,34,0,38,-27,1,-4,24,-13,9,13,48,-17,37,44,22,5,41,13,7,47,8,49,13,8,15,-2,10,22,38,214047
-6,16,41,-17,68,8,51,100,5,0,-4,0,37,-40,28,12,-35,-9,20,32,-32,-100,-13,16,4,-20,73,-100,-27,-40,0,14,-67,23,-49,-12,-38,36,-44,66,-20,25,-47,37,67,68,20,40,8,-43,-22,100,12,-82,77,42,-78,6,8,-15,-22,-27,100,37,-10,35,-100,40,72,12,-15,7,24,100,-39,36,-8,-10,-1,70,-10,35,-42,22,9,-6,18,-76,10,0,3,28,-39,-100,17,8,-37,100,-43,-19,-74,49,-4,-77,-39,-21,100,68,-6,20,-69,17,43,-100,72,-37,-24,3,79,46,-81,100,-49,17,-25,-15,13,-20,31,-88,-30,36,100,46,-71,-29,4,-56,2,47,6,17,12,-81,30,9,17,-1,-23,10,-20,-29,43,38,51,-15,100,18,-39,17,-16,-1,29,2,34,-23,-32,4,24,-100,25,-4,4,2,41,4,100,34,29,24,8,-21,37,-52,216065
-16,19,6,-23,-1,12,-67,-38,100,28,-31,22,100,3,14,12,-15,5,-5,45,37,100,1,24,-21,74,6,-41,10,-74,21,39,-69,100,-100,-100,100,29,-100,-90,-89,-60,-100,82,-91,56,-10,9,-32,-72,100,-29,39,-100,-9,41,4,12,27,-9,100,96,25,32,-20,-50,-42,4,55,24,2,-23,-62,-40,55,100,7,-24,19,-4,-2,-58,-16,13,-21,0,-6,0,27,100,12,-14,-60,100,32,-15,2,-100,52,5,-69,100,52,-67,-11,5,-27,11,-39,34,-83,100,33,-26,8,-54,73,18,-6,42,-100,-26,100,-100,-40,7,-16,-25,56,-80,92,74,25,30,-30,-99,-47,100,9,33,16,-100,16,-85,54,29,-3,28,-36,17,-1,-21,100,34,-66,-100,-100,100,100,-6,-32,49,-16,-23,50,-24,38,-32,-9,-24,15,-39,12,-33,83,17,-25,100,100,-4,-23,-34,21,-100,216816
