isloantobuy,teamidloanedfrom,playerid,loandateend
0,457,74091,161697
0,280,74117,161697
0,1746,74150,161697
0,2,74207,161697
0,448,74317,161697
0,7,74413,161697
0,64,74416,161697
0,144,74430,161697
0,48,74496,161697
0,111974,74504,161697
0,110556,74520,162062
0,100888,74545,161697
0,468,74559,161697
0,34,74612,161697
0,7,74635,161697
0,112096,74690,161697
0,1745,74705,161697
0,95,74721,161667
0,116010,74741,161697
0,65,74774,161697
0,95,74860,161697
0,18,74862,161697
0,1796,74864,161667
0,112387,74949,161697
0,112393,74964,161697
0,191,74992,161697
0,1,75088,161697
0,112670,75117,161697
0,10,75148,161697
0,700,75198,161725
0,18,75272,161697
0,64,75320,161697
0,112260,76137,161697
0,115845,76153,161697
0,100409,76293,162062
0,34,76295,161697
0,1939,76297,161697
0,1925,76306,161697
0,1799,76338,161697
0,115845,76556,161697
0,11,76575,161697
0,1796,76712,161697
0,245,76843,161697
0,175,76968,162062
0,10,76969,161697
0,1876,76991,161881
0,2,77032,161697
0,1796,77047,161697
0,95,77053,161697
0,69,77111,161697
0,14,77124,161697
0,110,77191,161697
0,1801,77438,161850
0,1960,77439,161850
0,681,162220,161697
0,1837,173165,161697
0,1928,184242,161697
0,1926,184624,161697
0,110373,185172,161697
0,10,188377,161697
0,1837,190745,161697
0,1943,194404,161697
0,244,194879,161697
0,1745,196889,161697
0,449,197891,161697
0,241,199576,161697
0,15015,200440,161697
0,1799,200759,161697
0,131681,201153,161901
0,110374,201389,161697
0,1804,201457,161697
0,5,202652,161667
0,310,202886,161697
0,1798,203287,161667
0,1884,203535,161697
0,91,203749,161697
0,1940,204007,161697
0,112172,204092,161697
0,19,204311,161697
0,206,204451,161697
0,1919,205054,161697
0,115841,205343,161697
0,22,205693,161697
0,1923,205887,161697
0,45,206058,161697
0,13,206115,161697
0,1802,206142,161697
0,1926,206202,161667
0,1958,206430,161697
0,5,206585,161697
0,1923,207956,161697
0,1896,208104,161697
0,481,208330,161697
0,240,208421,161697
0,45,208574,161697
0,1745,208596,161697
0,181,208675,161697
0,112096,209572,161697
0,1447,209957,161697
0,393,210313,161697
0,449,210385,161697
0,50,210671,161697
0,1903,210832,161697
0,1874,211068,161697
0,45,211320,161697
0,115841,211361,161697
0,111086,211626,161697
0,110178,211723,161697
0,110588,211736,161697
0,7,211784,161697
0,64,212138,161697
0,112172,212188,161697
0,2,212501,161697
0,10030,212625,161697
0,113142,212692,161697
0,234,212814,161697
0,86,213017,161697
0,245,213418,161697
0,18,213648,161697
0,74,213654,161697
0,1943,213693,161697
0,873,213959,161697
0,1877,214665,161881
0,110832,214944,161697
0,115845,214979,161697
0,468,215213,161697
0,280,215399,161697
0,169,215556,161697
0,19,215798,161697
0,112096,216247,161697
0,112387,216388,161697
0,175,216860,161697
0,2,217036,161697
0,31,218534,161697
0,219,219581,161697
0,74,219792,161697
0,1861,219953,161697
0,110556,219984,161697
0,94,220019,161697
0,1842,220048,161697
0,111434,220084,161697
0,171,220385,161697
0,241,220440,161697
0,110395,220624,161881
0,1943,220714,161697
0,1815,220820,161697
0,73,220834,161697
0,457,221014,161697
1,38,221168,161697
0,111657,221331,161697
0,112259,221538,161697
0,17,221841,161697
0,15015,221953,161697
0,674,221994,161697
0,232,222636,161697
0,101085,222693,161881
0,1744,223007,161697
0,205,223157,161697
0,110373,223570,161697
0,607,223629,161697
0,189,223671,161697
0,1831,223697,161697
0,21,223885,162062
0,10,224081,161697
0,110374,224158,161697
0,449,224179,161697
0,110636,224186,161697
0,481,224309,161697
0,325,224718,161697
0,327,224724,161697
0,206,224933,161697
0,115841,225014,161697
0,7,225024,161697
0,112096,225061,161697
0,111674,225293,161697
0,97,225317,161667
0,1831,225533,162062
0,45,225610,161697
0,481,225719,161697
0,115845,225793,161697
0,113974,225844,161697
0,111710,225858,161881
0,1746,225995,161697
0,1938,226018,161667
0,2,226162,161697
0,73,226166,161697
0,86,226401,161697
0,110556,226468,161697
0,1960,226507,161697
0,111019,226616,161881
1,131681,226754,161697
0,110580,226798,161881
0,1480,226950,161697
0,1932,227040,161697
0,1876,227186,161697
0,101085,227903,161881
0,1961,227929,161697
0,1951,227945,161697
0,1952,227978,161697
0,113299,228195,161697
0,160,228243,161697
0,1799,228295,161697
0,95,228332,161697
0,10029,228336,161697
0,1923,228369,161697
0,1837,228378,161697
0,1745,228413,161697
0,114385,228513,161697
0,980,228534,161699
0,110745,228751,161697
0,88,228815,161697
0,131681,228881,161697
0,112172,228941,161697
0,1815,228983,161697
0,1745,229082,161697
0,1842,229150,161697
0,320,229263,161881
0,52,229668,161697
0,71,229705,161697
0,5,229942,161697
0,5,229984,161697
0,450,230021,161697
0,244,230623,161697
0,45,230658,161697
0,605,230713,161697
0,112139,230749,161697
0,73,230767,161697
0,111811,230817,161697
0,1746,230858,161697
0,1933,230876,161697
0,1933,230897,161697
0,1842,231073,161697
0,326,231240,161697
0,2014,231322,161697
0,52,231352,161697
0,1,231448,161697
0,111019,231479,161881
0,13,231512,161697
0,77,231533,161697
0,457,231627,161697
0,481,231628,161697
0,1896,231652,161697
0,11,231677,161697
0,1952,231777,161697
0,206,231835,161697
0,189,231836,161697
0,1908,231864,161697
0,171,231874,161697
0,8,232080,161697
0,1937,232114,161697
0,100409,232144,161697
0,271,232225,161697
0,1943,232284,161697
0,48,232293,161697
0,73,232363,161697
0,112883,232673,161697
0,111019,232709,161881
0,111019,232826,161881
0,111019,232832,161881
0,112115,233018,161684
0,111706,233034,161881
0,11,233049,161697
0,1860,233113,161697
0,131681,233189,161697
0,1943,233201,161697
0,347,233265,161697
0,14,233267,161697
0,8,233301,161697
0,326,233478,161697
0,326,233585,161697
0,271,233707,161697
0,111434,233732,161697
0,17,233795,161697
0,1799,233866,161697
0,461,233885,161697
0,111434,233968,161697
0,66,234078,161697
0,1877,234108,161881
0,73,234153,161697
0,453,234167,161697
0,1806,234177,161697
0,1908,234203,161697
0,1960,234260,161697
0,320,234358,161697
0,1801,234522,161697
0,634,234572,161697
0,1824,234573,161697
0,110374,234612,161697
0,1756,234638,161697
0,673,234683,161697
0,110374,234711,161697
0,1862,234795,161697
0,1861,234856,161697
0,110556,234894,161697
0,2014,234948,161697
0,14,235026,161697
0,1790,235028,161697
0,171,235157,161697
0,347,235290,161697
0,112393,235500,161697
0,237,235619,161697
0,325,235658,161697
0,66,235694,161697
0,101014,235717,161697
0,1951,235769,161697
0,1790,235771,161697
0,111811,235840,161697
0,111974,235842,161697
0,110374,235866,161697
0,100409,235888,161697
0,326,235889,161697
0,112996,235970,161697
0,112689,235987,161881
0,1877,235989,161881
0,111711,235991,161881
0,483,236276,161697
0,4,236321,161697
0,110373,236368,161697
0,175,236369,161697
0,1947,236528,161697
0,14,236530,161697
0,101014,236535,161697
0,1831,236613,161697
0,116034,236648,161697
0,1925,236663,161667
0,111092,236757,161697
0,110374,236758,161697
0,110374,236791,161697
0,189,236836,161697
0,347,236838,161697
0,1807,236938,161697
0,1947,237185,161697
0,106,237188,161697
0,10029,237321,161697
0,379,237331,161697
0,110373,237335,161697
0,1804,237341,161697
0,1796,237440,161697
0,110374,237499,161697
0,1908,237511,161697
0,472,237524,161697
0,232,237560,161697
0,718,237641,161697
0,48,237669,161697
0,73,237679,161697
0,81,237807,161697
0,14,237809,161697
0,64,237985,161697
0,1013,237994,161881
0,110556,238004,161697
0,11,238041,161697
0,325,238067,161697
0,169,238068,161697
0,101085,238093,161881
0,1925,238157,161697
0,1516,238236,161881
0,308,238273,161697
0,74,238516,161697
0,112096,238519,161697
0,1477,238576,161697
0,576,238662,161697
0,450,238756,161697
0,54,238873,161697
0,31,238957,161697
0,160,238980,161697
0,14,239015,161697
0,175,239136,161697
0,36,239138,161697
0,112809,239247,161697
0,2014,239323,161697
0,115845,239368,161697
0,97,239373,161697
0,1914,239397,161697
0,1931,239506,161697
0,1925,239529,161697
0,347,239573,161697
0,113974,239732,161697
0,310,239748,161697
0,115841,239770,161697
0,113974,239838,161697
0,1968,239894,161881
0,69,239956,161697
0,1943,240060,161697
0,1843,240095,161697
0,1745,240240,161697
0,607,240328,161697
0,1795,240439,161697
1,110374,240452,161697
0,897,240503,161697
0,12,240597,161697
0,1938,240606,161697
0,1933,240608,161697
0,1843,240628,161697
0,450,240654,161697
0,110374,240690,161697
0,1804,240775,161697
0,231,240784,161697
0,1943,240787,161697
0,22,240833,161697
0,1790,240865,161697
0,450,240900,161697
0,1854,240922,161697
0,9,240926,161667
0,1938,240977,161697
0,819,240988,161697
0,55,241007,161697
0,111019,241025,161881
0,463,241070,161697
0,34,241085,161697
0,131682,241103,161697
0,110827,241117,161697
0,71,241130,161697
0,461,241179,161697
0,112139,241197,161697
0,76,241238,161697
0,294,241269,161697
0,112172,241390,161697
0,1923,241411,161697
0,175,241494,161697
0,1798,241507,161697
0,1876,241569,161728
0,607,241587,161697
0,100409,241590,161697
0,7,241599,161697
0,436,241673,161697
0,65,241821,161697
0,1919,241824,161697
0,1,241928,161697
0,111706,241929,161881
0,481,241930,161697
0,112096,241963,161697
0,15015,241982,161697
0,280,241985,161697
0,116300,242024,161697
0,112670,242073,161881
0,52,242090,161697
0,112828,242214,161697
0,111019,242250,161881
0,1796,242265,161697
0,5,242444,161697
0,472,242489,161697
0,131681,242530,161697
0,1943,242577,161697
0,113974,242629,161697
0,131681,242664,161697
0,1843,242690,161697
0,1478,242821,161816
0,1861,242841,161697
0,1861,242893,161697
0,1831,242958,161697
0,112222,242961,161697
0,113926,242967,161697
0,449,242999,161697
0,1477,243061,161816
0,3,243167,161667
0,980,243175,161816
0,1809,243201,161697
0,45,243237,161697
0,171,243378,161697
0,245,243388,161697
0,86,243392,161697
0,15,243393,161697
0,28,243449,161697
0,246,243481,161697
0,1809,243491,161697
0,111706,243519,161881
0,111974,243527,161697
0,1952,243573,161697
0,17,243585,161697
0,211,243595,161697
0,1952,243608,161697
0,88,243612,161697
0,131681,243627,161697
0,1943,243669,161667
0,1808,243675,161697
0,982,243824,161670
0,1939,243831,161697
0,2,243917,161697
0,160,243970,161697
0,894,244204,161697
0,55,244206,161697
0,36,244233,161697
0,111974,244253,161697
0,472,244394,161697
0,1968,244438,161697
0,110738,244446,161697
0,48,244472,161697
0,19,244749,161697
0,110556,244840,161697
0,263,244863,161697
0,266,245018,161697
0,110955,245043,161881
0,1473,245054,161816
0,111710,245061,161881
0,379,245084,161697
0,101047,245131,161697
0,675,245228,161697
0,111235,245264,161697
0,246,245338,161697
0,1951,245340,161697
0,100409,245347,161697
0,110556,245368,161697
0,72,245388,161697
0,52,245426,161697
0,110747,245429,161697
0,110738,245491,161697
0,111974,245537,161697
0,1929,245539,161697
0,110556,245566,161697
0,94,245729,161697
0,48,245741,161697
0,1910,245894,161697
0,78,246009,161697
1,246,246014,161697
0,8,246053,161667
0,236,246070,161697
0,1876,246106,161697
0,1013,246108,161881
0,1876,246236,161881
0,246,246237,161697
0,110373,246242,162062
0,1877,246263,161881
0,1961,246296,161697
0,116010,246317,161697
0,2056,246345,161699
0,3,246349,161697
0,52,246350,161697
0,110062,246351,161697
0,110374,246431,161697
0,320,246549,161697
0,1796,246594,161697
0,15,246604,161697
0,1932,246662,161697
0,378,246682,161697
0,280,246708,161697
0,110,246763,161697
0,18,246785,161697
0,149,246789,161697
0,18,246791,161697
0,131682,246800,161697
0,718,246807,161697
0,55,246832,161697
0,78,246860,161881
0,2,246871,161697
0,32,246875,161697
0,48,246877,161697
0,1831,247028,161697
0,116013,247116,161697
0,236,247138,161697
0,112670,247150,161881
0,101014,247159,161697
0,294,247180,161697
0,100081,247209,161697
0,448,247328,161697
0,112670,247400,161881
0,1815,247412,161697
0,116311,247513,161697
0,1848,247539,161697
0,101100,247565,161697
0,9,247601,161697
0,209,247640,161697
0,38,247771,161697
0,131682,247888,161697
0,308,248091,161697
0,310,248110,161697
0,206,248147,161697
0,113298,248180,161697
0,111811,248199,161697
0,113257,248301,161667
0,115845,248385,161697
0,100761,248443,161697
0,106,248473,161697
0,22,248478,161697
0,112096,248498,161697
0,1952,248569,161697
0,900,248661,161697
0,1,248732,161697
0,112096,248854,161697
0,23,250723,161697
0,325,250807,161697
0,31,250854,161697
0,320,250855,161697
0,980,250896,161699
0,325,250941,161697
0,700,251090,161881
0,240,251136,161697
0,12,251176,161667
0,1800,251272,161697
0,160,251285,162062
0,245,251288,161697
0,111724,251291,161881
0,1792,251345,161667
0,110746,251368,161697
0,378,251380,161697
0,169,251392,161697
0,91,251420,161697
0,896,251431,161697
0,112172,251451,161697
0,191,251464,161697
0,1,251530,161697
0,900,251532,161697
0,1796,251545,161697
0,89,251592,161667
0,710,251594,161697
0,101047,251629,161697
0,57,251751,161697
0,100081,251781,161697
0,378,251974,161697
0,111811,251988,161697
0,110373,252000,161697
0,14,252001,161697
0,210,252011,161697
0,110373,252017,161697
0,191,252018,161697
0,237,252025,161697
0,110,252037,161697
0,236,252038,161697
0,64,252059,161697
0,131681,252060,161697
0,393,252139,161697
0,101088,252168,161881
0,110176,252263,161697
0,260,252275,161697
0,69,252293,161697
0,294,252302,161697
0,327,252308,161697
0,205,252315,161697
0,1796,252316,161697
0,450,252327,161697
0,45,252339,161697
0,1477,252432,161816
0,1932,252464,161667
0,873,252494,161697
0,1871,252527,161697
0,237,252567,161697
0,1795,252577,161697
0,110765,252659,161668
0,1745,252704,161697
0,112713,252706,161881
0,29,252710,161697
0,449,252865,161697
0,673,252868,161697
0,229,252936,161697
0,112391,253015,161697
0,10,253052,161697
0,111434,253071,161697
0,106,253102,161667
0,1745,253120,161697
0,209,253122,161697
0,10029,253170,161697
0,36,253173,161697
0,78,253202,161667
0,110396,253294,161881
0,8,253407,161697
0,169,253474,161697
0,54,253688,161697
0,1745,253714,161697
0,113300,253726,161667
0,1888,253983,161697
0,110,254113,161697
0,13,254135,161697
0,127,254138,161697
0,327,254296,161697
0,111974,254502,161697
0,670,254503,161697
0,243,254544,161697
0,189,254819,161697
0,461,254860,161697
0,115845,254982,161697
0,45,255001,161697
0,1473,255035,161684
0,81,255120,161697
0,110738,255174,161697
0,266,255247,161697
0,1853,255258,161697
0,2056,255297,161816
0,48,255303,161697
0,189,255349,161697
0,110580,255352,161881
0,112139,255368,161697
0,748,255420,161697
0,1808,255434,161697
0,206,255453,161697
0,11,255475,161697
0,112115,255500,161684
0,115845,255529,161697
0,78,255573,161697
0,111434,255580,161697
0,131681,255654,161697
0,1896,255760,161697
0,111974,255839,161697
0,327,255934,161697
0,697,256039,161881
0,55,256115,161697
0,361,256164,161697
0,88,256216,161667
0,1474,256252,161816
0,5,256268,161697
0,3,256358,161697
0,106,256442,161697
0,66,256453,161697
0,15015,256473,161697
0,1952,256482,161697
0,1925,256488,161697
0,111716,256501,161881
0,1915,256507,161881
0,112670,256508,161697
0,453,256604,161697
0,1824,256658,161697
0,111817,256698,161697
0,2056,256791,161670
0,74,256854,161697
0,68,256856,161697
0,131681,256899,161697
0,74,256949,161697
0,576,256954,161697
0,1,256958,161697
0,267,256970,161697
0,116017,257001,161697
0,64,257020,161697
0,217,257078,161697
0,1745,257080,161697
0,5,257084,161697
0,15,257105,161697
0,112670,257152,161881
0,29,257190,161697
0,159,257236,161697
0,106,257270,161697
0,191,257271,161697
0,23,257273,161697
0,65,257319,161697
0,209,257340,161697
0,1961,257435,161697
0,111779,257493,161881
0,393,257622,161697
0,308,257765,161697
0,1837,257777,161697
0,111657,257785,161697
0,2,257793,161697
0,1848,257833,161697
0,234,257920,161697
0,72,257975,161697
0,111811,258027,161697
0,111710,258048,161881
0,111710,258051,161881
0,110580,258082,161881
0,17,258167,161697
0,101047,258307,161697
0,28,258377,161697
0,1794,258390,161697
0,461,258396,161697
0,111434,258464,161697
0,634,258468,161697
0,1848,258475,161697
0,2014,258489,161697
0,243,258507,161697
0,280,258522,161697
0,111019,258528,161881
0,1745,258564,161697
0,381,258589,161697
0,66,258619,161697
0,327,258685,161697
0,1750,258687,161697
0,101083,258700,161881
0,1951,258702,161697
0,450,258730,161697
0,110832,258758,161881
0,462,258769,161697
0,13,258805,161667
0,693,258834,161697
0,111974,258846,161697
0,101028,258890,161697
0,2,258932,161697
0,110373,258946,161697
0,1952,258969,161697
0,217,258972,161697
0,65,259054,161697
0,10,259075,161697
0,347,259105,161697
0,76,259119,161697
0,294,259150,161697
0,21,259162,162062
0,1799,259205,161697
0,112172,259233,161697
0,101047,259252,161697
0,1925,259302,161697
0,74,259306,161697
0,5,259356,161697
0,898,259402,161697
0,448,259422,161697
0,100646,259443,161697
0,483,259521,161697
0,111434,259551,161697
0,100409,259559,161697
0,18,259596,161697
0,1808,259608,161697
0,111400,259629,161697
0,206,259679,161697
0,1788,259716,161697
0,1808,259816,161697
0,393,259876,161697
0,483,260085,161697
0,489,260086,161697
0,100081,260142,161697
0,267,260149,161697
0,1794,260192,161697
0,112115,260396,161816
0,12,260402,161697
0,9,260406,161697
0,1478,260474,161670
0,1939,260478,161697
0,1824,260523,161697
0,457,260546,161697
0,110395,260562,161881
0,231,260577,161697
0,114510,260670,161697
0,1930,260717,161697
0,149,260723,161697
0,361,260728,161697
0,266,260734,161881
0,110556,260789,161697
0,94,260798,161697
0,45,260823,161697
0,12,260842,161881
0,819,260896,161697
0,607,260977,161697
0,110,261032,161667
0,236,261050,161697
0,217,261084,161697
0,1474,261123,161816
0,211,261143,161697
0,65,261171,161697
0,112670,261183,161881
0,110,261224,161697
0,110,261225,161697
0,1842,261243,161697
0,674,261244,161697
0,111706,261275,161881
0,1799,261300,161697
0,229,261312,161697
0,2,261335,161697
0,605,261357,161697
0,670,261358,161697
0,32,261360,161697
0,12,261432,161667
0,72,261444,161697
0,22,261495,161697
0,237,261530,161697
0,10,261621,161697
0,14,261647,161697
1,246,261652,161697
0,674,261663,161697
0,100409,261745,161697
0,873,261762,161697
0,1796,261766,161697
0,1805,261815,161697
0,116016,261848,161697
0,306,261876,161850
0,101083,261885,161697
0,1799,261988,161681
0,45,262027,161697
0,294,262062,161697
0,52,262091,161697
0,52,262113,161697
0,101088,262148,161881
0,106,262149,161697
0,52,262171,161697
0,34,262212,161697
0,900,262216,161697
0,1876,262240,161881
0,260,262299,161697
0,110062,262300,161697
0,100087,262314,161697
0,10029,262322,161697
0,206,262335,161697
0,110,262416,161697
0,452,262479,161697
0,72,262480,161697
0,10846,262508,161697
0,457,262513,161697
0,191,262516,161697
0,1925,262569,161697
0,100409,262579,161697
0,9,262621,161697
0,1940,262636,161850
0,1796,262642,161697
0,112260,262651,161850
0,25,262665,161697
0,25,262672,161697
0,111086,262803,161697
0,110747,262825,161697
0,15015,262831,161667
0,28,262869,161697
0,1931,262981,161697
0,237,263032,161697
0,25,263076,161697
0,76,263112,161697
0,256,263130,161697
0,327,263132,161697
0,217,263268,161697
0,175,263272,161697
0,111239,263275,161697
0,28,263310,161697
0,110373,263317,161697
0,1808,263370,161697
0,94,263376,161697
0,1926,263387,161667
0,10,263390,161697
0,110396,263434,161881
0,1961,263460,161697
0,111817,263465,161697
0,1808,263522,161667
0,1925,263582,161667
0,100757,263642,161697
0,205,263647,162062
0,900,263652,161697
0,1919,263678,161697
0,109,263685,161697
0,1877,263693,161881
0,301,263740,161697
0,110093,263756,161881
0,245,263823,161697
0,605,263824,161697
0,1474,263845,161670
0,1943,263851,161697
0,1896,263854,161697
0,301,263857,161697
0,896,263883,161697
0,1926,263906,161697
0,1960,263919,161697
0,115841,263929,161697
0,17,263953,161697
0,55,264022,161697
0,111724,264025,161881
0,1799,264035,161697
0,2,264039,161697
0,72,264044,161697
0,112427,264063,161697
0,110770,264069,161697
0,1738,264079,161697
0,1951,264104,161697
0,453,264110,161697
0,1808,264120,161697
0,1808,264141,161697
0,479,264159,161697
0,18,264180,161697
0,78,264191,161697
0,448,264195,161697
0,94,264200,161697
0,219,264207,161697
0,681,264210,161697
0,100888,264228,161697
0,169,264247,161697
0,100646,264248,161697
0,479,264270,161697
0,436,264284,161697
0,9,264299,161697
0,670,264321,161697
0,131682,264325,161697
0,110062,264326,161697
0,1932,264367,161697
0,219,264401,161697
0,2,264411,161697
0,110556,264436,161697
0,110676,264440,161697
0,1438,264463,161697
0,127,264500,161697
0,1796,264505,161697
0,55,264509,161697
0,1794,264514,161697
0,9,264561,161697
0,19,264579,161697
0,695,264633,161720
0,457,264665,161697
0,10,264681,161697
0,111974,264683,161697
0,114385,264696,161697
0,2014,264697,161697
0,18,264731,161667
0,101085,264792,161881
0,1795,264856,161697
0,115995,264876,161697
0,116033,264953,161881
0,116009,264996,161697
0,116010,265002,161697
0,116004,265119,161697
0,116011,265254,161697
0,116300,265352,161697
0,240,265396,161697
0,14,265468,161697
0,110,265484,161697
0,23,265518,161697
0,217,265544,161697
0,113926,265548,161667
0,10029,265577,161697
0,256,265579,161697
0,1961,265658,161697
0,4,265700,161697
0,267,265701,161697
0,114147,265702,161697
0,1887,265748,161697
0,38,265754,161697
0,1799,265793,161697
0,294,266049,161697
0,3,266095,161697
0,1792,266147,161697
0,88,266155,161667
0,1837,266158,161697
0,896,266159,161697
0,111020,266161,161881
0,111817,266205,161697
0,1797,266208,161667
0,252,266235,161697
0,21,266236,161697
0,21,266237,161697
0,21,266245,161697
0,115845,266304,161697
0,17,266312,161697
0,1938,266376,161697
0,106,266424,161697
0,10020,266427,161697
0,10030,266446,161697
0,1792,266500,161697
0,5,266605,161697
0,450,266624,161697
0,64,266673,161697
0,149,266709,161697
0,9,266815,161667
0,246,266831,161697
0,1960,266842,161697
0,1958,266871,161697
0,10,266873,161697
0,54,266877,161697
0,234,266905,161697
0,116280,266933,161697
0,379,267465,161697
0,1799,267476,161697
0,1013,267481,161697
0,896,267486,161697
0,234,267594,161697
0,112670,267625,161881
0,101088,267627,161881
0,58,267637,161697
0,110374,267681,161697
0,1013,267795,161881
0,2,267849,161697
0,110395,267853,161881
0,74,267905,161697
0,111708,267987,161881
0,10,267991,161697
0,1874,268098,161697
0,1951,268102,161697
0,115845,268271,161697
0,1806,268281,161697
0,1960,268306,161697
0,21,268421,161697
0,11,268434,161697
0,38,268436,161697
0,11,268442,161697
0,11,268443,161697
0,11,268444,161697
0,11,268445,161697
0,115995,268488,161697
0,48,268511,161697
0,166,268536,161697
0,15,268544,161697
0,2,268550,161697
0,131682,268558,161697
0,2,268583,161697
0,7,268631,161697
0,48,268656,161697
0,48,268683,161697
0,681,268724,161697
0,681,268729,161697
0,110908,268751,161697
0,1745,268762,161697
0,45,268802,161697
0,237,268837,161697
0,1843,268860,161697
0,1960,268888,161697
0,1932,268905,161697
0,21,268916,161697
0,1809,268927,161697
0,110738,268934,161697
0,116325,268939,161697
0,116010,268946,161697
0,116325,268947,161697
0,1906,269159,161697
0,18,269176,161697
0,205,269182,161697
0,76,269184,161697
0,472,269224,161697
0,483,269228,161697
0,1906,269259,161697
0,131682,269271,161697
0,1824,269402,161697
0,110751,269408,161697
0,100646,269471,161697
0,1808,269495,161697
0,21,269497,161697
0,267,269512,161697
0,1807,269572,161667
0,896,269599,161697
0,689,269617,161697
0,5,269626,161697
0,1888,269637,161697
0,110827,269638,161697
0,111710,269690,161881
0,11,269694,161697
0,1819,269726,161697
0,327,269836,161697
0,1951,269930,161667
0,112883,269932,161697
0,101083,269935,161881
0,166,269946,161697
0,1803,269954,161697
0,81,270063,161667
0,1837,270088,161697
0,1744,270098,161697
0,234,270109,161697
0,88,270113,161697
0,110580,270207,161881
0,8,270209,161697
0,900,270328,161697
0,1861,270335,161697
0,13,270357,161697
0,269,270368,161697
0,7,270373,161697
0,485,270403,161697
0,131682,270485,161697
0,1809,270497,161697
0,1746,270507,161697
0,1939,270513,161697
0,462,270529,161697
0,175,270532,161697
0,1934,270607,161697
0,13,270617,161697
0,1837,270655,161697
0,149,270720,161697
0,483,270728,161697
0,5,270821,161697
0,110093,270822,161881
0,74,270828,161697
0,463,270834,161697
0,896,270847,161697
0,744,270870,161697
0,106,270887,161667
0,71,270894,161697
0,110588,270900,161697
0,144,270937,161697
0,110502,270940,161697
0,95,270944,161667
0,280,270978,161697
0,191,270999,161697
0,191,271000,161697
0,1842,271005,161697
0,1796,271018,161697
0,110580,271026,161881
0,448,271037,161697
0,1803,271099,161881
0,111811,271146,161697
0,1925,271173,161697
0,1799,271191,161697
0,205,271201,161697
0,115845,271213,161697
0,95,271218,161697
0,10029,271246,161697
0,65,271317,161697
0,100409,271384,161697
0,115845,271399,161697
0,1925,271425,161697
0,88,271445,161697
0,58,271458,161697
0,110580,271471,161697
0,110374,271477,161697
0,111974,271482,161697
0,217,271507,161697
0,17,271530,161697
0,1853,271532,161697
0,101047,271543,161697
0,131682,271572,161697
0,1887,271576,161697
0,114549,271594,161697
0,110396,271596,161881
0,1952,271668,161697
0,97,271675,161697
0,1808,271743,161667
0,2,271808,161697
0,21,271916,161697
0,76,271918,161697
0,1746,271921,161697
0,1746,271922,161697
0,114326,271937,161697
0,9,271975,161697
0,9,271976,161697
0,1824,271979,161697
0,116326,272034,161697
0,116327,272111,161697
0,116327,272116,161697
0,116328,272121,161697
0,116328,272126,161697
0,116328,272131,161697
0,116328,272136,161697
0,116010,272207,161697
0,607,272303,161697
0,2,272379,161697
0,191,272399,161697
0,243,272445,161697
0,1792,272456,161697
0,480,272486,161697
0,19,272542,161697
0,11,272643,161697
0,89,272673,161697
0,1801,272705,161697
0,110062,272718,161697
0,48,272726,161697
0,310,272751,161697
0,110093,272753,161881
0,5,272777,161667
0,68,272783,161697
0,1824,272787,162062
0,1795,272853,161697
0,1808,272862,161667
0,17,272868,161697
0,110468,272872,161697
0,305,272877,161697
0,110395,272911,161697
0,1960,272932,161697
0,19,272936,161697
