fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-47,52,44,0,-4,-78,9,11,0,-52,-23,43,-44,24,11,14,-43,29,-6,0,57,-54,-18,84,-60,90,-13,9,41,43,12,9,-86,35,15,0,36,27,-37,-51,-56,87,36,44,15,-20,0,11,20,-4,-39,32,-26,-43,-88,7,-47,12,77,50,83,-63,52,34,-52,0,-40,-18,28,-22,0,0,-42,13,-11,-50,17,-30,-1,-38,-58,-67,-27,58,21,-37,-4,-44,-24,-46,54,4,-7,-49,-58,-30,25,-58,-1,-54,-5,-15,41,-8,-9,20,-36,0,12,43,0,38,34,98,29,-54,-58,61,0,-52,-11,-5,0,3,-25,-8,-43,-11,-19,-11,-17,0,27,-40,7,0,43,100,38,-70,63,-18,19,-23,-18,-7,48,-20,-24,12,-45,24,50,0,10,34,-17,65,45,100,-35,11,-19,22,14,-70,-33,-68,-24,3,-65,34,41,-24,-6,0,41,14,24,-4,7,40,-24,2,0,-60,14,-11,-16,0,-6,48,-10,62,17,9,32,-2,-65,62,39,-50,-49,0,-5,-37,49,-19,3,-31,0,4,14,-2,-68,26,26,-27,7,-3,-29,22,-78,-37,12,38,35,-14,-6,-7,-49,60,212321
-26,12,50,0,-3,-31,-45,10,0,-51,-26,27,-31,-34,-1,3,-14,-19,31,47,-26,-48,20,19,25,38,-36,-4,-28,47,-47,-19,-45,-12,7,17,43,22,-25,10,-39,41,7,15,-46,-2,0,-3,18,16,-24,-14,-26,-27,-44,-20,-23,2,-16,-10,17,-47,-24,25,11,0,-76,13,0,-9,0,-3,-76,-2,-14,-54,3,-10,-6,-27,-43,-29,0,61,-31,-22,-7,-17,35,-35,-26,3,24,-35,-19,-16,19,-43,-7,-13,3,29,43,-9,-15,-1,-57,0,-25,43,0,-19,9,49,-14,-24,-13,16,0,-34,-32,-15,0,13,-19,-11,-32,0,-14,-12,-2,33,-48,-34,12,0,19,33,23,-36,40,-4,1,-28,15,-1,31,-52,-52,13,-32,-10,-9,0,3,12,-19,28,32,32,-33,-3,-13,43,29,-40,-15,-37,31,67,-43,22,32,-20,30,0,26,-2,-13,-2,0,29,-52,33,0,-24,26,-11,33,0,-2,13,-13,26,-52,-6,-8,18,25,22,-33,-30,-16,0,10,-52,29,-51,-28,-35,0,45,-1,0,-38,8,-21,-26,-1,-2,-33,5,-47,-29,2,29,1,-1,-8,-13,-28,61,212523
-33,50,33,0,-4,-33,-17,17,0,-35,-6,38,-15,-2,1,-2,-29,22,5,16,48,-54,-12,41,-20,6,16,-1,36,35,-15,0,-73,24,11,-8,22,11,-27,-7,-27,5,30,34,-43,-26,0,9,13,-9,-23,23,-8,-15,-72,-7,-34,-13,66,51,40,-29,43,21,-10,0,-41,-27,-11,-12,0,7,-36,17,3,-37,10,-17,-18,-42,-33,-32,-1,57,-7,-22,-2,-52,-13,-6,46,-6,15,-22,-43,-64,27,-33,-17,-37,-2,36,49,6,4,-18,-38,0,0,22,0,47,48,87,-10,-30,-38,9,0,-23,15,7,0,-12,-65,-5,-8,-24,-31,-8,-30,4,-44,-16,-11,0,37,33,9,-71,58,-1,-17,-18,-26,-7,43,-32,-11,17,-30,13,55,0,-14,26,-9,33,48,32,-17,0,-33,33,25,-61,-15,-60,-14,0,-62,0,51,-11,6,0,46,-6,15,9,19,39,-12,4,0,-36,25,2,33,0,-5,50,-6,32,22,0,-14,17,-14,15,42,-31,-43,0,24,-36,42,-31,0,-21,-5,20,9,10,-73,22,17,-11,0,-20,-36,18,-63,-14,2,25,-8,21,-1,-2,-35,51,214948
-38,45,35,0,-9,-56,6,14,0,-42,-15,40,-29,65,2,-7,-34,34,-13,26,40,-64,-6,52,-30,43,-17,0,30,32,8,16,-84,33,15,8,13,17,-25,-15,-39,38,19,28,15,-24,0,0,6,4,-16,32,-18,-39,-82,11,-30,-20,55,100,47,-50,52,49,-23,0,-56,-4,7,-28,0,3,-70,18,12,-42,7,-56,-26,-32,-35,-52,-2,76,64,-15,-5,-64,-41,-37,35,4,35,-41,-58,-3,23,-33,-20,-58,-8,52,16,-25,20,-10,-34,0,29,18,0,30,24,70,20,-30,-58,32,0,-43,-14,-15,0,-5,0,-21,-32,-18,-13,-8,-25,26,27,-23,0,0,31,46,80,-77,60,-19,-2,8,3,-4,62,-68,-29,17,-46,-13,95,0,-23,18,-8,48,50,43,-16,-14,-13,19,46,-70,-21,-62,-48,-17,-83,73,48,-11,-10,0,58,-14,-14,1,15,43,-28,26,0,-51,49,-30,50,0,-8,44,-23,45,-7,0,33,25,-33,34,22,-34,-48,0,14,-33,58,-71,24,-9,1,16,2,4,-81,10,33,-23,1,-9,-38,10,-90,-26,-15,50,27,-8,-7,-4,-38,67,215069
-18,63,45,0,-5,-45,34,6,0,-26,-3,15,-25,4,8,12,-19,24,13,-5,16,-57,7,44,24,5,-21,6,-9,48,34,13,-74,34,7,-4,35,20,-7,-1,-19,11,20,30,-21,-12,0,17,31,-3,-12,47,-6,-14,-73,8,-16,-11,57,56,41,-28,-7,40,-3,0,-57,-14,27,-5,0,7,-37,0,6,-28,0,-31,-2,-18,-31,-48,-25,89,-9,-11,-7,-23,-19,-54,12,11,50,-39,-36,-34,36,-28,1,-22,4,22,34,24,2,-36,-35,0,-2,43,0,36,29,81,5,-22,-21,48,0,-34,-26,23,0,19,-32,2,-50,-6,-15,-5,-16,18,-18,-27,21,0,35,17,9,-57,58,18,-28,-45,-10,0,27,-23,-34,11,-25,20,58,0,-12,16,-2,60,28,11,-23,9,-12,24,42,-46,-1,-38,-21,19,-61,3,28,-8,18,0,33,9,17,8,6,22,-31,19,0,-27,41,21,-8,0,-4,56,0,58,9,6,0,51,19,52,31,-29,-31,0,23,-38,30,-23,0,-48,6,-1,20,39,-61,12,12,-13,7,-1,-24,10,-60,-24,22,43,24,7,-1,-1,-20,91,215443
-43,66,38,0,-2,-49,-1,27,0,-68,0,58,-41,34,16,-1,-20,24,-10,23,43,-83,-30,60,-9,41,-21,0,66,43,-1,30,-91,78,6,-11,17,37,-18,0,-63,51,42,22,-14,-10,0,29,30,-7,-42,80,-1,-51,-92,34,-57,-27,66,81,65,-60,73,26,0,0,-14,0,-22,-35,0,13,-15,26,26,-68,20,12,-8,-45,-27,-52,-23,58,31,-44,20,-28,-12,-50,41,8,14,-52,-42,-44,36,-29,-3,-55,-10,27,20,4,23,-25,-32,0,-30,12,0,50,44,77,27,-60,-62,38,0,-50,-24,19,0,35,-41,-3,-51,-36,-32,-10,-12,20,-3,-48,36,0,20,45,14,-78,84,-11,-24,39,0,-12,48,-37,-41,24,-40,3,86,0,-24,41,2,74,58,43,-50,-2,-33,13,29,-52,-61,-58,-15,14,-90,23,63,3,-10,0,32,0,11,15,18,57,-40,20,0,-49,30,5,22,0,-3,62,-3,73,10,4,31,11,-8,37,36,-52,-49,0,8,-31,42,-32,-28,39,7,36,29,8,-80,31,22,-14,14,-33,-29,28,-81,-43,-6,27,-16,20,28,-7,-48,57,216199
-14,46,26,0,-7,-41,-26,23,0,-41,-17,20,-14,29,9,8,4,16,-6,45,19,-35,-37,48,17,37,-40,14,33,28,-28,-14,-51,24,21,25,21,-2,-22,5,-42,30,30,21,28,-6,0,8,21,28,3,25,-18,6,-50,-12,-1,-46,46,56,52,-43,28,11,7,0,-16,-9,-21,-16,0,18,-12,15,-3,-44,18,-20,-8,-27,-46,-43,2,43,29,3,-10,-27,0,-62,19,5,60,-37,-18,-11,28,-48,-11,-47,-20,18,-14,-6,1,22,-52,0,2,13,0,-21,6,72,4,-30,-48,64,0,-35,-41,-7,0,15,-12,-9,-61,-9,3,-9,-9,51,23,-9,17,0,23,-49,23,-45,47,7,23,-9,-10,-6,14,-30,-37,20,-20,26,58,0,-44,29,-20,52,32,-52,-8,17,5,-1,3,-47,5,-47,2,10,-54,28,39,-16,-5,0,54,2,29,14,15,22,-39,52,0,-50,1,-7,9,0,-11,47,-9,52,-30,9,3,65,14,63,-12,-29,-21,0,33,-50,11,-31,3,-4,6,45,9,-5,-48,26,14,-12,8,-21,-30,17,-45,-17,12,10,-26,32,-7,-8,4,45,220348
-29,37,30,0,-9,-70,-7,-4,0,-48,-10,18,-48,3,0,-6,-8,42,3,7,21,-78,-11,48,49,76,-12,4,-20,31,-10,19,-78,37,-2,-9,14,7,-10,-2,-31,89,8,34,-20,-33,0,7,19,-13,-11,37,-11,-23,-81,17,-17,-5,43,60,45,-33,-4,38,-6,0,-57,16,9,-36,0,5,-67,7,11,-49,0,-3,-29,-13,-28,-63,-27,64,1,-8,-17,-48,-13,-56,18,11,48,-19,-38,-29,37,-30,-24,-46,-7,29,39,-2,4,-19,-31,0,28,19,0,29,18,69,40,-45,-44,28,0,-18,-11,32,0,-17,-26,-17,-54,-15,-18,-10,-28,16,-14,-52,-16,0,33,6,22,-90,70,-19,-13,2,20,-3,47,-43,-25,-3,-26,-7,55,0,-6,9,-11,62,36,-2,-48,-12,-18,0,38,-66,-19,-64,-19,7,-72,16,34,-14,2,0,66,-4,-8,11,8,16,-25,15,0,-45,38,-6,30,0,-6,39,-19,64,0,7,47,51,47,28,24,-46,-30,0,34,-34,45,-40,21,-10,10,10,9,30,-89,4,39,-28,-1,-5,-38,6,-85,-43,-11,41,19,33,-18,-7,-24,62,221014
21,7,40,0,-7,-39,-38,22,0,-45,-26,26,-55,-33,8,9,-1,24,48,-24,-49,-55,27,-36,26,-30,-68,5,-2,43,-40,2,-94,6,21,-27,31,13,-21,-12,6,-37,-8,60,-46,-58,0,12,24,-28,26,6,-23,36,-96,-1,-5,11,0,-18,-37,11,15,19,-18,0,-66,-48,11,6,0,-4,-78,56,17,-43,-21,-34,10,-37,-28,-30,42,88,-33,30,0,-17,-18,-97,-47,-13,80,3,-40,-26,49,-29,18,36,14,-10,43,-48,24,28,-42,0,44,39,0,-7,32,100,-30,-90,31,-9,0,1,-69,57,0,13,-23,-41,-91,-30,-1,-2,-54,30,-39,-1,13,0,58,-31,-27,-87,93,-20,30,11,-44,-18,46,-23,-55,22,23,-61,-22,0,7,-11,-7,89,16,-33,0,-38,3,24,33,-47,40,-41,-20,8,-85,-31,9,0,49,0,14,12,-60,-3,47,24,-56,31,0,8,30,-47,-40,0,-5,8,-42,87,-36,10,-25,77,26,-11,-23,-90,-34,0,86,-43,45,-21,39,0,-15,-12,14,50,-83,-19,27,-8,2,-14,-61,-23,-92,-50,-39,25,23,90,1,25,-5,82,221556
-35,21,17,0,-7,-36,-8,43,0,-10,-18,20,-6,31,0,-7,-56,54,-34,6,64,-36,41,16,1,37,3,6,22,18,-8,8,-91,35,16,12,6,13,-24,-23,-18,29,26,48,0,-36,0,4,11,8,-23,30,-18,7,-96,10,-36,-20,91,87,21,-11,23,19,-23,0,-25,-19,10,-10,0,11,-31,19,-10,-9,13,0,-16,-45,-28,-30,4,63,37,-19,5,-58,-2,-7,63,0,18,-2,-60,-17,20,-29,-12,-22,12,12,8,-27,-5,-38,-14,0,63,2,0,19,24,80,29,-44,-24,43,0,-4,4,25,0,-3,-19,-29,-6,-17,-11,-12,-35,36,-5,-8,-2,0,43,52,14,-77,56,-19,-39,24,-16,-12,47,-32,6,44,-29,-17,91,0,-19,23,-24,24,66,50,-8,-36,-14,43,17,-48,5,-50,-2,-38,-72,18,63,-24,-37,0,45,-5,-14,8,18,16,6,37,0,-19,18,-24,17,0,-7,21,-28,25,-3,8,29,16,6,39,6,-43,-58,0,-12,-12,42,-28,57,30,1,10,4,9,-73,18,55,-15,-2,-24,-45,15,-79,0,-38,16,9,0,3,7,-35,62,223138
-25,58,38,0,-8,-37,-22,16,0,-35,-9,38,-34,38,4,-2,-14,39,9,-21,28,-14,0,44,-44,-7,4,5,8,42,-25,12,-58,35,26,1,12,13,-24,5,-58,-2,31,22,-7,-22,0,5,10,4,-21,41,-13,-23,-58,13,-34,-19,48,28,43,-57,13,41,6,0,-57,-12,1,-23,0,-6,-44,23,-3,-37,13,-22,-8,-20,-34,-43,-35,61,12,-22,-12,-25,-12,-29,29,12,19,-7,-39,-6,28,-34,-7,-40,8,-52,33,7,-4,-16,9,0,35,9,0,28,15,66,27,-44,-43,56,0,-5,1,-5,0,14,-2,9,-31,-9,-9,-12,-26,5,4,-15,12,0,24,45,39,-34,47,0,-25,-13,-14,3,34,-18,-36,16,-28,16,35,0,-23,27,-9,45,33,47,-15,-2,-9,33,45,-40,-23,-39,-14,10,-60,24,32,-11,12,0,45,-3,17,-7,21,41,-36,4,0,-21,43,4,-37,0,-8,58,8,44,4,7,30,8,-39,55,15,-44,-42,0,15,8,38,-21,37,-26,9,-14,6,-2,-35,19,38,-15,0,-6,-10,14,-54,-39,-3,41,7,10,-11,0,-32,58,223578
2,24,87,0,-2,-22,34,-2,0,-46,-31,41,-25,26,10,3,20,11,48,13,-9,-26,19,46,-20,-40,-19,6,-6,89,31,-19,-46,2,33,17,22,35,-38,-26,-10,-37,32,28,-22,-6,0,4,16,17,-10,7,-31,12,-47,-23,-15,12,33,79,43,-4,3,9,-24,0,-73,-5,18,-2,0,0,-76,-16,41,-43,18,-55,0,-18,-60,-18,-19,67,25,-8,-20,-6,-16,-78,-8,-5,-65,-26,-18,-33,34,-60,0,-18,10,-37,20,-23,46,55,-29,0,-3,28,0,-26,33,100,-39,-35,-16,-24,0,-24,-22,43,0,23,-32,-10,-73,-7,-8,-9,-6,27,-23,-23,26,0,28,-50,26,-36,56,-8,58,-25,-4,-7,47,-13,-48,-2,3,-3,77,0,11,32,-15,60,57,-52,-20,-11,-5,37,36,-52,14,-51,-20,9,-49,19,55,-16,52,0,18,0,-7,-1,-7,40,-51,27,0,-7,35,-26,-47,0,-1,27,-16,60,-36,4,-37,-58,-20,-17,-15,-40,-14,0,43,-30,44,-16,-5,-39,-6,14,4,37,-35,23,5,-17,9,-3,-37,16,-52,-21,0,14,19,42,-19,5,-13,66,224970
-33,42,38,0,-4,-63,-38,-16,0,-52,-1,7,-45,24,2,13,2,21,-1,-38,11,-70,-18,49,-18,31,-9,1,10,38,-37,13,-74,52,0,-2,-11,20,-23,1,-42,38,27,28,-21,-22,0,17,6,-3,-9,51,-4,-31,-70,9,-24,-17,45,36,49,-42,26,20,2,0,-52,-17,9,-41,0,-7,-51,25,15,-56,12,2,-1,5,-27,-64,-32,67,18,-8,-10,-36,-23,-35,11,-13,-15,-42,-32,-29,49,-24,-4,-27,-3,2,33,-5,7,-10,-36,0,-22,-5,0,10,12,55,2,-32,-31,-5,0,-41,-10,19,0,8,-24,-3,-35,-44,-17,-4,-23,12,-15,-45,5,0,33,67,45,-79,71,21,-8,-17,-19,-2,31,-19,-25,-16,-36,8,33,0,-16,26,-4,56,24,69,-45,-15,-15,-10,41,-51,-30,-52,-27,6,-83,42,26,-4,0,0,25,8,8,-9,27,7,-24,11,0,-44,41,-6,11,0,-6,41,-5,56,-1,-1,4,-4,-5,-4,26,-29,-33,0,27,-33,30,-28,-20,-31,-14,-29,18,30,-79,18,22,-23,5,-33,-33,13,-80,-47,-13,21,13,22,-11,-13,-23,63,225200
-20,35,75,0,-2,-32,-27,-16,0,-55,-11,37,-32,-32,2,7,-4,-2,12,20,-17,-19,5,33,11,23,-49,0,75,73,-29,-18,-30,34,35,-4,17,14,-21,27,-31,25,9,21,-79,-4,0,5,19,-3,-18,35,-10,-6,-32,-19,-11,-3,0,10,28,-33,81,32,27,0,-5,-4,-38,-22,0,20,-2,13,-13,-55,-2,-13,-34,-10,-47,-25,-10,57,-33,-15,-26,-24,31,-25,-19,3,55,-27,-30,-37,28,-49,-30,-62,3,43,30,-7,-16,35,-54,0,-13,24,0,-7,36,39,-37,-20,-61,24,0,-26,-49,3,0,38,-34,-12,-20,-48,-24,-8,-1,5,-71,-8,38,0,22,-36,23,-4,37,11,40,9,-4,1,41,-36,-31,-13,-23,1,0,0,-4,8,-9,32,20,-27,-7,4,-22,-5,39,-46,5,-40,27,-32,-54,19,17,-8,15,0,49,7,-2,21,16,34,-31,5,0,-5,39,-7,52,0,0,35,-15,29,-8,1,-32,58,10,27,3,-23,-21,0,-6,-57,40,-37,-20,8,1,31,6,11,-2,5,-6,-10,0,-41,-14,1,-64,-28,6,33,-36,-17,-26,-9,-17,55,225811
-8,25,30,0,-9,-36,15,-9,0,-16,-38,20,-22,18,9,-8,-9,46,29,4,33,-52,-32,36,-15,35,13,-3,12,33,15,-33,-52,28,-14,-18,-4,11,18,-17,-30,49,14,13,-45,-26,0,18,30,-15,-5,33,-43,-14,-52,-34,-28,-5,54,75,35,-25,14,0,-14,0,-38,-35,24,-23,0,10,-45,16,84,-15,3,-76,-3,-1,-73,-38,-29,57,14,-4,0,-13,-30,-29,34,-26,30,16,-39,-7,25,-71,-4,-23,-3,20,55,-32,79,42,5,0,33,-5,0,50,18,44,-48,-20,-27,-12,0,18,11,4,0,-10,-6,-11,-31,-28,-10,-11,-26,-35,-45,-23,-12,0,13,13,20,-57,54,7,54,-13,-33,-6,30,-27,2,-9,-10,11,83,0,-9,14,-27,41,26,9,-23,-14,-9,-9,13,-30,-17,-29,-32,30,-56,14,30,-26,31,0,27,-8,11,9,14,21,1,-36,0,-28,13,-38,7,0,-9,22,-8,42,13,-3,-47,38,-13,-11,29,-15,-43,0,22,5,27,-30,32,-16,-27,1,16,4,-57,5,43,-9,9,-31,-18,3,-52,-23,-14,0,23,23,0,2,-26,58,227207
-30,2,-28,24,-6,45,-100,6,0,-15,-11,-100,-49,13,8,-15,100,62,-4,68,34,8,-57,14,-3,-92,-26,3,42,-34,-100,-11,100,39,80,-5,-100,-3,-29,60,37,-92,10,17,-72,-100,0,-42,100,-7,-22,41,-13,-45,100,-5,-100,18,71,45,14,32,47,25,56,100,-7,-100,-100,-92,0,-100,-6,-12,100,-15,0,0,0,100,-40,50,100,72,5,-21,-50,-100,29,-32,31,5,82,54,80,-17,34,-43,-1,1,-18,100,-39,-7,100,100,-86,0,61,-100,100,32,-100,5,-40,3,0,31,0,52,-23,4,-100,100,-15,-10,-29,-17,5,-10,-100,0,-64,-70,98,100,18,-32,99,15,100,100,100,3,-100,-2,33,-9,28,10,-33,-16,44,-100,11,-100,-10,27,31,-24,-65,-6,6,63,-53,-100,-32,-94,32,-87,15,100,27,-5,-6,0,42,-13,-14,-100,-13,-100,31,1,0,-100,-52,-14,100,24,-6,8,-4,26,100,1,-30,90,-3,21,6,15,85,100,67,-86,32,-4,60,11,8,56,-41,12,14,2,60,11,6,-23,-19,1,11,-45,-18,22,-99,67,-53,3,-100,72,227357
