ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
-11,18,71,-5,0,21,-10,2,-6,10,27,-20,0,19,-23,3,24,-5,9,-10,1,17,-2,47,2,75,-42,-11,-20,-51,-11,11,-20,4,-31,8,-50,0,1,5,-84,-51,1,26,5,29,12,26,31,-52,-28,41,11,-36,-3,21,-3,20,-5,-5,-29,-76,1,-32,3,66,-11,22,33,46,-4,21,-50,4,4,35,-9,8,16,0,-2,63,25,-30,4,1,1,-6,-5,-3,3,4,-47,19,9,0,26,11,0,6,-100,37,41,-100,-2,6,-22,23,-43,11,64,19,-1,-11,-41,-49,73,0,0,25,-36,42,-8,8,0,-14,-4,-8,-15,-72,-75,5,0,-3,-18,4,-1,-8,-1,1,5,10,6,-75,-15,38,-9,10,0,-24,-7,44,11,1,-12,6,11,18,-49,-2,-1,43,4,0,-11,45,0,33,-10,-13,-10,-41,-1,-8,26,0,-23,-3,32,4,21,-2,-30,-30,212523
-1,17,91,-34,-23,35,41,-49,-7,-25,0,33,58,-48,19,15,-38,62,-47,-33,18,44,26,66,-22,8,-4,-29,-40,-34,13,35,33,17,-86,1,-19,30,-28,-3,-43,35,-28,75,-5,80,-48,28,43,-33,-33,42,34,-92,-10,55,29,35,31,-9,-33,-48,28,-54,55,94,-30,26,88,63,29,30,35,-51,17,0,66,47,15,-25,-5,100,-36,18,-31,-1,0,20,29,-3,9,-8,-38,44,40,-32,-50,48,18,5,-100,-2,-9,-100,-31,1,-4,13,-1,39,-24,2,26,-11,-3,-36,8,-5,-10,58,-95,41,-17,37,-3,-10,2,-33,52,-52,-52,3,30,54,-46,4,17,-22,10,56,12,37,17,-45,52,-22,-50,-27,4,30,-6,4,46,31,42,1,47,3,-18,4,-16,-2,-5,-21,-30,9,17,43,-38,-12,-25,0,13,22,78,-6,-3,60,48,0,30,-17,-46,-89,214948
-8,0,5,-27,-62,16,18,-52,4,-12,40,29,35,-46,-11,22,23,-43,-21,-6,4,39,-9,49,-20,39,-15,-10,0,-54,-33,26,-30,21,-100,1,-85,72,-7,-1,-58,7,-8,57,0,100,-27,20,24,-49,-42,24,27,-100,15,70,-32,15,30,-14,-41,-44,-22,-2,-48,91,-12,19,100,49,-10,34,8,-52,-3,41,-44,-55,-7,-60,-10,91,12,-15,-10,-7,0,-39,27,6,19,10,-57,35,24,-15,-43,43,-7,32,-97,34,0,-94,-31,29,-49,31,-44,23,-31,27,32,0,-14,-51,31,7,4,77,-100,21,41,30,-6,-22,10,-30,27,-100,-52,65,-21,47,-37,-5,-37,38,5,45,22,32,22,-100,25,13,-11,-12,-8,35,-23,-15,46,77,16,-1,36,28,-85,12,-22,1,11,-20,-2,-17,7,21,-3,0,25,-41,7,-29,60,8,-50,37,50,-1,32,-30,3,-100,215069
15,50,44,-5,4,51,14,-15,29,27,52,0,99,-38,26,19,-44,24,-12,-20,3,33,31,22,-14,13,20,-6,24,-40,12,31,35,29,-77,3,-67,33,-9,23,-37,18,-8,65,27,55,-4,22,45,-48,-25,57,29,-99,5,52,-22,50,27,-9,-27,-6,-5,60,-6,70,-10,22,52,19,31,31,18,-18,8,31,26,-4,32,9,-7,77,-41,23,-16,-2,-6,-13,24,31,31,24,-32,31,43,-21,-41,55,8,21,-54,47,45,-52,-34,18,-28,0,35,44,-35,22,-14,18,20,-37,13,-8,-6,58,-100,52,-39,40,-22,-39,8,-7,28,-7,-9,58,0,30,-31,9,10,-40,18,29,30,39,21,-2,27,-3,8,27,-20,6,-32,-22,38,36,12,2,50,34,-72,-2,-38,48,23,-13,-16,-19,4,48,20,15,-23,36,18,2,67,-7,-25,98,35,-5,34,-40,67,-80,215443
-29,58,45,-23,-15,48,-23,-50,7,-41,-37,41,100,-52,-1,11,-27,73,-81,-25,16,2,39,61,-7,-32,19,-23,-88,-50,6,61,-44,8,-75,-19,-100,41,-39,20,-14,87,-41,41,20,62,-84,37,25,-55,-33,43,61,-100,-16,2,0,49,17,-6,-30,22,20,-43,62,100,-27,39,58,56,43,33,91,-51,39,-41,80,58,60,-13,0,100,-27,-3,-9,5,0,7,15,11,14,-3,-12,7,45,-13,-56,85,42,52,0,-27,6,1,-10,48,-64,-14,-34,46,-80,19,39,-71,17,-12,-31,3,-10,-5,-100,47,-43,27,9,-42,-8,-25,63,14,15,31,23,41,-78,-16,21,-45,26,43,15,27,11,10,65,-17,-9,-42,16,33,-37,-29,56,43,-20,-18,83,25,-100,-11,-28,6,0,-5,-21,-26,17,26,-15,-71,-50,-33,29,22,41,3,-61,100,32,0,37,-25,-49,-75,216199
-7,70,-3,-17,22,16,-63,-36,21,-24,1,43,78,-28,0,3,-15,-31,-38,-6,-10,36,3,0,32,5,18,2,-38,29,-16,18,-84,14,-23,4,-100,57,-20,25,78,48,-17,-21,23,37,-36,56,16,26,0,40,15,-63,-12,42,-30,17,0,-11,-1,18,-26,12,30,18,0,55,33,4,2,11,52,-39,-48,52,-32,34,65,20,-8,9,-5,0,-25,-2,26,-28,0,28,-43,29,-29,36,55,-27,-38,34,-51,30,38,64,52,36,-6,29,-27,44,-38,57,29,39,49,-57,21,-22,4,-9,-4,36,-61,39,10,7,-17,-35,29,-17,16,-23,19,6,-24,-34,-21,-3,2,13,-5,-32,-41,6,3,-36,14,-11,19,-22,-17,37,-35,-7,16,58,-60,8,35,41,-100,27,-38,52,27,32,0,-9,-10,20,12,-54,-9,-41,-3,1,-19,-10,-26,72,36,30,16,-38,-1,-19,220348
-15,28,52,-16,-7,5,21,-51,-17,-23,-16,-3,-6,-45,5,11,-33,30,22,-14,-2,31,44,33,-25,51,1,-1,-41,-37,38,35,21,15,-61,-7,-36,35,-31,18,-69,-52,-35,54,18,52,22,35,32,-38,-23,30,36,-73,-28,44,-23,5,15,-6,-22,-2,11,-25,54,46,-3,31,51,30,45,30,-54,-47,28,-15,32,47,34,-9,-3,52,-37,0,-8,3,-1,-36,14,-28,0,13,-42,32,9,-14,-38,54,26,1,-68,-12,-17,-64,-40,-1,-56,-1,2,6,-30,29,33,-24,0,-43,48,7,-33,41,-73,34,-37,36,-4,-28,35,-20,41,-17,-7,52,10,28,-49,-2,3,-43,9,30,0,36,12,-10,41,23,-2,-24,0,4,-21,-23,40,37,19,-13,52,28,-37,42,-16,-11,18,-23,-19,-21,-4,27,9,-27,-30,6,11,1,55,8,-58,-6,16,0,24,-13,-13,-64,221014
-60,31,69,-25,2,9,9,-46,3,63,-1,39,-7,4,19,47,-44,-4,13,-22,-4,-8,30,47,-60,-31,41,-29,31,-75,28,52,-32,-41,46,-79,-62,12,-23,36,-56,-67,-25,41,37,-31,0,-78,-63,-69,-46,-77,51,-68,-42,4,1,5,79,-16,-43,5,39,37,3,69,-34,-73,-34,44,37,-93,-70,-38,6,-31,2,-7,31,3,-15,74,-46,18,2,-7,-24,2,81,-3,7,-23,-28,-9,12,4,6,58,9,-10,-75,-17,55,-66,-45,-16,25,-38,-55,13,-86,56,17,-33,37,-28,-34,-24,-52,4,-64,-72,-31,54,-11,-24,15,-29,40,-16,-6,79,41,-43,21,3,25,-37,-10,-44,5,52,43,0,43,-42,93,62,-9,49,-23,79,67,16,7,-81,58,58,-65,24,-52,58,-19,-60,-22,75,-2,-62,100,-31,-60,-50,-8,37,42,-22,20,-3,12,-26,-95,-54,40,47,221556
3,83,61,-3,-17,28,-57,-36,34,43,-22,40,55,-3,14,13,-13,9,62,-2,10,22,23,22,6,28,-13,15,-15,-51,4,19,38,32,-33,3,-25,40,-19,-15,58,-11,-24,42,-14,49,52,37,36,-46,-17,35,20,-51,43,36,27,27,7,-7,-17,9,-36,20,-73,100,14,34,46,25,22,1,-7,-32,-1,-19,9,-72,87,-17,0,100,-17,15,-44,0,8,51,8,27,1,5,-9,21,-17,-41,-3,10,-1,5,-38,-29,39,-37,38,3,12,62,63,-17,-94,4,58,-33,-14,-11,25,-17,39,28,-45,45,-36,45,15,52,-1,-7,5,-94,3,40,-37,5,-18,-10,15,-33,0,6,3,43,16,-99,3,-5,31,42,14,44,47,27,54,37,-51,0,11,3,-22,-2,12,34,11,3,-3,22,6,34,22,-30,10,58,1,12,43,-16,10,52,29,17,0,11,10,-35,223138
8,5,68,-19,-28,17,20,-54,25,20,33,21,22,-37,87,13,0,58,45,-1,7,58,63,89,0,72,-17,0,-27,19,35,19,15,14,-66,25,-22,64,-8,-2,0,-6,-8,46,-5,74,47,26,24,11,-4,47,19,-29,3,17,-35,14,4,-12,-3,-52,9,-47,45,20,0,31,84,88,68,28,-6,-52,7,42,65,46,13,-24,-5,40,-4,82,13,3,16,-37,2,20,15,32,-30,60,26,15,-35,48,13,-3,-54,45,21,-49,-25,-7,24,40,22,24,3,16,28,-9,-16,-39,74,-15,16,23,-28,45,-37,10,79,-19,9,-18,27,-13,-58,-20,15,34,-41,9,-12,-42,15,33,12,11,10,-5,27,-5,20,20,79,26,-6,77,44,60,15,24,44,23,-23,-6,-8,22,30,3,1,74,5,27,31,-11,22,21,15,-15,47,-15,26,22,33,14,29,-5,-34,-64,223578
-17,48,55,-29,-3,15,0,-17,26,14,77,2,46,-4,8,12,4,-8,17,-25,35,25,23,15,-15,18,-13,-52,11,0,-16,29,-17,11,-48,-6,-82,18,10,0,30,-20,10,48,2,47,20,12,31,0,-38,67,29,-74,-30,-13,-13,13,19,-7,-40,0,-8,49,13,100,-54,12,49,18,22,24,-23,-19,27,68,-7,9,42,-4,-7,100,2,7,-54,-4,0,-13,18,21,39,5,-38,23,23,-48,-12,6,30,12,-40,64,-10,-34,18,9,-20,-16,-18,23,31,44,22,2,-14,-38,16,7,-34,-11,-73,66,-38,32,-6,-34,0,-31,23,-35,-4,14,-5,11,-32,-13,45,-39,18,9,39,32,16,-29,23,-5,49,13,-7,8,-38,15,24,15,0,-7,5,46,-84,2,-26,-11,7,-16,-25,10,33,32,51,1,-51,-13,21,47,50,9,-18,43,45,0,25,-29,58,-51,224970
-18,58,6,-4,2,8,0,-25,-31,-21,-40,20,72,-7,9,1,-51,2,0,-51,-7,27,3,18,-24,-1,-19,-8,-24,-47,9,33,-8,-25,-35,-20,-41,2,-39,3,23,-5,-36,30,4,47,4,19,6,-49,-35,30,33,-86,-32,20,-29,8,39,-5,-36,-5,30,23,2,39,-4,21,48,19,4,-3,-7,-24,-10,-35,7,0,58,1,0,51,-49,13,-40,3,-3,-35,35,-28,27,-16,-33,28,28,-29,-4,28,-7,15,-94,-8,36,-95,-63,13,-62,-19,-56,28,-45,24,18,-22,-16,-25,8,-6,-27,18,-88,26,-37,24,-29,-29,-5,-3,13,-35,-3,35,31,29,-5,-45,-33,-37,21,27,25,24,-1,-29,13,16,-34,-20,-31,24,-31,13,41,9,-2,-17,25,26,-39,-5,-43,41,-18,-22,-44,13,-6,6,-32,-21,-39,-51,21,-17,32,-6,-62,78,30,-5,-2,-42,26,-34,225200
-26,50,27,-21,-8,21,22,12,-33,-16,-23,14,56,-11,-28,14,-36,12,12,-2,4,5,3,34,3,4,27,-13,-33,37,28,29,-30,-10,-28,-14,-24,-7,19,22,-77,62,17,27,25,41,7,21,50,37,-23,-13,30,-14,-19,30,-33,19,11,-4,-23,-97,26,-17,-18,57,-15,22,40,32,0,20,63,14,-35,-13,8,-17,44,-6,-5,49,-29,-35,-25,1,-5,-29,12,-37,-10,20,-4,5,37,-24,-8,68,-37,-26,-96,-15,61,-98,-71,-29,-29,-35,-65,32,46,5,42,-36,26,-6,3,-6,-23,35,-13,-16,-37,27,-28,-14,30,-23,2,-78,-100,36,28,-18,-38,12,-35,-41,9,-17,-11,26,13,-75,4,57,76,-16,-27,21,-8,36,55,-5,19,-16,66,5,-24,31,-34,63,23,2,-5,37,5,51,76,-41,-57,-63,11,-31,27,-5,-34,57,39,-5,19,-33,-16,-32,225811
11,43,27,-11,29,13,13,-35,-25,-16,60,-15,54,-49,9,2,-100,-15,5,-9,1,45,-7,14,-8,-10,26,-20,17,-5,6,3,18,-6,-14,11,0,66,-13,10,24,36,-12,23,12,-7,9,15,18,-11,0,22,3,-47,32,-29,3,13,20,-6,-2,-28,42,-1,-18,-9,-21,14,0,11,-10,10,31,-36,-34,-31,-20,-13,34,25,-2,-7,-91,8,-49,-3,13,-12,19,-26,9,7,-21,45,55,-57,-54,16,-42,8,-33,-37,70,-47,-29,9,-33,-2,-11,55,18,32,-2,21,27,-15,-4,3,19,-15,-49,16,-2,79,-8,-31,10,-13,22,4,-21,41,41,37,32,9,-12,-3,10,33,6,81,5,8,22,-13,-27,-16,-6,-23,-25,16,43,67,10,11,11,34,0,5,-56,73,7,-10,-8,20,1,19,-36,23,-19,-11,5,-2,20,5,-33,52,7,12,11,-58,0,-14,227207
14,68,-42,-23,-5,-97,-45,37,52,-29,54,24,53,-74,42,64,-69,43,25,-35,16,35,35,38,-35,12,66,-17,-3,-34,49,21,16,-25,-100,2,-82,20,-36,60,15,53,-37,38,63,-65,16,18,31,-19,-62,44,23,-62,-5,-100,100,-100,0,-14,-66,-14,27,50,-31,92,-16,16,-54,40,34,3,44,39,29,34,41,-35,90,-6,-10,90,-68,48,32,-9,8,100,0,49,2,-6,-100,32,100,36,-80,-46,33,2,21,27,32,25,100,0,58,-40,61,100,7,79,-11,12,66,-100,7,-3,-9,-100,-57,44,13,-55,2,-100,-100,-24,-47,-29,-18,-100,22,29,-70,-6,-23,12,10,27,2,-52,67,-25,-50,-11,-3,-27,0,41,-100,-6,27,18,-47,3,-46,79,-82,-100,-19,31,-6,-36,-37,-12,16,29,-11,12,-7,64,7,-15,36,0,53,55,-11,7,1,-24,58,-100,227357
6,92,43,4,0,12,-72,-13,6,12,20,52,63,21,32,6,-28,50,22,-10,12,12,42,50,-3,25,15,-5,1,-42,-1,39,73,11,-66,-14,-33,30,14,20,76,-5,19,38,21,29,29,30,58,-39,-6,30,37,-37,-11,0,-20,13,15,-2,-7,-5,-9,-45,11,68,-5,28,26,51,43,42,-2,-22,0,3,52,10,90,-1,-1,73,-21,34,0,1,-22,-19,10,14,18,35,-10,14,13,9,2,57,3,10,-69,0,43,-69,-28,10,45,-33,-22,20,-58,24,-27,-4,14,-9,29,-28,-7,-1,-33,24,-18,32,19,14,-29,4,40,21,-10,6,-2,0,-37,23,96,-14,16,0,18,31,7,12,39,65,0,12,18,42,17,55,46,31,-70,-11,52,34,-38,-29,14,39,32,-1,-1,51,11,62,-4,-4,-31,-20,18,98,41,-28,52,58,39,-19,47,17,-49,-66,227794
-12,20,81,-32,-21,30,-10,-31,-4,-6,4,32,85,-56,5,13,-16,18,-13,-30,12,28,1,25,-3,-33,-29,-35,-17,-13,-1,33,-15,11,-52,-7,-60,44,-25,-34,-8,3,-23,61,-33,33,-7,40,37,-5,-43,36,30,-77,0,-44,-62,29,5,-4,-43,-45,20,-7,-8,100,-37,34,31,20,-2,36,1,-36,2,15,21,-7,16,-22,-3,100,-11,1,19,0,9,-62,2,-4,-25,11,-34,27,20,17,-58,51,-3,8,-76,7,15,-83,-27,7,-44,14,3,17,-18,43,19,-20,-29,-31,-29,15,8,-52,-78,34,-46,6,-55,-19,12,-34,27,-46,-46,-9,19,60,-6,-28,-6,-46,12,62,-24,5,15,-55,26,-33,43,-6,-50,36,-24,-21,51,44,-12,-7,50,41,-56,26,-33,18,12,-4,-27,-15,12,37,38,-21,-15,4,13,-6,62,13,-44,83,29,11,37,-35,-14,-52,229010
19,-10,90,2,-11,61,13,-51,-17,-17,-50,27,73,-60,-16,27,-33,7,-60,-20,16,22,0,18,-17,25,18,-10,28,-23,11,31,23,3,-88,-3,-62,42,-16,21,6,-42,-14,76,23,100,-63,22,17,-20,-32,14,32,-84,-16,80,-30,60,48,-6,-31,19,40,11,48,29,-12,22,100,19,-1,4,-33,-52,-27,16,8,45,-14,-10,-2,20,-38,-15,-27,-1,0,-34,43,-14,29,15,-36,21,17,-31,-55,32,-28,5,-12,16,-13,-16,-45,3,-11,43,-21,14,-29,27,17,3,16,-33,23,7,-23,82,-83,13,-75,33,1,-3,5,0,28,-87,16,81,43,37,-39,-4,-11,-78,11,35,29,31,26,-92,28,26,43,-18,3,37,-8,3,40,41,8,-3,26,34,-65,9,-12,-14,17,-14,-19,4,15,19,37,1,2,-23,12,-15,80,7,-12,72,20,0,5,-15,-2,-86,229624
-100,15,70,-27,1,31,13,53,24,-9,0,100,80,-37,35,17,-47,8,-15,-10,28,-76,6,-6,10,53,-19,-4,0,-90,30,31,16,17,100,10,16,-8,-14,20,49,-2,-14,67,20,-44,44,35,-1,-93,100,74,33,-100,39,-100,-30,31,25,-18,100,-24,97,5,-32,100,-3,30,-40,-5,1,-18,-9,49,0,81,9,-5,0,-2,24,-12,-38,39,15,8,6,-42,21,24,100,5,8,-76,15,13,-47,58,-4,6,1,84,5,-37,100,44,52,55,-13,18,-100,53,-35,-14,-17,9,25,16,52,-100,-100,75,-10,46,-59,-7,-20,-28,54,12,51,100,100,42,9,-26,36,-36,12,44,100,44,18,50,52,-100,19,-10,-59,100,-17,-46,9,-5,14,10,58,52,17,-22,22,-4,7,7,-10,-49,29,1,100,-15,21,-14,13,28,68,15,60,100,14,10,-17,21,0,100,229891
-49,50,94,-34,2,4,86,32,-33,-9,-1,-36,48,5,18,3,-21,36,-5,-63,43,-7,11,40,-43,-14,14,-77,-62,-45,-1,69,-49,-44,-45,-29,-70,0,-52,9,-11,16,-52,28,11,52,-2,21,52,-45,-37,55,65,-33,-27,4,-20,1,0,-10,-35,-69,20,55,-16,75,-80,25,55,36,9,9,9,34,21,-2,33,-13,56,6,-6,76,-24,15,-32,-4,-23,-19,0,-41,1,-55,-58,-8,32,-24,1,92,18,-14,-41,6,45,-44,-17,-17,-66,-52,11,32,-29,-3,0,-28,16,-56,-13,0,-33,4,-32,52,-72,39,23,-52,1,-40,33,3,-68,-6,23,79,-84,-8,19,-73,35,76,1,38,0,5,33,-51,52,-8,19,-24,-50,22,75,-2,83,-28,88,0,-71,8,-9,48,-54,-41,-58,22,44,52,60,-29,-100,18,36,36,30,1,-64,45,40,-22,10,-13,58,-42,230147
11,4,56,20,-2,14,25,-47,1,-20,3,22,43,2,-5,6,-48,17,4,-28,4,32,25,21,-15,0,43,0,4,13,-2,20,27,3,-38,-9,-41,69,-25,1,-9,-11,-26,49,0,21,-14,17,11,7,-9,18,19,-28,-29,-18,-67,17,26,0,-9,-14,20,-3,-19,35,0,17,25,27,17,12,-12,-47,3,-2,9,-12,15,-3,0,8,-32,0,-27,0,-1,-46,26,5,8,-2,18,30,1,-26,-9,54,-3,3,-29,-5,30,-31,0,2,-4,-7,-21,1,0,17,6,21,44,28,-9,31,-36,-26,-24,19,-12,30,23,6,22,20,15,-20,-13,40,19,52,1,1,-33,-11,14,55,7,30,7,-24,16,25,6,-20,18,17,-2,19,34,73,25,-8,54,14,-42,27,-18,26,-2,-15,-27,14,5,13,-19,22,-38,-29,16,-8,49,32,-2,41,12,-1,12,-15,-21,-38,230219
30,67,74,-8,-10,20,51,-47,-11,21,3,12,-24,-5,58,3,-52,-15,32,-11,18,82,3,11,-8,41,13,-6,21,-37,37,6,25,21,-43,23,-15,43,-7,34,-42,-34,-8,69,36,18,14,33,32,-32,2,74,6,-67,1,36,20,20,25,-13,2,-58,4,35,13,39,-8,30,18,12,-3,17,-38,-47,-28,1,-24,13,64,-8,-9,23,-46,60,-14,-5,14,32,23,-8,39,26,-11,79,-4,-14,-7,37,-37,-31,-100,2,20,-100,-27,-31,-48,28,30,-10,-81,28,-46,47,13,-5,34,-11,0,33,-64,78,-58,38,-4,0,9,-12,31,-34,-57,55,3,28,25,17,52,-62,4,28,39,35,4,-31,32,5,-32,21,-8,7,-3,35,54,42,50,20,37,26,-13,13,-14,23,25,-7,-8,33,19,33,-40,48,1,24,4,55,72,-11,-49,-27,35,16,17,-17,24,-43,230727
-7,32,38,5,-11,17,33,2,0,0,36,62,44,-17,72,8,-20,6,28,-1,13,46,0,36,2,4,-5,-10,-2,-44,-6,17,-24,-20,1,13,-56,42,25,3,22,-14,26,49,2,42,40,12,27,-39,-15,52,15,-49,-15,-20,-36,16,5,-4,-15,-14,0,28,-29,52,-9,13,46,34,-3,14,-7,-2,-3,13,6,-23,24,-9,-2,57,-22,67,0,0,7,-47,3,2,33,3,-20,46,2,-9,-15,14,-4,7,-40,-11,20,-49,27,9,3,-15,55,2,-9,17,-14,16,-4,-16,13,-38,-5,-2,-50,48,-27,32,0,-19,5,5,14,14,-8,6,4,34,-1,17,6,-25,12,34,28,31,8,5,14,7,28,1,0,73,-22,68,23,40,28,10,10,25,-62,-4,-15,22,0,5,-1,72,14,31,32,13,-13,52,10,-8,52,-39,4,41,37,8,13,-17,23,0,231102
